chromosome	position	Het	Mean_boostrap	lower_95	upper_95	pvalue
LG10	12582290.6040268	0.117019451581573	0.118684177516308	0.0270512362239847	0.244397687053148	0.488229705255228
LG10	12740957.3959732	0.120226251492622	0.11895503222353	0.028520328848125	0.241758611302	0.509173066759393
LG10	12899624.1879195	0.130480890595892	0.11807279566377	0.0311074104357366	0.242404546276423	0.588925221957909
LG10	13058290.9798658	0.168827060904018	0.117109742183264	0.0342476580707123	0.242447209475815	0.829451152720628
LG10	13216957.7718121	0.235438363195944	0.113056347299267	0.0256910043597328	0.274880626150592	0.966111120698156
LG10	13375624.5637584	0.253156635113045	0.111097057900269	0.0158449073560256	0.29342943413384	0.969763392124731
LG10	13534291.3557047	0.225033766038693	0.115870852538494	0.016014362969108	0.278668980243268	0.940276088672365
LG10	13692958.147651	0.190745921198065	0.116508559720116	0.0183795151642038	0.267689005147702	0.87043898119377
LG10	13851624.9395973	0.167997482458828	0.114699898996677	0.0177012331467389	0.276819532443549	0.779505034997196
LG10	14010291.7315436	0.151410575185008	0.114918083917152	0.0132238793813147	0.288921124577539	0.689458082774634
LG10	14168958.5234899	0.13364954764271	0.110368535753503	0.0118650997852507	0.305477682904793	0.614616832941072
LG10	14327625.3154362	0.140438080374585	0.102418894673126	0.0133603660764895	0.315436070304575	0.677330204154049
LG10	14486292.1073825	0.193202742302247	0.111116658248529	0.0130328716088467	0.29968721020825	0.85332513925658
LG10	14644958.8993289	0.219869365283731	0.10663939072388	0.0157805971145622	0.305796418536707	0.922639079193408
LG10	14803625.6912752	0.211621382382827	0.112313207537066	0.0192954709822777	0.280308644218527	0.921544001180475
LG10	14962292.4832215	0.199983383675142	0.117886352817569	0.0225479780933326	0.256101102208055	0.911224588542701
LG10	15120959.2751678	0.192945721797598	0.118049763220395	0.0237176552642427	0.257745680245835	0.888676701203734
LG10	15279626.0671141	0.182657397134688	0.117816675157761	0.0263903129641248	0.255113018014862	0.858445970716939
LG10	15438292.8590604	0.168729839804164	0.118489617808645	0.0281078629654541	0.244147098427854	0.813842030745926
LG10	15596959.6510067	0.164722904586232	0.116590432180072	0.0231579323267077	0.263166906527582	0.775972886935557
LG10	15755626.442953	0.182857330935702	0.114773911169606	0.0152559316951816	0.289478586158169	0.820506751518907
LG10	15914293.2348993	0.222489758568029	0.112622341955293	0.010992591378418	0.298980211200941	0.921272382234822
LG10	16072960.0268456	0.294729681891151	0.113729249405271	0.014275010021318	0.284182656902563	0.993775236924973
LG10	16231626.8187919	0.327232850011484	0.102725493819367	0.0230716558141957	0.303181364725183	0.998223191820575
LG10	16390293.6107383	0.265291868751331	0.110613144651987	0.0285843103465504	0.274136727072844	0.990393500833981
LG10	16548960.4026846	0.196273388536248	0.118510238423804	0.0361827049935521	0.235870867853731	0.932684476549921
LG10	16707627.1946309	0.158952419548625	0.119808758026587	0.0419063532863895	0.223207496762914	0.79834962213544
LG10	16866293.9865772	0.143870178165114	0.1205041394187	0.0444535401531189	0.217534804773245	0.699526500034107
LG10	17024960.7785235	0.137282846399127	0.120097909968113	0.0468955548669826	0.214451469520341	0.654622441548309
LG10	17183627.5704698	0.128499094840404	0.120316321194876	0.0471739473875233	0.216535708648846	0.574168048422344
LG10	17342294.3624161	0.107682084623887	0.119581482882089	0.0442397733232437	0.222454217792476	0.398721672003805
LG10	17500961.1543624	0.0771090224066624	0.118899649705208	0.0382762447317511	0.232948530172367	0.205704748112871
LG10	17659627.9463087	0.0571618086175505	0.117944344545945	0.0299980923781628	0.248248822491081	0.14490648716373
LG10	17818294.738255	0.0637218271514952	0.117639920196992	0.0274003059526495	0.252624314848668	0.182213947575843
LG10	17976961.5302013	0.0929843165579287	0.117685852512548	0.0299767295569889	0.249321101711875	0.333904214342928
LG10	18135628.3221476	0.131315685095161	0.117178726062554	0.0339954227491382	0.245607488134747	0.599910938377576
LG10	18294295.114094	0.155642015476793	0.118419748383047	0.0334783869794799	0.239662570866717	0.755930094198402
LG10	18452961.9060403	0.157500913076704	0.118461865124617	0.0318846620124902	0.240313794169025	0.763700791841325
LG10	18611628.6979866	0.14186616883737	0.118629997485179	0.030085643115608	0.242368954017276	0.662769336534045
LG10	18770295.4899329	0.11269642360816	0.118402467989224	0.0309480294016823	0.242425163438227	0.458750573286314
LG10	18928962.2818792	0.082470395422413	0.117233317417483	0.0352402835371802	0.242189518744416	0.261438261753373
LG10	19087629.0738255	0.0761948461963168	0.116852669575558	0.0342012439383076	0.243686145502491	0.22934936668007
LG10	19246295.8657718	0.0921016842937635	0.117941293228888	0.0287592483209604	0.247560237527045	0.32621159675798
LG10	19404962.6577181	0.105198101780373	0.117788254359251	0.0298487025389253	0.247946001134248	0.412595806408274
LG10	19563629.4496644	0.106370413680636	0.119079406330115	0.0335576915459044	0.235870018546789	0.404622325952537
LG10	19722296.2416107	0.102014462830094	0.118540979130574	0.0352252367164179	0.236722651198447	0.37635568533913
LG10	19880963.033557	0.102041549079383	0.11806670416622	0.0310433721137672	0.246221721811802	0.388213576397469
LG10	20039629.8255034	0.101476051284569	0.117818961565488	0.0249902795499123	0.253856645923912	0.392563434612375
LG10	20198296.6174497	0.089689246219921	0.116427031862257	0.0191754954282826	0.271510613091188	0.344536711637111
LG10	20356963.409396	0.0671245400792845	0.109331837455715	0.0125265279783101	0.303143232327646	0.296347577878978
LG10	20515630.2013423	0.0455114804916981	0.0990689983380541	0.00734381709206849	0.344600787066393	0.28652542006617
LG10	20674296.9932886	0.0550547804905036	0.0911037632869884	0.00499052552303972	0.361498652553195	0.360567574006502
LG10	20832963.7852349	0.147948348069592	0.0995632801688982	0.00482798697498505	0.348641615643857	0.691840291184123
LG10	20991630.5771812	0.201410275885923	0.0815763490631578	0.00070632275825006	0.402758575495907	0.845222312186617
LG10	21150297.3691275	0.18272081495567	0.0932363350221306	0.000278138132429012	0.382211788076536	0.789924338402712
LG10	21308964.1610738	0.140745946568735	0.100771071333406	0.00477974964611557	0.345960005628286	0.660596355129867
LG10	21467630.9530201	0.0979311388736981	0.106886784971078	0.0162701919155459	0.306987742464429	0.455190756179056
LG10	21626297.7449664	0.0758698777880963	0.115392588411542	0.0274107587449655	0.258766320666998	0.258586344656699
LG10	21784964.5369128	0.0917902730530603	0.118033465969589	0.0296115798411474	0.244901407141756	0.319948244667745
LG10	21943631.3288591	0.12414051000679	0.118523655827646	0.0286739879257846	0.244115821233295	0.53984825968083
LG10	22102298.1208054	0.159717791808499	0.118806058183105	0.0307314801769445	0.240610670163702	0.772806015471933
LG10	22260964.9127517	0.193362324771176	0.119297932021502	0.0330907562007242	0.236850146952199	0.919704214653662
LG10	22419631.704698	0.214304564948269	0.116832727677312	0.0348307392550343	0.246076490828602	0.960024811556661
LG10	22578298.4966443	0.203058720309877	0.116022466417269	0.0337532824169965	0.247931552425595	0.937903814044704
LG10	22736965.2885906	0.171251147147739	0.118409243509426	0.0319150620697749	0.243615969826567	0.83010471507921
LG10	22895632.0805369	0.147557717781591	0.11884321821329	0.0334149834373978	0.242324494057712	0.700449046597979
LG10	23054298.8724832	0.137697934672519	0.119297387712969	0.0362187077015072	0.231428133230993	0.641784547517297
LG10	23212965.6644295	0.137739268654422	0.119227681409426	0.0380807985050757	0.229473144543114	0.645266016830919
LG10	23371632.4563758	0.143405235378017	0.118716695800864	0.0362666315271051	0.233961000488848	0.684384638775481
LG10	23530299.2483221	0.141948970044737	0.118690694899388	0.0322273874878211	0.239632755622359	0.666141330195061
LG10	23688966.0402685	0.126940984786228	0.117173038466831	0.026661714643772	0.258866375664806	0.563345040101904
LG10	23847632.8322148	0.129443942556804	0.113089783917789	0.0198162726217778	0.277877574379833	0.593883263793485
LG10	24006299.6241611	0.201304460671962	0.113452780037199	0.0119222079297207	0.295434938916517	0.873490453091118
LG10	24164966.4161074	0.313049068860877	0.0926572687756733	0.00812334651536883	0.353984251847036	0.987512348066703
LG10	24323633.2080537	0.346193106523971	0.0858602788190801	0.00414929836223412	0.382120494468938	0.991460983788333
LG10	24482300	0.225823989752318	0.1000530931098	0.0034264188353125	0.351161779587871	0.89951656553832
LG11	940717	0.0553138016634975	0.117231264696783	0.0254257974122719	0.256193191709576	0.154056175538455
LG11	1119666.56375839	0.0663279684065403	0.117094845614443	0.0252693674291758	0.256211908531702	0.201097295553139
LG11	1298616.12751678	0.0863339767614662	0.115231929155695	0.0231050486918242	0.270694622808721	0.330935668496035
LG11	1477565.69127517	0.0952003677589044	0.115717312100418	0.0184588090076125	0.275051455079542	0.382256386082523
LG11	1656515.25503356	0.0843761335447546	0.112316722111359	0.0158056366380966	0.286214159597986	0.35031901626598
LG11	1835464.81879195	0.0605414719930474	0.11201471329093	0.0225163053794012	0.281823595685864	0.231236171534716
LG11	2014414.38255034	0.0495468701224193	0.116419388110158	0.0362063839023661	0.245255974558766	0.113208951431739
LG11	2193363.94630872	0.0576767247050158	0.119026799161023	0.0432219764334133	0.223495690349876	0.0944319830852381
LG11	2372313.51006711	0.0722400234495376	0.120408854748247	0.044690023527588	0.218720484635424	0.140500481084601
LG11	2551263.0738255	0.0871526209356993	0.120305207867258	0.0461877604416562	0.216279114440922	0.22424233298982
LG11	2730212.63758389	0.100761059483555	0.120367152693749	0.0493929466658484	0.210406536876632	0.318632867775057
LG11	2909162.20134228	0.104237317529971	0.120361780313163	0.0494896684376412	0.213567493078546	0.352309005274804
LG11	3088111.76510067	0.0938421753787442	0.119232175631923	0.0404913597312979	0.229687330761477	0.30324144630135
LG11	3267061.32885906	0.0837792890716917	0.119395129342265	0.0379620585827042	0.231333791596516	0.23895870333428
LG11	3446010.89261745	0.0826875002470323	0.119338476541676	0.0397012401885578	0.227606521559145	0.225757775992074
LG11	3624960.45637584	0.0946147267751853	0.118599273908467	0.033786138571744	0.236310246719097	0.324804677753451
LG11	3803910.02013423	0.11344659432258	0.118027553664089	0.0292619054568721	0.25097165515899	0.468711725522834
LG11	3982859.58389262	0.129728430528172	0.118137915426726	0.0338009507808471	0.23940030401353	0.585497498030131
LG11	4161809.14765101	0.128490866495631	0.117794429880303	0.0318744666549542	0.246568878896884	0.575068913813599
LG11	4340758.7114094	0.119680195867558	0.117876602091549	0.0248859931701945	0.257749161807223	0.511664221265947
LG11	4519708.27516779	0.118317145189686	0.118118405222639	0.0265923160625914	0.249201727193076	0.501361015211943
LG11	4698657.83892617	0.142991718920342	0.118159553084087	0.0323980744543647	0.244337764693805	0.673129221502321
LG11	4877607.40268456	0.194325198964024	0.117443384533745	0.0398637192853659	0.237176819079978	0.930513138705456
LG11	5056556.96644295	0.221395671529478	0.119798564777758	0.0463981267048257	0.217475337430244	0.988967554639944
LG11	5235506.53020134	0.215243344218815	0.12044216369477	0.0496053404226838	0.212274346353508	0.988079433243012
LG11	5414456.09395973	0.206693897692987	0.120658240307646	0.0526107330100718	0.206527010293488	0.984879183492925
LG11	5593405.65771812	0.198749737836331	0.121129447202954	0.0562058356051424	0.201962710388881	0.981024876002333
LG11	5772355.22147651	0.190464853973611	0.120947158316619	0.0538081783570781	0.206154157272276	0.961701144584084
LG11	5951304.7852349	0.185066573128028	0.120083763193263	0.0470764425134173	0.216440165856052	0.931050977341089
LG11	6130254.34899329	0.175732162568605	0.119646926375478	0.0429027014717569	0.222504315043669	0.885574543857641
LG11	6309203.91275168	0.144934165597311	0.11873456094687	0.0358553906176957	0.238062660463391	0.689965833051402
LG11	6488153.47651007	0.100938310421739	0.116671427892762	0.0277408468418342	0.256656823140186	0.397728885456205
LG11	6667103.04026846	0.0646909571111601	0.117328899882349	0.0198749818409879	0.263265386014767	0.205778477234571
LG11	6846052.60402685	0.0477222353377979	0.109787370181189	0.0142450106109032	0.295437661048488	0.207821989601955
LG11	7025002.16778523	0.0673493111546823	0.105373847277633	0.0145453616785442	0.313360333386743	0.322037600306422
LG11	7203951.73154362	0.169782598163452	0.115399256247689	0.0156411312034398	0.27746960549971	0.78121082444646
LG11	7382901.29530201	0.282237598706505	0.108435598684397	0.0120103119669994	0.306699380966422	0.985080960807621
LG11	7561850.8590604	0.3211683800077	0.113826633564678	0.0117050461459976	0.298344957130274	0.9960588784684
LG11	7740800.42281879	0.314029537259178	0.115028291900259	0.0182648763179103	0.273538102214755	0.998296031915503
LG11	7919749.98657718	0.266789805944825	0.117126076028661	0.0203894939370824	0.262391063703399	0.990239466953187
LG11	8098699.55033557	0.222760741107825	0.115623392632784	0.0153250294894846	0.283377900222571	0.930845601739243
LG11	8277649.11409396	0.199376347886842	0.115099482997702	0.0209170730881402	0.279793194951297	0.885407549828584
LG11	8456598.67785235	0.171291420394926	0.118678880223613	0.0353968601686486	0.235820339042263	0.842602867857555
LG11	8635548.24161074	0.160342852047395	0.118226817531965	0.0354798834951349	0.238059696275362	0.788134940457125
LG11	8814497.80536913	0.17168813807994	0.119082940535206	0.0332229774755133	0.236545378366172	0.841207823560277
LG11	8993447.36912752	0.185369902019969	0.119773781526395	0.0357531616139673	0.230893949770017	0.902715680140141
LG11	9172396.93288591	0.185580918931363	0.11886211274358	0.0374491910386769	0.231565033481132	0.907072038714241
LG11	9351346.4966443	0.160511299357402	0.116919569492557	0.040787356531716	0.238489826444328	0.798244459549086
LG11	9530296.06040268	0.146191662229719	0.11883351156831	0.0387198958073522	0.231302274989216	0.707257143651394
LG11	9709245.62416107	0.16474599034232	0.119245977168968	0.0355181887912934	0.233994163510329	0.811066516273665
LG11	9888195.18791946	0.188613677883696	0.119544272382658	0.0349709864709572	0.232522461955092	0.911667699762574
LG11	10067144.7516779	0.203984577242183	0.119306456630099	0.0404433460072891	0.226877599934582	0.960146404015574
LG11	10246094.3154362	0.191212892319853	0.119565402612852	0.046349910557327	0.219934635730475	0.944397753093691
LG11	10425043.8791946	0.164777389227208	0.118778734601892	0.037770017271897	0.23022837430833	0.821420443416924
LG11	10603993.442953	0.15953278270177	0.11908303983395	0.0312233256694683	0.24099037200665	0.769984391825176
LG11	10782943.0067114	0.159923216256397	0.119356544887482	0.0385687075261067	0.229940662616014	0.792235980904077
LG11	10961892.5704698	0.145959892064596	0.119780223139055	0.0463175551036351	0.218796643002819	0.721313121860987
LG11	11140842.1342282	0.157908041166688	0.119092469041366	0.0407870126530161	0.228583494569355	0.787078460688855
LG11	11319791.6979866	0.194776591128433	0.120069688021706	0.0420104993098613	0.222906226261862	0.945078524105719
LG11	11498741.261745	0.219077823416634	0.120565204009429	0.0480696530202527	0.214541417393633	0.988905606540454
LG11	11677690.8255034	0.213389605470307	0.120481345305898	0.0483642672327123	0.214960387060439	0.984956709750245
LG11	11856640.3892617	0.187522851684279	0.119817338205633	0.0441356579729038	0.220414801263302	0.931799126312545
LG11	12035589.9530201	0.155699357754761	0.119584140135043	0.0425298143592451	0.224370110702413	0.778130177687494
LG11	12214539.5167785	0.112295652585357	0.119453505519323	0.0436043279875257	0.221703302712976	0.43840905092646
LG11	12393489.0805369	0.0675614394127992	0.119413805052603	0.0362758452811296	0.233668576506681	0.155971313510193
LG11	12572438.6442953	0.0427971946107006	0.117473501443275	0.0265995954667372	0.250588134176409	0.1017382566218
LG11	12751388.2080537	0.0494030309818239	0.117047567345427	0.0279017467717477	0.251975161160098	0.124256371366062
LG11	12930337.7718121	0.104713585307259	0.117310064514947	0.0370160614521485	0.238929515092893	0.406008805972599
LG11	13109287.3355705	0.144469040576985	0.116929657768368	0.0316163845484883	0.248061919234344	0.685796263322662
LG11	13288236.8993289	0.131380997773952	0.118792116354077	0.0306010898936143	0.243262230813355	0.589709698906867
LG11	13467186.4630872	0.102374216361681	0.11955933012315	0.0362570721510828	0.231475645632884	0.36693241011705
LG11	13646136.0268456	0.0706504017401714	0.11933714198727	0.0377581611124371	0.230787797136934	0.165005066481085
LG11	13825085.590604	0.0455735063309884	0.118312311739353	0.0330183854496669	0.241664952316335	0.0923583811931665
LG11	14004035.1543624	0.037911464964023	0.117581165354625	0.0373942521088393	0.240266967808044	0.0688863046630018
LG11	14182984.7181208	0.0524159461217357	0.119851076451591	0.0405253115497206	0.226263033910159	0.0802750834194712
LG11	14361934.2818792	0.0674895604632947	0.11910548346067	0.0351072565570092	0.235576785872478	0.160835621289675
LG11	14540883.8456376	0.0829015724028083	0.119542370428607	0.0340603709741055	0.234407277467803	0.240586333155325
LG11	14719833.409396	0.107789190361639	0.11938003812993	0.0348645821552181	0.233527821279364	0.4109045577563
LG11	14898782.9731544	0.127787366921466	0.116922549963456	0.0316053886820705	0.24935361103082	0.574835891041272
LG11	15077732.5369128	0.104897638541859	0.112686489654901	0.0231631732777236	0.280525957588413	0.45513412946309
LG11	15256682.1006711	0.0474011847749614	0.107641371479288	0.0165103178146469	0.300900408055176	0.218025862275539
LG11	15435631.6644295	0.0137502849033186	0.111072263328667	0.0210165307596237	0.283359676757383	0.0834716554536906
LG11	15614581.2281879	0.00811260417192348	0.117226909641849	0.0298409512573146	0.253552436266524	0.0327043774562209
LG11	15793530.7919463	0.00996894513888155	0.118848873308322	0.0376601008950094	0.233488805550274	0.0162561714553806
LG11	15972480.3557047	0.0107381495185301	0.119706439207354	0.0415136956078695	0.223141431591527	0.0104181000196226
LG11	16151429.9194631	0.0131901520236635	0.120096823470358	0.0422962261165388	0.220822761370032	0.0101285399166485
LG11	16330379.4832215	0.0253213786614266	0.119589205229272	0.0411275631481271	0.225174778110214	0.0240741241041316
LG11	16509329.0469799	0.0762378976170234	0.119313094392547	0.0430700224551756	0.224644723633801	0.181752956686675
LG11	16688278.6107383	0.162931196544915	0.119205295918277	0.0405922041392079	0.230182420323405	0.811930420078086
LG11	16867228.1744966	0.194172742665755	0.118831010900057	0.0333998466943113	0.240170580735419	0.91867775723218
LG11	17046177.738255	0.169283546809134	0.118924210937526	0.0311883214332352	0.239763772121401	0.823031527979557
LG11	17225127.3020134	0.129867389000135	0.11847148366435	0.0290452869088047	0.247599731317735	0.579255414468981
LG11	17404076.8657718	0.0908521467611056	0.11499500183074	0.0219105434770387	0.26765805351337	0.355725966420013
LG11	17583026.4295302	0.0546346836624544	0.103989175483996	0.0118425464596312	0.322651425845185	0.282430828090463
LG11	17761975.9932886	0.0366428059400123	0.0901173232946137	0.0106504118887457	0.364395177530227	0.30041207329595
LG11	17940925.557047	0.077899288052029	0.112930462337938	0.0166498599441601	0.287170232228945	0.314667319676347
LG11	18119875.1208054	0.113546582729278	0.112383546779644	0.0168470264861017	0.28785615454985	0.506360607408419
LG11	18298824.6845638	0.106829828705849	0.115993690698623	0.023306483760582	0.266705380458368	0.443941898961969
LG11	18477774.2483221	0.0911499512252653	0.118753002537569	0.033547595300051	0.240382126364046	0.304292080064753
LG11	18656723.8120805	0.0710760857221404	0.119848443342042	0.0410279238021711	0.222436193012631	0.148920226988797
LG11	18835673.3758389	0.0520065772090055	0.120017177348391	0.0412930285010808	0.223919674191727	0.0745197121359937
LG11	19014622.9395973	0.0381325594821448	0.119537609799898	0.0402185000708824	0.226261740180114	0.0456944482921486
LG11	19193572.5033557	0.0329829355995164	0.11905445096403	0.0401629541672582	0.228131848047951	0.0389404665362142
LG11	19372522.0671141	0.0415335551936012	0.117622940282725	0.034429967297383	0.244676499329733	0.0844785766695933
LG11	19551471.6308725	0.0542073930749988	0.117997494360266	0.0347246563318395	0.24407719777097	0.122736985675175
LG11	19730421.1946309	0.0653923283803159	0.119654901279109	0.040954565484573	0.22550584081267	0.128861131227779
LG11	19909370.7583893	0.0790392501427335	0.119502692663217	0.0399219282799064	0.226319475388629	0.200669963080577
LG11	20088320.3221477	0.102915453466686	0.119286534797429	0.0383162339138045	0.227601823106045	0.369741295046103
LG11	20267269.885906	0.139931919766314	0.119697004910134	0.0410890021666081	0.225240831877564	0.664185002333962
LG11	20446219.4496644	0.181351955315539	0.118895708051574	0.040572078771	0.230817394676013	0.895829493828852
LG11	20625169.0134228	0.192467816056047	0.117917804153001	0.0322309805612755	0.246487645755289	0.907432393263316
LG11	20804118.5771812	0.165658052743601	0.117891887413063	0.0327672236747291	0.242346912335915	0.808911388987526
LG11	20983068.1409396	0.120281463060304	0.119176458123932	0.0374700082830251	0.232171196264123	0.50871051382989
LG11	21162017.704698	0.0805204916338378	0.11887910195439	0.0386005364712542	0.23021139983862	0.220828000246944
LG11	21340967.2684564	0.0580359859995043	0.119405016369156	0.0358041409549726	0.231452061583267	0.113104025877833
LG11	21519916.8322148	0.0474609652443755	0.118870231212418	0.0361799189079518	0.235995900845107	0.085545135199403
LG11	21698866.3959732	0.0482804477122868	0.119627777981764	0.0401501123205635	0.226812190894673	0.0703757665824174
LG11	21877815.9597315	0.0687791797456624	0.118459398881591	0.0376824235702807	0.234881282855153	0.167813838290593
LG11	22056765.5234899	0.112952244457336	0.118156512654409	0.0359315272152433	0.236627982562844	0.46037789491461
LG11	22235715.0872483	0.170013425504346	0.119483296816755	0.0402946132610286	0.225490345038659	0.853670078956014
LG11	22414664.6510067	0.220287383036475	0.11937379629048	0.0388465251095843	0.229347791081441	0.979424626806415
LG11	22593614.2147651	0.251874461974319	0.118592473195169	0.0316247168015151	0.239940214873849	0.993227146551883
LG11	22772563.7785235	0.270739786307696	0.117337022775327	0.0243208271037537	0.25969235602109	0.993184435041863
LG11	22951513.3422819	0.280089524225296	0.114181008347573	0.018535530557189	0.282581043672948	0.990170891647752
LG11	23130462.9060403	0.274245696387952	0.111753887900487	0.0197657561962674	0.284680057976814	0.988972687034494
LG11	23309412.4697987	0.23897260579536	0.098390981314689	0.00863061274764057	0.340036206514201	0.934412803882218
LG11	23488362.033557	0.238203129793441	0.0962623231159126	0	0.374090539572268	0.905801727966207
LG11	23667311.5973154	0.251824136154612	0.100696730412478	0.00275239260221939	0.354513639536768	0.936291846989474
LG11	23846261.1610738	0.249705532451141	0.10806872399144	0.0188490009325553	0.299887927881331	0.967820685124882
LG11	24025210.7248322	0.216874504003439	0.118618486759401	0.0403129495091256	0.231561522395322	0.97511979527236
LG11	24204160.2885906	0.17961112427817	0.120038264566559	0.0462525233732664	0.217911770643914	0.90976071642124
LG11	24383109.852349	0.1605892383084	0.120731144694558	0.0490705339551936	0.211167517999709	0.829892945666794
LG11	24562059.4161074	0.157428449683575	0.120669601784203	0.0509736706259625	0.208070663734021	0.818548347098404
LG11	24741008.9798658	0.169303243299491	0.120911631807192	0.0532857963154613	0.207197767735772	0.889152941998297
LG11	24919958.5436242	0.191583593881935	0.120585410045903	0.05131997706084	0.210753602426104	0.957147771071341
LG11	25098908.1073826	0.21349252694243	0.118537686352763	0.0359276602693531	0.235631837312426	0.965069893084279
LG11	25277857.6711409	0.233746119492605	0.117745514667829	0.0240045146645868	0.256007324392794	0.971433978129234
LG11	25456807.2348993	0.252361607285534	0.116054859612697	0.0236534999321088	0.260312923733946	0.985813974171004
LG11	25635756.7986577	0.246517061646561	0.11209101563742	0.0277472302254148	0.270558053198567	0.980938159323621
LG11	25814706.3624161	0.190264620791759	0.110737737431833	0.0232460387011143	0.27941380062505	0.875959869222835
LG11	25993655.9261745	0.149944496231581	0.117210878139244	0.0255947149063046	0.255660305607999	0.706128749142637
LG11	26172605.4899329	0.159448193216103	0.118592680220173	0.0327139530370606	0.243043192250477	0.77173581599166
LG11	26351555.0536913	0.197563309547134	0.119491049446842	0.0365977542309255	0.230372695801821	0.940165292109939
LG11	26530504.6174497	0.232120482737422	0.119149595297276	0.0361345962835144	0.234396080562291	0.985734145256237
LG11	26709454.1812081	0.245477338621145	0.119094879629519	0.0390863581475698	0.233852538359874	0.99342029308742
LG11	26888403.7449664	0.246187005424595	0.120259288515265	0.0464290884169689	0.217995265449895	0.997752191341387
LG11	27067353.3087248	0.24386537848325	0.119815567301058	0.0381952692960247	0.22859450731122	0.994072496982867
LG11	27246302.8724832	0.232951248183592	0.119269018249146	0.0350499339125284	0.234825764892205	0.986067171183393
LG11	27425252.4362416	0.197890031473276	0.120219772582745	0.0451615323825196	0.219531390834932	0.957605254565288
LG11	27604202	0.12500396449244	0.120639736924537	0.0525229680241481	0.208674681928167	0.543136951093265
LG12	779713	0.201042131710908	0.111197794426938	0.00706595948663702	0.309965308163699	0.860973791245308
LG12	949836.201342282	0.235120866406761	0.11179463891371	0.00859722155667998	0.29793660916062	0.942607541705265
LG12	1119959.40268456	0.244536320906952	0.072131770966473	0.00267801296881347	0.413556202986727	0.921311069723908
LG12	1290082.60402685	0.243218181716528	0.0589950626881839	0	0.469549660629252	0.898009428223085
LG12	1460205.80536913	0.24	0.0585	0	0.4759	0.892031770081476
LG12	1630329.00671141	0.24	0.0585	0	0.4756	0.891503824162438
LG12	1800452.20805369	0.24	0.0575	0	0.4767	0.892465084737231
LG12	1970575.40939597	0.24	0.0576	0	0.4759	0.892877515698305
LG12	2140698.61073826	NaN	NA	NA	NA	NA
LG12	2310821.81208054	NaN	NA	NA	NA	NA
LG12	2480945.01342282	0.202648085261129	0.0986675510193325	0	0.367268315522199	0.838473256535722
LG12	2651068.2147651	0.146667671439881	0.113105406243409	0.0176762587197123	0.280026600916394	0.683722892024216
LG12	2821191.41610738	0.137259460566572	0.116040702453147	0.0209235525508087	0.26672498466279	0.628225473472839
LG12	2991314.61744966	0.129681197546255	0.117128721275918	0.0238194692198911	0.25630168801165	0.581698183142693
LG12	3161437.81879195	0.124659857774375	0.118831929844785	0.0264474545804716	0.247393116456401	0.540221142633292
LG12	3331561.02013423	0.122058613682558	0.118583746336461	0.0283121904295114	0.242035178027789	0.524934205599271
LG12	3501684.22147651	0.118859760804453	0.118743322134316	0.0316712467789158	0.241531102210841	0.500848803783733
LG12	3671807.42281879	0.101147972247924	0.116656903095437	0.0392337339423206	0.23698918378851	0.38184394144832
LG12	3841930.62416107	0.0717488431534314	0.11782531598851	0.0346759096803856	0.242596309674594	0.199112957009689
LG12	4012053.82550336	0.0670571769526493	0.117792727438564	0.0283179415875938	0.248376779703451	0.189579545559864
LG12	4182177.02684564	0.0785119149024734	0.119165338151938	0.0307637570642773	0.240817470237587	0.228232441500452
LG12	4352300.22818792	0.0891125867760272	0.118909818224252	0.0354187732985043	0.235095445100575	0.282942023353695
LG12	4522423.4295302	0.0837643179380872	0.118937615001313	0.035142601915636	0.235871746453347	0.25018465847343
LG12	4692546.63087248	0.0653293247778405	0.1177117390142	0.0272784006532507	0.255478023198989	0.192232397967505
LG12	4862669.83221477	0.0633409808570391	0.116768022869619	0.0226549490270078	0.267290581476586	0.206203552183058
LG12	5032793.03355705	0.0978723039794277	0.117252686643481	0.029944595211313	0.249244323972523	0.369679797209917
LG12	5202916.23489933	0.130939344694655	0.116378063700639	0.0348117810530148	0.247071205489882	0.60310767459615
LG12	5373039.43624161	0.12905071856029	0.118553471881679	0.0332333035930641	0.238999231208113	0.577727736826089
LG12	5543162.63758389	0.127241717767778	0.119573799111675	0.0383598166105578	0.229264756699812	0.561654501295009
LG12	5713285.83892617	0.137181870025025	0.120091854897086	0.0460076739040876	0.216719001380284	0.650619369037388
LG12	5883409.04026846	0.159688921531086	0.12054234913676	0.0497433876341308	0.21164239109077	0.825314603288193
LG12	6053532.24161074	0.18915352824939	0.120698987544904	0.0500280258165308	0.212144289959149	0.948581036025613
LG12	6223655.44295302	0.21437226977093	0.120472811588445	0.0497347353509903	0.211447609938716	0.987694870774995
LG12	6393778.6442953	0.226892201712874	0.12049692140779	0.0484649341018761	0.213450878328986	0.993841758526302
LG12	6563901.84563758	0.22672433849028	0.119839026895228	0.0444731421953777	0.218865931506923	0.991134676390137
LG12	6734025.04697987	0.214541661437315	0.119723026615129	0.0396337017937945	0.229833206855069	0.972759655895205
LG12	6904148.24832215	0.184747545958349	0.118186107821156	0.0335894158105618	0.241892831574657	0.88876419538563
LG12	7074271.44966443	0.130705402884565	0.116166254861411	0.0327922617370296	0.249548443543858	0.600382235914363
LG12	7244394.65100671	0.0832820760060632	0.117795238674764	0.0324314999868232	0.246264527557948	0.269178881461777
