Locus	chromosome	position	fst
13355	LG11	288246406	0.0139
13107	LG11	288268252	0.8968
23168	LG11	288490097	0.0555
10799	LG11	288513153	0.0202
15855	LG11	288685683	0.0256
14920	LG11	288687980	0.0059
12036	LG11	288842608	0.0074
719	LG11	289265833	0.1096
20923	LG11	289338398	0.6386
3430	LG11	289338486	0.0135
2225	LG11	289365587	0.0328
3886	LG11	289371316	0.016
8315	LG11	289398016	0.0936
19475	LG11	289652311	0.1528
2604	LG11	289685718	0.0216
16257	LG11	290012410	0.5433
17750	LG11	290604072	0.0105
13598	LG11	290679948	0.0052
19263	LG11	290843834	0.0191
3662	LG11	290871802	0.995
9458	LG11	290886299	0.04
8346	LG11	290923499	0.0158
7161	LG11	290939174	0.0441
17726	LG11	291093433	0.295
9408	LG11	291100802	0.095
23486	LG11	291135859	0.0218
5003	LG11	291260238	0.0239
21360	LG11	291689741	0.3124
10828	LG11	291690844	0.8103
11019	LG11	291950823	0.7896
1963	LG11	291950911	0.0576
8493	LG11	291978672	0.0145
8641	LG11	292150287	0.0665
19478	LG11	292368058	0.036
13052	LG11	293317259	0.0377
20140	LG11	293317347	0.1221
4837	LG11	293434013	0.0988
1978	LG11	293465642	0.0214
3266	LG11	293665099	0.0161
25284	LG11	293682899	0.0503
9191	LG11	293755948	0.0467
19830	LG11	293812486	0.0561
16789	LG11	293814785	0.0199
24334	LG11	294069330	0.0285
6729	LG11	294285349	0.0776
1519	LG11	294383296	0.0377
19784	LG11	294454879	0.131
15354	LG11	294697953	0.0134
2071	LG11	294828290	0.0437
15955	LG11	294828378	0.0906
7028	LG11	294925261	0.1108
24168	LG11	294953909	0.0218
14360	LG11	294960746	0.0145
6458	LG11	294963576	0.1049
24941	LG11	295193411	0.2273
11482	LG11	295529928	0.4273
2153	LG11	295642889	0.0747
1478	LG11	295642977	0.0373
20249	LG11	295924473	0.1725
6051	LG11	295964229	0.0121
9691	LG11	296127157	0.025
12493	LG11	296360510	0.0216
12903	LG11	296412871	0.018
22851	LG11	296810100	0.0023
8152	LG11	296875685	0.1772
7457	LG11	296893447	0.187
5464	LG11	296956628	0.825
3039	LG11	297272213	0.0019
19641	LG11	297285119	0.0258
3756	LG11	297338296	0.4524
12942	LG11	297505741	0.0161
18250	LG11	297505829	-0.0013
8135	LG11	297600275	0.1893
19035	LG11	298537579	0.0021
5614	LG11	298678483	0.001
1655	LG11	299142305	0.0502
17644	LG11	299302256	0.177
10188	LG11	299343936	0.1956
4696	LG11	299347156	0.044
22637	LG11	299347244	0.137
20351	LG11	299382020	0.1384
15829	LG11	299498944	0.0791
19014	LG11	299512092	0.3675
12605	LG11	299581964	0.0296
2922	LG11	299640829	0.0076
11912	LG11	299934248	0.7389
5572	LG11	299982472	0.0543
7749	LG11	300056814	0.1791
11210	LG11	300081600	0.112
5042	LG11	300204472	0.3132
7755	LG11	300673564	0.2115
4901	LG11	300931540	0.0945
1157	LG11	301063684	0.1191
53	LG11	301110599	0.0863
23448	LG11	301110687	0.0615
23014	LG11	301361505	0.195
25289	LG11	301383935	0.275
15052	LG11	301438751	0.0535
9251	LG11	301511974	0.8216
8670	LG11	302000574	0.0967
1473	LG11	302068424	0.1068
6377	LG11	302098979	0.3396
13880	LG11	302115310	0.0365
5	LG11	302131607	0.6895
23093	LG11	302158994	0.0225
494	LG11	302717269	0.0233
9213	LG11	302717995	0.0133
12431	LG11	302732499	0.0667
14536	LG11	302751655	0.0132
15756	LG11	302808519	0.0769
8190	LG11	302950753	0.3608
411	LG11	303085071	0.05
7434	LG11	303176670	0.0046
16135	LG11	303223995	0.0753
20263	LG12	303842474	0.087
15256	LG12	304259391	0.0959
5476	LG12	304281152	0.6957
18166	LG12	304380305	0.6412
10813	LG12	305152175	0.1493
13841	LG12	306973892	0.2571
8062	LG12	306998578	0.0075
1354	LG12	307097064	0.0302
7431	LG12	307139446	0.1832
8055	LG12	307153150	0.216
10497	LG12	307368009	0.0826
4473	LG12	307822570	0.008
21073	LG12	307881936	0.028
24003	LG12	307882024	0.019
780	LG12	308026366	0.2272
5118	LG12	308111351	0.035
12852	LG12	308332799	0.1304
23258	LG12	308548730	0.1136
4568	LG12	308591847	0.3847
4740	LG12	308621911	0.01
10263	LG12	309042371	0.1212
11770	LG12	309252624	0.1241
8037	LG12	309344989	0.0198
18840	LG12	309374643	0.0511
19174	LG12	309468550	0.0466
8168	LG12	309753571	0.1633
2335	LG12	309838806	0.0568
20544	LG12	309899585	-0.0014
8064	LG12	309992903	0.1731
12813	LG12	309995384	0.0433
17582	LG12	310223362	0.2699
23467	LG12	310241292	0.0967
6144	LG12	310241380	0.7664
15017	LG12	310262968	0.4393
18015	LG12	310480076	0.2582
8278	LG12	310564878	-0.001
7574	LG12	310724210	0.0859
8810	LG12	310874541	0.0459
11878	LG12	311198667	0.0253
25593	LG12	311282617	0.0509
14666	LG12	311379574	0.1347
13458	LG12	311544807	0.0051
1474	LG12	311566392	0.0305
16897	LG12	311700419	0.0243
15003	LG12	311940976	0.0914
4711	LG12	311980022	0.1214
6094	LG12	312279646	0.4444
11880	LG12	312451031	0.0233
9061	LG12	312598056	0.2094
18315	LG12	313104480	0.0658
19956	LG12	313409806	0.3427
11591	LG12	313447022	-0.0019
12686	LG12	313502407	0.0203
960	LG12	313987218	0.0112
23201	LG12	314096971	0.0357
9363	LG12	314267623	0.0201
13176	LG12	314267711	0.008
22710	LG12	314640901	0.1325
541	LG12	314699574	0.1353
660	LG12	315079081	0.0076
10456	LG12	315122965	0.0251
13408	LG12	315126545	0.0425
1881	LG12	315297103	0.9894
18478	LG12	315573706	0.0038
18821	LG12	315715375	0.4358
8267	LG12	315752564	0.1143
24389	LG12	315919910	0.0273
25048	LG12	315952795	0.0424
12403	LG12	316722348	0.0932
18792	LG12	317014400	0.4581
6274	LG12	317180575	0.0482
25241	LG12	317180663	0.7932
25538	LG12	319292127	0.0475
1873	LG12	320748239	0.9965
2706	LG12	320759705	0.0051
5622	LG12	320828359	0.4957
14495	LG12	320837723	0.0476
12483	LG12	320845909	0.1179
5817	LG12	321216719	0.0314
16375	LG12	321258980	0.2042
4550	LG12	321566633	-0.0018
9593	LG12	321643671	0.0928
14729	LG12	321959737	0.1356
16035	LG12	322139237	0.0504
13701	LG12	322217820	0.0796
18070	LG12	322245756	0.0599
22955	LG12	322389440	0.3722
13285	LG12	322476249	0.0383
18133	LG12	322563026	0.013
522	LG12	322633305	0.5942
2160	LG12	322635441	0.1548
10718	LG12	323025463	0.0255
7674	LG12	323065125	0.0809
19351	LG12	323151288	0.0729
24470	LG12	323305417	0.0673
5133	LG12	323305505	0.0101
10207	LG12	323458435	0.0565
19222	LG12	323729052	0.271
7565	LG12	323734200	0.0539
11992	LG12	323775942	0.0022
12668	LG12	323883498	0.3182
25622	LG12	324062317	0.0983
98	LG12	324105234	0.0101
5672	LG12	324351415	0.0595
5287	LG12	324408376	0.1086
7086	LG12	324529137	0.209
9979	LG12	324758414	0.0056
9658	LG12	325104950	0.2796
21070	LG12	325328984	0.0052
22206	LG12	325802919	0.3028
3304	LG12	325803007	0.1504
4411	LG12	325831764	0.0345
11722	LG12	325838814	0.0585
10217	LG12	325861009	0.0478
18012	LG12	326522580	0.1543
21174	LG12	326678662	0.0112
3480	LG12	326887570	0.2808
4145	LG12	326922313	0.0733
5668	LG12	326972666	0.1405
10295	LG12	327056024	0.0197
3437	LG12	327102873	0.0384
18434	LG12	327210341	0.2321
6390	LG12	327256373	0.0641
18253	LG12	327674530	0.1275
11506	LG12	327849745	0.0292
4588	LG12	328020143	0.0484
24147	LG12	328154366	0.2151
12851	LG12	328206554	0.1191
16846	LG12	328821160	0.0357
187	LG12	328821248	0.0167
6071	LG12	328920134	0.0605
17256	LG12	328974007	0.0355
11415	LG12	328974536	0.0123
15788	LG12	328997876	0.2096
9091	LG12	329148940	0.0948
23977	LG12	329241950	0.0243
6462	LG12	329262217	0.371
15242	LG12	329433861	0.0174
11805	LG12	329497471	0.2722
6312	LG12	330416493	0.0031
22617	LG12	330455851	0.9913
167	LG12	330572524	0
9896	LG12	330690831	0.8813
9819	LG13	331308025	0.0442
12108	LG13	331525713	0.1107
404	LG13	331533842	0.0463
14547	LG13	331898767	0.0893
11774	LG13	331910174	0.0353
24954	LG13	332033555	0.0428
4031	LG13	332304130	0.0331
2274	LG13	332339750	0.1723
8252	LG13	332339838	0.1613
12028	LG13	332361415	0.094
10029	LG13	332408415	0.3956
7298	LG13	332408503	0.036
15595	LG13	332430747	0.1362
22597	LG13	332592381	0.0449
23018	LG13	332609016	0.3865
16187	LG13	332610831	0.0532
3708	LG13	332646256	0.935
19324	LG13	332731289	0.0024
16616	LG13	332731377	0.0823
19069	LG13	332767156	0.3283
7092	LG13	332965445	0.0347
10872	LG13	333937172	0.0063
14365	LG13	334222409	0.0273
8596	LG13	334222497	0.4441
7605	LG13	334291646	0.1108
13514	LG13	334305781	0.1074
15145	LG13	334451861	0.2546
14758	LG13	334543224	0.0141
9663	LG13	334774164	0.0072
4507	LG13	335678383	0.1584
3062	LG13	335753541	0.0024
1635	LG13	336187433	0.0841
17428	LG13	336363410	0.14
24270	LG13	336383857	0.0235
19608	LG13	336454303	0.1162
24464	LG13	336554772	0.0207
4643	LG13	336667618	0.0435
6823	LG13	336694084	0.0379
15991	LG13	336694172	0.0732
5052	LG13	336703642	0.4551
11348	LG13	336828805	0.0182
3929	LG13	337183053	0.0056
8426	LG13	337619738	0.0387
15763	LG13	337645565	0.3301
19626	LG13	337731914	0.3002
7736	LG13	337743536	0.0193
24135	LG13	338047372	0.5611
10460	LG13	338077201	0.9865
2258	LG13	338210190	0.3202
16752	LG13	338238315	0.2284
4396	LG13	338409036	0.0398
12055	LG13	338409124	0.1005
11988	LG13	338901246	0.0282
11325	LG13	339029535	0.2925
22677	LG13	339091131	0.0515
7833	LG13	339238802	0.0556
9165	LG13	339508295	0.3449
14990	LG13	339655210	0.4015
7747	LG13	339737593	0.1394
9738	LG13	339779212	0.018
13762	LG13	339781704	0.031
23445	LG13	339855090	0.3792
11994	LG13	339855567	0.2492
18558	LG13	340242079	0.1334
17739	LG13	340275207	0.1082
8212	LG13	340384569	0.1066
18599	LG13	340436204	0.1503
16482	LG13	340549487	0.0049
17586	LG13	340682220	0.424
10006	LG13	340687136	0.3877
24597	LG13	341040407	0.0144
23503	LG13	341082136	0.6239
5475	LG13	341138781	0.1134
10476	LG13	341150107	0.1573
18715	LG13	341671728	0.0124
19170	LG13	341711405	0.0166
1482	LG13	342082411	0.046
24116	LG13	342230194	0.9832
1053	LG13	342442523	0.0098
1983	LG13	342473315	0.2164
16650	LG13	342810584	0.0001
1306	LG13	342990736	0.3443
17446	LG13	343066860	0.0931
5741	LG13	343066948	0.0933
10730	LG13	343303052	0.6269
25378	LG13	343328362	0.0228
15546	LG13	343523846	0.2853
1571	LG13	343550820	0.884
6660	LG13	343907288	0.7703
19683	LG13	344135578	0.1895
11618	LG13	344160764	0.0732
367	LG13	344628694	0.7922
364	LG13	344628782	0.7864
24543	LG13	344682219	0.0587
13702	LG13	344987259	0.0901
12083	LG13	345006441	0.7249
18337	LG13	345353458	0.0204
9050	LG13	345604572	0.0171
8086	LG13	345638629	0.988
4442	LG13	345638717	0.0102
1698	LG13	345686861	0.0072
7957	LG13	345697987	0.5052
21653	LG13	345701414	0.3022
5845	LG13	345820079	0.2775
14122	LG13	346062000	0.0151
13180	LG13	346069368	0.3371
24277	LG13	346099401	0.1073
10752	LG13	346215145	0.0281
15218	LG13	346270975	0.0306
20056	LG13	346454390	0.0629
24867	LG13	346493177	0.1523
18467	LG13	346866995	0.026
24267	LG13	346969216	0.1304
8198	LG13	347255315	0.0193
20593	LG13	347270176	0.0173
4575	LG13	347270264	0.0385
11119	LG13	347279151	0.0045
7183	LG13	347600494	0.2548
4671	LG13	347758231	0.7099
24484	LG13	347758319	0.1606
7489	LG13	347766720	0.0504
7301	LG13	348186332	0.0485
705	LG13	348328385	0.0558
5560	LG13	348395547	0.0029
23374	LG13	348403142	0.1288
21896	LG13	348505767	0.0227
20198	LG13	348543115	0.0096
10334	LG13	348576009	0.247
11579	LG13	348755493	0.0476
8241	LG13	348755580	0.0012
16227	LG13	348806319	0.0748
1572	LG13	349083119	0.0092
25063	LG13	349377046	0.026
16369	LG13	349410022	0.1382
2826	LG13	349704668	0.6254
8288	LG13	349740159	0.0296
9845	LG13	349740779	0.0808
7570	LG13	349760632	0.0762
4227	LG13	349797343	0.0527
966	LG13	349809424	0.0183
25273	LG13	349831409	0.2214
7775	LG13	349902576	0.3028
23792	LG13	349967551	0.7817
2824	LG13	350072796	0.5136
14869	LG13	350120151	0.0038
4664	LG13	350120239	0.3144
18273	LG13	350143141	0.0145
7803	LG13	350143229	0
3132	LG13	350167955	0.0123
17102	LG13	350534327	0.0115
16005	LG13	350610113	0.0504
2390	LG13	350870047	0.2425
14889	LG13	350932463	0.1512
17592	LG13	351042341	0.0544
10848	LG13	351106673	0.213
1228	LG13	351127601	0.0246
11154	LG13	351524448	0.2502
18514	LG13	351665263	0.4291
23389	LG13	351678599	0.0183
3339	LG13	351747868	0.0103
11170	LG13	351774533	0.2251
11225	LG13	351810061	0.0269
20770	LG13	351853695	0.1448
15104	LG13	351919340	0.2486
23009	LG13	351979778	0.0887
1048	LG13	352125522	0.2931
14505	LG13	352131809	0.1562
1689	LG13	352154206	0.0071
14011	LG13	353027120	0.6539
6693	LG13	353268111	0.1335
4140	LG13	353313453	0.0001
5441	LG13	353502743	0.0006
10933	LG13	354512547	0.0053
11116	LG13	354618940	0.0657
20699	LG13	354619028	0.0453
2682	LG13	354639724	0.0493
20257	LG13	354740424	0.0213
23883	LG13	354812243	0.0165
4156	LG13	355124404	0.0195
19509	LG13	355284659	0.0323
10960	LG13	355686191	0.1728
3541	LG13	355686279	0.1738
25323	LG13	355819951	0.3155
8295	LG13	356010698	0.4262
18633	LG13	356116971	0.0408
7768	LG13	356160505	0.0738
16766	LG13	356164675	0.0962
734	LG13	356370151	0.0211
2587	LG14	356990303	0.0589
22950	LG14	357030050	0.3326
13384	LG14	357232937	0.7871
9378	LG14	357674243	0.0476
8847	LG14	357817937	0.21
13418	LG14	358088341	0.1274
11003	LG14	358121597	0.2124
490	LG14	358311462	0.8467
616	LG14	358326190	0.6923
18528	LG14	358475449	0.4688
1078	LG14	358526123	0.0237
23334	LG14	358638322	0.0699
17625	LG14	358742787	0.8606
9770	LG14	358783553	0.0723
25478	LG14	358829018	0.0147
21704	LG14	358925276	0.5484
18659	LG14	358951636	0.0076
23776	LG14	359077294	-0.0018
618	LG14	359112644	0.2208
6540	LG14	359212040	0.0239
24167	LG14	359277554	0.0316
12158	LG14	359307029	0.0398
12622	LG14	359315004	0.4247
22282	LG14	359475108	0.0423
16814	LG14	359714382	0.0369
23723	LG14	359780578	0.1658
6353	LG14	360143412	0.0081
16325	LG14	360213441	0.0491
20625	LG14	360497065	0.033
13411	LG14	360497151	0.1359
16233	LG14	360901397	0.2542
24451	LG14	360976087	0.9865
25561	LG14	361121886	0.3489
5892	LG14	361186360	0.2164
14127	LG14	361372776	0.0203
13188	LG14	361426521	0.0146
6608	LG14	361443112	0.0086
1975	LG14	361838567	0.7043
91	LG14	361844629	0.0264
19651	LG14	361968207	0.052
1970	LG14	362238760	0.01
9717	LG14	362329385	0.9498
21726	LG14	362391221	0.1426
6399	LG14	362470576	0.0086
3594	LG14	362691061	0.0603
5781	LG14	362786197	0.2817
14517	LG14	362803426	0.1555
10410	LG14	362803514	0.0188
22304	LG14	362896781	0.0401
7910	LG14	363360735	0.0157
21403	LG14	363578046	0.5584
815	LG14	363902412	0.4985
554	LG14	363996661	0.0219
2204	LG14	364021230	0.0039
20732	LG14	364021318	0.348
15774	LG14	364056412	0.079
24090	LG14	364397881	0.0617
14620	LG14	364565322	0.0333
19720	LG14	364628321	0.0431
9102	LG14	364628409	0.043
20609	LG14	364878992	0.1817
5699	LG14	364925289	0.0647
22892	LG14	364963710	0.1354
2425	LG14	365073689	0.8005
5580	LG14	365073777	0.7243
691	LG14	365287923	0.0379
15239	LG14	365301829	0.2531
11447	LG14	365301917	0.0312
14839	LG14	365350235	0.3827
9119	LG14	365518680	0.4683
14702	LG14	365518768	0.4605
20364	LG14	365592521	0.0252
15997	LG14	366004450	0.1002
7089	LG14	366152252	0.436
24342	LG14	366255229	0.3923
2974	LG14	366506833	0.8721
8389	LG14	366595603	0.6638
388	LG14	366595691	0.0683
13422	LG14	366596552	0.0667
16215	LG14	366601149	0.0592
14804	LG14	366720316	0.0446
13909	LG14	366720862	0.0406
23487	LG14	366740747	0.113
3129	LG14	366817700	0.0078
21492	LG14	366873815	0.2667
21779	LG14	366885294	0.0354
1441	LG14	367110338	0.0116
3308	LG14	367387396	0.0352
23333	LG14	367410076	0.0076
7690	LG14	367968121	0.9966
445	LG14	368028179	0.1213
11313	LG14	368307293	0.3477
3417	LG14	368463831	0.45
7203	LG14	368491388	0.0342
24098	LG14	368542475	0.0082
10462	LG14	368609718	0.3134
13563	LG14	368609806	0.0397
25240	LG14	368805796	0.0051
19928	LG14	368890731	0.2082
15327	LG14	368930376	0.1605
4989	LG14	369040099	0.0016
14864	LG14	369164888	0.0059
5945	LG14	369656548	0.1798
721	LG14	369656636	0.4536
10245	LG14	369680974	0.0121
5151	LG14	369715817	0.0604
9943	LG14	369929840	0.1202
7890	LG14	370071952	0.1164
10954	LG14	370103820	0.115
22731	LG14	370395157	0.9965
21989	LG14	370915928	0.0958
8350	LG14	371420021	0.1512
21302	LG14	371422812	0.0483
15316	LG14	371668107	0.2364
17654	LG14	371706172	0.0363
2861	LG14	372185095	0.0355
10306	LG14	372250373	0.2703
4185	LG14	372566056	0.3969
6631	LG14	372566877	0.8571
1463	LG14	372886209	0.0308
10092	LG14	372886297	0.0304
13911	LG14	373104389	0.038
7366	LG14	373243947	0.0038
75	LG14	373752118	0.0858
25130	LG14	373752206	0.2496
8726	LG14	373802705	0.0806
5333	LG14	373977505	0.7809
1339	LG14	373991577	0.1024
4402	LG14	374339482	0.9024
6597	LG14	374503391	0.4412
7498	LG14	374559551	0.0544
25649	LG14	374623881	0.0931
3832	LG14	374744831	0.0984
12884	LG14	374744921	0.5018
18830	LG14	374879639	0.0467
10218	LG14	374882549	0.0262
20384	LG14	374970941	0.0071
19918	LG14	375022981	0.4448
24824	LG14	375028748	0.1045
11354	LG14	375702414	0.0286
17245	LG14	376015975	0.0166
22407	LG14	376025309	0.0536
12948	LG14	376119832	0.0918
17106	LG14	376527190	0.0482
9675	LG14	376946235	-0.0002
3636	LG14	377173299	0.0037
22688	LG14	377196640	0.3359
4088	LG14	377672647	0.0544
1372	LG14	377694171	0.0422
331	LG14	378001677	0.0052
14492	LG14	378123769	0.0044
12707	LG14	379076083	0.0986
3102	LG14	379081547	0.0698
11749	LG14	379085474	0.0739
663	LG14	379111715	0.0089
13468	LG14	379330246	0.1323
19219	LG14	379336356	0.0967
19292	LG14	379356425	0.9707
1002	LG14	379642741	0.3471
1159	LG14	379664728	0.01
13322	LG14	379864417	0.0343
8885	LG14	379864505	0.1575
14266	LG14	379898311	0.0948
148	LG14	380004428	0.0265
24483	LG14	380019210	0.0006
20714	LG14	380250787	0.0438
16934	LG14	380522281	0.0254
6270	LG14	380533500	0.0941
19098	LG14	380883554	0.0333
12869	LG14	381074645	0.0251
1936	LG14	381292625	0.0481
3524	LG14	381292713	0.0781
2917	LG14	381491045	0.0951
3379	LG14	381510340	0.0696
17977	LG14	381693703	0.0983
12155	LG14	381693791	0.3074
9506	LG14	381801884	0.0142
18687	LG14	381808441	0.0601
13430	LG14	381946415	0.5661
4754	LG14	382001218	0.0076
10079	LG14	382348258	0.6874
12747	LG14	382522829	0.2695
17947	LG14	382522917	0.0699
3228	LG14	382612379	0.116
10821	LG14	382670641	0.2389
19231	LG14	382763678	0.0071
6360	LG14	382944315	0.0086
10086	LG14	383038127	0.1187
7952	LG14	383078950	0.1487
548	LG14	383360514	0.105
2429	LG14	383677508	0.2177
23694	LG14	383874354	0.6969
20070	LG14	383888423	0.0027
15623	LG14	383891990	0.0314
14992	LG14	383892078	0.0489
7698	LG14	383917191	0.1077
24801	LG14	384086231	0.0622
17490	LG14	384207688	0.287
22595	LG14	384239057	0.2684
4760	LG14	384776896	0.0367
1712	LG14	384822570	0.0219
21383	LG14	384858607	0.0613
22898	LG14	384935047	0.2238
12866	LG14	385472320	0.0807
3341	LG14	385680625	0.7361
2752	LG14	385859028	0.2009
18404	LG15	386116068	0.3366
8727	LG15	387367274	0.0144
7559	LG15	388004334	0.1124
12233	LG15	388252814	0.0565
12099	LG15	388483960	0.0462
16457	LG15	390031308	0.0855
4413	LG15	390184838	0.0946
15401	LG15	390379387	0.0581
10539	LG15	390436057	0.0121
14473	LG15	390445011	0.012
23740	LG15	390505161	0.0189
7271	LG15	390505249	0.4398
7370	LG15	390661070	0.1822
12738	LG15	390861006	0.0938
6031	LG15	391009105	0.6074
11505	LG15	391041377	0.0979
2175	LG15	391443052	0.369
15274	LG15	391972725	0.0351
3523	LG15	392039434	0.9465
18075	LG15	392302616	0.9878
11947	LG15	393390566	0.1362
1722	LG15	393488878	0.0328
6244	LG15	393489936	0.1403
20400	LG15	393492978	0.1184
18583	LG15	393686379	0.0267
8527	LG15	393841370	-0.0017
10045	LG15	393877034	0.0858
14502	LG15	393895009	0.1093
20691	LG15	393985876	0.2902
4004	LG15	393997328	0.0146
23412	LG15	394135785	0.0209
12921	LG15	394210495	0.0069
860	LG15	394246781	0.0985
6938	LG15	394377574	0.0135
20908	LG15	394413776	-0.0003
18934	LG15	394417156	0.2144
6926	LG15	394441257	0.5096
20588	LG15	394457324	0.0877
13597	LG15	394472057	0.983
20017	LG15	394481972	0.5156
15850	LG15	394614211	0.0496
5636	LG15	394617293	0.0153
20546	LG15	394809123	0.021
10691	LG15	394876837	0.0001
1589	LG15	394966924	0.0235
10475	LG15	395275122	0.0591
23903	LG15	395495371	0.1614
20125	LG15	395628414	0.1267
8743	LG15	396383660	0.1165
1031	LG15	396687583	0.1449
4729	LG15	396790565	0.0634
20781	LG15	396850093	0.0076
16063	LG15	396872172	0.0426
23685	LG15	396902714	0.6859
17217	LG15	396924041	0.045
8955	LG15	396952864	0.3072
15508	LG15	396987876	0.0182
10076	LG15	396993368	0.0409
8601	LG15	396995581	0.6663
4000	LG15	397158999	0.0365
13316	LG15	397182242	0.1267
18858	LG15	397656635	0.0097
22410	LG15	398102595	0.0497
2607	LG15	398321255	0.0586
22087	LG15	398321341	0.0173
18662	LG15	398350120	0.0392
23827	LG15	398354726	0.043
7730	LG15	398376653	0.0169
9187	LG15	398383824	0.0516
23451	LG15	398408388	0.009
7138	LG15	398487853	0.0238
13209	LG15	398737719	0.0354
6969	LG15	398749468	0.3327
17708	LG15	399992117	0.1185
13242	LG15	400040720	0.0506
16480	LG15	400171591	0.2063
16520	LG15	400418887	0.1524
19965	LG15	400472172	0.0687
19393	LG15	400531881	0.2377
5264	LG15	400566177	0.0332
8301	LG15	400580236	0.0397
9228	LG15	400628314	0.0284
11552	LG15	401071907	0.0775
2967	LG15	401233546	0.3217
24036	LG15	401513052	0.0325
1560	LG15	401545581	0.3082
16535	LG15	401822030	0.0419
2813	LG15	402088995	0.0824
16599	LG15	402359663	0.0503
22615	LG15	402412427	0.0376
10742	LG15	402465956	0.0778
18621	LG15	402524331	-0.0014
7526	LG15	402533785	0.111
22954	LG15	402547164	0.0354
13860	LG15	402727919	0.0196
5590	LG15	403033607	0.05
21411	LG15	403097791	0.0371
12206	LG15	403133743	0.3165
4849	LG15	403167424	0.2902
22596	LG15	403217951	0.2634
88	LG15	403226675	0.0343
15507	LG15	403237131	0.0205
11841	LG15	403357093	0.024
1567	LG15	403423871	0.1659
7096	LG15	403423959	0.3307
8023	LG15	403526604	0.0244
1160	LG15	403561935	0.3782
2820	LG15	403580743	0.1483
14510	LG15	403603421	0.1023
19193	LG15	403664562	0.1783
22839	LG15	404031392	0.0409
1844	LG15	404066124	0.1079
13082	LG15	404087082	0.0009
974	LG15	404087170	0.0005
15398	LG15	404146611	0.0715
2127	LG15	404273555	0.0632
4578	LG15	404574589	0.0001
19971	LG15	404594687	0.0021
12709	LG15	404639530	0.0254
12425	LG15	404698054	0.0098
22129	LG15	404762608	0.0225
16384	LG15	404882269	0.0293
18089	LG15	404995226	0.0293
22889	LG15	405256298	0.3648
23886	LG15	405303775	0.0176
20061	LG15	405448137	0.1599
6319	LG15	405505318	0.0798
7083	LG15	405524986	0.0114
25087	LG15	405590891	0.0125
11789	LG15	405617312	0.043
4824	LG15	405643667	0.0129
11386	LG15	405675414	0.0299
8246	LG15	405739463	0.2782
8427	LG15	405796186	0.0243
20964	LG15	405836369	0.0762
5679	LG15	405931788	0.8135
23550	LG15	406026503	0.0046
19543	LG15	406053708	0.0156
20895	LG15	406077657	0.0398
6878	LG15	406466192	0.2402
9789	LG15	406527800	0.6897
10839	LG15	406653924	0.1289
24029	LG15	406654012	0.0104
597	LG15	406656098	0.0478
6417	LG15	406659190	-0.0018
12295	LG15	406895821	0.0594
19194	LG15	407050795	0.102
8788	LG15	407083965	0.1347
15869	LG15	407214367	0.0532
15326	LG15	407337521	0.1469
11433	LG15	407337609	0.0169
4079	LG15	407430623	0.0649
20672	LG15	407458583	0.8368
10756	LG15	407546065	0.2084
20023	LG15	408024003	0.0375
20568	LG15	408105645	0.0734
20649	LG15	408282732	0.0338
3849	LG15	408326710	0.3207
6658	LG15	408478885	0.5303
7223	LG15	408605197	0.1127
240	LG15	408761057	0.4029
7193	LG15	408769097	0.0349
10284	LG15	409079869	0.0615
3484	LG15	409142132	0.032
22789	LG15	409145485	0.2988
9354	LG15	409221336	0.2573
18191	LG15	409801728	0.1746
12070	LG15	409842185	0.0299
11133	LG15	410349151	0.3833
13607	LG15	410555872	0.0905
22759	LG15	410574673	0.9923
4852	LG15	410866035	0.0318
2850	LG15	410893465	0.0705
22794	LG15	410894288	0.4226
8759	LG15	410992944	0.0072
16966	LG15	411091437	0.0082
25025	LG15	411101760	0.0048
6996	LG15	411103983	0.022
2539	LG15	411214376	0.0047
12956	LG15	411249454	0.1455
17335	LG15	411268756	0.2502
12025	LG15	411330919	0.0425
24485	LG15	411370941	0.1894
11990	LG15	411454893	0.0735
25199	LG15	411572050	0.054
21071	LG15	411628859	0.077
1066	LG15	411691329	0.0219
17258	LG15	412238293	0.0199
142	LG16	413030538	0.029
117	LG16	413352643	0.976
13221	LG16	413352731	0.978
2029	LG16	414090589	0.5731
6454	LG16	414224496	0.0583
7227	LG16	414781999	0.0949
17330	LG16	414948124	0.0075
24841	LG16	414955502	0.0246
13352	LG16	415001721	0.0259
11646	LG16	416402008	0.0164
21633	LG16	416568111	0.5057
22331	LG16	416666420	0.5792
6315	LG16	416700413	0.1404
19559	LG16	416714358	0.0584
22295	LG16	416971083	0.0912
25037	LG16	417096015	0.0114
19853	LG16	417096103	0.1689
23511	LG16	417376831	0.0271
3066	LG16	417767718	0.3003
5730	LG16	417792896	0.6269
2844	LG16	418299992	0.0028
3086	LG16	418421181	0.2409
20706	LG16	418505488	0.016
4841	LG16	418723360	0.0139
19890	LG16	418726086	0.0524
14380	LG16	419175899	0.0081
13600	LG16	419304635	-0.0019
20604	LG16	419420725	0.0281
11871	LG16	420313706	0.0322
15752	LG16	420332825	0.1428
8209	LG16	420720703	0.2025
11872	LG16	420796335	0.1014
25102	LG16	420824466	0.0055
23279	LG16	420824554	0.077
24219	LG16	421428039	0.2698
11843	LG16	421589905	0.0229
20525	LG16	421604063	0.0474
13083	LG16	421625380	-0.0018
6403	LG16	421625468	0.3639
14327	LG16	421667402	0.0682
17973	LG16	421676403	0.0891
13818	LG16	421762605	0.2032
