Locus	chromosome	position	fst
11618	LG13	13050029	0.0732
11627	LG04	6571022	0.0201
11638	LG09	24432292	0.2474
11646	LG16	3719647	0.0164
11651	LG16	24628805	0.003
11663	LG06	6786952	0.0934
11675	LG23	9980807	0.0769
11686	LG19	20003266	0.0194
11687	LG05	13038479	0.1633
11691	LG09	8580099	0.383
11708	LG11	4914685	0.9861
11711	LG01	14052789	0.2597
11717	LG05	22040377	0.1386
11722	LG12	22026053	0.0585
11725	LG04	19611569	0.3877
11736	LG04	23393908	0.8755
11738	LG05	17317386	0.1972
11749	LG14	22298004	0.0739
11759	LG08	18102613	0.9559
11760	LG07	9519203	0.0714
11761	LG23	14775625	0.9829
11762	LG04	4067370	0.0727
11768	LG07	21989855	0.1722
11770	LG12	5439863	0.1241
11774	LG13	799439	0.0353
11783	LG03	17011557	0.0145
11789	LG15	19532910	0.043
11805	LG12	25684710	0.2722
11818	LG05	2648540	0.0055
11841	LG15	17272691	0.024
11843	LG16	8907544	0.0229
11846	LG21	7885294	0.0405
11848	LG09	11140996	0.0081
11849	LG09	12564139	-8e-04
11859	LG17	5512636	0.0211
11860	LG07	24334636	0.4626
11871	LG16	7631345	0.0322
11872	LG16	8113974	0.1014
11878	LG12	7385906	0.0253
11880	LG12	8638270	0.0233
11886	LG07	25941514	0.1139
11889	LG20	23418653	0.2033
11895	LG10	16877062	0.1464
11896	LG04	26693499	0.0329
11899	LG16	16177834	0.7379
11902	LG07	22046260	0.0264
11905	LG03	970105	0.2024
11910	LG10	22004313	0.0683
11912	LG11	25064455	0.7389
11926	LG17	10408429	0.0086
11943	LG07	20442784	0.1209
11947	LG15	7306164	0.1362
11951	LG18	22543425	0.9247
11954	LG10	2256027	0.233
11964	LG17	15924327	0.1156
11978	LG11	8976665	0.0387
11988	LG13	7790511	0.0282
11990	LG15	25370491	0.0735
11992	LG12	19963181	0.0022
11994	LG13	8744832	0.2492
11997	LG07	11912940	0.0472
12001	LG01	15477998	0.0324
12017	LG09	12286191	0.6528
12025	LG15	25246517	0.0425
12028	LG13	1250680	0.094
12036	LG11	13972815	0.0074
12049	LG21	21822616	0.0317
12054	LG17	4393620	-0.0015
12055	LG13	7298389	0.1005
12064	LG08	10043041	-0.0016
12065	LG02	9912651	0.3393
12068	LG19	9420848	0.1736
12070	LG15	23757783	0.0299
12082	LG01	19122718	0.0514
12083	LG13	13895706	0.7249
12087	LG03	25954272	0.1001
12099	LG15	2399558	0.0462
12107	LG11	599330	0.0913
12108	LG13	414978	0.1107
12116	LG05	5496922	0.085
12120	LG17	11202738	0.3814
12123	LG06	1575634	0.026
12145	LG02	22837555	0.024
12155	LG14	24906321	0.3074
12158	LG14	2519559	0.0398
12161	LG02	704956	0.6231
12182	LG10	11702412	0.5928
12184	LG19	15296445	0.0148
12190	LG03	15406459	0.4102
12194	LG02	15563819	0.0389
12199	LG10	16892873	0.0665
12201	LG09	14680579	0.0579
12205	LG01	144969	0.0853
12206	LG15	17049341	0.3165
12213	LG20	6716434	0.0288
12218	LG16	27383916	0.0806
12220	LG06	23763699	0.1181
12233	LG15	2168412	0.0565
12242	LG18	18874747	0.1327
12254	LG11	10063725	0.9246
12255	LG21	22222499	0.0424
12277	LG20	4368395	0.4512
12288	LG06	18486795	0.0472
12291	LG05	14410867	0.0351
12294	LG19	4553077	0.5399
12295	LG15	20811419	0.0594
12299	LG07	26908342	0.0279
12303	LG07	21866660	0.0349
12309	LG19	19586926	0.2775
12320	LG20	9208037	0.8783
12322	LG18	3184470	0.0021
12331	LG04	18954802	0.2664
12332	LG20	3304957	0.0527
12337	LG05	17283576	0.0695
12352	LG04	25253747	0.052
12380	LG07	21047525	0.0695
12384	LG09	22398721	0.4645
12394	LG07	27314143	0.0552
12403	LG12	12909587	0.0932
12406	LG07	26600311	0.0097
12425	LG15	18613652	0.0098
12430	LG21	18156381	0.027
12431	LG11	27862706	0.0667
12432	LG20	8137103	0.035
12434	LG02	18018124	0.0758
12458	LG21	21179787	0.1398
12477	LG06	6779590	0.0872
12483	LG12	17033148	0.1179
12493	LG11	21490717	0.0216
12506	LG21	17973510	0.0345
12508	LG08	5800155	0.0097
12515	LG04	18612120	0.1073
12516	LG09	20438490	0.4261
12520	LG20	9309314	0.1028
12521	LG08	19539358	0.0098
12537	LG22	2287224	0.0326
12541	LG19	15079031	0.0456
12544	LG06	16294851	0.138
12554	LG09	24497475	0.0179
12555	LG23	12601838	0.0685
12559	LG23	21947173	0.0814
12564	LG07	27817675	0.1157
12566	LG09	2484464	0.0715
12567	LG09	10421002	0.0603
12568	LG23	3548982	0.0306
12570	LG04	15462653	0.3779
12578	LG07	10968252	0.0832
12579	LG03	5782208	0.0796
12600	LG23	16671202	0.1196
12605	LG11	24712171	0.0296
12615	LG23	17463133	0.2391
12622	LG14	2527534	0.4247
12623	LG03	23860880	0.0472
12636	LG17	15217183	0.0908
12639	LG20	15594600	0.011
12641	LG03	5337885	-0.002
12649	LG03	27466090	0.0303
12668	LG12	20070737	0.3182
12670	LG05	11651084	0.5537
12686	LG12	9689646	0.0203
12701	LG06	653437	0.1243
12705	LG18	9156806	0.4984
12707	LG14	22288613	0.0986
12709	LG15	18555128	0.0254
12711	LG22	19701486	0.0228
12713	LG09	10266318	0.0278
12720	LG02	1753113	0.6503
12725	LG10	10819623	0.0371
12726	LG11	1323218	0.1467
12729	LG03	21639916	0.0088
12736	LG22	12325865	0.0174
12738	LG15	4776604	0.0938
12746	LG06	5825278	0.6961
12747	LG14	25735359	0.2695
12756	LG01	15941922	0.053
12758	LG23	18804744	0.0186
12768	LG04	15333523	0.0372
12771	LG01	7923920	0.0152
12775	LG21	8664788	0.0936
12779	LG03	16893706	0.0676
12803	LG09	6289788	0.051
12810	LG11	7562224	0.4517
12813	LG12	6182623	0.0433
12823	LG05	9109345	0.0137
12824	LG16	22857426	0.0633
12851	LG12	24393793	0.1191
12852	LG12	4520038	0.1304
12866	LG14	28684850	0.0807
12869	LG14	24287175	0.0251
12877	LG01	22265414	0.2688
12881	LG03	22108213	0.0719
12884	LG14	17957451	0.5018
12886	LG23	8197999	0.0882
12889	LG11	6356698	0.2635
12892	LG03	714072	0.196
12895	LG20	1297463	0.1164
12897	LG11	6504285	0.0114
12903	LG11	21543078	0.018
12916	LG10	23265400	0.0165
12917	LG01	9329019	0.1189
12921	LG15	8126093	0.0069
12925	LG16	17738268	0.016
12937	LG22	19236552	0.0639
12942	LG11	22635948	0.0161
12945	LG10	13448653	0.6848
12946	LG07	26921264	0.3312
12948	LG14	19332362	0.0918
12952	LG04	15935786	0.0077
12956	LG15	25165052	0.1455
12962	LG07	20991578	0.0227
12963	LG06	4294118	0.0141
12972	LG16	17979586	0.009
12979	LG17	11969763	0.0066
12987	LG10	7768031	0.0381
12990	LG09	7893287	0.0456
13010	LG05	15083235	0.0625
13038	LG02	5142106	0.435
13041	LG01	10868696	0.0458
13052	LG11	18447466	0.0377
13054	LG09	16092904	0.3001
13063	LG03	21034670	0.0209
13066	LG05	10679060	0.0497
13081	LG05	12942571	0.546
13082	LG15	18002680	9e-04
13083	LG16	8943019	-0.0018
13090	LG01	2507110	0.6277
13100	LG05	5100690	0.2863
13104	LG18	13752109	0.0073
13107	LG11	13398459	0.8968
13124	LG18	20374201	0.1092
13125	LG10	11392859	0.0156
13129	LG09	16518082	0.0858
13135	LG01	17894333	0.0205
13142	LG01	8383158	0.4637
13148	LG06	10767220	0.1504
13152	LG18	22541017	0.9146
13162	LG01	4650983	0.2107
13163	LG09	23918871	0.0561
13168	LG05	20205229	0.0219
13176	LG12	10454950	0.008
13180	LG13	14958633	0.3371
13188	LG14	4639051	0.0146
13192	LG05	23756830	0.1026
13196	LG17	9348149	0.4306
13198	LG07	11977671	0.1735
13207	LG09	19949567	0.1916
13209	LG15	12653317	0.0354
13211	LG04	32864667	0.0524
13218	LG21	21326887	0.2826
13220	LG19	9222714	0.9965
13221	LG16	670370	0.978
13237	LG18	12117320	0.0251
13241	LG08	18014083	0.2019
13242	LG15	13956318	0.0506
13249	LG02	5557389	0.0265
13258	LG05	23305723	0.2773
13275	LG01	23209262	0.0799
13276	LG01	13203369	0.2331
13279	LG09	9396740	0.0053
13285	LG12	18663488	0.0383
13286	LG06	3570877	0.0991
13291	LG03	19837311	0.2004
13295	LG10	5590510	0.2488
13297	LG16	24748163	0.0025
13304	LG18	2998800	0.0144
13308	LG06	6089527	0.008
13316	LG15	11097840	0.1267
13322	LG14	23076947	0.0343
13333	LG17	2707127	0.0573
13338	LG18	20235757	0.0696
13341	LG06	10553940	0.7544
13345	LG05	63205	0.0592
13352	LG16	2319360	0.0259
13355	LG11	13376613	0.0139
13369	LG17	6882621	-9e-04
13379	LG22	21235782	0.0305
13384	LG14	445467	0.7871
13406	LG16	30901281	0.2116
13408	LG12	11313784	0.0425
13411	LG14	3709681	0.1359
13412	LG20	17416654	0.981
13418	LG14	1300871	0.1274
13422	LG14	9809082	0.0667
13430	LG14	25158945	0.5661
13432	LG23	8664423	0.085
13443	LG04	13609177	0.0126
13458	LG12	7732046	0.0051
13461	LG09	20559077	0.0156
13462	LG23	14995379	0.0241
13463	LG03	17403120	0.0327
13468	LG14	22542776	0.1323
13476	LG09	16123768	0.0658
13478	LG02	21036308	0.0134
13485	LG16	9342132	0.0316
13486	LG01	3357702	0.024
13501	LG19	2930535	0.0099
13505	LG18	7040279	0.2205
13506	LG01	12222620	0.0384
13514	LG13	3195046	0.1074
13518	LG21	12948521	0.9361
13521	LG18	3780258	0.0353
13523	LG23	22378811	0.7776
13531	LG22	14090530	0.1479
13533	LG16	10109648	0.0206
13537	LG06	8949504	0.0177
13547	LG06	17746245	0.3289
13552	LG21	15321811	0.1419
13556	LG07	545999	0.708
13563	LG14	11822336	0.0397
13574	LG21	21915733	0.0235
13575	LG06	6229225	0.1228
13583	LG03	17439369	0.1818
13597	LG15	8387655	0.983
13598	LG11	15810155	0.0052
13600	LG16	6622274	-0.0019
13607	LG15	24471470	0.0905
13608	LG22	4982979	0.0183
13620	LG23	11685815	0.0098
13626	LG16	13642303	0.0091
13627	LG06	3338770	0.0225
13631	LG05	19888628	0.0544
13641	LG20	22149764	0.1675
13650	LG23	14136677	0.9289
13652	LG07	7326289	0.0876
13656	LG23	6939776	0.0406
13670	LG01	1022687	0.0327
13693	LG19	18386627	0.76
13701	LG12	18405059	0.0796
13702	LG13	13876524	0.0901
13712	LG22	8763501	0.069
13721	LG09	20115295	0.0467
13723	LG08	11504836	0.0104
13724	LG08	21563933	-0.0019
13725	LG16	24533622	0.2935
13732	LG07	4878672	0.084
13756	LG23	7751151	0.0606
13762	LG13	8670969	0.031
13766	LG01	26270788	0.0424
13769	LG03	16947873	0.0124
13773	LG19	17987535	0.0753
13774	LG16	24085921	0.0033
13791	LG10	12697932	0.7531
13796	LG03	5379523	0.0462
13802	LG18	13884781	0.0948
13818	LG16	9080244	0.2032
13841	LG12	3161131	0.2571
13845	LG04	25562752	0.6145
13846	LG05	14410779	0.1053
13850	LG03	5549748	0.013
13856	LG19	8072076	0.044
13857	LG19	3501506	0.2938
13860	LG15	16643517	0.0196
13880	LG11	27245517	0.0365
13881	LG10	5762212	0.0208
13892	LG19	16044478	0.0067
13895	LG11	9770660	0.0543
13902	LG05	5860607	0.12
13908	LG19	9585128	0.0066
13909	LG14	9933392	0.0406
13911	LG14	16316919	0.038
13917	LG06	6569806	0.569
13925	LG08	14666259	0.2744
13934	LG22	12595462	0.052
13935	LG07	20916719	0.3287
13937	LG01	5901020	0.3763
13940	LG09	11496126	0.1078
13960	LG23	22378723	0.0146
13979	LG05	14406847	0.1276
13982	LG19	11889636	0.0107
13991	LG06	2695268	0.0736
14006	LG16	24742755	0.1277
14011	LG13	21916385	0.6539
14032	LG03	7893897	0.3466
14042	LG09	8580009	0.1207
14044	LG08	12687954	0.1487
14045	LG17	18367227	0.0093
14049	LG20	5750166	0.0771
14059	LG20	11201299	0.0491
14064	LG05	5914975	0.0163
14070	LG03	13845404	0.365
14075	LG23	4746307	0.1334
14115	LG23	1801745	0.0352
14117	LG20	4500729	0.8928
14122	LG13	14951265	0.0151
14127	LG14	4585306	0.0203
14130	LG17	8854517	0.0419
14131	LG11	9371620	0.0788
14140	LG06	7517417	0.1031
14143	LG17	13948333	0.1782
14171	LG22	12059848	0.0457
14174	LG18	22110953	0.0208
14176	LG06	9604337	0.0275
14190	LG10	12653246	0.0458
14199	LG16	14420852	0.0814
14213	LG21	6057118	0
14221	LG21	20827935	0.0243
14234	LG01	5909093	0.223
14236	LG20	21758312	0.3558
14247	LG20	1842713	0.0421
14249	LG02	17331983	0.0114
14260	LG09	16137299	0.2194
14266	LG14	23110841	0.0948
14269	LG22	8484813	0.0124
14287	LG10	7429779	0.0039
14293	LG02	4229502	-0.0018
14296	LG22	20639374	0.0123
14298	LG06	2745165	0.1085
14305	LG23	4802793	0.9527
14311	LG20	15345806	0.2263
14327	LG16	8985041	0.0682
14329	LG01	5404659	0.7605
14342	LG09	141924	0.0147
14344	LG01	2557271	0.189
14360	LG11	20090953	0.0145
14364	LG04	5000575	0.0148
14365	LG13	3111674	0.0273
14371	LG19	2649246	0.0149
14379	LG01	3282792	0.0119
14380	LG16	6493538	0.0081
14405	LG16	11024455	0.2151
14421	LG08	663256	0.1017
14426	LG05	4935071	0.0752
14432	LG03	10654173	0.0297
14448	LG02	21558567	0.1409
14459	LG03	28067721	0.5312
14461	LG01	15523673	0.1047
14466	LG22	7681962	0.0121
14472	LG04	30956502	0.0135
14473	LG15	4360609	0.012
14474	LG07	17381364	0.0039
14475	LG19	12036721	0.0548
14491	LG23	16153727	0.0225
14492	LG14	21336299	0.0044
14495	LG12	17024962	0.0476
14502	LG15	7810607	0.1093
14505	LG13	21021074	0.1562
14510	LG15	17519019	0.1023
14517	LG14	6015956	0.1555
14522	LG06	22869084	0.0313
14526	LG10	16803171	0.262
14532	LG23	13828739	0.1188
14536	LG11	27881862	0.0132
14537	LG08	8319432	0.0693
14546	LG07	14831843	0.5246
14547	LG13	788032	0.0893
14550	LG19	5644780	0.2599
14554	LG10	3092111	0.3346
14555	LG09	17882027	0.043
14572	LG06	3819643	0.0136
14591	LG23	20521916	0.0917
14592	LG22	14345474	0.6165
14593	LG06	13656731	0.015
14594	LG09	7829697	0.1773
14618	LG11	3238756	0.0251
14620	LG14	7777852	0.0333
14626	LG06	237123	0.5153
14628	LG09	7789676	0.2057
14634	LG01	26802776	0.0288
14635	LG02	20550530	0.1165
14640	LG07	13545769	0.0614
14641	LG18	20610762	0.0218
14655	LG02	8606584	0.0455
14657	LG05	6497396	0.0395
14659	LG05	2828095	0.0055
14661	LG01	9665708	0.018
14666	LG12	7566813	0.1347
14667	LG07	9537995	0.1903
14696	LG04	27711493	0.0348
14702	LG14	8731298	0.4605
14710	LG23	3145700	0.0327
14714	LG17	14503970	0.0372
14719	LG16	24993048	0.0063
14720	LG01	14360204	0.9747
14727	LG17	18986709	-0.0013
14729	LG12	18146976	0.1356
14740	LG17	10865346	0.0727
14741	LG21	6153416	0.0467
14754	LG03	15653987	0.0251
14755	LG09	20338374	0.0531
14758	LG13	3432489	0.0141
14760	LG11	5530610	0.216
14762	LG05	16361882	0.0862
14764	LG20	20813925	0.039
14765	LG18	17770724	0.2517
14783	LG19	19801598	-0.0016
14804	LG14	9932846	0.0446
14810	LG07	12619906	0.8742
14824	LG05	22503857	0.0244
14839	LG14	8562765	0.3827
14852	LG16	23792477	0.9499
14853	LG05	11755055	0.0073
14864	LG14	12377418	0.0059
14869	LG13	19009416	0.0038
14889	LG13	19821728	0.1512
14890	LG02	3068799	0.1103
14897	LG05	21210136	0.0439
14902	LG21	20674646	0.0192
14906	LG06	18358526	0.5032
14909	LG18	19225818	0.2769
14913	LG23	8352641	0.2168
14920	LG11	13818187	0.0059
14922	LG23	5120488	0.0404
14924	LG16	19012423	0.0464
14930	LG17	6469854	0.0727
14932	LG06	24003056	0.0657
14955	LG06	4090145	0.024
14968	LG18	11175149	0.39
14972	LG03	23204521	0.1119
14979	LG17	8156150	0.3447
14990	LG13	8544475	0.4015
14992	LG14	27104608	0.0489
14997	LG18	7269364	0.0222
14999	LG07	11429270	0.0084
15002	LG10	18594202	0.0075
15003	LG12	8128215	0.0914
15007	LG02	8436896	0.0085
15009	LG10	15663397	0.0888
15010	LG11	8774566	0.1297
15017	LG12	6450207	0.4393
15024	LG08	7070777	0.051
15034	LG11	11184765	0.0092
15037	LG01	13433828	0.1076
15039	LG21	7743800	-0.0019
15052	LG11	26568958	0.0535
15053	LG01	16100804	0.0502
15060	LG11	4509609	0.0472
15069	LG03	20311656	0.1182
15086	LG05	10725484	0.0417
15098	LG22	4547122	0.0518
15104	LG13	20808605	0.2486
15109	LG02	16919317	0.007
15112	LG08	8912517	0.1185
15113	LG11	13328849	0.0049
15122	LG23	8708221	0.0046
15139	LG05	21923875	0.2217
15140	LG06	5825366	0.1096
15145	LG13	3341126	0.2546
15150	LG03	7669281	0.0053
15165	LG16	22293396	0.0506
15171	LG23	9283213	0.0193
15185	LG18	18731251	0.0288
15207	LG18	19412597	0.1124
15212	LG05	21327788	0.0259
15217	LG01	6363572	0.0475
15218	LG13	15160240	0.0306
15229	LG17	10830659	0.204
15232	LG01	1020445	-0.0015
15234	LG10	15260066	0.2175
15235	LG16	23745057	0.0196
15239	LG14	8514359	0.2531
15240	LG01	7286931	0.2362
15242	LG12	25621100	0.0174
15248	LG18	18337469	0.0418
15251	LG20	5763678	0.01
15256	LG12	446630	0.0959
15267	LG22	5820699	0.1466
15269	LG01	7489971	0.1418
15274	LG15	5888323	0.0351
15279	LG05	23371420	0.0175
15290	LG03	7794247	0.0098
15293	LG20	22046387	0.3058
15298	LG06	13372966	0.0074
15300	LG05	13640918	0.0396
15306	LG21	5307455	0.026
15311	LG09	14890489	0.6961
15313	LG10	14212835	0.0226
15316	LG14	14880637	0.2364
15323	LG18	1928483	0.125
15326	LG15	21253119	0.1469
15327	LG14	12142906	0.1605
15354	LG11	19828160	0.0134
15373	LG20	10902738	0.8401
15382	LG05	11546705	0.0312
15386	LG03	11769363	0.0736
15393	LG01	20244563	0.2444
15398	LG15	18062209	0.0715
15401	LG15	4294985	0.0581
15407	LG06	21582654	0.1918
15419	LG18	19657777	0.0249
15432	LG08	10804836	0.0306
15442	LG03	23446575	0.0808
15443	LG01	20190362	0.0941
15456	LG04	28674444	0.171
15459	LG18	14866493	0.0864
15462	LG09	11582028	0.0729
15471	LG09	6468150	0.6749
15473	LG07	18504448	0.9636
15488	LG18	19946164	0.0343
15494	LG05	18979819	0.0561
15507	LG15	17152729	0.0205
15508	LG15	10903474	0.0182
15527	LG21	9637925	0.0548
15528	LG16	13025420	0.4191
15531	LG20	13226742	0.0421
15536	LG07	5891920	0.1003
15543	LG01	3923225	0.0141
15546	LG13	12413111	0.2853
15548	LG01	13549939	0.0632
15557	LG02	9912739	0.3967
15560	LG23	19944389	0.0141
15568	LG08	13237425	0.2526
15571	LG18	1896621	0.6288
15573	LG06	6638277	0.8589
15586	LG09	16189035	0.1488
15588	LG05	5118449	0.174
15595	LG13	1320012	0.1362
15598	LG19	16515016	0.1996
15604	LG03	23897780	0.0087
15610	LG21	7275660	0.1543
15614	LG20	15153259	0.0304
15615	LG06	17092433	0.8336
15623	LG14	27104520	0.0314
15645	LG07	21003278	0.0188
15650	LG09	16091715	0.1337
15667	LG20	23656667	0.4284
15675	LG01	8990063	0.0204
15680	LG18	16785048	0.0257
15701	LG06	10563813	0.0256
15713	LG02	5557301	0.0763
15714	LG02	5577796	0.0085
15735	LG02	11907621	0.3752
15748	LG08	10446991	0.9882
15749	LG11	2453939	0.07
15752	LG16	7650464	0.1428
15754	LG18	7531815	0.0792
15756	LG11	27938726	0.0769
15763	LG13	6534830	0.3301
15774	LG14	7268942	0.079
15780	LG23	5975215	0.9034
15788	LG12	25185115	0.2096
15791	LG01	141695	0.7873
15796	LG23	10082796	0.0418
15805	LG19	7169435	0.0155
15806	LG09	2600547	0.0494
15808	LG20	6786084	0.3678
15828	LG04	18954890	0.6431
15829	LG11	24629151	0.0791
15841	LG22	4037240	0.0991
15850	LG15	8529809	0.0496
15855	LG11	13815890	0.0256
15869	LG15	21129965	0.0532
15872	LG02	13098019	0.2001
15887	LG17	6752963	0.0091
15903	LG03	7655613	0.0057
15907	LG09	9465117	0.7308
15910	LG04	17189095	0.1099
15925	LG01	26825871	0.0118
15927	LG03	29283876	0.3072
15934	LG07	11782849	0.7329
15948	LG22	2521856	0.0871
15954	LG11	5805730	0.3901
15955	LG11	19958585	0.0906
15958	LG23	12977353	0.0165
15965	LG03	7238280	0.0305
15968	LG19	19746363	0.0135
15973	LG08	4711955	0.056
15991	LG13	5583437	0.0732
15997	LG14	9216980	0.1002
16005	LG13	19499378	0.0504
16009	LG09	17406696	0.13
16011	LG18	4992066	0.0226
16032	LG08	6862619	0.3444
16033	LG01	22274751	0.2137
16035	LG12	18326476	0.0504
16036	LG01	15698538	0.0068
16037	LG22	4808953	0.0077
16039	LG01	3360383	0.0289
16040	LG01	214355	0.0105
16046	LG04	8899634	0.4642
16053	LG04	6544967	0.0917
16059	LG21	20400508	0.0427
16062	LG07	12076536	0.0305
16063	LG15	10787770	0.0426
16089	LG03	6574564	0.0551
16098	LG23	11428544	0.3847
16121	LG08	11993549	0.6684
16127	LG03	5549836	0.0373
16134	LG08	8305901	0.1135
16135	LG11	28354202	0.0753
16141	LG08	13518062	0.0029
16145	LG10	19915286	0.0411
16151	LG11	9208997	0.1657
16157	LG23	19649645	0.1758
16164	LG07	21075373	0.1308
16168	LG07	23331870	0.0302
16173	LG04	10254916	0.0684
16178	LG18	21410134	0.0483
16179	LG03	27266677	0.0257
16180	LG23	10509126	0.0315
16186	LG08	4941063	0.4893
16187	LG13	1500096	0.0532
16190	LG04	29395045	0.2415
16205	LG08	23333714	0.0044
16208	LG16	15615046	0.0142
16209	LG01	6164035	0.0419
16211	LG19	18910262	0.0301
16215	LG14	9813679	0.0592
16218	LG07	16069098	0.0296
16227	LG13	17695584	0.0748
16231	LG23	9724724	0.2642
16233	LG14	4113927	0.2542
16238	LG08	5811809	0.0445
16245	LG10	19765296	0.0092
16257	LG11	15142617	0.5433
16261	LG18	9852260	0.0592
16264	LG05	3973528	0.0163
16270	LG11	3234999	0.4938
16277	LG02	21057505	0.2665
16280	LG10	9631682	0.6396
16291	LG01	14215233	0.1859
16292	LG08	9791342	0.0646
16325	LG14	3425971	0.0491
16332	LG02	563449	0.0077
16352	LG16	26257743	0.2671
16360	LG03	7374030	0.2552
16369	LG13	18299287	0.1382
16370	LG05	7643714	0.1486
16375	LG12	17446219	0.2042
16384	LG15	18797867	0.0293
16393	LG22	17716788	0.0098
16396	LG02	1855213	0.0173
16410	LG07	6570170	0.0943
16422	LG10	18439664	0.0127
16425	LG07	27583603	0.016
16429	LG11	11596915	0.3729
16441	LG01	17478244	0.1108
16456	LG05	4768937	0.875
16457	LG15	3946906	0.0855
16458	LG20	9073013	0.1573
16474	LG04	14767734	0.1737
16480	LG15	14087189	0.2063
16482	LG13	9438752	0.0049
16492	LG20	1852056	0.0227
16504	LG06	23022030	0.8107
16517	LG23	9899809	0.854
16520	LG15	14334485	0.1524
16522	LG01	16029166	0.0098
16535	LG15	15737628	0.0419
16549	LG17	3102403	0.0292
16560	LG19	5063117	0.0122
16563	LG22	138954	0.0116
16564	LG11	4376683	0.1079
16573	LG07	1633397	0.0174
16577	LG22	4572970	0.0212
16599	LG15	16275261	0.0503
16612	LG10	1560210	0.0076
16615	LG21	22174957	0.0121
16616	LG13	1620642	0.0823
16620	LG04	18616085	0.8111
16621	LG03	26542928	0.0441
16637	LG09	4910828	0.0354
16650	LG13	11699849	1e-04
16654	LG23	18467308	0.044
16683	LG02	5502143	0.5137
16690	LG20	19503177	0.0254
16695	LG05	17929251	0.1175
16697	LG05	16589226	0.0186
16698	LG08	10896352	0.0445
16706	LG03	8053761	0.0067
16718	LG07	27965978	0.1587
16745	LG22	20148987	0.0072
16748	LG23	13575352	0.6043
16752	LG13	7127580	0.2284
16766	LG13	25053940	0.0962
16787	LG10	6644405	0.0248
16789	LG11	18944992	0.0199
16791	LG10	25140041	0.0964
16800	LG04	17712984	0.2683
16803	LG08	8068226	0.0259
16806	LG09	11496944	0.0224
16812	LG20	7395212	0.0097
16814	LG14	2926912	0.0369
16833	LG01	25695043	0.0303
16834	LG07	28130284	0.2646
16846	LG12	25008399	0.0357
16858	LG21	330607	0.0488
16861	LG23	1366855	0.127
16865	LG23	16865370	0.0205
16872	LG02	20006957	0.0995
16874	LG16	19137696	0.0124
16880	LG17	18049624	0.0347
16881	LG07	15142172	0.0236
16897	LG12	7887658	0.0243
16902	LG23	17396584	0.1013
16908	LG20	11658627	0.2172
16911	LG08	15039140	0.0263
16931	LG18	19293340	0.0537
16933	LG18	8828592	0.1383
16934	LG14	23734811	0.0254
16942	LG08	19115287	0.0812
16947	LG05	3136987	0.0199
16955	LG01	4680553	0.1577
16963	LG21	7542984	0.1334
16965	LG08	5811721	0.0425
16966	LG15	25007035	0.0082
16967	LG09	16123680	0.0515
16968	LG06	17047164	0.5691
16982	LG01	9333078	0.023
16989	LG01	20244651	0.0377
17002	LG18	16070330	0.0202
17004	LG22	9292673	0.0229
17016	LG02	12664574	0.9788
17021	LG22	6109204	0.3079
17036	LG07	16603045	0.1061
17038	LG09	17129440	0.8366
17040	LG02	21265012	0.0222
17066	LG06	24966019	0.2681
17070	LG19	11077729	0.414
17073	LG02	10365156	0.0853
17074	LG01	13460605	0.0553
17087	LG11	11366771	0.7095
17097	LG18	6862613	0.6696
17102	LG13	19423592	0.0115
17104	LG16	21974523	0.0445
17106	LG14	19739720	0.0482
17116	LG21	12548555	0.0397
17121	LG01	24067024	0.0046
17128	LG19	19855741	-0.0011
17131	LG22	9318448	0.3699
17132	LG03	11263632	0.0874
17134	LG03	14854029	0.0659
17141	LG07	16146679	0.0199
17168	LG08	6570111	0.0689
17181	LG10	10048933	0.2172
17183	LG01	14174929	0.1653
17185	LG09	13511279	0.017
17190	LG08	15826395	0.0153
17192	LG21	6931837	0.1328
17216	LG07	29626247	0.064
17217	LG15	10839639	0.045
17230	LG09	11767563	0.2181
17237	LG21	2997516	0.0116
17245	LG14	19228505	0.0166
17254	LG21	9839979	0.0206
17255	LG16	14444680	0.0877
17256	LG12	25161246	0.0355
17258	LG15	26153891	0.0199
17267	LG08	12625036	0.9424
17282	LG17	14093189	0.0497
17298	LG21	3252770	0.167
17312	LG04	21518848	0.1746
17318	LG07	9159743	0.0357
17322	LG07	13226104	0.1204
17325	LG17	6195355	0.8643
17328	LG05	11002377	0.069
17329	LG01	20190450	0.017
17330	LG16	2265763	0.0075
17332	LG02	12300457	0.0246
17335	LG15	25184354	0.2502
17342	LG01	13165795	0.5988
17343	LG10	2810907	0.0235
17347	LG06	1844542	0.0599
17350	LG21	5322647	0.0075
17351	LG10	2645492	0.0218
17355	LG16	19918982	0.015
17357	LG04	18182664	0.1558
17363	LG05	17877788	0.0028
17382	LG21	18336350	0.028
17384	LG09	2170302	0.1188
17391	LG02	19424468	0.5984
17392	LG08	19037683	0.0169
17399	LG18	12589872	0.0367
17428	LG13	5252675	0.14
17436	LG17	7310136	0.687
17442	LG09	18023941	0.2049
17446	LG13	11956125	0.0931
17454	LG03	24732539	-0.0019
17461	LG23	1562639	0.0685
17475	LG20	13890554	0.06
17490	LG14	27420218	0.287
17512	LG22	4444450	0.136
17522	LG20	894030	0.0352
17523	LG21	16251869	0.3307
17533	LG04	9999171	0.1023
17552	LG19	178221	0.4651
17561	LG01	11481567	0.157
17578	LG21	19954312	0.0168
17580	LG03	5317343	0.0251
17582	LG12	6410601	0.2699
17586	LG13	9571485	0.424
