Locus	chromosome	position	fst
5594	PCodG	273287536	0.0999
8804	PCodG	273324764	0.0118
8798	PCodG	273758898	0.0164
20295	PCodG	274331820	0.4958
16791	PCodG	274705528	0.0964
24444	PCodG	274797787	0.0377
12107	PCodG	275469123	0.0913
19742	PCodG	275527873	0.0137
21313	PCodG	275722650	0.0158
1027	PCodG	275750269	0.0284
6484	PCodG	275912507	0.0164
12726	PCodG	276193011	0.1467
6769	PCodG	276202915	0.0149
5807	PCodG	276690848	0.0272
19228	PCodG	276998493	0.0074
7711	PCodG	277192370	0.1242
15749	PCodG	277323732	0.07
3258	PCodG	277323820	0.0219
19021	PCodG	277335998	0.0192
6803	PCodG	277410983	0.0212
11282	PCodG	277411071	0.0095
18879	PCodG	277565598	-0.0012
21335	PCodG	277860959	0.1282
21256	PCodG	277896796	0.1186
756	PCodG	277997547	0.0258
16270	PCodG	278104792	0.4938
14618	PCodG	278108549	0.0251
22947	PCodG	278279319	0.0757
10978	PCodG	278579272	0.1476
23066	PCodG	278584864	0.1703
5966	PCodG	278607221	0.3319
24196	PCodG	278702038	0.2079
18571	PCodG	279182543	0.0947
23094	PCodG	279220057	0.1811
16564	PCodG	279246476	0.1079
15060	PCodG	279379402	0.0472
19201	PCodG	279533006	0.0262
24124	PCodG	279717789	0.0675
11708	PCodG	279784478	0.9861
7940	PCodG	279805102	0.5061
10307	PCodG	280132372	0.009
3931	PCodG	280165693	0.2035
18236	PCodG	280210928	0.053
7929	PCodG	280292273	0.0229
19943	PCodG	280302217	0.0165
21590	PCodG	280302735	0.5077
14760	PCodG	280400403	0.216
19964	PCodG	280446436	0.0355
7769	PCodG	280508436	0.2045
15954	PCodG	280675523	0.3901
6757	PCodG	280730951	0.0208
8196	PCodG	280820267	0.3711
2468	PCodG	280913689	0.1544
4336	PCodG	280993478	0.0497
12889	PCodG	281226491	0.2635
6203	PCodG	281325901	0.1545
12897	PCodG	281374078	0.0114
9158	PCodG	281696512	0.8977
6550	PCodG	281779471	0.7536
2064	PCodG	282176092	0.9889
5281	PCodG	282376001	0.1291
12810	PCodG	282432017	0.4517
1547	PCodG	282615852	0.0538
1756	PCodG	282956035	0.0145
25225	PCodG	282993673	0.7839
15010	PCodG	283644359	0.1297
18313	PCodG	283644447	0.1209
18947	PCodG	283707157	0.0478
3972	PCodG	283764140	0.5253
21509	PCodG	283799025	0.0239
11978	PCodG	283846458	0.0387
19037	PCodG	283889075	0.6973
19949	PCodG	283946814	1
16151	PCodG	284078790	0.1657
14131	PCodG	284241413	0.0788
19729	PCodG	284569495	0.1249
13895	PCodG	284640453	0.0543
4344	PCodG	284790454	0.1234
12254	PCodG	284933518	0.9246
20796	PCodG	285044200	0.2579
1167	PCodG	285465516	-0.0006
5541	PCodG	285481107	0.768
3155	PCodG	285481195	0.0757
15034	PCodG	286054558	0.0092
7942	PCodG	286107749	0.0145
9205	PCodG	286107837	0.4461
17087	PCodG	286236564	0.7095
23927	PCodG	286262686	0.2566
9585	PCodG	286309892	0.7315
16429	PCodG	286466708	0.3729
6797	PCodG	286466796	0.1718
6890	PCodG	286650722	0.0515
21789	PCodG	286717469	0.0778
8536	PCodG	286745705	0.3482
11594	PCodG	286745793	0.2093
4834	PCodG	286928650	0.9763
24071	PCodG	286971168	0.0258
4188	PCodG	286997728	0.7924
9203	PCodG	287381496	0.0395
19660	PCodG	287381584	0.003
17709	PCodG	287570147	0.0255
24226	PCodG	288018287	0.2098
15113	PCodG	288198642	0.0049
5984	PCodG	288244844	0.3387
13355	PCodG	288246406	0.0139
13107	PCodG	288268252	0.8968
23168	PCodG	288490097	0.0555
10799	PCodG	288513153	0.0202
15855	PCodG	288685683	0.0256
14920	PCodG	288687980	0.0059
12036	PCodG	288842608	0.0074
719	PCodG	289265833	0.1096
20923	PCodG	289338398	0.6386
3430	PCodG	289338486	0.0135
2225	PCodG	289365587	0.0328
3886	PCodG	289371316	0.016
8315	PCodG	289398016	0.0936
19475	PCodG	289652311	0.1528
2604	PCodG	289685718	0.0216
16257	PCodG	290012410	0.5433
17750	PCodG	290604072	0.0105
13598	PCodG	290679948	0.0052
19263	PCodG	290843834	0.0191
3662	PCodG	290871802	0.995
9458	PCodG	290886299	0.04
8346	PCodG	290923499	0.0158
7161	PCodG	290939174	0.0441
17726	PCodG	291093433	0.295
9408	PCodG	291100802	0.095
23486	PCodG	291135859	0.0218
5003	PCodG	291260238	0.0239
21360	PCodG	291689741	0.3124
10828	PCodG	291690844	0.8103
11019	PCodG	291950823	0.7896
1963	PCodG	291950911	0.0576
8493	PCodG	291978672	0.0145
8641	PCodG	292150287	0.0665
19478	PCodG	292368058	0.036
13052	PCodG	293317259	0.0377
20140	PCodG	293317347	0.1221
4837	PCodG	293434013	0.0988
1978	PCodG	293465642	0.0214
3266	PCodG	293665099	0.0161
25284	PCodG	293682899	0.0503
9191	PCodG	293755948	0.0467
19830	PCodG	293812486	0.0561
16789	PCodG	293814785	0.0199
24334	PCodG	294069330	0.0285
6729	PCodG	294285349	0.0776
1519	PCodG	294383296	0.0377
19784	PCodG	294454879	0.131
15354	PCodG	294697953	0.0134
2071	PCodG	294828290	0.0437
15955	PCodG	294828378	0.0906
7028	PCodG	294925261	0.1108
24168	PCodG	294953909	0.0218
14360	PCodG	294960746	0.0145
6458	PCodG	294963576	0.1049
24941	PCodG	295193411	0.2273
11482	PCodG	295529928	0.4273
2153	PCodG	295642889	0.0747
1478	PCodG	295642977	0.0373
20249	PCodG	295924473	0.1725
6051	PCodG	295964229	0.0121
9691	PCodG	296127157	0.025
12493	PCodG	296360510	0.0216
12903	PCodG	296412871	0.018
22851	PCodG	296810100	0.0023
8152	PCodG	296875685	0.1772
7457	PCodG	296893447	0.187
5464	PCodG	296956628	0.825
3039	PCodG	297272213	0.0019
19641	PCodG	297285119	0.0258
3756	PCodG	297338296	0.4524
12942	PCodG	297505741	0.0161
18250	PCodG	297505829	-0.0013
8135	PCodG	297600275	0.1893
19035	PCodG	298537579	0.0021
5614	PCodG	298678483	0.001
1655	PCodG	299142305	0.0502
17644	PCodG	299302256	0.177
10188	PCodG	299343936	0.1956
4696	PCodG	299347156	0.044
22637	PCodG	299347244	0.137
20351	PCodG	299382020	0.1384
15829	PCodG	299498944	0.0791
19014	PCodG	299512092	0.3675
12605	PCodG	299581964	0.0296
2922	PCodG	299640829	0.0076
11912	PCodG	299934248	0.7389
5572	PCodG	299982472	0.0543
7749	PCodG	300056814	0.1791
11210	PCodG	300081600	0.112
5042	PCodG	300204472	0.3132
7755	PCodG	300673564	0.2115
4901	PCodG	300931540	0.0945
1157	PCodG	301063684	0.1191
53	PCodG	301110599	0.0863
23448	PCodG	301110687	0.0615
23014	PCodG	301361505	0.195
25289	PCodG	301383935	0.275
15052	PCodG	301438751	0.0535
9251	PCodG	301511974	0.8216
8670	PCodG	302000574	0.0967
1473	PCodG	302068424	0.1068
6377	PCodG	302098979	0.3396
13880	PCodG	302115310	0.0365
5	PCodG	302131607	0.6895
23093	PCodG	302158994	0.0225
494	PCodG	302717269	0.0233
9213	PCodG	302717995	0.0133
12431	PCodG	302732499	0.0667
14536	PCodG	302751655	0.0132
15756	PCodG	302808519	0.0769
8190	PCodG	302950753	0.3608
411	PCodG	303085071	0.05
7434	PCodG	303176670	0.0046
16135	PCodG	303223995	0.0753
20263	PCodG	303842474	0.087
15256	PCodG	304259391	0.0959
5476	PCodG	304281152	0.6957
18166	PCodG	304380305	0.6412
10813	PCodG	305152175	0.1493
13841	PCodG	306973892	0.2571
8062	PCodG	306998578	0.0075
1354	PCodG	307097064	0.0302
7431	PCodG	307139446	0.1832
8055	PCodG	307153150	0.216
10497	PCodG	307368009	0.0826
4473	PCodG	307822570	0.008
21073	PCodG	307881936	0.028
24003	PCodG	307882024	0.019
780	PCodG	308026366	0.2272
5118	PCodG	308111351	0.035
12852	PCodG	308332799	0.1304
23258	PCodG	308548730	0.1136
4568	PCodG	308591847	0.3847
4740	PCodG	308621911	0.01
10263	PCodG	309042371	0.1212
11770	PCodG	309252624	0.1241
8037	PCodG	309344989	0.0198
18840	PCodG	309374643	0.0511
19174	PCodG	309468550	0.0466
8168	PCodG	309753571	0.1633
2335	PCodG	309838806	0.0568
20544	PCodG	309899585	-0.0014
8064	PCodG	309992903	0.1731
12813	PCodG	309995384	0.0433
17582	PCodG	310223362	0.2699
23467	PCodG	310241292	0.0967
6144	PCodG	310241380	0.7664
15017	PCodG	310262968	0.4393
18015	PCodG	310480076	0.2582
8278	PCodG	310564878	-0.001
7574	PCodG	310724210	0.0859
8810	PCodG	310874541	0.0459
11878	PCodG	311198667	0.0253
25593	PCodG	311282617	0.0509
14666	PCodG	311379574	0.1347
13458	PCodG	311544807	0.0051
1474	PCodG	311566392	0.0305
16897	PCodG	311700419	0.0243
15003	PCodG	311940976	0.0914
4711	PCodG	311980022	0.1214
6094	PCodG	312279646	0.4444
11880	PCodG	312451031	0.0233
9061	PCodG	312598056	0.2094
18315	PCodG	313104480	0.0658
19956	PCodG	313409806	0.3427
11591	PCodG	313447022	-0.0019
12686	PCodG	313502407	0.0203
960	PCodG	313987218	0.0112
23201	PCodG	314096971	0.0357
9363	PCodG	314267623	0.0201
13176	PCodG	314267711	0.008
22710	PCodG	314640901	0.1325
541	PCodG	314699574	0.1353
660	PCodG	315079081	0.0076
10456	PCodG	315122965	0.0251
13408	PCodG	315126545	0.0425
1881	PCodG	315297103	0.9894
18478	PCodG	315573706	0.0038
18821	PCodG	315715375	0.4358
8267	PCodG	315752564	0.1143
24389	PCodG	315919910	0.0273
25048	PCodG	315952795	0.0424
12403	PCodG	316722348	0.0932
18792	PCodG	317014400	0.4581
6274	PCodG	317180575	0.0482
25241	PCodG	317180663	0.7932
25538	PCodG	319292127	0.0475
1873	PCodG	320748239	0.9965
2706	PCodG	320759705	0.0051
5622	PCodG	320828359	0.4957
14495	PCodG	320837723	0.0476
12483	PCodG	320845909	0.1179
5817	PCodG	321216719	0.0314
16375	PCodG	321258980	0.2042
4550	PCodG	321566633	-0.0018
9593	PCodG	321643671	0.0928
14729	PCodG	321959737	0.1356
16035	PCodG	322139237	0.0504
13701	PCodG	322217820	0.0796
18070	PCodG	322245756	0.0599
22955	PCodG	322389440	0.3722
13285	PCodG	322476249	0.0383
18133	PCodG	322563026	0.013
522	PCodG	322633305	0.5942
2160	PCodG	322635441	0.1548
10718	PCodG	323025463	0.0255
7674	PCodG	323065125	0.0809
19351	PCodG	323151288	0.0729
24470	PCodG	323305417	0.0673
5133	PCodG	323305505	0.0101
10207	PCodG	323458435	0.0565
19222	PCodG	323729052	0.271
7565	PCodG	323734200	0.0539
11992	PCodG	323775942	0.0022
12668	PCodG	323883498	0.3182
25622	PCodG	324062317	0.0983
98	PCodG	324105234	0.0101
5672	PCodG	324351415	0.0595
5287	PCodG	324408376	0.1086
7086	PCodG	324529137	0.209
9979	PCodG	324758414	0.0056
9658	PCodG	325104950	0.2796
21070	PCodG	325328984	0.0052
22206	PCodG	325802919	0.3028
3304	PCodG	325803007	0.1504
4411	PCodG	325831764	0.0345
11722	PCodG	325838814	0.0585
10217	PCodG	325861009	0.0478
18012	PCodG	326522580	0.1543
21174	PCodG	326678662	0.0112
3480	PCodG	326887570	0.2808
4145	PCodG	326922313	0.0733
5668	PCodG	326972666	0.1405
10295	PCodG	327056024	0.0197
3437	PCodG	327102873	0.0384
18434	PCodG	327210341	0.2321
6390	PCodG	327256373	0.0641
18253	PCodG	327674530	0.1275
11506	PCodG	327849745	0.0292
4588	PCodG	328020143	0.0484
24147	PCodG	328154366	0.2151
12851	PCodG	328206554	0.1191
16846	PCodG	328821160	0.0357
187	PCodG	328821248	0.0167
6071	PCodG	328920134	0.0605
17256	PCodG	328974007	0.0355
11415	PCodG	328974536	0.0123
15788	PCodG	328997876	0.2096
9091	PCodG	329148940	0.0948
23977	PCodG	329241950	0.0243
6462	PCodG	329262217	0.371
15242	PCodG	329433861	0.0174
11805	PCodG	329497471	0.2722
6312	PCodG	330416493	0.0031
22617	PCodG	330455851	0.9913
167	PCodG	330572524	0
9896	PCodG	330690831	0.8813
9819	PCodG	331308025	0.0442
12108	PCodG	331525713	0.1107
404	PCodG	331533842	0.0463
14547	PCodG	331898767	0.0893
11774	PCodG	331910174	0.0353
24954	PCodG	332033555	0.0428
4031	PCodG	332304130	0.0331
2274	PCodG	332339750	0.1723
8252	PCodG	332339838	0.1613
12028	PCodG	332361415	0.094
10029	PCodG	332408415	0.3956
7298	PCodG	332408503	0.036
15595	PCodG	332430747	0.1362
22597	PCodG	332592381	0.0449
23018	PCodG	332609016	0.3865
16187	PCodG	332610831	0.0532
3708	PCodG	332646256	0.935
19324	PCodG	332731289	0.0024
16616	PCodG	332731377	0.0823
19069	PCodG	332767156	0.3283
7092	PCodG	332965445	0.0347
10872	PCodG	333937172	0.0063
14365	PCodG	334222409	0.0273
8596	PCodG	334222497	0.4441
7605	PCodG	334291646	0.1108
13514	PCodG	334305781	0.1074
15145	PCodG	334451861	0.2546
14758	PCodG	334543224	0.0141
9663	PCodG	334774164	0.0072
4507	PCodG	335678383	0.1584
3062	PCodG	335753541	0.0024
1635	PCodG	336187433	0.0841
17428	PCodG	336363410	0.14
24270	PCodG	336383857	0.0235
19608	PCodG	336454303	0.1162
24464	PCodG	336554772	0.0207
4643	PCodG	336667618	0.0435
6823	PCodG	336694084	0.0379
15991	PCodG	336694172	0.0732
5052	PCodG	336703642	0.4551
11348	PCodG	336828805	0.0182
3929	PCodG	337183053	0.0056
8426	PCodG	337619738	0.0387
15763	PCodG	337645565	0.3301
19626	PCodG	337731914	0.3002
7736	PCodG	337743536	0.0193
24135	PCodG	338047372	0.5611
10460	PCodG	338077201	0.9865
2258	PCodG	338210190	0.3202
16752	PCodG	338238315	0.2284
4396	PCodG	338409036	0.0398
12055	PCodG	338409124	0.1005
11988	PCodG	338901246	0.0282
11325	PCodG	339029535	0.2925
22677	PCodG	339091131	0.0515
7833	PCodG	339238802	0.0556
9165	PCodG	339508295	0.3449
14990	PCodG	339655210	0.4015
7747	PCodG	339737593	0.1394
9738	PCodG	339779212	0.018
13762	PCodG	339781704	0.031
23445	PCodG	339855090	0.3792
11994	PCodG	339855567	0.2492
18558	PCodG	340242079	0.1334
17739	PCodG	340275207	0.1082
8212	PCodG	340384569	0.1066
18599	PCodG	340436204	0.1503
16482	PCodG	340549487	0.0049
17586	PCodG	340682220	0.424
10006	PCodG	340687136	0.3877
24597	PCodG	341040407	0.0144
23503	PCodG	341082136	0.6239
5475	PCodG	341138781	0.1134
10476	PCodG	341150107	0.1573
18715	PCodG	341671728	0.0124
19170	PCodG	341711405	0.0166
1482	PCodG	342082411	0.046
24116	PCodG	342230194	0.9832
1053	PCodG	342442523	0.0098
1983	PCodG	342473315	0.2164
16650	PCodG	342810584	0.0001
1306	PCodG	342990736	0.3443
17446	PCodG	343066860	0.0931
5741	PCodG	343066948	0.0933
10730	PCodG	343303052	0.6269
25378	PCodG	343328362	0.0228
15546	PCodG	343523846	0.2853
1571	PCodG	343550820	0.884
6660	PCodG	343907288	0.7703
19683	PCodG	344135578	0.1895
11618	PCodG	344160764	0.0732
367	PCodG	344628694	0.7922
364	PCodG	344628782	0.7864
24543	PCodG	344682219	0.0587
13702	PCodG	344987259	0.0901
12083	PCodG	345006441	0.7249
18337	PCodG	345353458	0.0204
9050	PCodG	345604572	0.0171
8086	PCodG	345638629	0.988
4442	PCodG	345638717	0.0102
1698	PCodG	345686861	0.0072
7957	PCodG	345697987	0.5052
21653	PCodG	345701414	0.3022
5845	PCodG	345820079	0.2775
14122	PCodG	346062000	0.0151
13180	PCodG	346069368	0.3371
24277	PCodG	346099401	0.1073
10752	PCodG	346215145	0.0281
15218	PCodG	346270975	0.0306
20056	PCodG	346454390	0.0629
24867	PCodG	346493177	0.1523
18467	PCodG	346866995	0.026
24267	PCodG	346969216	0.1304
8198	PCodG	347255315	0.0193
20593	PCodG	347270176	0.0173
4575	PCodG	347270264	0.0385
11119	PCodG	347279151	0.0045
7183	PCodG	347600494	0.2548
4671	PCodG	347758231	0.7099
24484	PCodG	347758319	0.1606
7489	PCodG	347766720	0.0504
7301	PCodG	348186332	0.0485
705	PCodG	348328385	0.0558
5560	PCodG	348395547	0.0029
23374	PCodG	348403142	0.1288
21896	PCodG	348505767	0.0227
20198	PCodG	348543115	0.0096
10334	PCodG	348576009	0.247
11579	PCodG	348755493	0.0476
8241	PCodG	348755580	0.0012
16227	PCodG	348806319	0.0748
1572	PCodG	349083119	0.0092
25063	PCodG	349377046	0.026
16369	PCodG	349410022	0.1382
2826	PCodG	349704668	0.6254
8288	PCodG	349740159	0.0296
9845	PCodG	349740779	0.0808
7570	PCodG	349760632	0.0762
4227	PCodG	349797343	0.0527
966	PCodG	349809424	0.0183
25273	PCodG	349831409	0.2214
7775	PCodG	349902576	0.3028
23792	PCodG	349967551	0.7817
2824	PCodG	350072796	0.5136
14869	PCodG	350120151	0.0038
4664	PCodG	350120239	0.3144
18273	PCodG	350143141	0.0145
7803	PCodG	350143229	0
3132	PCodG	350167955	0.0123
17102	PCodG	350534327	0.0115
16005	PCodG	350610113	0.0504
2390	PCodG	350870047	0.2425
14889	PCodG	350932463	0.1512
17592	PCodG	351042341	0.0544
10848	PCodG	351106673	0.213
1228	PCodG	351127601	0.0246
11154	PCodG	351524448	0.2502
18514	PCodG	351665263	0.4291
23389	PCodG	351678599	0.0183
3339	PCodG	351747868	0.0103
11170	PCodG	351774533	0.2251
11225	PCodG	351810061	0.0269
20770	PCodG	351853695	0.1448
15104	PCodG	351919340	0.2486
23009	PCodG	351979778	0.0887
1048	PCodG	352125522	0.2931
14505	PCodG	352131809	0.1562
1689	PCodG	352154206	0.0071
14011	PCodG	353027120	0.6539
6693	PCodG	353268111	0.1335
4140	PCodG	353313453	0.0001
5441	PCodG	353502743	0.0006
10933	PCodG	354512547	0.0053
11116	PCodG	354618940	0.0657
20699	PCodG	354619028	0.0453
2682	PCodG	354639724	0.0493
20257	PCodG	354740424	0.0213
23883	PCodG	354812243	0.0165
4156	PCodG	355124404	0.0195
19509	PCodG	355284659	0.0323
10960	PCodG	355686191	0.1728
3541	PCodG	355686279	0.1738
25323	PCodG	355819951	0.3155
8295	PCodG	356010698	0.4262
18633	PCodG	356116971	0.0408
7768	PCodG	356160505	0.0738
16766	PCodG	356164675	0.0962
734	PCodG	356370151	0.0211
2587	PCodG	356990303	0.0589
22950	PCodG	357030050	0.3326
13384	PCodG	357232937	0.7871
9378	PCodG	357674243	0.0476
8847	PCodG	357817937	0.21
13418	PCodG	358088341	0.1274
11003	PCodG	358121597	0.2124
490	PCodG	358311462	0.8467
616	PCodG	358326190	0.6923
18528	PCodG	358475449	0.4688
1078	PCodG	358526123	0.0237
23334	PCodG	358638322	0.0699
17625	PCodG	358742787	0.8606
9770	PCodG	358783553	0.0723
25478	PCodG	358829018	0.0147
21704	PCodG	358925276	0.5484
18659	PCodG	358951636	0.0076
23776	PCodG	359077294	-0.0018
618	PCodG	359112644	0.2208
6540	PCodG	359212040	0.0239
24167	PCodG	359277554	0.0316
12158	PCodG	359307029	0.0398
12622	PCodG	359315004	0.4247
22282	PCodG	359475108	0.0423
16814	PCodG	359714382	0.0369
23723	PCodG	359780578	0.1658
6353	PCodG	360143412	0.0081
16325	PCodG	360213441	0.0491
20625	PCodG	360497065	0.033
13411	PCodG	360497151	0.1359
16233	PCodG	360901397	0.2542
24451	PCodG	360976087	0.9865
25561	PCodG	361121886	0.3489
5892	PCodG	361186360	0.2164
14127	PCodG	361372776	0.0203
13188	PCodG	361426521	0.0146
6608	PCodG	361443112	0.0086
1975	PCodG	361838567	0.7043
91	PCodG	361844629	0.0264
19651	PCodG	361968207	0.052
1970	PCodG	362238760	0.01
9717	PCodG	362329385	0.9498
21726	PCodG	362391221	0.1426
6399	PCodG	362470576	0.0086
3594	PCodG	362691061	0.0603
5781	PCodG	362786197	0.2817
14517	PCodG	362803426	0.1555
10410	PCodG	362803514	0.0188
22304	PCodG	362896781	0.0401
7910	PCodG	363360735	0.0157
21403	PCodG	363578046	0.5584
815	PCodG	363902412	0.4985
554	PCodG	363996661	0.0219
2204	PCodG	364021230	0.0039
20732	PCodG	364021318	0.348
15774	PCodG	364056412	0.079
24090	PCodG	364397881	0.0617
14620	PCodG	364565322	0.0333
19720	PCodG	364628321	0.0431
9102	PCodG	364628409	0.043
20609	PCodG	364878992	0.1817
5699	PCodG	364925289	0.0647
22892	PCodG	364963710	0.1354
2425	PCodG	365073689	0.8005
5580	PCodG	365073777	0.7243
691	PCodG	365287923	0.0379
15239	PCodG	365301829	0.2531
11447	PCodG	365301917	0.0312
14839	PCodG	365350235	0.3827
9119	PCodG	365518680	0.4683
14702	PCodG	365518768	0.4605
20364	PCodG	365592521	0.0252
15997	PCodG	366004450	0.1002
7089	PCodG	366152252	0.436
24342	PCodG	366255229	0.3923
2974	PCodG	366506833	0.8721
8389	PCodG	366595603	0.6638
388	PCodG	366595691	0.0683
13422	PCodG	366596552	0.0667
16215	PCodG	366601149	0.0592
14804	PCodG	366720316	0.0446
13909	PCodG	366720862	0.0406
23487	PCodG	366740747	0.113
3129	PCodG	366817700	0.0078
21492	PCodG	366873815	0.2667
21779	PCodG	366885294	0.0354
1441	PCodG	367110338	0.0116
3308	PCodG	367387396	0.0352
23333	PCodG	367410076	0.0076
7690	PCodG	367968121	0.9966
445	PCodG	368028179	0.1213
11313	PCodG	368307293	0.3477
3417	PCodG	368463831	0.45
7203	PCodG	368491388	0.0342
24098	PCodG	368542475	0.0082
10462	PCodG	368609718	0.3134
13563	PCodG	368609806	0.0397
25240	PCodG	368805796	0.0051
19928	PCodG	368890731	0.2082
15327	PCodG	368930376	0.1605
4989	PCodG	369040099	0.0016
14864	PCodG	369164888	0.0059
5945	PCodG	369656548	0.1798
721	PCodG	369656636	0.4536
10245	PCodG	369680974	0.0121
5151	PCodG	369715817	0.0604
9943	PCodG	369929840	0.1202
7890	PCodG	370071952	0.1164
10954	PCodG	370103820	0.115
22731	PCodG	370395157	0.9965
21989	PCodG	370915928	0.0958
8350	PCodG	371420021	0.1512
21302	PCodG	371422812	0.0483
15316	PCodG	371668107	0.2364
17654	PCodG	371706172	0.0363
2861	PCodG	372185095	0.0355
10306	PCodG	372250373	0.2703
4185	PCodG	372566056	0.3969
6631	PCodG	372566877	0.8571
1463	PCodG	372886209	0.0308
10092	PCodG	372886297	0.0304
13911	PCodG	373104389	0.038
7366	PCodG	373243947	0.0038
75	PCodG	373752118	0.0858
25130	PCodG	373752206	0.2496
8726	PCodG	373802705	0.0806
5333	PCodG	373977505	0.7809
1339	PCodG	373991577	0.1024
4402	PCodG	374339482	0.9024
6597	PCodG	374503391	0.4412
7498	PCodG	374559551	0.0544
25649	PCodG	374623881	0.0931
3832	PCodG	374744831	0.0984
12884	PCodG	374744921	0.5018
18830	PCodG	374879639	0.0467
10218	PCodG	374882549	0.0262
20384	PCodG	374970941	0.0071
19918	PCodG	375022981	0.4448
24824	PCodG	375028748	0.1045
11354	PCodG	375702414	0.0286
17245	PCodG	376015975	0.0166
22407	PCodG	376025309	0.0536
12948	PCodG	376119832	0.0918
17106	PCodG	376527190	0.0482
9675	PCodG	376946235	-0.0002
3636	PCodG	377173299	0.0037
22688	PCodG	377196640	0.3359
4088	PCodG	377672647	0.0544
1372	PCodG	377694171	0.0422
331	PCodG	378001677	0.0052
14492	PCodG	378123769	0.0044
12707	PCodG	379076083	0.0986
3102	PCodG	379081547	0.0698
11749	PCodG	379085474	0.0739
663	PCodG	379111715	0.0089
13468	PCodG	379330246	0.1323
19219	PCodG	379336356	0.0967
19292	PCodG	379356425	0.9707
1002	PCodG	379642741	0.3471
1159	PCodG	379664728	0.01
13322	PCodG	379864417	0.0343
8885	PCodG	379864505	0.1575
14266	PCodG	379898311	0.0948
148	PCodG	380004428	0.0265
24483	PCodG	380019210	0.0006
20714	PCodG	380250787	0.0438
16934	PCodG	380522281	0.0254
6270	PCodG	380533500	0.0941
19098	PCodG	380883554	0.0333
12869	PCodG	381074645	0.0251
1936	PCodG	381292625	0.0481
3524	PCodG	381292713	0.0781
2917	PCodG	381491045	0.0951
3379	PCodG	381510340	0.0696
17977	PCodG	381693703	0.0983
12155	PCodG	381693791	0.3074
9506	PCodG	381801884	0.0142
18687	PCodG	381808441	0.0601
13430	PCodG	381946415	0.5661
4754	PCodG	382001218	0.0076
10079	PCodG	382348258	0.6874
12747	PCodG	382522829	0.2695
17947	PCodG	382522917	0.0699
3228	PCodG	382612379	0.116
10821	PCodG	382670641	0.2389
19231	PCodG	382763678	0.0071
6360	PCodG	382944315	0.0086
10086	PCodG	383038127	0.1187
7952	PCodG	383078950	0.1487
548	PCodG	383360514	0.105
2429	PCodG	383677508	0.2177
23694	PCodG	383874354	0.6969
20070	PCodG	383888423	0.0027
15623	PCodG	383891990	0.0314
14992	PCodG	383892078	0.0489
7698	PCodG	383917191	0.1077
24801	PCodG	384086231	0.0622
17490	PCodG	384207688	0.287
22595	PCodG	384239057	0.2684
4760	PCodG	384776896	0.0367
1712	PCodG	384822570	0.0219
21383	PCodG	384858607	0.0613
22898	PCodG	384935047	0.2238
12866	PCodG	385472320	0.0807
3341	PCodG	385680625	0.7361
2752	PCodG	385859028	0.2009
18404	PCodG	386116068	0.3366
8727	PCodG	387367274	0.0144
7559	PCodG	388004334	0.1124
12233	PCodG	388252814	0.0565
12099	PCodG	388483960	0.0462
16457	PCodG	390031308	0.0855
4413	PCodG	390184838	0.0946
15401	PCodG	390379387	0.0581
10539	PCodG	390436057	0.0121
14473	PCodG	390445011	0.012
23740	PCodG	390505161	0.0189
7271	PCodG	390505249	0.4398
7370	PCodG	390661070	0.1822
12738	PCodG	390861006	0.0938
6031	PCodG	391009105	0.6074
11505	PCodG	391041377	0.0979
2175	PCodG	391443052	0.369
15274	PCodG	391972725	0.0351
3523	PCodG	392039434	0.9465
18075	PCodG	392302616	0.9878
11947	PCodG	393390566	0.1362
1722	PCodG	393488878	0.0328
6244	PCodG	393489936	0.1403
20400	PCodG	393492978	0.1184
18583	PCodG	393686379	0.0267
8527	PCodG	393841370	-0.0017
10045	PCodG	393877034	0.0858
14502	PCodG	393895009	0.1093
20691	PCodG	393985876	0.2902
4004	PCodG	393997328	0.0146
23412	PCodG	394135785	0.0209
12921	PCodG	394210495	0.0069
860	PCodG	394246781	0.0985
6938	PCodG	394377574	0.0135
20908	PCodG	394413776	-0.0003
18934	PCodG	394417156	0.2144
6926	PCodG	394441257	0.5096
20588	PCodG	394457324	0.0877
13597	PCodG	394472057	0.983
20017	PCodG	394481972	0.5156
15850	PCodG	394614211	0.0496
5636	PCodG	394617293	0.0153
20546	PCodG	394809123	0.021
10691	PCodG	394876837	0.0001
1589	PCodG	394966924	0.0235
10475	PCodG	395275122	0.0591
23903	PCodG	395495371	0.1614
20125	PCodG	395628414	0.1267
8743	PCodG	396383660	0.1165
1031	PCodG	396687583	0.1449
4729	PCodG	396790565	0.0634
20781	PCodG	396850093	0.0076
16063	PCodG	396872172	0.0426
23685	PCodG	396902714	0.6859
17217	PCodG	396924041	0.045
8955	PCodG	396952864	0.3072
15508	PCodG	396987876	0.0182
10076	PCodG	396993368	0.0409
8601	PCodG	396995581	0.6663
4000	PCodG	397158999	0.0365
13316	PCodG	397182242	0.1267
18858	PCodG	397656635	0.0097
22410	PCodG	398102595	0.0497
2607	PCodG	398321255	0.0586
22087	PCodG	398321341	0.0173
18662	PCodG	398350120	0.0392
23827	PCodG	398354726	0.043
7730	PCodG	398376653	0.0169
9187	PCodG	398383824	0.0516
23451	PCodG	398408388	0.009
7138	PCodG	398487853	0.0238
13209	PCodG	398737719	0.0354
6969	PCodG	398749468	0.3327
17708	PCodG	399992117	0.1185
