Locus	fst	chromosome	position
25130	0.0184	LG14	16964736
5333	1e-04	LG14	17190035
1339	-8e-04	LG14	17204107
4402	-0.0063	LG14	17552012
6597	0.0207	LG14	17715921
7498	0.0024	LG14	17772081
12884	0.0068	LG14	17957451
18830	-0.0053	LG14	18092169
19918	0.0225	LG14	18235511
24824	-0.0023	LG14	18241278
17245	-0.002	LG14	19228505
17106	5e-04	LG14	19739720
9675	-0.0059	LG14	20158765
22688	0.0026	LG14	20409170
1372	0.0334	LG14	20906701
331	-0.0092	LG14	21214207
14492	-0.0053	LG14	21336299
8046	0.0135	LG14	21864304
12707	-0.009	LG14	22288613
3102	4e-04	LG14	22294077
11749	-0.0094	LG14	22298004
663	1e-04	LG14	22324245
13468	-0.0066	LG14	22542776
19219	0.0026	LG14	22548886
1002	-0.0016	LG14	22855271
1159	0.0055	LG14	22877258
13322	0.0095	LG14	23076947
8885	-0.0105	LG14	23077035
148	-0.0015	LG14	23216958
16934	0.0049	LG14	23734811
9731	0.0061	LG14	23757247
2794	-0.0067	LG14	23846952
19098	0.0055	LG14	24096084
14208	-0.01	LG14	24262617
12869	-0.0036	LG14	24287175
2917	3e-04	LG14	24703575
18687	-0.0019	LG14	25020971
13430	0.0295	LG14	25158945
4754	0.0056	LG14	25213748
844	0.0089	LG14	25532106
10079	4e-04	LG14	25560788
4330	0.0325	LG14	25564343
12747	4e-04	LG14	25735359
19231	-3e-04	LG14	25976208
17320	0.0037	LG14	26201708
10086	0.001	LG14	26250657
7952	0.0058	LG14	26291480
7682	0.0038	LG14	26388508
548	0.001	LG14	26573044
2429	-8e-04	LG14	26890038
18808	-0.0081	LG14	27046103
23694	-9e-04	LG14	27086884
20070	0.0054	LG14	27100953
14992	-0.0073	LG14	27104608
24801	0.002	LG14	27298761
17490	-0.0029	LG14	27420218
22595	0.0143	LG14	27451587
7953	3e-04	LG14	27471012
21383	0.001	LG14	28071137
22898	-0.0041	LG14	28147577
12606	-0.0108	LG14	28477348
12866	0.0155	LG14	28684850
3341	0.0411	LG14	28893155
14341	0.0449	LG14	29162427
18404	0.0051	LG15	31666
4715	0.0983	LG15	1253762
12233	0.1174	LG15	2168412
12099	0.0068	LG15	2399558
16457	-0.0037	LG15	3946906
4413	0.0078	LG15	4100436
15401	0.0105	LG15	4294985
6031	-0.0019	LG15	4924703
11505	0.0185	LG15	4956975
12664	-0.0038	LG15	5039497
2175	0.0158	LG15	5358650
15274	0.0734	LG15	5888323
3523	-0.0012	LG15	5955032
18075	3e-04	LG15	6218214
11947	-0.0031	LG15	7306164
6244	0.0042	LG15	7405534
18583	0.0106	LG15	7601977
8527	0.0194	LG15	7756968
10045	0.008	LG15	7792632
14502	0.0041	LG15	7810607
20691	-0.0012	LG15	7901474
23412	0.0029	LG15	8051383
6938	0.0097	LG15	8293172
20908	-0.0047	LG15	8329374
6926	0.0164	LG15	8356855
20588	0.0142	LG15	8372922
13597	2e-04	LG15	8387655
20017	4e-04	LG15	8397570
192	0.0186	LG15	8400989
16613	-0.0057	LG15	8431933
5636	0.0427	LG15	8532891
10691	7e-04	LG15	8792435
10475	0.0112	LG15	9190720
19158	0.0233	LG15	9445017
20125	-0.0018	LG15	9544012
10292	0.0088	LG15	9544100
8743	0.0234	LG15	10299258
1031	0.0052	LG15	10603181
20781	0.0144	LG15	10765691
16063	-7e-04	LG15	10787770
23685	-6e-04	LG15	10818312
17217	-8e-04	LG15	10839639
11486	0.0153	LG15	10839727
8955	-0.0014	LG15	10868462
15508	0.0268	LG15	10903474
10076	-0.0011	LG15	10908966
8601	0.0303	LG15	10911179
4000	0.0103	LG15	11074597
23929	0.0032	LG15	11597683
22410	0.057	LG15	12018193
2607	0.0055	LG15	12236853
22087	-0.0026	LG15	12236939
18662	6e-04	LG15	12265718
23827	0.0018	LG15	12270324
9187	-0.0063	LG15	12299422
7138	-0.0027	LG15	12403451
13209	0.0113	LG15	12653317
6969	0.0016	LG15	12665066
9449	4e-04	LG15	13018839
10017	-0.0048	LG15	13299179
17708	-0.0077	LG15	13907715
13242	0.0093	LG15	13956318
16480	-0.0106	LG15	14087189
16520	-0.0022	LG15	14334485
19393	0.0025	LG15	14447479
8301	-0.0035	LG15	14495834
11552	-0.0013	LG15	14987505
24036	-0.0035	LG15	15428650
1560	-1e-04	LG15	15461179
16535	0.0035	LG15	15737628
16599	-8e-04	LG15	16275261
18621	0.0024	LG15	16439929
7526	0.0106	LG15	16449383
22954	0.0175	LG15	16462762
13860	0.0219	LG15	16643517
12206	-3e-04	LG15	17049341
88	-0.0035	LG15	17142273
15507	0.0019	LG15	17152729
11841	-0.0018	LG15	17272691
7096	0.0302	LG15	17339557
8023	0.0157	LG15	17442202
1160	-0.0096	LG15	17477533
15474	-0.0052	LG15	17483500
2820	0.0121	LG15	17496341
1126	0.0126	LG15	17499768
19193	-0.0056	LG15	17580160
22839	-0.0063	LG15	17946990
1844	-0.0048	LG15	17981722
13082	0.006	LG15	18002680
974	0.0065	LG15	18002768
15398	0.0025	LG15	18062209
2127	4e-04	LG15	18189153
4578	-0.0027	LG15	18490187
19971	4e-04	LG15	18510285
22129	0.0307	LG15	18678206
16384	-0.0047	LG15	18797867
22889	-0.0015	LG15	19171896
23886	0.0016	LG15	19219373
25087	0.0127	LG15	19506489
11789	0.0033	LG15	19532910
4824	-0.0014	LG15	19559265
8427	0.0042	LG15	19711784
5679	0.0071	LG15	19847386
20895	-0.0074	LG15	19993255
10839	-6e-04	LG15	20569522
24029	0.0175	LG15	20569610
597	0.0027	LG15	20571696
6417	8e-04	LG15	20574788
8788	0.0307	LG15	20999563
15869	-0.001	LG15	21129965
15326	0.0117	LG15	21253119
11433	0.0049	LG15	21253207
20672	0.015	LG15	21374181
14166	0.0021	LG15	21897538
20023	2e-04	LG15	21939601
3849	-0.002	LG15	22242308
6658	0.0298	LG15	22394483
7223	-0.005	LG15	22520795
7193	0.0233	LG15	22684695
3484	-0.0089	LG15	23057730
18191	0.0385	LG15	23717326
12070	-0.0038	LG15	23757783
11133	0.0184	LG15	24264749
20473	-6e-04	LG15	24761398
4852	-0.0011	LG15	24781633
22794	0.0098	LG15	24809886
8759	0.0022	LG15	24908542
16966	-0.0028	LG15	25007035
25025	0.0026	LG15	25017358
6996	0.0137	LG15	25019581
2539	-0.0015	LG15	25129974
6526	-0.0076	LG15	25143238
12956	-0.0043	LG15	25165052
17335	0.01	LG15	25184354
12025	5e-04	LG15	25246517
24485	0.0181	LG15	25286539
11990	0.1241	LG15	25370491
25199	-0.002	LG15	25487648
24517	-0.0076	LG15	25563960
17258	0.0125	LG15	26153891
19391	0.0055	LG15	26295688
19554	0.0304	LG16	415421
117	0.0012	LG16	670282
13221	-0.0016	LG16	670370
9724	0.0263	LG16	1234624
2029	7e-04	LG16	1408228
24841	0.0269	LG16	2273141
13352	0.0121	LG16	2319360
15411	0.0247	LG16	3482796
21633	0.0202	LG16	3885750
22331	6e-04	LG16	3984059
6315	3e-04	LG16	4018052
18297	0.0145	LG16	4251988
22295	0.0239	LG16	4288722
25037	0.0107	LG16	4413654
23511	-0.004	LG16	4694470
5730	1e-04	LG16	5110535
2844	-0.0048	LG16	5617631
20706	0.0023	LG16	5823127
19890	2e-04	LG16	6043725
14380	7e-04	LG16	6493538
13600	-0.0067	LG16	6622274
20604	0.0093	LG16	6738364
11871	-0.0017	LG16	7631345
15752	0.0111	LG16	7650464
8209	-0.001	LG16	8038342
11872	-0.0035	LG16	8113974
1201	-0.0107	LG16	8523827
24219	0.004	LG16	8745678
11843	-0.0054	LG16	8907544
13083	0.0021	LG16	8943019
6403	-0.0023	LG16	8943107
14327	0.0176	LG16	8985041
17973	0.0093	LG16	8994042
13818	-0.0014	LG16	9080244
2349	0.1337	LG16	9310784
17941	-0.0043	LG16	9896654
7134	-7e-04	LG16	9928551
19864	-0.0077	LG16	10083819
17046	-0.0057	LG16	10104528
6925	-0.0074	LG16	10109560
13533	-0.0015	LG16	10109648
22286	1e-04	LG16	10185157
6487	0.009	LG16	10711332
24284	-5e-04	LG16	10938452
14405	-0.0047	LG16	11024455
23633	-0.0011	LG16	11778376
605	-0.0032	LG16	11855044
9393	-1e-04	LG16	12409656
23724	0.0249	LG16	12539489
3338	0.0019	LG16	12671455
15528	0.0064	LG16	13025420
9740	0.0197	LG16	13248239
18553	0.0362	LG16	13433995
9162	-8e-04	LG16	13623596
2149	0.0097	LG16	13928206
735	0.0083	LG16	14151077
8671	0.0994	LG16	14413278
14199	0.0426	LG16	14420852
20078	0.1007	LG16	14766717
1007	0.0078	LG16	14981817
21999	-0.0027	LG16	15198199
2997	9e-04	LG16	15198287
19712	0.0304	LG16	15208311
16208	-0.0029	LG16	15615046
23974	0.0228	LG16	15846200
11899	0.0019	LG16	16177834
10471	0.0111	LG16	16729483
3331	0.0163	LG16	17157144
19438	0.0248	LG16	17321565
23870	0.0049	LG16	17425331
212	-0.0045	LG16	17455795
557	0.0016	LG16	17552701
12925	0.0086	LG16	17738268
12972	0.0041	LG16	17979586
7571	0.001	LG16	18094498
12534	0.0082	LG16	18241212
20681	0.0205	LG16	18531270
3827	0.0082	LG16	18742865
9144	0.0038	LG16	19012335
14924	-0.0043	LG16	19012423
16874	0.0256	LG16	19137696
348	-0.0025	LG16	19876759
17355	0.0073	LG16	19918982
21107	-0.0016	LG16	20463948
20230	0.006	LG16	20860046
23758	0.0284	LG16	21133818
9682	-0.0022	LG16	21936621
17104	0.0096	LG16	21974523
15165	-6e-04	LG16	22293396
9872	0.0032	LG16	22294421
12824	-0.0082	LG16	22857426
21554	0.0042	LG16	22857513
6877	-0.0021	LG16	23192196
7450	0.0037	LG16	23321770
10342	-0.0028	LG16	23334848
3659	9e-04	LG16	23334936
9289	-0.0056	LG16	23744969
24858	-0.0067	LG16	23792390
14852	0.0024	LG16	23792477
4192	0.0131	LG16	23885047
5836	-0.009	LG16	23936085
13774	-0.0012	LG16	24085921
20399	-0.001	LG16	24136086
20719	0.0011	LG16	24193447
3406	0.0138	LG16	24229115
7299	0.0049	LG16	24335206
4242	-0.0092	LG16	24526804
13725	-0.0064	LG16	24533622
2329	0.0034	LG16	24549889
14006	3e-04	LG16	24742755
13297	-5e-04	LG16	24748163
12723	0.0026	LG16	25058738
7490	-0.0057	LG16	25266093
18651	0.0289	LG16	25503962
2118	0.0101	LG16	25894782
18678	0.0216	LG16	26034933
16352	0.0039	LG16	26257743
22719	0.0117	LG16	26563582
18990	0.0365	LG16	26741031
8206	0.0374	LG16	26782565
23413	0.0026	LG16	26990205
20085	0.0016	LG16	27127755
5288	0.0045	LG16	27216949
12218	0.0028	LG16	27383916
6602	0.0186	LG16	27639940
24115	0.0258	LG16	27776424
6835	-0.0031	LG16	27854868
4352	-0.0064	LG16	27854956
19994	0	LG16	27979524
19076	0.0065	LG16	28100272
17368	0.0224	LG16	28129391
4032	-0.0039	LG16	28482320
21905	0.0017	LG16	28586581
24025	-0.0018	LG16	28685001
16891	-0.0062	LG16	28854626
20748	0.0254	LG16	29407735
4016	0.01	LG16	29559461
4782	-0.0076	LG16	29902249
2786	-4e-04	LG16	30316865
13406	0.0736	LG16	30901281
25129	0.0162	LG17	588319
6593	0.0531	LG17	849889
22813	0.002	LG17	945052
2327	-0.0029	LG17	1002493
10840	4e-04	LG17	2067492
25139	0.0102	LG17	2245860
16549	-0.0059	LG17	3102403
8827	-0.0031	LG17	4130127
19772	-0.0049	LG17	4161952
2353	-0.0016	LG17	4205312
2100	-0.0022	LG17	4283147
377	0.0141	LG17	4388510
12054	0.0058	LG17	4393620
18312	0	LG17	4416937
22687	0.0203	LG17	4417025
5897	-0.0035	LG17	5256866
2058	-0.006	LG17	5380965
11859	0.0248	LG17	5512636
25366	0.0053	LG17	5971781
17325	0.002	LG17	6195355
5973	-4e-04	LG17	6461537
21772	0.0071	LG17	6468420
14930	7e-04	LG17	6469854
6467	-0.0043	LG17	6538332
9190	0.0245	LG17	6640394
11090	0.0098	LG17	6752875
13369	0.0108	LG17	6882621
22868	-0.0078	LG17	7022931
4893	7e-04	LG17	7310048
17436	0.0015	LG17	7310136
1817	0.0014	LG17	7587295
24774	-7e-04	LG17	7625576
3639	-0.0104	LG17	7633583
14979	-0.0095	LG17	8156150
3680	0.001	LG17	8605809
6426	-0.0074	LG17	8751324
14130	-8e-04	LG17	8854517
8769	-0.0051	LG17	9185034
25103	0.0081	LG17	9311094
13196	0.0057	LG17	9348149
15351	0.0068	LG17	9439339
11926	0.0081	LG17	10408429
23180	0.0272	LG17	10475862
11574	-0.002	LG17	10579200
16585	-0.0033	LG17	10579288
7869	-0.0024	LG17	10688746
17643	0.0095	LG17	10830571
15229	-0.0055	LG17	10830659
14740	-0.0131	LG17	10865346
12120	0.0126	LG17	11202738
19725	-0.0035	LG17	11204349
19885	0.0022	LG17	11215274
4885	-0.0015	LG17	11306859
10560	1e-04	LG17	11340830
21851	4e-04	LG17	11697684
420	7e-04	LG17	11891252
8320	-0.008	LG17	11946391
12979	-9e-04	LG17	11969763
2491	0.014	LG17	12103417
23848	-0.0043	LG17	12182417
7230	0.0127	LG17	13836722
14143	0.0158	LG17	13948333
9590	0.0216	LG17	14394793
14714	0.0105	LG17	14503970
12636	-0.0056	LG17	15217183
11337	4e-04	LG17	15326186
6100	0.0067	LG17	15529893
24840	0.0118	LG17	15615212
11964	0.003	LG17	15924327
3378	0.0094	LG17	15944429
23493	0.0148	LG17	16135309
7367	-0.0012	LG17	16378214
4734	0.1247	LG17	16510645
18594	0.0138	LG17	17024401
5189	0.0231	LG17	17473894
14045	6e-04	LG17	18367227
23645	-9e-04	LG17	18938718
14727	-0.0072	LG17	18986709
6870	0.0188	LG17	18989918
15378	-0.0034	LG18	153762
24077	0.001	LG18	153762
20419	7e-04	LG18	665800
9443	0.0348	LG18	803193
23272	0.0028	LG18	1075384
9812	0.0164	LG18	1096221
8217	0.0316	LG18	1681718
6604	0.0023	LG18	1703870
15571	-0.0095	LG18	1896621
8183	0.02	LG18	2018315
1205	0.0214	LG18	2123484
21596	0.0343	LG18	2607432
12322	-0.0039	LG18	3184470
24895	-0.0094	LG18	4762248
6860	0.0403	LG18	4956850
16011	-0.0052	LG18	4992066
3175	-0.0022	LG18	5047498
21482	-0.0047	LG18	5106734
14268	0.0061	LG18	5485921
9210	-0.0107	LG18	5958819
22530	0.0094	LG18	6141261
287	-0.0021	LG18	6244277
20500	-0.0102	LG18	6322989
3460	0.0085	LG18	6528272
23727	0.0352	LG18	6540727
20385	8e-04	LG18	7040191
13505	0.057	LG18	7040279
14997	-0.006	LG18	7269364
11454	0.0083	LG18	7277678
2998	-0.0018	LG18	7457147
7209	-0.0045	LG18	7478963
15754	0.007	LG18	7531815
6230	1e-04	LG18	7614232
5452	0.0174	LG18	7795023
25046	0.0209	LG18	7796759
5606	0.022	LG18	8168863
5398	1e-04	LG18	8286073
19141	-0.003	LG18	8738997
20321	0.0084	LG18	8985599
12705	1e-04	LG18	9156806
512	7e-04	LG18	9558850
17497	3e-04	LG18	9760266
16261	-0.0044	LG18	9852260
10139	7e-04	LG18	10073218
3866	0.0112	LG18	10794024
10894	0.0123	LG18	11058911
14968	-0.0065	LG18	11175149
24089	0.0132	LG18	11306607
22788	0.0165	LG18	11495314
20928	-0.0036	LG18	12055207
17624	-0.0047	LG18	12170837
25511	-6e-04	LG18	12211572
16153	-4e-04	LG18	12549315
17399	0.0046	LG18	12589872
20424	8e-04	LG18	12678763
6773	8e-04	LG18	13092359
3076	-0.0048	LG18	13129513
18094	0.0043	LG18	13222722
24062	-0.0069	LG18	13591321
20624	0	LG18	13659026
17837	0.0016	LG18	13681410
6735	-1e-04	LG18	13764485
23082	0.0122	LG18	13862641
13802	1e-04	LG18	13884781
6675	-0.0042	LG18	13914452
7976	-0.0021	LG18	13994590
4508	0.0369	LG18	14305873
5501	-0.0032	LG18	14588802
15459	-0.005	LG18	14866493
18915	0.0053	LG18	14885521
6845	0.0088	LG18	15567870
17002	-0.0013	LG18	16070330
3554	0.0075	LG18	16220209
15680	0.0104	LG18	16785048
25187	0.005	LG18	16918929
22922	-0.0084	LG18	16948854
11520	0.0256	LG18	17374494
25296	0.0146	LG18	17573131
20997	-0.0016	LG18	17575333
1020	0.0058	LG18	17770636
14765	-0.0046	LG18	17770724
7023	0.0189	LG18	17910715
3261	0.0118	LG18	18120527
3566	0.0081	LG18	18337381
1748	0.0068	LG18	18341373
9097	0.0183	LG18	18493608
15185	0.0056	LG18	18731251
13610	0.0284	LG18	18734658
8606	0.0067	LG18	18859511
19181	-7e-04	LG18	18862777
12242	0.0165	LG18	18874747
24910	-0.0063	LG18	19098051
10595	-0.003	LG18	19191660
9156	0.0079	LG18	19232226
16931	0.0041	LG18	19293340
24478	0.0135	LG18	19330205
21666	2e-04	LG18	19530417
10760	0.0032	LG18	19613888
23494	-0.0088	LG18	19645350
4720	-0.0047	LG18	19645438
15419	0.0161	LG18	19657777
20517	0.0051	LG18	19923264
4176	-0.0026	LG18	20408482
14641	0.0026	LG18	20610762
21289	0.0018	LG18	20707834
7106	0.0023	LG18	20842216
17923	0.0045	LG18	20853640
16178	7e-04	LG18	21410134
7412	0.0365	LG18	21670328
17875	0.0061	LG18	21708197
24407	0.0119	LG18	21802361
17165	0.009	LG18	21972144
20382	0.0055	LG18	22104721
14174	4e-04	LG18	22110953
13152	-0.0025	LG18	22541017
11951	-0.0022	LG18	22543425
8517	0.0038	LG18	22543513
17552	-0.0016	LG19	178221
10620	0.0048	LG19	1053140
19235	-0.0038	LG19	1397333
4062	0.0029	LG19	1676774
422	-0.0024	LG19	2645644
7421	-0.0017	LG19	3097487
13857	-0.004	LG19	3501506
24421	0.0068	LG19	3547594
5935	0.0179	LG19	3809995
22396	0.0108	LG19	3812359
9331	0.0013	LG19	4094309
12294	0.0493	LG19	4553077
7647	4e-04	LG19	4764986
16560	0.0219	LG19	5063117
139	0.0132	LG19	5505913
6677	0.0068	LG19	5644692
14550	-0.002	LG19	5644780
14506	0.0072	LG19	5819502
5137	-0.0081	LG19	5823389
888	0.0084	LG19	5854828
25060	0.0143	LG19	6221949
7828	0.0011	LG19	6872835
3375	0.0427	LG19	7130932
15805	-0.0034	LG19	7169435
6563	0.0115	LG19	7243278
11222	-0.0072	LG19	7639504
21721	0.0136	LG19	7685592
22653	-3e-04	LG19	7855618
25161	0.0455	LG19	8010194
25208	0.0156	LG19	8213158
18741	0.0011	LG19	8595624
8150	-0.0026	LG19	9468457
2038	-9e-04	LG19	9585216
24955	0.014	LG19	9644125
3186	3e-04	LG19	9805870
6520	-0.007	LG19	9865843
19241	0.0017	LG19	10009059
10979	0.024	LG19	10854621
17070	0.01	LG19	11077729
23368	0.0121	LG19	11098386
6899	0.0159	LG19	11783148
13982	0.0428	LG19	11889636
4744	-0.0064	LG19	11917050
14475	-2e-04	LG19	12036721
22126	-0.0037	LG19	12047075
19679	-5e-04	LG19	12150283
183	-0.0088	LG19	12157293
9326	-0.0029	LG19	12260534
23278	5e-04	LG19	12663018
23858	-0.0059	LG19	12740514
4536	-0.009	LG19	13287200
7335	0.0065	LG19	13457677
15794	3e-04	LG19	13824086
4187	-0.0033	LG19	14116914
6408	2e-04	LG19	14198859
11190	-0.002	LG19	14330578
17635	-1e-04	LG19	14330666
4661	0.017	LG19	14510561
901	0.0218	LG19	14535981
9054	0.0028	LG19	14616405
8690	0	LG19	14692145
19854	-0.0102	LG19	14775984
8414	-0.001	LG19	14776072
3351	1e-04	LG19	15047198
12541	0.0164	LG19	15079031
12184	0.0031	LG19	15296445
3416	0.0041	LG19	15655291
13892	0.0393	LG19	16044478
22913	-4e-04	LG19	16321589
8067	0.0649	LG19	16381195
23432	-0.009	LG19	16382989
25631	0.0215	LG19	16492194
6432	0.1754	LG19	17798082
6962	0.0099	LG19	17900522
13693	0.0639	LG19	18386627
24279	0.0095	LG19	18761611
2709	0.0131	LG19	18872684
9002	0.0072	LG19	19069826
5534	0.0058	LG19	19103458
12309	-0.003	LG19	19586926
18804	0.0032	LG19	19636844
19011	7e-04	LG19	19746275
15968	0.0117	LG19	19746363
14783	-0.002	LG19	19801598
17128	0.0215	LG19	19855741
11686	-0.0117	LG19	20003266
6443	0.003	LG19	20268119
3754	-0.0022	LG19	20346480
3946	-0.0042	LG19	20490861
9380	0.0048	LG19	20922391
22791	0.036	LG20	406559
22284	0.0434	LG20	406647
17522	0.0021	LG20	894030
6333	-0.0115	LG20	1257328
514	0.0041	LG20	1413400
16492	-0.0014	LG20	1852056
24158	-0.0038	LG20	1953008
4499	2e-04	LG20	2829965
25483	-0.0019	LG20	3304869
12332	2e-04	LG20	3304957
11262	0.0139	LG20	3439675
19066	2e-04	LG20	3439763
25009	0.0053	LG20	3492816
23920	4e-04	LG20	4206449
22941	0.0134	LG20	4347686
4070	0.0475	LG20	4384499
14117	-0.0058	LG20	4500729
3900	0.004	LG20	4903898
23026	-0.0015	LG20	5077173
425	-0.0016	LG20	5151213
19061	-8e-04	LG20	5261601
1452	0.0038	LG20	5697820
23575	-0.002	LG20	5716729
5334	0.0026	LG20	5780115
10530	0.0042	LG20	5796135
22409	0.0133	LG20	5968841
21119	0.0059	LG20	6179252
9565	-0.0085	LG20	6360309
7252	0.0167	LG20	6464030
18733	-0.0063	LG20	6483720
1323	0.0037	LG20	6539707
12213	-0.0062	LG20	6716434
15808	6e-04	LG20	6786084
9726	0.0035	LG20	6963568
8915	-0.0076	LG20	7955725
24691	0.0071	LG20	8312312
9855	-0.0056	LG20	8445572
769	0.0031	LG20	8455617
18028	0.0066	LG20	8934802
380	0.0151	LG20	8995844
16458	-0.0017	LG20	9073013
12320	-0.0016	LG20	9208037
3019	-0.0051	LG20	9261701
12520	-0.0017	LG20	9309314
19633	0.0078	LG20	9543982
5654	-0.0022	LG20	10038052
786	-0.0047	LG20	10305701
10732	9e-04	LG20	10708777
11146	0.0059	LG20	10708865
15373	-0.0051	LG20	10902738
8534	-0.0067	LG20	10902826
54	1e-04	LG20	10911887
12479	-0.0032	LG20	11076403
14059	0.0061	LG20	11201299
14803	0.0144	LG20	11246237
11983	-0.0036	LG20	11328196
7603	-0.0104	LG20	11490090
19294	0.007	LG20	11627795
16908	3e-04	LG20	11658627
21097	0.0017	LG20	11746796
20859	0.001	LG20	12055040
22336	9e-04	LG20	12477427
1469	-0.0078	LG20	12562983
22001	3e-04	LG20	13259719
3138	-0.0029	LG20	13442555
5155	0	LG20	13444345
19758	-3e-04	LG20	13703430
17475	-6e-04	LG20	13890554
4950	0.0181	LG20	14422635
23331	0.0162	LG20	14544825
2417	-0.0035	LG20	14555094
17549	0.0119	LG20	14800239
1197	-0.0061	LG20	15002118
232	-0.0042	LG20	15056758
15614	-0.0036	LG20	15153259
14311	0.039	LG20	15345806
12639	0.0378	LG20	15594600
9008	-0.0036	LG20	15722835
19070	-0.0149	LG20	15779831
10160	0.0067	LG20	15783678
24005	-0.0015	LG20	16265452
6947	0.0138	LG20	16306049
19304	0.0165	LG20	16370657
25052	2e-04	LG20	16846288
298	0.0019	LG20	17936497
17826	0.0584	LG20	17981362
13399	0.0092	LG20	18123036
22984	-0.0016	LG20	18502803
16690	0.002	LG20	19503177
18760	0.0034	LG20	19627592
18142	0.015	LG20	19914321
22761	-0.0015	LG20	20067363
9563	-0.0081	LG20	20191387
14764	-0.0129	LG20	20813925
1926	-0.0047	LG20	20827715
4766	-0.0023	LG20	21148698
22306	-0.0066	LG20	21312840
25286	-7e-04	LG20	21677336
10568	0.0038	LG20	21700706
1000	0.0129	LG20	21700794
14236	0.1032	LG20	21758312
9970	-0.0015	LG20	21800201
15293	0.0067	LG20	22046387
7127	-0.0056	LG20	22112286
13641	-0.0018	LG20	22149764
2497	0.0498	LG20	22149852
4939	0.0183	LG20	22418798
9355	0.0018	LG20	22453977
6026	0.0076	LG20	22696754
23747	-0.0024	LG20	22803965
18835	0.0114	LG20	23406232
15667	0.0117	LG20	23656667
4911	0.0066	LG20	24092274
16858	0.013	LG21	330607
20336	-0.006	LG21	1739622
23364	-0.0028	LG21	1951878
17149	0.0067	LG21	2315611
17237	0.0316	LG21	2997516
4541	-0.0035	LG21	3250882
17298	0.0329	LG21	3252770
1911	6e-04	LG21	3578040
992	4e-04	LG21	3580050
10676	0.0183	LG21	3879500
21433	-0.004	LG21	3980809
19	0.0066	LG21	4032093
17687	-0.0066	LG21	4600696
8471	-0.0031	LG21	4831712
9134	-0.0063	LG21	5010586
9079	-0.0059	LG21	5024714
4380	0.0036	LG21	5024802
24292	0.0062	LG21	5281194
8026	-0.0065	LG21	5322559
535	0.0071	LG21	5362930
4570	-0.0223	LG21	5426321
3797	-0.0082	LG21	5722754
14213	0.0245	LG21	6057118
6988	-0.0045	LG21	6125777
14741	0.0028	LG21	6153416
24471	0.0033	LG21	6153504
24454	0.0062	LG21	6228229
673	0.0315	LG21	6249646
10226	-0.0017	LG21	6811994
17192	-0.0014	LG21	6931837
15610	0	LG21	7275660
5765	-0.0036	LG21	7389806
3000	-0.0054	LG21	7459198
10552	-0.0039	LG21	7506255
16963	0.0431	LG21	7542984
8840	-7e-04	LG21	7607298
15039	-0.007	LG21	7743800
11846	0.0131	LG21	7885294
5001	0.0619	LG21	8264744
2694	-0.001	LG21	8442668
12775	-0.0067	LG21	8664788
700	0.0029	LG21	9085847
18471	0.0079	LG21	9085935
8586	0.0993	LG21	9106710
2677	-0.005	LG21	9477851
15527	-0.009	LG21	9637925
24309	3e-04	LG21	9666423
805	-0.0079	LG21	9856598
2135	0.0193	LG21	10135760
9852	-0.0016	LG21	10137258
10441	-0.0012	LG21	10658867
9964	0.0103	LG21	10996710
11268	0.0031	LG21	11120561
3902	0.0385	LG21	11188757
18476	0.0082	LG21	11674406
24994	-0.0049	LG21	12031059
5169	0.0266	LG21	12135222
1933	0.0434	LG21	12444588
17116	0.0438	LG21	12548555
3298	0.0019	LG21	12713994
13518	0.0054	LG21	12948521
2456	-0.0031	LG21	13077508
22240	-0.0043	LG21	13083088
24433	8e-04	LG21	13109523
8979	-6e-04	LG21	13555372
24980	-0.0029	LG21	14333627
10953	-0.0048	LG21	14345198
6721	-0.008	LG21	14929531
4100	0.0036	LG21	15218089
1503	0.0186	LG21	15279223
4036	-0.0096	LG21	15316907
13552	-0.0046	LG21	15321811
20688	0.0088	LG21	15905567
6085	0.0207	LG21	15957906
17523	-9e-04	LG21	16251869
3867	1e-04	LG21	16251957
93	-0.0013	LG21	16435657
9192	-0.0075	LG21	16443926
23252	-0.0028	LG21	16931771
7688	6e-04	LG21	17537300
6314	-0.0028	LG21	17634614
5632	0.0117	LG21	17876423
16057	-0.0036	LG21	18063310
746	0.0249	LG21	18110489
9766	-0.0095	LG21	18252963
23590	-0.0015	LG21	18263949
8409	-0.0051	LG21	18330944
17382	0.0021	LG21	18336350
3600	0.015	LG21	18337123
4148	-0.0066	LG21	18381376
11670	0.0216	LG21	19073942
23613	-0.001	LG21	19382634
21152	0.0066	LG21	19559785
7988	0.0028	LG21	19601801
7703	-0.0071	LG21	19625156
3855	0.0874	LG21	19913962
19650	-0.0099	LG21	20367923
5923	0.0044	LG21	20491767
24031	0.0132	LG21	20491855
19995	0.0055	LG21	20692491
8867	0.0375	LG21	20949290
2366	4e-04	LG21	21010013
18581	-0.0019	LG21	21143845
3043	-0.0077	LG21	21161935
12458	-0.0072	LG21	21179787
24928	0.0176	LG21	21180139
4257	-0.0021	LG21	21235457
13218	0.0178	LG21	21326887
13574	-0.0015	LG21	21915733
2769	0.0039	LG21	21919607
21920	9e-04	LG21	21956905
16615	0.0023	LG21	22174957
12255	0.0143	LG21	22222499
9323	0.0133	LG21	22259790
2762	8e-04	LG22	122447
4280	-0.0038	LG22	357359
18480	0.0237	LG22	407663
11048	-0.0023	LG22	635074
