Locus	fst	chromosome	position
1544	9077	0.0227	LG09	5295753
1545	9079	0.0155	LG21	5024714
1546	9082	0.0479	LG09	20408663
1547	9085	0.0737	LG20	18816719
1548	9091	0.0486	LG12	25336179
1549	9097	0.0218	LG18	18493608
1550	9100	0.0458	LG16	12442275
1551	9102	0.0382	LG14	7840939
1552	9119	0.3218	LG14	8731210
1553	9131	0.0092	LG20	2330881
1554	9134	0.011	LG21	5010586
1555	9135	0.0215	LG06	12182054
1556	9144	0.0065	LG16	19012335
1557	9156	0.0249	LG18	19232226
1558	9158	0.8347	LG11	6826719
1559	9159	0.0061	LG10	6204018
1560	9162	0.0006	LG16	13623596
1561	9164	0.0138	LG07	16991607
1562	9165	0.2185	LG13	8397560
1563	9166	0.4003	LG13	16972178
1564	9168	0.0806	LG19	9468369
1565	9174	0.1124	LG05	21240325
1566	9184	0.1188	LG22	2675465
1567	9187	0.0207	LG15	12299422
1568	9190	0.4275	LG17	6640394
1569	9191	0.0395	LG11	18886155
1570	9192	-0.007	LG21	16443926
1571	9203	0.0085	LG11	12511703
1572	9205	0.3443	LG11	11238044
1573	9210	-0.0029	LG18	5958819
1574	9211	0.8061	LG22	11875758
1575	9213	0.0142	LG11	27848202
1576	9215	0.0072	LG09	12807500
1577	9216	0.5946	LG06	92177
1578	9218	0.0484	LG20	23516462
1579	9228	0.0191	LG15	14543912
1580	9229	0.3092	LG08	14187458
1581	9247	0.0154	LG18	1960035
1582	9251	0.7519	LG11	26642181
1583	9252	0.0469	LG10	2489942
1584	9274	0.0187	LG20	17339015
1585	9275	0.033	LG22	20046047
1586	9277	0.1943	LG01	23131469
1587	9280	0.0224	LG05	12095423
1588	9284	0.0828	LG08	17713996
1589	9289	0.2336	LG16	23744969
1590	9299	0.0574	LG06	683028
1591	9305	0.2126	LG01	16799615
1592	9308	0.1535	LG04	32661853
1593	9316	0.0083	LG04	30729475
1594	9323	0.103	LG21	22259790
1595	9326	0.4432	LG19	12260534
1596	9331	0.1051	LG19	4094309
1597	9347	-0.0014	LG22	17143940
1598	9350	0.1056	LG01	3570289
1599	9354	0.1542	LG15	23136934
1600	9355	0.8137	LG20	22453977
1601	9359	0.0884	LG10	1083496
1602	9363	0.0207	LG12	10454862
1603	9369	0.0026	LG06	7049845
1604	9378	0.0484	LG14	886773
1605	9380	0.0132	LG19	20922391
1606	9387	0.0174	LG09	23454920
1607	9393	0.0079	LG16	12409656
1608	9408	0.0842	LG11	16231009
1609	9415	0.3729	LG23	3879604
1610	9418	0.0278	LG22	9230332
1611	9419	0.4277	LG08	24203128
1612	9421	0.1205	LG01	24972595
1613	9434	0.753	LG07	10877021
1614	9443	0.103	LG18	803193
1615	9449	0.1439	LG15	13018839
1616	9452	0.321	LG10	19417830
1617	9456	0.8648	LG01	12895039
1618	9458	0.0161	LG11	16016506
1619	9461	0.3326	LG05	18045280
1620	9489	0.0505	LG09	10420914
1621	9492	0.2474	LG23	4941457
1622	9497	0.0318	LG04	1602719
1623	9502	0.2156	LG06	5572616
1624	9506	0.0026	LG14	25014414
1625	9530	0.004	LG02	486766
1626	9538	0.0338	LG10	18851597
1627	9545	0.434	LG09	19485278
1628	9549	0.0575	LG10	17848565
1629	9563	0.0406	LG20	20191387
1630	9565	0.0886	LG20	6360309
1631	9576	0.1545	LG09	10727534
1632	9579	0.1243	LG15	7844392
1633	9582	0.0192	LG06	16749471
1634	9585	0.5692	LG11	11440099
1635	9590	0.0092	LG17	14394793
1636	9593	0.0374	LG12	17830910
1637	9596	0.0148	LG01	11383360
1638	9604	0.0012	LG02	17526987
1639	9606	0.0328	LG09	3437100
1640	9610	0.0565	LG22	14641840
1641	9611	0.0311	LG09	16641125
1642	9632	0.005	LG02	6571036
1643	9640	0.4208	LG18	3955603
1644	9645	0.0298	LG01	10419488
1645	9655	0.0195	LG23	16731817
1646	9658	0.1726	LG12	21292189
1647	9663	0.0026	LG13	3663429
1648	9664	0.0089	LG07	2897347
1649	9667	0.1302	LG07	30125689
1650	9668	0.11	LG09	15119144
1651	9673	0.0412	LG02	549312
1652	9675	0.0001	LG14	20158765
1653	9679	0.0741	LG08	11452987
1654	9681	0.2356	LG04	1199563
1655	9682	0.5496	LG16	21936621
1656	9684	0.7179	LG06	16217777
1657	9691	0.0193	LG11	21257364
1658	9704	0.1213	LG03	24677592
1659	9705	0.0438	LG22	16598331
1660	9714	0.9244	LG04	15238228
1661	9717	0.9005	LG14	5541915
1662	9724	0.0376	LG16	1234624
1663	9726	0.0054	LG20	6963568
1664	9729	0.0356	LG01	10497992
1665	9731	0.7523	LG14	23757247
1666	9738	0.064	LG13	8668477
1667	9740	0.0302	LG16	13248239
1668	9741	0.0312	LG02	5980256
1669	9755	0.0082	LG10	13377165
1670	9766	0.0048	LG21	18252963
1671	9770	0.0668	LG14	1996083
1672	9776	0.0077	LG04	1846805
1673	9789	0.5389	LG15	20443398
1674	9800	0.0058	LG07	21196530
1675	9801	0.1211	LG01	8078099
1676	9812	0.0171	LG18	1096221
1677	9813	0.0124	LG08	6971879
1678	9819	0.0185	LG13	197290
1679	9825	0.4421	LG01	12866887
1680	9833	0.0865	LG17	10130791
1681	9840	0.435	LG04	3791168
1682	9845	0.0452	LG13	18630044
1683	9850	0.0456	LG04	4223942
1684	9852	0.2449	LG21	10137258
1685	9853	0.4368	LG03	22734972
1686	9855	0.0507	LG20	8445572
1687	9864	0.1103	LG03	22541811
1688	9865	0.0654	LG21	10935303
1689	9870	0.0438	LG01	25537657
1690	9872	0.0147	LG16	22294421
1691	9878	0.2002	LG04	28655265
1692	9886	0.0166	LG23	2904649
1693	9888	0.0241	LG08	19299110
1694	9894	0.0572	LG01	23601228
1695	9896	0.8286	LG12	26878070
1696	9898	0.0034	LG04	20122738
1697	9922	0.0318	LG17	1142573
1698	9926	0.0119	LG01	23296870
1699	9940	0.0131	LG08	22367438
1700	9941	0.0149	LG23	18507418
1701	9943	0.068	LG14	13142370
1702	9964	0.0172	LG21	10996710
1703	9965	0.0473	LG01	22419167
1704	9966	0.0225	LG09	17673401
1705	9967	0.0703	LG06	5507919
1706	9970	0.0139	LG20	21800201
1707	9979	0.0042	LG12	20945653
1708	9980	0.7301	LG09	17129352
1709	9983	0.0095	LG03	9887414
1710	9986	0.1674	LG10	9602660
1711	9987	0.0166	LG18	16244437
1712	9992	0.0346	LG04	14860399
1713	9996	0.3884	LG01	26278925
1714	10006	0.2704	LG13	9576401
1715	10012	0.1498	LG02	8567215
1716	10015	0.5605	LG10	15810510
1717	10017	0.0114	LG15	13299179
1718	10022	0.8069	LG04	30922281
1719	10024	0.1433	LG05	2172020
1720	10029	0.3296	LG13	1297680
1721	10038	0.0077	LG08	7161481
1722	10039	0.0035	LG01	21639498
1723	10045	0.0507	LG15	7792632
1724	10061	0.5316	LG08	15659186
1725	10063	0.2945	LG03	6310553
1726	10068	0.0414	LG11	1638789
1727	10076	0.028	LG15	10908966
1728	10079	0.5386	LG14	25560788
1729	10086	0.0919	LG14	26250657
1730	10092	0.0265	LG14	16098827
1731	10113	0.0244	LG02	11368661
1732	10134	0.0074	LG22	18177595
1733	10136	0.2802	LG04	19736434
1734	10138	0.0612	LG10	301809
1735	10139	-0.0001	LG18	10073218
1736	10150	0.0379	LG22	3525998
1737	10151	0.0855	LG18	11939298
1738	10153	0.0355	LG05	17965979
1739	10160	0.1649	LG20	15783678
1740	10166	0.0125	LG08	19658164
1741	10172	0.2556	LG09	3075444
1742	10177	0.0303	LG06	6889844
1743	10178	-	LG06	11324595
1744	10181	0.0323	LG10	3618393
1745	10188	0.0951	LG11	24474143
1746	10191	0.0132	LG02	5034803
1747	10198	0.2097	LG09	13840201
1748	10199	0.1079	LG19	20452984
1749	10207	0.031	LG12	19645674
1750	10210	0.0226	LG07	8879525
1751	10215	0.1678	LG07	11803415
1752	10217	0.0194	LG12	22048248
1753	10218	0.001	LG14	18095079
1754	10222	0.0044	LG03	27941905
1755	10226	0.2177	LG21	6811994
1756	10227	0.0069	LG02	21921775
1757	10232	0.028	LG16	26051334
1758	10236	0.0112	LG23	16472284
1759	10240	0.0092	LG23	10235311
1760	10245	0.0318	LG14	12893504
1761	10260	0.0617	LG10	4477635
1762	10263	0.12	LG12	5229610
1763	10276	0.0682	LG05	19239849
1764	10284	0.0403	LG15	22995467
1765	10285	-0.0018	LG07	14894969
1766	10291	0.2477	LG10	6547702
1767	10292	0.0168	LG15	9544100
1768	10295	0.0076	LG12	23243263
1769	10299	0.0208	LG06	4083575
1770	10304	0.0169	LG02	21825266
1771	10306	0.19	LG14	15462903
1772	10307	-0.0057	LG11	5262579
1773	10316	0.1012	LG22	16614805
1774	10319	0.0102	LG23	12543949
1775	10334	0.1507	LG13	17465274
1776	10342	0.0311	LG16	23334848
1777	10350	0.0137	LG03	7068423
1778	10366	0.0177	LG01	7718267
1779	10374	0.3405	LG02	22089412
1780	10380	-	LG07	30175738
1781	10386	0.0972	LG06	3618928
1782	10392	0.0238	LG08	22476566
1783	10396	0.1003	LG10	7240187
1784	10399	0.0203	LG01	22235777
1785	10401	0.006	LG08	23374487
1786	10410	0.0915	LG14	6016044
1787	10413	0.068	LG03	19637006
1788	10414	0.044	LG16	17455883
1789	10421	0.4273	LG08	9228751
1790	10425	-	LG16	24274630
1791	10429	0.0483	LG05	2555026
1792	10431	0.0562	LG08	10365018
1793	10435	0.0303	LG06	24850560
1794	10440	0.9124	LG18	9448091
1795	10441	0.1611	LG21	10658867
1796	10445	0.0063	LG23	22081947
1797	10456	0.0542	LG12	11310204
1798	10460	0.9849	LG13	6966466
1799	10462	0.2105	LG14	11822248
1800	10471	0.0228	LG16	16729483
1801	10475	0.042	LG15	9190720
1802	10476	0.08	LG13	10039372
1803	10477	0.2935	LG01	18299147
1804	10488	0.0668	LG05	5151374
1805	10495	0.001	LG04	30851725
1806	10497	0.0449	LG12	3555248
1807	10498	0.066	LG23	16901532
1808	10501	0.0373	LG21	13147913
1809	10514	0.044	LG23	21207956
1810	10524	0.0327	LG01	15222575
1811	10529	0.3235	LG20	6701710
1812	10530	0.0235	LG20	5796135
1813	10539	0.038	LG15	4351655
1814	10552	0.1363	LG21	7506255
1815	10560	0.045	LG17	11340830
1816	10567	0.0561	LG05	2974965
1817	10568	0.0287	LG20	21700706
1818	10576	0.0156	LG21	8043328
1819	10577	0.0166	LG02	21140684
1820	10580	0.1821	LG10	20152067
1821	10585	0.0514	LG04	22250919
1822	10595	0.0333	LG18	19191660
1823	10598	0.1034	LG23	11912700
1824	10620	0.5983	LG19	1053140
1825	10648	0.0033	LG05	11265067
1826	10660	0.0226	LG05	20217032
1827	10662	0.0742	LG14	6109399
1828	10665	0.0328	LG03	22711876
1829	10675	0.013	LG23	19071795
1830	10676	0.024	LG21	3879500
1831	10685	0.0422	LG03	11289964
1832	10687	0.0712	LG09	17530179
1833	10691	0.0097	LG15	8792435
1834	10698	0.1669	LG12	12379590
1835	10706	0.211	LG04	9581815
1836	10711	0.0485	LG20	6584996
1837	10713	0.0952	LG04	30555991
1838	10715	-0.0048	LG14	13820701
1839	10718	0.016	LG12	19212702
1840	10726	0.1112	LG08	12138119
1841	10730	0.497	LG13	12192317
1842	10732	0.0014	LG20	10708777
1843	10738	0.297	LG20	24076299
1844	10742	0.0356	LG15	16381554
1845	10745	0.0172	LG23	6514744
1846	10752	0.0182	LG13	15104410
1847	10756	0.1193	LG15	21461663
1848	10758	0.0335	LG12	14411711
1849	10760	0.0184	LG18	19613888
1850	10761	0.0209	LG18	17229667
1851	10785	0.9436	LG21	17775041
1852	10799	0.0642	LG11	13643360
1853	10806	0.2427	LG02	21825178
1854	10813	0.1058	LG12	1339414
1855	10820	0.0291	LG23	22823800
1856	10821	0.1569	LG14	25883171
1857	10823	0.0043	LG06	3377386
1858	10828	0.6736	LG11	16821051
1859	10836	0.0233	LG20	17324031
1860	10838	0.0201	LG05	17222349
1861	10839	0.0805	LG15	20569522
1862	10840	0.7654	LG17	2067492
1863	10844	0.1139	LG08	9797973
1864	10848	0.1193	LG13	19995938
1865	10849	0.0264	LG05	20154474
1866	10857	0.0428	LG04	19775761
1867	10860	0.0503	LG03	10767775
1868	10872	0.0446	LG13	2826437
1869	10878	0.0053	LG02	11133801
1870	10882	0.0185	LG05	11668653
1871	10885	0.0168	LG08	21474587
1872	10886	0.2501	LG11	10701151
1873	10894	0.0659	LG18	11058911
1874	10906	0.0373	LG04	9318400
1875	10910	0.0258	LG03	12292138
1876	10913	0.1829	LG07	20467284
1877	10921	0.0248	LG18	12320425
1878	10928	0.2381	LG23	8351205
1879	10933	0.0076	LG13	23401812
1880	10951	0.3543	LG08	16407110
1881	10953	0.0298	LG21	14345198
1882	10954	0.085	LG14	13316350
1883	10960	0.1448	LG13	24575456
1884	10965	0.041	LG05	13105253
1885	10966	0.0929	LG10	10433055
1886	10978	0.1006	LG11	3709479
1887	10979	0.0607	LG19	10854621
1888	10991	0.0528	LG08	25784412
1889	10995	0.0301	LG10	5381301
1890	10999	0.2772	LG07	14769705
1891	11001	0.0437	LG03	14489701
1892	11003	0.1364	LG14	1334127
1893	11008	0.1176	LG06	9463080
1894	11013	0.0086	LG11	16408884
1895	11018	0.1207	LG09	1255390
1896	11019	0.6845	LG11	17081030
1897	11027	0.0773	LG17	10674849
1898	11048	0.0151	LG22	635074
1899	11049	0.0079	LG10	12577783
1900	11052	0.0141	LG05	8177311
1901	11054	0.0681	LG01	22931034
1902	11056	0.0277	LG09	17620838
1903	11059	0.057	LG05	6974071
1904	11065	0.021	LG06	9702309
1905	11069	0.2005	LG11	5204595
1906	11072	0.0258	LG18	1753151
1907	11081	0.2639	LG10	22122129
1908	11090	0.0329	LG17	6752875
1909	11092	0.1093	LG06	11334310
1910	11113	0.0257	LG18	8305419
1911	11115	0.0537	LG01	9595976
1912	11116	0.0528	LG13	23508205
1913	11119	-0.0013	LG13	16168416
1914	11126	0.0353	LG08	663344
1915	11129	0.0436	LG16	15293227
1916	11132	0.117	LG08	8582009
1917	11133	0.2707	LG15	24264749
1918	11140	0.3388	LG01	11291570
1919	11144	0.0082	LG22	17277163
1920	11146	0.4951	LG20	10708865
1921	11149	0.0045	LG07	14869558
1922	11154	0.1793	LG13	20413713
1923	11162	0.0807	LG03	25703336
1924	11165	0.0631	LG10	22994901
1925	11166	0.7132	LG03	2817506
1926	11170	0.151	LG13	20663798
1927	11175	0.0734	LG03	20693188
1928	11176	0.009	LG07	27362617
1929	11182	0.062	LG23	19306796
1930	11190	0.9923	LG19	14330578
1931	11191	0.1569	LG05	20436363
1932	11209	0.1853	LG09	23570711
1933	11210	0.0639	LG11	25211807
1934	11211	0.0247	LG23	7329873
1935	11214	0.0346	LG02	22650212
1936	11216	0.0063	LG07	9149874
1937	11222	-0.0082	LG19	7639504
1938	11225	0.0453	LG13	20699326
1939	11234	0.0446	LG16	11625756
1940	11244	0.0526	LG04	34560907
1941	11254	0.0015	LG05	21626691
1942	11257	0.1355	LG08	7044519
1943	11260	0.0082	LG08	14170755
1944	11262	0.02	LG20	3439675
1945	11268	0.0101	LG21	11120561
1946	11273	0.503	LG02	17972205
1947	11282	0.0127	LG11	2541278
1948	11290	0.0418	LG03	12068762
1949	11299	0.0611	LG11	21449192
1950	11300	0.0266	LG08	22239235
1951	11304	0.1754	LG02	4112741
1952	11307	0.6268	LG09	12988378
1953	11313	0.2794	LG14	11519823
1954	11319	0.0202	LG10	17278254
1955	11325	0.1753	LG13	7918800
1956	11336	0.2295	LG23	17114644
1957	11337	0.1108	LG17	15326186
1958	11343	0.0647	LG23	6939864
1959	11348	0.0169	LG13	5718070
1960	11354	0.0111	LG14	18914944
1961	11367	0.0409	LG22	5685661
1962	11370	0.0277	LG01	17483374
1963	11378	0.0275	LG02	7657629
1964	11386	0.0337	LG15	19591012
1965	11400	0.1281	LG01	5957030
1966	11406	0.0788	LG07	27267119
1967	11408	0.0998	LG10	6902002
1968	11413	0.0184	LG02	22543785
1969	11415	0.002	LG12	25161775
1970	11417	0.0605	LG07	23619683
1971	11420	0.0828	LG08	17026926
1972	11422	0.0726	LG18	13594708
1973	11433	0.0148	LG15	21253207
1974	11437	0.047	LG01	4662599
1975	11443	0.0329	LG21	5151457
1976	11447	0.0217	LG14	8514447
1977	11454	0.1061	LG18	7277678
1978	11459	0.0415	LG09	19421069
1979	11462	0.0102	LG17	7614145
1980	11469	0.1323	LG22	4116742
1981	11476	0.0096	LG16	23192284
1982	11479	0.763	LG01	24916735
1983	11482	0.3495	LG11	20660135
1984	11483	0.1234	LG05	16568600
1985	11486	0.0433	LG15	10839727
1986	11488	-0.0005	LG07	27215381
1987	11500	0.0534	LG07	22421100
1988	11504	0.3734	LG01	24263046
1989	11505	0.0811	LG15	4956975
1990	11506	0.0216	LG12	24036984
1991	11509	0.9686	LG05	3589620
1992	11520	0.1214	LG18	17374494
1993	11521	0.0346	LG06	11046781
1994	11535	0.0348	LG11	27770790
1995	11537	0.0376	LG22	19413456
1996	11546	0.096	LG10	12653334
1997	11552	0.0667	LG15	14987505
1998	11563	0.0579	LG06	6489767
1999	11564	0.014	LG19	11774672
2000	11565	0.1069	LG22	16696270
2001	11566	0.0877	LG07	28941938
2002	11569	0.603	LG03	10321098
2003	11574	0.0159	LG17	10579200
2004	11576	0.0835	LG07	10877109
2005	11579	0.0499	LG13	17644758
2006	11580	0.1554	LG20	23814200
2007	11591	0.0371	LG12	9634261
2008	11594	0.147	LG11	11876000
2009	11609	0.0965	LG20	677054
2010	11611	0.3246	LG22	18943071
2011	11618	0.0577	LG13	13050029
2012	11627	0.017	LG04	6571022
2013	11638	0.151	LG09	24432292
2014	11646	0.0846	LG16	3719647
2015	11651	0.0102	LG16	24628805
2016	11663	0.0564	LG06	6786952
2017	11670	0.1485	LG21	19073942
2018	11675	0.0296	LG23	9980807
2019	11686	0.0061	LG19	20003266
2020	11687	0.0856	LG05	13038479
2021	11691	0.254	LG09	8580099
2022	11711	0.1671	LG01	14052789
2023	11717	0.0814	LG05	22040377
2024	11722	0.1023	LG12	22026053
2025	11725	0.2305	LG04	19611569
2026	11736	0.8427	LG04	23393908
2027	11738	0.1197	LG05	17317386
2028	11741	0.1913	LG23	18628873
2029	11749	0.0624	LG14	22298004
2030	11759	0.9425	LG08	18102613
2031	11760	0.0655	LG07	9519203
2032	11761	0.975	LG23	14775625
2033	11762	0.0479	LG04	4067370
2034	11768	0.1117	LG07	21989855
2035	11770	0.0811	LG12	5439863
2036	11774	0.0656	LG13	799439
2037	11783	0.0087	LG03	17011557
2038	11789	0.0221	LG15	19532910
2039	11805	0.1405	LG12	25684710
2040	11818	0.0261	LG05	2648540
2041	11841	0.0082	LG15	17272691
2042	11843	0.0072	LG16	8907544
2043	11846	0.0326	LG21	7885294
2044	11848	0.0395	LG09	11140996
2045	11849	0.0115	LG09	12564139
2046	11850	0.054	LG08	6819791
2047	11851	0.0388	LG22	2223692
2048	11859	0.0342	LG17	5512636
2049	11860	0.3373	LG07	24334636
2050	11871	0.0187	LG16	7631345
2051	11872	0.0658	LG16	8113974
2052	11878	0.0075	LG12	7385906
2053	11880	0.0063	LG12	8638270
2054	11886	0.1186	LG07	25941514
2055	11889	0.1176	LG20	23418653
2056	11895	0.0667	LG10	16877062
2057	11896	0.0131	LG04	26693499
2058	11899	0.6169	LG16	16177834
2059	11902	0.0299	LG07	22046260
2060	11905	0.162	LG03	970105
2061	11910	0.0466	LG10	22004313
2062	11912	0.5997	LG11	25064455
2063	11926	0.0103	LG17	10408429
2064	11943	0.0813	LG07	20442784
2065	11947	0.0928	LG15	7306164
2066	11951	0.8733	LG18	22543425
2067	11954	0.1509	LG10	2256027
2068	11964	0.0823	LG17	15924327
2069	11978	0.0297	LG11	8976665
2070	11983	0.08	LG20	11328196
2071	11988	0.0262	LG13	7790511
2072	11990	0.1638	LG15	25370491
2073	11992	0.0056	LG12	19963181
2074	11994	0.1591	LG13	8744832
2075	11997	0.0273	LG07	11912940
2076	12001	0.0212	LG01	15477998
2077	12017	0.5039	LG09	12286191
2078	12025	0.0532	LG15	25246517
2079	12028	0.0686	LG13	1250680
2080	12036	-	LG11	13972815
2081	12049	0.0128	LG21	21822616
2082	12054	0.0021	LG17	4393620
2083	12055	0.0439	LG13	7298389
2084	12064	0.0047	LG08	10043041
2085	12065	0.2376	LG02	9912651
2086	12068	0.1255	LG19	9420848
2087	12069	0.0181	LG06	20237554
2088	12070	0.0167	LG15	23757783
2089	12082	0.0478	LG01	19122718
2090	12083	0.5943	LG13	13895706
2091	12087	0.0634	LG03	25954272
2092	12099	0.0312	LG15	2399558
2093	12107	0.0542	LG11	599330
2094	12108	0.0708	LG13	414978
2095	12116	0.0567	LG05	5496922
2096	12120	0.2573	LG17	11202738
2097	12122	0.0632	LG11	27973144
2098	12123	0.019	LG06	1575634
2099	12145	0.0023	LG02	22837555
2100	12155	0.2402	LG14	24906321
2101	12158	0.0537	LG14	2519559
2102	12161	0.5342	LG02	704956
2103	12182	0.43	LG10	11702412
2104	12184	-0.0024	LG19	15296445
2105	12190	0.3021	LG03	15406459
2106	12194	0.0246	LG02	15563819
2107	12199	0.0585	LG10	16892873
2108	12201	0.057	LG09	14680579
2109	12205	0.0468	LG01	144969
2110	12206	0.2052	LG15	17049341
2111	12213	0.0102	LG20	6716434
2112	12218	0.0509	LG16	27383916
2113	12220	0.0753	LG06	23763699
2114	12233	0.1448	LG15	2168412
2115	12242	0.0815	LG18	18874747
2116	12254	0.8592	LG11	10063725
2117	12255	0.0204	LG21	22222499
2118	12277	0.3314	LG20	4368395
2119	12288	0.0456	LG06	18486795
2120	12291	0.0279	LG05	14410867
2121	12294	0.424	LG19	4553077
2122	12295	0.0456	LG15	20811419
2123	12299	0.0281	LG07	26908342
2124	12303	0.0484	LG07	21866660
2125	12309	0.1779	LG19	19586926
2126	12320	0.828	LG20	9208037
2127	12322	0.0062	LG18	3184470
2128	12331	0.17	LG04	18954802
2129	12332	0.0219	LG20	3304957
2130	12334	0.0259	LG04	3825929
2131	12337	0.0402	LG05	17283576
2132	12352	0.0622	LG04	25253747
2133	12380	0.0881	LG07	21047525
2134	12384	0.341	LG09	22398721
2135	12394	0.0392	LG07	27314143
2136	12401	0.0597	LG13	25603015
2137	12403	0.0525	LG12	12909587
2138	12406	-	LG07	26600311
2139	12425	0.0386	LG15	18613652
2140	12430	0.0304	LG21	18156381
2141	12431	0.0372	LG11	27862706
2142	12432	0.0582	LG20	8137103
2143	12434	0.0856	LG02	18018124
2144	12449	0.1461	LG22	2223781
2145	12458	0.0927	LG21	21179787
2146	12474	0.04	LG12	19929123
2147	12477	0.046	LG06	6779590
2148	12479	0.0226	LG20	11076403
2149	12483	0.068	LG12	17033148
2150	12493	0.035	LG11	21490717
2151	12506	0.0248	LG21	17973510
2152	12508	0.0208	LG08	5800155
2153	12515	0.0636	LG04	18612120
2154	12516	0.3105	LG09	20438490
2155	12520	0.0572	LG20	9309314
2156	12521	0.0066	LG08	19539358
2157	12534	0.0256	LG16	18241212
2158	12537	0.0322	LG22	2287224
2159	12541	0.0459	LG19	15079031
2160	12544	0.0776	LG06	16294851
2161	12554	0.0211	LG09	24497475
2162	12555	0.0723	LG23	12601838
2163	12559	0.0483	LG23	21947173
2164	12564	0.0848	LG07	27817675
2165	12566	0.0405	LG09	2484464
2166	12567	0.0629	LG09	10421002
2167	12568	0.0271	LG23	3548982
2168	12570	0.2761	LG04	15462653
2169	12578	0.0478	LG07	10968252
2170	12579	0.0699	LG03	5782208
2171	12584	0.1659	LG10	8871767
2172	12600	0.0942	LG23	16671202
2173	12605	0.0222	LG11	24712171
2174	12606	0.0152	LG14	28477348
2175	12615	0.1701	LG23	17463133
2176	12622	0.2566	LG14	2527534
2177	12623	0.0818	LG03	23860880
2178	12636	0.0535	LG17	15217183
2179	12639	0.0406	LG20	15594600
2180	12641	-0.0029	LG03	5337885
2181	12648	0.1653	LG09	20115383
2182	12649	0.0279	LG03	27466090
2183	12652	-0.0008	LG02	2196715
2184	12657	0.0114	LG03	19125456
2185	12664	0.0031	LG15	5039497
2186	12668	0.2324	LG12	20070737
2187	12670	0.4308	LG05	11651084
2188	12686	0.0267	LG12	9689646
2189	12693	0.8827	LG20	8995759
2190	12701	0.0934	LG06	653437
2191	12705	0.3394	LG18	9156806
2192	12707	0.0506	LG14	22288613
2193	12709	0.016	LG15	18555128
2194	12711	0.1252	LG22	19701486
2195	12713	0.0125	LG09	10266318
2196	12720	0.5236	LG02	1753113
2197	12721	0.0329	LG18	5416711
2198	12723	0.0335	LG16	25058738
2199	12725	0.0215	LG10	10819623
2200	12726	0.0899	LG11	1323218
2201	12729	0.0021	LG03	21639916
2202	12734	0.0346	LG03	21918122
2203	12736	0.0093	LG22	12325865
2204	12738	0.1125	LG15	4776604
2205	12746	0.5747	LG06	5825278
2206	12747	0.2047	LG14	25735359
2207	12756	0.0237	LG01	15941922
2208	12758	0.0065	LG23	18804744
2209	12762	0.0523	LG22	14755659
2210	12768	0.0572	LG04	15333523
2211	12770	0.0235	LG12	21570169
2212	12771	0.0404	LG01	7923920
2213	12775	0.0511	LG21	8664788
2214	12779	0.1296	LG03	16893706
2215	12793	0.2205	LG01	9691847
2216	12803	0.0369	LG09	6289788
2217	12810	0.337	LG11	7562224
2218	12813	0.0281	LG12	6182623
2219	12823	0.0025	LG05	9109345
2220	12824	0.0326	LG16	22857426
2221	12851	0.0722	LG12	24393793
2222	12852	0.16	LG12	4520038
2223	12866	0.0632	LG14	28684850
2224	12869	0.0093	LG14	24287175
2225	12877	0.1553	LG01	22265414
2226	12881	0.0473	LG03	22108213
2227	12884	0.3496	LG14	17957451
2228	12886	0.0651	LG23	8197999
2229	12889	0.1395	LG11	6356698
2230	12892	0.1156	LG03	714072
2231	12895	0.0536	LG20	1297463
2232	12897	0.0223	LG11	6504285
2233	12903	0.0118	LG11	21543078
2234	12916	0.0305	LG10	23265400
2235	12917	0.0554	LG01	9329019
2236	12921	0.0249	LG15	8126093
2237	12922	0.028	LG03	24368355
2238	12925	0.0195	LG16	17738268
2239	12937	0.0366	LG22	19236552
2240	12942	0.006	LG11	22635948
2241	12945	0.53	LG10	13448653
2242	12946	0.2234	LG07	26921264
2243	12948	0.0839	LG14	19332362
2244	12952	0.0502	LG04	15935786
2245	12956	0.092	LG15	25165052
2246	12962	0.0266	LG07	20991578
2247	12963	0.0055	LG06	4294118
2248	12971	0.051	LG09	5313858
2249	12972	0.0106	LG16	17979586
2250	12979	0.0013	LG17	11969763
2251	12982	0.1993	LG04	22046280
2252	12987	0.022	LG10	7768031
2253	12990	0.0296	LG09	7893287
2254	12994	0.0256	LG11	20525096
2255	13010	0.0414	LG05	15083235
2256	13020	0.0711	LG01	6378884
2257	13036	0.02	LG11	190717
2258	13038	0.289	LG02	5142106
2259	13041	0.0504	LG01	10868696
2260	13052	0.0356	LG11	18447466
2261	13054	0.1923	LG09	16092904
2262	13063	0.0473	LG03	21034670
2263	13066	0.0196	LG05	10679060
2264	13081	0.3784	LG05	12942571
2265	13082	0.0116	LG15	18002680
2266	13083	0.0007	LG16	8943019
2267	13090	0.4923	LG01	2507110
2268	13100	0.2028	LG05	5100690
2269	13104	0.0015	LG18	13752109
2270	13107	0.8228	LG11	13398459
2271	13124	0.0418	LG18	20374201
2272	13125	0.0236	LG10	11392859
2273	13129	0.0337	LG09	16518082
2274	13135	0.0176	LG01	17894333
2275	13142	0.3564	LG01	8383158
2276	13148	0.0951	LG06	10767220
2277	13152	0.8648	LG18	22541017
2278	13162	0.1353	LG01	4650983
2279	13163	0.028	LG09	23918871
2280	13167	0.0273	LG22	12603468
2281	13168	0.0369	LG05	20205229
2282	13176	-0.0018	LG12	10454950
2283	13180	0.3304	LG13	14958633
2284	13188	0.0185	LG14	4639051
