Locus	fst	chromosome	position
1519	11072	-0.0036	LG18	1753151
1520	11081	0.0203	LG10	22122129
1521	11092	0.0274	LG06	11334310
1522	11113	-0.0013	LG18	8305419
1523	11116	0.0267	LG13	23508205
1524	11119	-0.0032	LG13	16168416
1525	11129	0.0392	LG16	15293227
1526	11132	0.0639	LG08	8582009
1527	11133	-0.0119	LG15	24264749
1528	11140	-0.0068	LG01	11291570
1529	11144	5e-04	LG22	17277163
1530	11146	0.0362	LG20	10708865
1531	11149	-5e-04	LG07	14869558
1532	11154	0.039	LG13	20413713
1533	11162	0.0112	LG03	25703336
1534	11166	0.0437	LG03	2817506
1535	11170	0.0218	LG13	20663798
1536	11175	0.0164	LG03	20693188
1537	11176	0.0088	LG07	27362617
1538	11182	0.0156	LG23	19306796
1539	11190	0.0505	LG19	14330578
1540	11191	0.0386	LG05	20436363
1541	11209	-0.0019	LG09	23570711
1542	11210	0.0044	LG11	25211807
1543	11211	0.0116	LG23	7329873
1544	11222	-0.0076	LG19	7639504
1545	11234	0.0408	LG16	11625756
1546	11254	-8e-04	LG05	21626691
1547	11257	0.0522	LG08	7044519
1548	11273	0.0165	LG02	17972205
1549	11282	0.0149	LG11	2541278
1550	11290	0.0046	LG03	12068762
1551	11304	0.0315	LG02	4112741
1552	11307	0.0332	LG09	12988378
1553	11313	0.068	LG14	11519823
1554	11319	0.0041	LG10	17278254
1555	11325	-0.0068	LG13	7918800
1556	11336	0.0132	LG23	17114644
1557	11337	-9e-04	LG17	15326186
1558	11343	0.0345	LG23	6939864
1559	11354	-0.011	LG14	18914944
1560	11367	2e-04	LG22	5685661
1561	11378	0.0156	LG02	7657629
1562	11386	0.0235	LG15	19591012
1563	11400	0.0884	LG01	5957030
1564	11406	0.0616	LG07	27267119
1565	11413	0.0063	LG02	22543785
1566	11415	0.0185	LG12	25161775
1567	11417	0.0159	LG07	23619683
1568	11420	0.0307	LG08	17026926
1569	11422	0.0171	LG18	13594708
1570	11437	0.015	LG01	4662599
1571	11443	0.0217	LG21	5151457
1572	11459	-0.0132	LG09	19421069
1573	11462	1e-04	LG17	7614145
1574	11469	0.0098	LG22	4116742
1575	11476	-0.0102	LG16	23192284
1576	11479	0.1119	LG01	24916735
1577	11482	0.1155	LG11	20660135
1578	11483	-0.012	LG05	16568600
1579	11486	0.0107	LG15	10839727
1580	11488	0.0026	LG07	27215381
1581	11500	0.0253	LG07	22421100
1582	11504	0.0204	LG01	24263046
1583	11505	0.0159	LG15	4956975
1584	11506	0.0115	LG12	24036984
1585	11509	0.0186	LG05	3589620
1586	11521	0.0157	LG06	11046781
1587	11535	0.042	LG11	27770790
1588	11537	0.0325	LG22	19413456
1589	11546	0.0067	LG10	12653334
1590	11552	0.0242	LG15	14987505
1591	11564	-0.0045	LG19	11774672
1592	11566	-0.0027	LG07	28941938
1593	11569	0.14	LG03	10321098
1594	11574	1e-04	LG17	10579200
1595	11576	-0.0063	LG07	10877109
1596	11579	0.0221	LG13	17644758
1597	11580	0.0344	LG20	23814200
1598	11591	0.0862	LG12	9634261
1599	11609	0.0436	LG20	677054
1600	11611	-9e-04	LG22	18943071
1601	11618	0.0214	LG13	13050029
1602	11627	0.0119	LG04	6571022
1603	11638	-0.01	LG09	24432292
1604	11646	0.08	LG16	3719647
1605	11651	6e-04	LG16	24628805
1606	11663	3e-04	LG06	6786952
1607	11670	0.0783	LG21	19073942
1608	11675	0.0253	LG23	9980807
1609	11686	0.0044	LG19	20003266
1610	11687	0.0013	LG05	13038479
1611	11691	0.0178	LG09	8580099
1612	11711	0.0164	LG01	14052789
1613	11717	-0.0021	LG05	22040377
1614	11722	0.0731	LG12	22026053
1615	11725	0.0038	LG04	19611569
1616	11736	0.1096	LG04	23393908
1617	11738	0.0106	LG05	17317386
1618	11749	0.0105	LG14	22298004
1619	11759	0.1603	LG08	18102613
1620	11760	0.0547	LG07	9519203
1621	11761	0.0544	LG23	14775625
1622	11762	0.0393	LG04	4067370
1623	11768	0.0014	LG07	21989855
1624	11770	0.006	LG12	5439863
1625	11774	0.0443	LG13	799439
1626	11818	0.0213	LG05	2648540
1627	11843	0.0147	LG16	8907544
1628	11848	0.0484	LG09	11140996
1629	11849	-0.0023	LG09	12564139
1630	11850	0.0063	LG08	6819791
1631	11851	0.0268	LG22	2223692
1632	11860	0.0154	LG07	24334636
1633	11872	0.0012	LG16	8113974
1634	11886	0.0579	LG07	25941514
1635	11889	1e-04	LG20	23418653
1636	11895	-0.0133	LG10	16877062
1637	11896	-0.0036	LG04	26693499
1638	11899	0.0241	LG16	16177834
1639	11902	0.0593	LG07	22046260
1640	11905	0.0491	LG03	970105
1641	11912	0.0248	LG11	25064455
1642	11943	0.0146	LG07	20442784
1643	11947	0.0163	LG15	7306164
1644	11951	-3e-04	LG18	22543425
1645	11954	0.0016	LG10	2256027
1646	11964	-4e-04	LG17	15924327
1647	11992	0.0169	LG12	19963181
1648	11994	0.0084	LG13	8744832
1649	12017	0.0224	LG09	12286191
1650	12025	0.0301	LG15	25246517
1651	12028	0.0146	LG13	1250680
1652	12036	0.0481	LG11	13972815
1653	12049	-0.0051	LG21	21822616
1654	12054	-0.0054	LG17	4393620
1655	12055	-0.0079	LG13	7298389
1656	12064	-0.0177	LG08	10043041
1657	12065	0.0019	LG02	9912651
1658	12068	0.0259	LG19	9420848
1659	12069	0.0106	LG06	20237554
1660	12070	0.0196	LG15	23757783
1661	12082	0.014	LG01	19122718
1662	12083	0.0062	LG13	13895706
1663	12087	0.0059	LG03	25954272
1664	12099	0.03	LG15	2399558
1665	12107	0.003	LG11	599330
1666	12108	0.0139	LG13	414978
1667	12116	0.0105	LG05	5496922
1668	12120	0.0023	LG17	11202738
1669	12123	0.0054	LG06	1575634
1670	12145	-0.0028	LG02	22837555
1671	12155	0.0649	LG14	24906321
1672	12161	0.0985	LG02	704956
1673	12182	0.0223	LG10	11702412
1674	12184	0.0095	LG19	15296445
1675	12190	0.0682	LG03	15406459
1676	12194	0.005	LG02	15563819
1677	12201	0.0509	LG09	14680579
1678	12205	0.0152	LG01	144969
1679	12206	0.0248	LG15	17049341
1680	12213	-6e-04	LG20	6716434
1681	12218	-0.0029	LG16	27383916
1682	12220	0.0113	LG06	23763699
1683	12242	0.0066	LG18	18874747
1684	12254	-0.0058	LG11	10063725
1685	12255	-0.0081	LG21	22222499
1686	12277	0.0443	LG20	4368395
1687	12288	0.0296	LG06	18486795
1688	12291	0.0177	LG05	14410867
1689	12294	0.0147	LG19	4553077
1690	12295	0.0144	LG15	20811419
1691	12309	0.0059	LG19	19586926
1692	12320	0.0689	LG20	9208037
1693	12322	0.0267	LG18	3184470
1694	12331	5e-04	LG04	18954802
1695	12334	0.0043	LG04	3825929
1696	12352	0.0295	LG04	25253747
1697	12380	0.0295	LG07	21047525
1698	12384	0.2106	LG09	22398721
1699	12394	-0.0089	LG07	27314143
1700	12403	0.0071	LG12	12909587
1701	12406	0.0482	LG07	26600311
1702	12425	0.0284	LG15	18613652
1703	12430	0.008	LG21	18156381
1704	12431	-3e-04	LG11	27862706
1705	12432	0.0343	LG20	8137103
1706	12434	0.0448	LG02	18018124
1707	12449	0.0276	LG22	2223781
1708	12458	0.0317	LG21	21179787
1709	12479	0.027	LG20	11076403
1710	12483	-2e-04	LG12	17033148
1711	12493	0.025	LG11	21490717
1712	12506	0.0135	LG21	17973510
1713	12508	0.0059	LG08	5800155
1714	12515	0.0121	LG04	18612120
1715	12516	0.0448	LG09	20438490
1716	12520	0.011	LG20	9309314
1717	12521	0.0177	LG08	19539358
1718	12544	-0.0029	LG06	16294851
1719	12555	0.0262	LG23	12601838
1720	12559	0.0086	LG23	21947173
1721	12564	0.022	LG07	27817675
1722	12566	0	LG09	2484464
1723	12567	0.0364	LG09	10421002
1724	12568	0.0038	LG23	3548982
1725	12570	0.0051	LG04	15462653
1726	12578	-0.004	LG07	10968252
1727	12584	0.1457	LG10	8871767
1728	12600	0.019	LG23	16671202
1729	12615	0.0108	LG23	17463133
1730	12622	-0.0039	LG14	2527534
1731	12623	0.0852	LG03	23860880
1732	12636	0.0111	LG17	15217183
1733	12641	0.0175	LG03	5337885
1734	12648	0.0237	LG09	20115383
1735	12652	0.0375	LG02	2196715
1736	12657	-0.008	LG03	19125456
1737	12664	0.0542	LG15	5039497
1738	12668	0.0666	LG12	20070737
1739	12686	0.0139	LG12	9689646
1740	12693	0.0083	LG20	8995759
1741	12701	0.0264	LG06	653437
1742	12705	0.0402	LG18	9156806
1743	12709	-0.0011	LG15	18555128
1744	12711	0.0712	LG22	19701486
1745	12713	2e-04	LG09	10266318
1746	12720	0.0197	LG02	1753113
1747	12721	-2e-04	LG18	5416711
1748	12723	-0.014	LG16	25058738
1749	12725	0.0058	LG10	10819623
1750	12726	0.01	LG11	1323218
1751	12738	0.0578	LG15	4776604
1752	12746	0.0187	LG06	5825278
1753	12747	0.0149	LG14	25735359
1754	12756	1e-04	LG01	15941922
1755	12758	-0.0028	LG23	18804744
1756	12762	0.0114	LG22	14755659
1757	12768	0.0306	LG04	15333523
1758	12770	-0.0016	LG12	21570169
1759	12771	0.0241	LG01	7923920
1760	12775	0.0319	LG21	8664788
1761	12803	0.009	LG09	6289788
1762	12810	0.0656	LG11	7562224
1763	12823	0.0026	LG05	9109345
1764	12851	0.0058	LG12	24393793
1765	12852	0.0857	LG12	4520038
1766	12866	0.0072	LG14	28684850
1767	12869	-0.0056	LG14	24287175
1768	12877	0.0109	LG01	22265414
1769	12881	0.0151	LG03	22108213
1770	12884	-5e-04	LG14	17957451
1771	12886	0.0241	LG23	8197999
1772	12889	-0.0132	LG11	6356698
1773	12892	0.0053	LG03	714072
1774	12895	0.0079	LG20	1297463
1775	12921	0.017	LG15	8126093
1776	12937	0.0047	LG22	19236552
1777	12942	0.0216	LG11	22635948
1778	12945	-0.006	LG10	13448653
1779	12946	0.0058	LG07	26921264
1780	12948	0.0399	LG14	19332362
1781	12952	0.0567	LG04	15935786
1782	12956	0.0751	LG15	25165052
1783	12962	0.0146	LG07	20991578
1784	12963	0.0367	LG06	4294118
1785	12971	-0.01	LG09	5313858
1786	12972	0.0113	LG16	17979586
1787	12979	0.0043	LG17	11969763
1788	12982	0.0178	LG04	22046280
1789	12994	0.008	LG11	20525096
1790	13010	0.0266	LG05	15083235
1791	13020	0.1473	LG01	6378884
1792	13036	0.0091	LG11	190717
1793	13038	0.0093	LG02	5142106
1794	13052	0.0119	LG11	18447466
1795	13054	-5e-04	LG09	16092904
1796	13063	0.0266	LG03	21034670
1797	13066	0.0237	LG05	10679060
1798	13081	0.007	LG05	12942571
1799	13082	0.0697	LG15	18002680
1800	13083	0.0116	LG16	8943019
1801	13090	0.0226	LG01	2507110
1802	13100	0.0184	LG05	5100690
1803	13104	0.0296	LG18	13752109
1804	13124	0.0317	LG18	20374201
1805	13125	0.014	LG10	11392859
1806	13129	-0.0019	LG09	16518082
1807	13135	0.0026	LG01	17894333
1808	13142	0.0023	LG01	8383158
1809	13148	-2e-04	LG06	10767220
1810	13152	0.0054	LG18	22541017
1811	13162	0.0128	LG01	4650983
1812	13163	-6e-04	LG09	23918871
1813	13168	0.0257	LG05	20205229
1814	13180	0.1581	LG13	14958633
1815	13188	0.0282	LG14	4639051
1816	13192	5e-04	LG05	23756830
1817	13196	-0.003	LG17	9348149
1818	13198	-0.0102	LG07	11977671
1819	13207	0.0093	LG09	19949567
1820	13209	0.058	LG15	12653317
1821	13211	-0.0066	LG04	32864667
1822	13218	1e-04	LG21	21326887
1823	13221	0.0103	LG16	670370
1824	13237	-8e-04	LG18	12117320
1825	13241	0.021	LG08	18014083
1826	13242	0.0024	LG15	13956318
1827	13249	0.0353	LG02	5557389
1828	13253	0.0401	LG23	7729126
1829	13258	0.0598	LG05	23305723
1830	13275	0.0258	LG01	23209262
1831	13276	0.0297	LG01	13203369
1832	13279	0.015	LG09	9396740
1833	13291	-9e-04	LG03	19837311
1834	13295	-0.0082	LG10	5590510
1835	13297	-0.0071	LG16	24748163
1836	13301	0.069	LG10	17347191
1837	13304	0.0302	LG18	2998800
1838	13308	-0.0015	LG06	6089527
1839	13314	0.0021	LG15	18692986
1840	13316	0.0171	LG15	11097840
1841	13318	0.1251	LG13	3584634
1842	13321	-0.0127	LG02	21828564
1843	13323	0.0076	LG06	15013362
1844	13333	0.1454	LG17	2707127
1845	13338	0.0258	LG18	20235757
1846	13341	0.0035	LG06	10553940
1847	13352	0.0028	LG16	2319360
1848	13355	0.0683	LG11	13376613
1849	13369	0.0222	LG17	6882621
1850	13379	0.1051	LG22	21235782
1851	13384	0.0297	LG14	445467
1852	13399	-0.0038	LG20	18123036
1853	13406	0.0078	LG16	30901281
1854	13418	0.0117	LG14	1300871
1855	13422	0.0293	LG14	9809082
1856	13430	0.0437	LG14	25158945
1857	13432	-6e-04	LG23	8664423
1858	13458	-2e-04	LG12	7732046
1859	13461	0.0038	LG09	20559077
1860	13462	0.0019	LG23	14995379
1861	13476	0.0132	LG09	16123768
1862	13485	0.0058	LG16	9342132
1863	13486	0.0079	LG01	3357702
1864	13501	0.0218	LG19	2930535
1865	13505	0.0369	LG18	7040279
1866	13506	0.0315	LG01	12222620
1867	13514	0.0048	LG13	3195046
1868	13518	0.0451	LG21	12948521
1869	13521	-0.0067	LG18	3780258
1870	13523	0.0757	LG23	22378811
1871	13531	0.0114	LG22	14090530
1872	13533	-4e-04	LG16	10109648
1873	13537	0.0347	LG06	8949504
1874	13544	0.0445	LG12	12276684
1875	13547	0.0254	LG06	17746245
1876	13552	0.0233	LG21	15321811
1877	13556	0.0505	LG07	545999
1878	13563	0.0309	LG14	11822336
1879	13575	0.0224	LG06	6229225
1880	13583	0.004	LG03	17439369
1881	13597	0.1094	LG15	8387655
1882	13598	0.0633	LG11	15810155
1883	13600	0.0428	LG16	6622274
1884	13607	0.0666	LG15	24471470
1885	13608	0.0516	LG22	4982979
1886	13610	-0.0065	LG18	18734658
1887	13620	4e-04	LG23	11685815
1888	13626	0.0213	LG16	13642303
1889	13631	0.0233	LG05	19888628
1890	13641	0.0331	LG20	22149764
1891	13650	0.0128	LG23	14136677
1892	13652	0.0382	LG07	7326289
1893	13656	0.0124	LG23	6939776
1894	13670	0.0044	LG01	1022687
1895	13693	0.1179	LG19	18386627
1896	13701	0.0037	LG12	18405059
1897	13702	-0.0096	LG13	13876524
1898	13712	0.0162	LG22	8763501
1899	13723	0.0299	LG08	11504836
1900	13724	-0.0034	LG08	21563933
1901	13725	0.0061	LG16	24533622
1902	13732	0.0026	LG07	4878672
1903	13756	0.0467	LG23	7751151
1904	13762	0.0018	LG13	8670969
1905	13766	0.006	LG01	26270788
1906	13769	-0.0089	LG03	16947873
1907	13773	0.0053	LG19	17987535
1908	13774	0.0333	LG16	24085921
1909	13791	0.0284	LG10	12697932
1910	13796	0.0035	LG03	5379523
1911	13802	0.0125	LG18	13884781
1912	13813	-0.0021	LG09	7158850
1913	13818	0.0289	LG16	9080244
1914	13841	-0.0102	LG12	3161131
1915	13845	0.0075	LG04	25562752
1916	13846	-0.0033	LG05	14410779
1917	13850	0.0284	LG03	5549748
1918	13856	-0.0097	LG19	8072076
1919	13857	0.001	LG19	3501506
1920	13880	0.012	LG11	27245517
1921	13881	-0.0011	LG10	5762212
1922	13895	0.0383	LG11	9770660
1923	13908	0.0205	LG19	9585128
1924	13909	0.0121	LG14	9933392
1925	13917	-9e-04	LG06	6569806
1926	13923	0.0161	LG01	28259281
1927	13934	-0.0031	LG22	12595462
1928	13935	0.0442	LG07	20916719
1929	13937	0.0199	LG01	5901020
1930	13940	0.0149	LG09	11496126
1931	13979	0.0107	LG05	14406847
1932	13980	-0.0026	LG18	153850
1933	13982	0.005	LG19	11889636
1934	13991	-0.0022	LG06	2695268
1935	14006	0.0334	LG16	24742755
1936	14011	0.2222	LG13	21916385
1937	14020	0.0024	LG11	21264705
1938	14032	0.0037	LG03	7893897
1939	14042	0.018	LG09	8580009
1940	14045	-0.0022	LG17	18367227
1941	14049	0.0139	LG20	5750166
1942	14064	0.0397	LG05	5914975
1943	14070	0.0063	LG03	13845404
1944	14075	0.016	LG23	4746307
1945	14115	0.017	LG23	1801745
1946	14117	7e-04	LG20	4500729
1947	14122	-0.0097	LG13	14951265
1948	14140	-0.0015	LG06	7517417
1949	14153	0.0024	LG08	1137956
1950	14166	0.0178	LG15	21897538
1951	14174	0.0163	LG18	22110953
1952	14176	0.0301	LG06	9604337
1953	14208	2e-04	LG14	24262617
1954	14213	0.0324	LG21	6057118
1955	14221	0.057	LG21	20827935
1956	14234	0.079	LG01	5909093
1957	14236	0.0049	LG20	21758312
1958	14247	6e-04	LG20	1842713
1959	14260	0.0557	LG09	16137299
1960	14266	0.0308	LG14	23110841
1961	14268	-0.0044	LG18	5485921
1962	14269	0.0448	LG22	8484813
1963	14287	-0.0097	LG10	7429779
1964	14293	-0.0124	LG02	4229502
1965	14296	-0.0085	LG22	20639374
1966	14300	0.054	LG05	4212380
1967	14305	0.0337	LG23	4802793
1968	14311	0.0084	LG20	15345806
1969	14329	0.0335	LG01	5404659
1970	14341	-0.0043	LG14	29162427
1971	14342	0.0244	LG09	141924
1972	14344	0.0058	LG01	2557271
1973	14360	-5e-04	LG11	20090953
1974	14371	0.0363	LG19	2649246
1975	14379	0.0256	LG01	3282792
1976	14380	7e-04	LG16	6493538
1977	14405	0.1015	LG16	11024455
1978	14421	0.023	LG08	663256
1979	14426	0.03	LG05	4935071
1980	14459	0.0369	LG03	28067721
1981	14466	0.0269	LG22	7681962
1982	14472	0.0023	LG04	30956502
1983	14473	0.0313	LG15	4360609
1984	14474	0.0144	LG07	17381364
1985	14475	-5e-04	LG19	12036721
1986	14478	-0.0119	LG12	25449544
1987	14491	0.0043	LG23	16153727
1988	14492	-0.0049	LG14	21336299
1989	14502	0.0086	LG15	7810607
1990	14505	0.0052	LG13	21021074
1991	14510	0.0119	LG15	17519019
1992	14517	0.0082	LG14	6015956
1993	14522	0.0344	LG06	22869084
1994	14526	0.0163	LG10	16803171
1995	14532	-0.0012	LG23	13828739
1996	14537	0.0566	LG08	8319432
1997	14545	0.0425	LG11	28187496
1998	14546	-0.0137	LG07	14831843
1999	14547	8e-04	LG13	788032
2000	14550	-0.0059	LG19	5644780
2001	14554	0.0349	LG10	3092111
2002	14559	-0.0038	LG17	5508601
2003	14572	0.0225	LG06	3819643
2004	14591	0.0058	LG23	20521916
2005	14592	-0.0035	LG22	14345474
2006	14594	0.0208	LG09	7829697
2007	14618	-0.0011	LG11	3238756
2008	14620	-0.001	LG14	7777852
2009	14626	0.0243	LG06	237123
2010	14635	0.037	LG02	20550530
2011	14640	0.0582	LG07	13545769
2012	14655	-0.0122	LG02	8606584
2013	14657	0.0053	LG05	6497396
2014	14659	-7e-04	LG05	2828095
2015	14667	0.0574	LG07	9537995
2016	14698	0.0429	LG22	405760
2017	14702	-9e-04	LG14	8731298
2018	14710	0.0101	LG23	3145700
2019	14719	0.0607	LG16	24993048
2020	14720	0.0145	LG01	14360204
2021	14727	0.0119	LG17	18986709
2022	14729	0.0633	LG12	18146976
2023	14730	0.0109	LG15	23235641
2024	14741	0.0412	LG21	6153416
2025	14760	0.052	LG11	5530610
2026	14762	0.0046	LG05	16361882
2027	14764	-0.0122	LG20	20813925
2028	14765	0.0173	LG18	17770724
2029	14783	0.016	LG19	19801598
2030	14803	0.0272	LG20	11246237
2031	14804	-0.008	LG14	9932846
2032	14810	0.01	LG07	12619906
2033	14814	-0.0066	LG01	4757332
2034	14824	0.0084	LG05	22503857
2035	14839	0.0671	LG14	8562765
2036	14852	-0.0045	LG16	23792477
2037	14853	0.0483	LG05	11755055
2038	14864	-3e-04	LG14	12377418
2039	14869	0.0447	LG13	19009416
2040	14889	0.0167	LG13	19821728
2041	14890	0.0409	LG02	3068799
2042	14897	0.0304	LG05	21210136
2043	14902	0.0383	LG21	20674646
2044	14906	0.0056	LG06	18358526
2045	14909	0.0247	LG18	19225818
2046	14912	0.0094	LG21	2599462
2047	14913	0.0087	LG23	8352641
2048	14930	-0.0106	LG17	6469854
2049	14932	-0.0073	LG06	24003056
2050	14955	0.175	LG06	4090145
2051	14972	0.0286	LG03	23204521
2052	14979	0.0142	LG17	8156150
2053	14990	-6e-04	LG13	8544475
2054	14999	0.016	LG07	11429270
2055	15002	0.0286	LG10	18594202
2056	15003	-0.0032	LG12	8128215
2057	15009	-0.0097	LG10	15663397
2058	15010	0.0016	LG11	8774566
2059	15017	0.0074	LG12	6450207
2060	15024	-0.0013	LG08	7070777
2061	15034	0.0579	LG11	11184765
2062	15039	-0.0095	LG21	7743800
2063	15052	0.0041	LG11	26568958
2064	15053	0.0131	LG01	16100804
2065	15060	0.1032	LG11	4509609
2066	15061	0.1061	LG12	11994413
2067	15066	9e-04	LG20	8309667
2068	15069	0.0672	LG03	20311656
2069	15098	-0.0111	LG22	4547122
2070	15104	-0.0085	LG13	20808605
2071	15109	0.0348	LG02	16919317
2072	15112	-8e-04	LG08	8912517
2073	15113	0.0336	LG11	13328849
2074	15114	-8e-04	LG11	11123840
2075	15122	-0.0098	LG23	8708221
2076	15139	7e-04	LG05	21923875
2077	15140	0.0066	LG06	5825366
2078	15145	-0.0081	LG13	3341126
2079	15150	0.0497	LG03	7669281
2080	15165	0.0713	LG16	22293396
2081	15168	-0.0021	LG16	24796159
2082	15171	0.0275	LG23	9283213
2083	15185	0.0093	LG18	18731251
2084	15207	0.0164	LG18	19412597
2085	15212	0.0211	LG05	21327788
2086	15217	0.0059	LG01	6363572
2087	15218	-1e-04	LG13	15160240
2088	15229	4e-04	LG17	10830659
2089	15232	0.003	LG01	1020445
2090	15234	0.0174	LG10	15260066
2091	15235	0.006	LG16	23745057
2092	15239	0.0561	LG14	8514359
2093	15240	0.008	LG01	7286931
2094	15248	-0.0059	LG18	18337469
2095	15251	0.0554	LG20	5763678
2096	15256	0.0164	LG12	446630
2097	15267	-2e-04	LG22	5820699
2098	15269	0.0118	LG01	7489971
2099	15274	0.032	LG15	5888323
2100	15290	0.064	LG03	7794247
2101	15293	0.0235	LG20	22046387
2102	15300	0.0147	LG05	13640918
2103	15306	-0.0023	LG21	5307455
2104	15308	0.1278	LG05	10331545
2105	15311	0.0869	LG09	14890489
2106	15313	0.0127	LG10	14212835
2107	15316	0.0049	LG14	14880637
2108	15323	0.0195	LG18	1928483
2109	15326	0.0313	LG15	21253119
2110	15327	0.0057	LG14	12142906
2111	15332	-0.0072	LG06	11688414
2112	15351	0.0038	LG17	9439339
2113	15354	0.0175	LG11	19828160
2114	15373	-0.0037	LG20	10902738
2115	15378	-0.0083	LG18	153762
2116	15382	0.1005	LG05	11546705
2117	15393	0.0423	LG01	20244563
2118	15398	0.0485	LG15	18062209
2119	15401	1e-04	LG15	4294985
2120	15407	3e-04	LG06	21582654
2121	15427	0.0013	LG01	17088969
2122	15432	-0.0011	LG08	10804836
2123	15442	0.0044	LG03	23446575
2124	15456	0.015	LG04	28674444
2125	15459	-0.0095	LG18	14866493
2126	15462	0.0053	LG09	11582028
2127	15471	0.0149	LG09	6468150
2128	15473	0.0181	LG07	18504448
2129	15474	0.0213	LG15	17483500
2130	15488	0.0129	LG18	19946164
2131	15494	0.0433	LG05	18979819
2132	15526	0.0198	LG21	16277340
2133	15528	0.047	LG16	13025420
2134	15531	0.1071	LG20	13226742
2135	15536	-0.0022	LG07	5891920
2136	15543	-0.0096	LG01	3923225
2137	15546	-2e-04	LG13	12413111
2138	15548	0.0447	LG01	13549939
2139	15557	0.0227	LG02	9912739
2140	15560	0.0347	LG23	19944389
2141	15567	-0.0031	LG09	25085449
2142	15571	0.0322	LG18	1896621
2143	15573	0.017	LG06	6638277
2144	15588	0.0337	LG05	5118449
2145	15595	0.0132	LG13	1320012
2146	15598	0.0166	LG19	16515016
2147	15607	0.0022	LG10	4566193
2148	15610	-5e-04	LG21	7275660
2149	15615	-7e-04	LG06	17092433
2150	15623	-0.0111	LG14	27104520
2151	15639	0.0103	LG20	20518802
2152	15645	0.0702	LG07	21003278
2153	15646	-0.0076	LG12	5579243
2154	15650	-5e-04	LG09	16091715
2155	15652	0.0536	LG15	22012140
2156	15667	0.002	LG20	23656667
2157	15675	0.0772	LG01	8990063
2158	15677	0.0581	LG03	24849640
2159	15701	0.0282	LG06	10563813
2160	15708	0.0067	LG01	17762848
2161	15713	0.0152	LG02	5557301
2162	15735	0.0081	LG02	11907621
2163	15748	0.0208	LG08	10446991
2164	15752	0.0619	LG16	7650464
2165	15756	0.0077	LG11	27938726
2166	15774	0.0037	LG14	7268942
2167	15780	-0.0015	LG23	5975215
2168	15788	0.0115	LG12	25185115
2169	15791	0.0112	LG01	141695
2170	15794	0.0359	LG19	13824086
2171	15805	0.1073	LG19	7169435
2172	15808	0.0295	LG20	6786084
2173	15829	0.0159	LG11	24629151
2174	15841	0.0553	LG22	4037240
2175	15850	0.0076	LG15	8529809
2176	15855	0.0066	LG11	13815890
2177	15881	-0.001	LG08	26492037
2178	15887	0.0291	LG17	6752963
2179	15903	0.0527	LG03	7655613
2180	15907	0.0013	LG09	9465117
2181	15910	0.0145	LG04	17189095
2182	15925	0	LG01	26825871
2183	15927	-0.0076	LG03	29283876
2184	15934	0.0012	LG07	11782849
2185	15948	0.0109	LG22	2521856
2186	15954	0.0436	LG11	5805730
2187	15958	0.0708	LG23	12977353
2188	15965	0.0075	LG03	7238280
2189	15973	0.0302	LG08	4711955
2190	15991	-0.0045	LG13	5583437
2191	15997	0.015	LG14	9216980
2192	16005	0.0115	LG13	19499378
2193	16009	0.0084	LG09	17406696
2194	16011	0.024	LG18	4992066
2195	16032	0.1271	LG08	6862619
2196	16033	0.0196	LG01	22274751
2197	16036	0.0221	LG01	15698538
2198	16037	0.001	LG22	4808953
2199	16040	0.0154	LG01	214355
2200	16046	0.0089	LG04	8899634
2201	16053	0.0014	LG04	6544967
2202	16059	0.015	LG21	20400508
2203	16087	0.0331	LG08	21531046
2204	16098	0.012	LG23	11428544
2205	16121	0.052	LG08	11993549
2206	16134	0.0077	LG08	8305901
2207	16135	-0.0015	LG11	28354202
2208	16141	0.0156	LG08	13518062
2209	16151	0.0392	LG11	9208997
2210	16153	0.0446	LG18	12549315
2211	16157	0.0209	LG23	19649645
2212	16164	-0.0089	LG07	21075373
2213	16165	0.0571	LG08	10923168
2214	16166	0.0057	LG06	11464080
2215	16168	0.0095	LG07	23331870
2216	16178	-6e-04	LG18	21410134
2217	16179	0.0368	LG03	27266677
2218	16180	0.0017	LG23	10509126
2219	16186	0.0402	LG08	4941063
2220	16190	0.0043	LG04	29395045
2221	16205	0.0533	LG08	23333714
2222	16209	0.0277	LG01	6164035
2223	16211	0.0856	LG19	18910262
2224	16215	0.019	LG14	9813679
2225	16218	-5e-04	LG07	16069098
2226	16227	0.0056	LG13	17695584
2227	16231	0.0715	LG23	9724724
2228	16233	0.0315	LG14	4113927
2229	16238	-0.0029	LG08	5811809
2230	16245	-0.0096	LG10	19765296
2231	16257	0.0513	LG11	15142617
2232	16264	-4e-04	LG05	3973528
2233	16270	0.0128	LG11	3234999
2234	16277	0.0254	LG02	21057505
2235	16280	0.0184	LG10	9631682
2236	16291	0.0146	LG01	14215233
2237	16292	-0.0039	LG08	9791342
2238	16325	-0.0061	LG14	3425971
2239	16343	0.0185	LG12	4298091
2240	16352	0.0059	LG16	26257743
2241	16354	0.0273	LG15	9284234
2242	16360	0.0096	LG03	7374030
2243	16369	-0.0043	LG13	18299287
2244	16370	0.0092	LG05	7643714
2245	16375	0.0409	LG12	17446219
2246	16393	0.0011	LG22	17716788
2247	16410	-0.0136	LG07	6570170
2248	16418	0.0056	LG23	3906293
2249	16422	0.0257	LG10	18439664
2250	16425	0.0204	LG07	27583603
2251	16429	-0.0011	LG11	11596915
