Locus	fst	chromosome	position
1538	23232	0.022	LG06	5400756
1539	8471	0.5526	LG21	4831712
1540	23724	0.0094	LG16	12539489
1541	11	0.0453	LG10	22879220
1542	6403	0.3389	LG16	8943107
1543	15311	0.6762	LG09	14890489
1544	7565	0.0542	LG12	19921439
1545	12477	0.1011	LG06	6779590
1546	15316	0.2542	LG14	14880637
1547	5719	0.0365	LG06	11439647
1548	16	0.0186	LG21	7743712
1549	19	0.0301	LG21	4032093
1550	6408	0.0288	LG19	14198859
1551	6409	0.0138	LG01	4436885
1552	5711	0.0192	LG14	3978548
1553	21403	0.5855	LG14	6790576
1554	25631	0.0571	LG19	16492194
1555	7763	0.0185	LG07	7478136
1556	9986	0.3073	LG10	9602660
1557	17702	0.244	LG09	13518924
1558	7768	0.0634	LG13	25049770
1559	7769	0.1883	LG11	5638643
1560	15207	0.0979	LG18	19412597
1561	3900	0.1795	LG20	4903898
1562	3902	0.3626	LG21	11188757
1563	19324	0.0029	LG13	1620554
1564	9943	0.1378	LG14	13142370
1565	4761	0.0352	LG05	10222929
1566	4760	0.0348	LG14	27989426
1567	13652	0.0726	LG07	7326289
1568	23346	0.0017	LG06	17719747
1569	13656	0.0322	LG23	6939776
1570	4766	0.0059	LG20	21148698
1571	22526	0.8415	LG08	24326107
1572	11486	0.0584	LG15	10839727
1573	11483	0.2266	LG05	16568600
1574	11482	0.3888	LG11	20660135
1575	23838	0.003	LG02	11039942
1576	13895	0.0435	LG11	9770660
1577	13892	0.0068	LG19	16044478
1578	4162	0.2457	LG05	14791890
1579	25063	0.0237	LG13	18266311
1580	23029	0.6925	LG03	26493285
1581	11244	0.0121	LG04	34560907
1582	21277	0.362	LG02	18598638
1583	21583	0.0161	LG01	21139714
1584	19039	0.0106	LG21	18411991
1585	19740	0.026	LG04	32561118
1586	19037	0.6842	LG11	9019282
1587	19742	0.0174	LG11	658080
1588	19035	0.005	LG11	23667786
1589	5807	0.0189	LG11	1821055
1590	17718	0.0101	LG05	21496059
1591	5804	0.319	LG03	27076011
1592	16752	0.2406	LG13	7127580
1593	200	0.1117	LG08	1227839
1594	15623	0.0295	LG14	27104520
1595	19255	0.0119	LG03	19837223
1596	16205	0.0021	LG08	23333714
1597	206	0.229	LG03	19138705
1598	16208	0.0134	LG16	15615046
1599	16209	0.0304	LG01	6164035
1600	25164	9e-04	LG03	21493309
1601	18881	0.0178	LG22	7620032
1602	25162	0.0972	LG22	10693061
1603	25161	1e-04	LG19	8010194
1604	17350	0.0051	LG21	5322647
1605	20699	0.0487	LG13	23508293
1606	25368	0.0204	LG06	15060175
1607	25365	0.0853	LG23	1422603
1608	16599	0.0457	LG15	16275261
1609	17168	0.0723	LG08	6570111
1610	12049	0.0266	LG21	21822616
1611	24987	0.0661	LG11	28332759
1612	23903	0.1373	LG15	9410969
1613	17490	0.2943	LG14	27420218
1614	12686	0.0223	LG12	9689646
1615	18822	0.0736	LG03	4110675
1616	22166	0.7586	LG07	14854682
1617	2230	0.0177	LG09	11505320
1618	23908	0.247	LG07	21130324
1619	21884	0.0303	LG10	18670124
1620	2234	0.0963	LG08	18949206
1621	24646	0.1002	LG20	16366408
1622	18879	-0.0014	LG11	2695805
1623	5935	0.0555	LG19	3809995
1624	19630	0.0344	LG19	80778
1625	10823	0.0251	LG06	3377386
1626	10820	0.0381	LG23	22823800
1627	5930	0.031	LG09	14503032
1628	10828	0.7997	LG11	16821051
1629	16186	0.4877	LG08	4941063
1630	17826	0.0548	LG20	17981362
1631	19829	0.062	LG10	7361517
1632	19965	0.0704	LG15	14387770
1633	21647	0.0104	LG18	8914446
1634	3499	0.4551	LG23	1731017
1635	17578	0.0136	LG21	19954312
1636	4609	0.4525	LG08	24762010
1637	7818	0.1603	LG09	15474554
1638	4570	0.091	LG21	5426321
1639	4572	0.0364	LG06	24057453
1640	21084	0.357	LG22	7012706
1641	3659	0.0535	LG16	23334936
1642	18733	-0.0016	LG20	6483720
1643	13406	0.2339	LG16	30901281
1644	4578	3e-04	LG15	18490187
1645	13408	0.0477	LG12	11313784
1646	24985	0.8005	LG02	23924006
1647	22851	0.0049	LG11	21940307
1648	16370	0.1438	LG05	7643714
1649	3651	0.2764	LG09	1872590
1650	17825	0.9678	LG01	6887258
1651	19441	0.0576	LG03	5484346
1652	21681	0.0337	LG10	7779998
1653	11990	0.0857	LG15	25370491
1654	13514	0.1062	LG13	3195046
1655	11663	0.0815	LG06	6786952
1656	2520	0.1062	LG07	12362085
1657	2522	0.3224	LG06	8028686
1658	13384	0.7786	LG14	445467
1659	20399	0.3286	LG16	24136086
1660	16683	0.539	LG02	5502143
1661	21748	0.7726	LG20	20065316
1662	24966	0.0642	LG06	2752792
1663	19904	0.1034	LG07	18504536
1664	11462	0.0169	LG17	7614145
1665	9277	0.2982	LG01	23131469
1666	220	0.8733	LG04	13609089
1667	11469	0.2101	LG22	4116742
1668	22858	0.0052	LG18	12393921
1669	9378	0.0548	LG14	886773
1670	2709	0.0784	LG19	18872684
1671	5060	0.2439	LG08	9590391
1672	23924	0.1142	LG09	10911434
1673	2705	0.0243	LG10	22879308
1674	23272	0.104	LG18	1075384
1675	2706	0.0054	LG12	16946944
1676	4885	0.07	LG17	11306859
1677	4887	0.0108	LG06	22208449
1678	7962	0.0121	LG04	22010636
1679	25214	0.0314	LG12	3235323
1680	25065	0.0253	LG19	9758371
1681	9174	0.1312	LG05	21240325
1682	10687	0.1421	LG09	17530179
1683	10685	0.0545	LG03	11289964
1684	25187	0.1089	LG18	16918929
1685	13318	0.1895	LG13	3584634
1686	4404	0.0172	LG22	7532382
1687	13314	0.1391	LG15	18692986
1688	13316	0.1113	LG15	11097840
1689	1821	0.4758	LG08	14640764
1690	4402	0.9117	LG14	17552012
1691	10758	0.033	LG12	14411711
1692	6259	0.1086	LG04	26274693
1693	12474	0.0938	LG12	19929123
1694	9576	0.1865	LG09	10727534
1695	2417	0.2001	LG20	14555094
1696	12824	0.0755	LG16	22857426
1697	9579	0.1696	LG15	7844392
1698	925	0.5414	LG07	16246230
1699	2149	0.0943	LG16	13928206
1700	2148	0.0102	LG03	24816799
1701	10530	0.0506	LG20	5796135
1702	18619	0.1295	LG07	18183680
1703	20937	0.0289	LG09	4094091
1704	5396	0.3441	LG12	17700891
1705	14236	0.3763	LG20	21758312
1706	10539	0.0136	LG15	4351655
1707	5398	0.0467	LG18	8286073
1708	11805	0.2887	LG12	25684710
1709	5748	0.0501	LG02	558992
1710	14059	0.0551	LG20	11201299
1711	14234	0.2404	LG01	5909093
1712	1926	0.0302	LG20	20827715
1713	20117	0.0342	LG09	24359231
1714	9717	0.9422	LG14	5541915
1715	13937	0.3689	LG01	5901020
1716	9714	0.9336	LG04	15238228
1717	832	0.1296	LG15	8433971
1718	18979	0.4333	LG05	11124903
1719	22992	0.0364	LG23	1481588
1720	3473	0.0425	LG01	17544233
1721	8885	0.1774	LG14	23077035
1722	24101	0.1219	LG02	21722681
1723	18975	0.0858	LG05	2579067
1724	7366	0.0041	LG14	16456477
1725	7367	0.6668	LG17	16378214
1726	3	0.0116	LG21	18027708
1727	13221	0.9773	LG16	670370
1728	18401	0.1119	LG09	10862292
1729	18404	0.3031	LG15	31666
1730	19994	0.0988	LG16	27979524
1731	5586	0.0439	LG23	5729686
1732	18994	0.3733	LG03	27850690
1733	7074	0.0246	LG04	1318831
1734	18990	0.1732	LG16	26741031
1735	21335	0.1546	LG11	2991166
1736	12479	0.0286	LG20	11076403
1737	12916	0.0204	LG10	23265400
1738	12917	0.1327	LG01	9329019
1739	7023	0.0502	LG18	17910715
1740	7027	0.3434	LG13	20020878
1741	9002	0.1454	LG19	19069826
1742	2353	0.0618	LG17	4205312
1743	24414	0.0604	LG07	25379906
1744	10226	0.3592	LG21	6811994
1745	3312	0.0166	LG03	13069918
1746	5482	0.0477	LG01	9010262
1747	5481	0.1104	LG05	5118361
1748	9008	5e-04	LG20	15722835
1749	24036	0.0395	LG15	15428650
1750	20028	0.0392	LG07	14687506
1751	786	0.0231	LG20	10305701
1752	780	0.2423	LG12	4213605
1753	1729	0.0184	LG18	16054673
1754	20021	0.032	LG06	12932691
1755	20023	0.0417	LG15	21939601
1756	1722	0.0319	LG15	7404476
1757	21518	0.0791	LG01	16668458
1758	17325	0.855	LG17	6195355
1759	13135	0.0171	LG01	17894333
1760	18577	0.013	LG04	25721181
1761	18571	0.094	LG11	4312750
1762	12403	0.0933	LG12	12909587
1763	19228	0.0112	LG11	2128700
1764	18579	0.1204	LG18	14957201
1765	20756	0.1506	LG06	3568242
1766	15948	0.075	LG22	2521856
1767	5624	0.0421	LG05	3688022
1768	15122	0.0026	LG23	8708221
1769	18196	0.7799	LG09	3577647
1770	9000	0.0297	LG01	20164805
1771	18193	0.2015	LG04	26465366
1772	18191	0.1914	LG15	23717326
1773	3004	0.1161	LG03	16947961
1774	63	0.0149	LG07	8250504
1775	3000	0.0211	LG21	7459198
1776	10076	0.0441	LG15	10908966
1777	67	0.0356	LG01	25118415
1778	7791	0.0941	LG10	7813573
1779	17104	0.0543	LG16	21974523
1780	11896	0.0309	LG04	26693499
1781	22626	0.2661	LG08	5588163
1782	20337	0.1219	LG09	22425930
1783	1589	0.0202	LG15	8882522
1784	17454	-0.0018	LG03	24732539
1785	17968	0.1535	LG09	23570799
1786	1582	0.0432	LG09	16940306
1787	1581	0.0426	LG12	12097734
1788	20561	0.0306	LG04	28036248
1789	7151	0.1265	LG09	4221656
1790	1372	0.0452	LG14	20906701
1791	18754	0.0227	LG10	19102995
1792	10222	0.0044	LG03	27941905
1793	18757	0.0366	LG09	11297595
1794	1031	0.1415	LG15	10603181
1795	1036	0.2437	LG07	28626276
1796	1037	0.0097	LG01	22314645
1797	630	0.0152	LG23	8025312
1798	23649	0.1878	LG08	22941280
1799	12866	0.0815	LG14	28684850
1800	23136	0.1475	LG09	23542273
1801	8067	0.0414	LG19	16381195
1802	1218	0.0118	LG03	27647413
1803	927	0.0056	LG06	6420980
1804	8062	0.0084	LG12	3185817
1805	23645	-6e-04	LG17	18938718
1806	7485	0.4533	LG03	10832030
1807	6520	0.1943	LG19	9865843
1808	6522	0.1173	LG04	23060319
1809	6525	0.0089	LG16	30168231
1810	9452	0.4563	LG10	19417830
1811	6526	0.9503	LG15	25143238
1812	4373	0.55	LG04	22943548
1813	5654	0.8397	LG20	10038052
1814	4371	0.1606	LG04	20122826
1815	7489	0.05	LG13	16655985
1816	5650	0.2098	LG02	3684400
1817	11069	0.2712	LG11	5204595
1818	16458	0.133	LG20	9073013
1819	2895	0.028	LG09	23542361
1820	23293	0.0843	LG08	12844372
1821	24031	0.0154	LG21	20491855
1822	11065	0.059	LG06	9702309
1823	25561	0.3111	LG14	4334416
1824	14547	0.0786	LG13	788032
1825	14546	0.4969	LG07	14831843
1826	1454	0.0401	LG05	18200049
1827	1104	0.0165	LG01	12761963
1828	17899	0.1464	LG23	22636068
1829	1451	0.0029	LG03	20425799
1830	1452	0.0934	LG20	5697820
1831	17892	0.0141	LG23	8025224
1832	25567	0.005	LG07	14745633
1833	17890	0.206	LG22	11257372
1834	23009	0.0733	LG13	20869043
1835	10188	0.1781	LG11	24474143
1836	13791	0.74	LG10	12697932
1837	4081	0.3965	LG22	9230244
1838	4083	0.1894	LG10	15139047
1839	23732	0.0854	LG03	18399324
1840	13796	0.0495	LG03	5379523
1841	4088	0.0464	LG14	20885177
1842	3867	0.078	LG21	16251957
1843	3866	0.032	LG18	10794024
1844	3865	0.0924	LG16	28094621
1845	8409	-0.0016	LG21	18330944
1846	15927	0.2919	LG03	29283876
1847	11325	0.2696	LG13	7918800
1848	25240	0.0068	LG14	12018326
1849	7571	0.0482	LG16	18094498
1850	7570	0.0603	LG13	18649897
1851	7573	0.181	LG01	13566886
1852	3734	0.0415	LG06	5926292
1853	15308	-0.0017	LG05	10331545
1854	7574	0.0783	LG12	6911449
1855	19138	0.2028	LG21	8586005
1856	5722	0.12	LG16	17321653
1857	21202	0.0474	LG12	10615963
1858	6417	6e-04	LG15	20574788
1859	20070	3e-04	LG14	27100953
1860	15300	0.037	LG05	13640918
1861	6410	0.1882	LG01	26825592
1862	9812	0.0189	LG18	1096221
1863	9813	0.0301	LG08	6971879
1864	7775	0.2855	LG13	18791841
1865	13762	0.0459	LG13	8670969
1866	13038	0.4212	LG02	5142106
1867	3917	0.0171	LG01	2734304
1868	8315	0.1013	LG11	14528223
1869	8316	0.1479	LG03	4477954
1870	13468	0.1449	LG14	22542776
1871	23824	0.0187	LG04	1450506
1872	4799	0.02	LG06	6902120
1873	8312	0.1084	LG01	9665796
1874	23351	0.7565	LG22	3637554
1875	21971	0.654	LG10	10867159
1876	5836	0.0264	LG16	23936085
1877	5995	0.3043	LG19	15587543
1878	4150	0.0135	LG07	18790673
1879	4156	0.0208	LG13	24013669
1880	25095	0.0271	LG01	28089675
1881	4154	0.052	LG11	2619748
1882	13721	0.0517	LG09	20115295
1883	11257	0.1368	LG08	7044519
1884	11254	0.0109	LG05	21626691
1885	4159	0.0405	LG23	9262983
1886	10886	0.3348	LG11	10701151
1887	18900	0.0322	LG08	10347890
1888	13506	0.0399	LG01	12222620
1889	7028	0.0975	LG11	20055468
1890	13723	0.0089	LG08	11504836
1891	13462	0.0282	LG23	14995379
1892	23271	0.5455	LG01	2020904
1893	9922	0.0117	LG17	1142573
1894	24642	0.0293	LG04	29224003
1895	9926	0.0233	LG01	23296870
1896	13725	0.3024	LG16	24533622
1897	19263	0.0135	LG11	15974041
1898	212	0.0333	LG16	17455795
1899	11579	0.0482	LG13	17644758
1900	22771	0.6013	LG10	3784167
1901	8218	0.0188	LG01	8477564
1902	25170	0.826	LG05	17962009
1903	16766	0.1047	LG13	25053940
1904	19269	0.0409	LG19	12258877
1905	22679	0.0909	LG03	10176528
1906	20573	0.0504	LG05	17773491
1907	25378	0.0249	LG13	12217627
1908	11783	0.0137	LG03	17011557
1909	16564	0.1197	LG11	4376683
1910	6085	0.7044	LG21	15957906
1911	25372	0.0609	LG04	19654495
1912	11789	0.0413	LG15	19532910
1913	6080	0.3316	LG23	8352729
1914	12070	0.032	LG15	23757783
1915	23914	0.2012	LG23	10085963
1916	23915	0.0585	LG01	26446274
1917	23917	0.0032	LG17	4750806
1918	6640	0.0437	LG04	4559510
1919	12670	0.5819	LG05	11651084
1920	5902	0.0248	LG03	12836004
1921	17217	0.0394	LG15	10839639
1922	16165	0.5674	LG08	10923168
1923	16164	0.114	LG07	21075373
1924	15086	0.0459	LG05	10725484
1925	16168	0.0283	LG07	23331870
1926	19881	0.044	LG03	24958507
1927	3488	0.0186	LG16	28100360
1928	7803	-2e-04	LG13	19032494
1929	17561	0.1413	LG01	11481567
1930	7807	0.5447	LG08	18470173
1931	7806	0.0421	LG02	22686739
1932	24825	0.0107	LG08	10604355
1933	3480	0.2906	LG12	23074809
1934	3484	0.0264	LG15	23057730
1935	20472	0.4289	LG07	27329202
1936	13411	0.1491	LG14	3709681
1937	21078	0.1519	LG02	22029483
1938	24663	0.0484	LG06	23081376
1939	13418	0.1148	LG14	1300871
1940	4568	0.4153	LG12	4779086
1941	21071	0.0685	LG15	25544457
1942	19864	0.0325	LG16	10083819
1943	19867	0.0561	LG05	14061524
1944	2550	0.2447	LG14	4334323
1945	6399	0.0107	LG14	5683106
1946	2554	-9e-04	LG22	16243903
1947	11675	0.0687	LG23	9980807
1948	2558	0.0571	LG10	22020828
1949	6393	0.0872	LG04	31961476
1950	6390	0.0685	LG12	23443612
1951	18297	-0.0013	LG16	4251988
1952	11476	0.032	LG16	23192284
1953	19069	0.3577	LG13	1656421
1954	14300	-0.0015	LG05	4212380
1955	2390	0.2056	LG13	19759312
1956	17363	0.0066	LG05	17877788
1957	17190	0.0167	LG08	15826395
1958	17368	0.1206	LG16	28129391
1959	2399	0.0084	LG19	3269647
1960	20612	0.1119	LG20	23244756
1961	5011	0.6537	LG09	6468238
1962	4898	0.0172	LG04	30578438
1963	13940	0.1212	LG09	11496126
1964	14305	0.947	LG23	4802793
1965	5016	0.0566	LG22	4547210
1966	4893	0.7186	LG17	7310048
1967	4892	0.0426	LG18	6589478
1968	4891	0.4035	LG08	15555865
1969	17782	0.014	LG05	12741017
1970	4894	0.0533	LG15	18587678
1971	16947	0.0201	LG05	3136987
1972	20929	0.2488	LG05	17283664
1973	16944	0.1681	LG04	4758407
1974	16410	0.0946	LG07	6570170
1975	25277	0.014	LG08	15781964
1976	18355	0.1227	LG05	11138778
1977	7975	0.4744	LG03	8603130
1978	7974	0.5566	LG08	16567202
1979	9492	0.3768	LG23	4941457
1980	7976	0.0721	LG18	13994590
1981	16418	0.0205	LG23	3906293
1982	9144	0.0102	LG16	19012335
1983	9497	0.0244	LG04	1602719
1984	1858	0.0197	LG02	13158554
1985	7522	0.0592	LG08	25397751
1986	12255	0.0425	LG21	22222499
1987	12254	0.9206	LG11	10063725
1988	6260	0.1034	LG06	5630445
1989	13304	0.0102	LG18	2998800
1990	9606	0.0117	LG09	3437100
1991	4413	0.1054	LG15	4100436
1992	4412	0.0524	LG23	9893197
1993	4411	0.0411	LG12	22019003
1994	13301	0.0357	LG10	17347191
1995	6065	0.0422	LG18	22189991
1996	13598	0.0052	LG11	15810155
1997	2176	0.0586	LG04	18406174
1998	17097	0.6488	LG18	6862613
1999	15382	0.0306	LG05	11546705
2000	2175	0.3859	LG15	5358650
2001	22276	0.0042	LG07	22340068
2002	917	0.0121	LG09	23966054
2003	9545	0.4261	LG09	19485278
2004	12099	0.0418	LG15	2399558
2005	6069	4e-04	LG06	5096580
2006	21107	0.0775	LG16	20463948
2007	4960	0.0388	LG09	17810629
2008	2604	0.0298	LG11	14815925
2009	14045	0.0093	LG17	18367227
2010	9724	0.0286	LG16	1234624
2011	2607	0.0639	LG15	12236853
2012	20928	0.7271	LG18	12055207
2013	2601	0.0783	LG21	19584532
2014	14042	0.1025	LG09	8580009
2015	2603	0.1983	LG23	14392966
2016	20926	0.3267	LG01	19851693
2017	20920	0.1792	LG10	19404682
2018	14049	0.0745	LG20	5750166
2019	14824	0.0253	LG05	22503857
2020	9729	0.0252	LG01	10497992
2021	3261	0.016	LG18	18120527
2022	24136	0.1153	LG23	6885062
2023	21327	0.189	LG03	20363142
2024	20336	-0.0016	LG21	1739622
2025	10039	0.0131	LG01	21639498
2026	1936	0.0435	LG14	24505155
2027	10785	0.9562	LG21	17775041
2028	3266	0.0134	LG11	18795306
2029	5124	0.0511	LG09	5713978
2030	1939	0.619	LG23	947149
2031	20101	0.278	LG06	7734851
2032	3464	0.0244	LG01	2734393
2033	22984	0.0598	LG20	18502803
2034	20574	0.7189	LG04	25004497
2035	3460	0.838	LG18	6528272
2036	22989	0.032	LG07	27407732
2037	7370	0.1556	LG15	4576668
2038	21699	0.0432	LG06	8243548
2039	8890	0.0314	LG07	6489881
2040	12322	0.0022	LG18	3184470
2041	12320	0.8495	LG20	9208037
2042	20586	0.9406	LG02	23733031
2043	20588	0.0999	LG15	8372922
2044	19141	0.0521	LG18	8738997
2045	10292	0.0172	LG15	9544100
2046	11926	0.0109	LG17	10408429
2047	22941	0.2551	LG20	4347686
2048	14221	0.0207	LG21	20827935
2049	14955	0.0182	LG06	4090145
2050	7230	0.0218	LG17	13836722
2051	16902	0.0848	LG23	17396584
2052	20232	0.3361	LG05	10533578
2053	21360	0.3247	LG11	16819948
2054	1739	0.0144	LG22	11675953
2055	1738	0.138	LG16	27755689
2056	13237	0.0211	LG18	12117320
2057	18694	0.0288	LG05	21068872
2058	24005	0.0075	LG20	16265452
2059	1730	0.0194	LG01	20219379
2060	5232	0.0876	LG06	19843692
2061	20036	0.2024	LG09	7937542
2062	1734	0.0317	LG17	16433379
2063	1737	0.0667	LG07	14640691
2064	20666	0.2473	LG11	22294272
2065	13124	0.0954	LG18	20374201
2066	13125	0.0189	LG10	11392859
2067	15808	0.3884	LG20	6786084
2068	15806	0.0536	LG09	2600547
2069	15805	0.0169	LG19	7169435
2070	17073	0.081	LG02	10365156
2071	11818	0.0092	LG05	2648540
2072	18142	0.1993	LG20	19914321
2073	13129	0.0699	LG09	16518082
2074	752	0.0502	LG11	8223689
2075	756	0.0219	LG11	3127754
2076	17428	0.1289	LG13	5252675
2077	25052	7e-04	LG20	16846288
2078	6886	0.095	LG18	10393365
2079	6887	0.0151	LG02	11466154
2080	1596	0.0287	LG16	22145857
2081	6882	0.176	LG07	8078705
2082	1590	0.0543	LG22	5312405
2083	3076	0.7368	LG18	13129513
2084	1592	0.0352	LG10	2502491
2085	18322	0.2448	LG11	5422392
2086	2950	0.0265	LG22	7744666
2087	14311	0.2425	LG20	15345806
2088	1027	0.0288	LG11	880476
2089	1020	0.8462	LG18	17770636
2090	12713	0.0233	LG09	10266318
2091	17951	0.027	LG09	14669233
2092	7161	0.0516	LG11	16069381
2093	7164	0.0239	LG03	20693275
2094	4365	0.9708	LG01	18164746
2095	24029	0.015	LG15	20569610
2096	4361	0.1647	LG11	27160901
2097	1205	0.0262	LG18	2123484
2098	12897	0.0104	LG11	6504285
2099	1206	0.0485	LG02	4112829
2100	1201	0.1322	LG16	8523827
2101	4368	0.0117	LG08	12744936
2102	12892	0.1965	LG03	714072
2103	15573	0.8716	LG06	6638277
2104	15571	0.616	LG18	1896621
2105	8278	-0.0011	LG12	6752117
2106	8277	0.9023	LG02	5947585
2107	14559	0.0163	LG17	5508601
2108	11072	0.046	LG18	1753151
2109	14550	0.2465	LG19	5644780
2110	22707	0.042	LG02	23145300
2111	3102	0.0645	LG14	22294077
2112	14555	0.0475	LG09	17882027
2113	8671	0.5272	LG16	14413278
2114	8670	0.0947	LG11	27130781
2115	5	0.6623	LG11	27261814
2116	1441	0.0123	LG14	10322868
2117	12869	0.0215	LG14	24287175
2118	8064	0.1574	LG12	6180142
2119	20923	0.6549	LG11	14468605
2120	4092	0.4053	LG12	6182711
2121	23215	0.0651	LG03	6928935
2122	4090	0.2571	LG09	17063685
2123	4097	0.0241	LG17	16950745
2124	22348	0.0539	LG18	4567412
2125	22349	0.2349	LG22	16115335
2126	19126	0.1509	LG02	11403166
2127	22615	0.0352	LG15	16328025
2128	22340	0.0134	LG02	19082581
2129	23587	0.1423	LG06	24168683
2130	23584	0.0769	LG01	11497482
2131	5730	0.6063	LG16	5110535
2132	11319	0.0266	LG10	17278254
2133	12205	0.0815	LG01	144969
2134	5739	0.0016	LG07	30391639
2135	5738	0.0224	LG05	19319935
2136	481	0.0205	LG03	26628801
2137	8414	0.1254	LG19	14776072
2138	15010	0.1035	LG11	8774566
2139	6462	0.36	LG12	25449456
2140	12201	0.0566	LG09	14680579
2141	9801	0.0269	LG01	8078099
2142	7583	0.106	LG22	17211593
2143	18120	0.0123	LG06	10569904
2144	7747	0.1167	LG13	8626858
2145	22640	0.3482	LG09	17652604
2146	18166	0.6206	LG12	567544
2147	7749	0.1603	LG11	25187021
2148	14044	0.1626	LG08	12687954
2149	23879	0.0378	LG01	17874079
2150	15543	0.0129	LG01	3923225
2151	14174	0.0208	LG18	22110953
2152	8724	0.0356	LG04	17119035
2153	24153	0.0806	LG01	5987265
2154	20446	0.8584	LG09	11671951
2155	3929	0.003	LG13	6072318
2156	22508	0.0231	LG02	19309451
2157	23977	0.0263	LG12	25429189
2158	6721	0.046	LG21	14929531
2159	12158	0.0464	LG14	2519559
2160	8301	0.0447	LG15	14495834
2161	6724	0.0052	LG04	12927236
2162	6729	0.0912	LG11	19415556
2163	6728	0.0088	LG03	17912149
2164	4782	0.4467	LG16	29902249
2165	11886	0.1023	LG07	25941514
2166	19014	0.3276	LG11	24642299
2167	8095	0.0039	LG04	33023845
2168	8267	0.1033	LG12	11939803
2169	12521	0.0132	LG08	19539358
2170	4148	0.1284	LG21	18381376
2171	23694	0.6977	LG14	27086884
2172	4145	0.0611	LG12	23109552
2173	8260	0.0308	LG16	27304295
2174	24634	0.0223	LG10	18235054
2175	4146	0.1172	LG09	8211355
2176	4140	-0.0012	LG13	22202718
2177	4142	0.2797	LG09	17587809
2178	14912	0.0091	LG21	2599462
2179	3855	0.0175	LG21	19913962
2180	21851	0.0209	LG17	11697684
2181	3853	0.182	LG03	19916664
2182	22085	0.1447	LG18	13692097
2183	8726	0.0695	LG14	17015235
2184	14426	0.0587	LG05	4935071
2185	19275	0.5497	LG03	25242684
2186	18553	0.0969	LG16	13433995
2187	6099	0.0213	LG09	6849550
2188	12069	0.0185	LG06	20237554
2189	19784	0.1411	LG11	19585086
2190	16577	0.0259	LG22	4572970
2191	9079	0.0396	LG21	5024714
2192	12064	-0.0017	LG08	10043041
2193	6094	0.445	LG12	8466885
2194	16571	0.2102	LG06	7867244
2195	10350	0.0321	LG03	7068423
2196	11300	0.0349	LG08	22239235
2197	6658	0.5582	LG15	22394483
2198	6657	9e-04	LG03	7628668
2199	12664	0.0027	LG15	5039497
2200	6652	0.0308	LG06	16314186
2201	16173	0.0746	LG04	10254916
2202	19650	0.0574	LG21	20367923
2203	19651	0.0522	LG14	5180737
2204	15548	0.0569	LG01	13549939
2205	16141	0.0051	LG08	13518062
2206	16175	0.0393	LG12	10948702
2207	10806	0.3392	LG02	21825178
2208	16179	0.0252	LG03	27266677
2209	20990	0.5875	LG07	21131169
2210	14596	0.0238	LG05	16175181
2211	198	0.8729	LG10	12542466
2212	21844	0.0282	LG01	12649886
2213	14545	0.1829	LG11	28187496
2214	17552	0.4492	LG19	178221
2215	21666	0.1525	LG18	19530417
2216	192	0.0403	LG15	8400989
2217	6384	0.0344	LG04	6617904
2218	19879	0.0162	LG07	27702248
2219	4556	0.0324	LG09	1872502
2220	4557	0.0115	LG04	3826017
2221	6388	0.283	LG22	4388180
2222	4550	-0.0014	LG12	17753872
2223	21061	0.0426	LG09	3779676
2224	15494	0.0562	LG05	18979819
2225	21996	0.087	LG21	4890359
2226	19513	0.0831	LG18	17677192
2227	11687	0.1391	LG05	13038479
2228	11686	0.0219	LG19	20003266
2229	17898	0.716	LG06	24099530
2230	14070	0.3413	LG03	13845404
2231	11443	0.0289	LG21	5151457
2232	2382	0.0372	LG23	570487
2233	11447	0.0318	LG14	8514447
2234	17237	0.0154	LG21	2997516
2235	12793	0.3181	LG01	9691847
2236	24801	0.05	LG14	27298761
2237	20544	-0.0015	LG12	6086824
2238	5003	0.029	LG11	16390445
2239	5002	0.0351	LG10	1370047
2240	2769	0.0227	LG21	21919607
2241	9156	0.0341	LG18	19232226
2242	3585	0.2493	LG05	17298691
2243	10334	0.25	LG13	17465274
2244	2762	0.1374	LG22	122447
2245	20625	0.041	LG14	3709595
2246	20624	0.4565	LG18	13659026
2247	9159	1e-04	LG10	6204018
2248	9158	0.8994	LG11	6826719
2249	22899	0.1076	LG22	10850682
2250	9489	0.0533	LG09	10420914
2251	12213	0.0323	LG20	6716434
2252	14924	0.0518	LG16	19012423
2253	17131	0.3935	LG22	9318448
2254	24168	0.0174	LG11	20084116
2255	7902	0.3868	LG09	7623356
2256	17132	0.0979	LG03	11263632
2257	17134	0.0729	LG03	14854029
2258	11304	0.2232	LG02	4112741
2259	7907	0.0045	LG06	5549141
2260	245	0.0461	LG22	16807954
2261	12242	0.1405	LG18	18874747
2262	901	0.016	LG19	14535981
2263	6275	0.0276	LG02	8423715
2264	6274	0.0482	LG12	13367814
2265	16790	0.0118	LG23	6321701
2266	16791	0.0963	LG10	25140041
2267	6279	0.1577	LG20	4903810
2268	4426	0.0821	LG10	4400003
2269	25129	0.013	LG17	588319
2270	1845	-0.0015	LG03	16345097
2271	1844	0.1153	LG15	17981722
2272	6077	0.0604	LG01	16099585
2273	12087	0.0952	LG03	25954272
2274	4958	0.451	LG10	22107920
2275	22705	0.083	LG04	17429463
2276	12082	0.0464	LG01	19122718
2277	12083	0.7263	LG13	13895706
2278	6071	0.0651	LG12	25107373
