Locus	fst	chromosome	c_pos
13911	0.0706	LG14	373104389
75	0.1124	LG14	373752118
25130	0.0184	LG14	373752206
5333	0.0001	LG14	373977505
1339	-0.0008	LG14	373991577
4402	-0.0063	LG14	374339482
6597	0.0207	LG14	374503391
7498	0.0024	LG14	374559551
12884	0.0068	LG14	374744921
18830	-0.0053	LG14	374879639
19918	0.0225	LG14	375022981
24824	-0.0023	LG14	375028748
17245	-0.002	LG14	376015975
17106	0.0005	LG14	376527190
9675	-0.0059	LG14	376946235
22688	0.0026	LG14	377196640
1372	0.0334	LG14	377694171
331	-0.0092	LG14	378001677
14492	-0.0053	LG14	378123769
8046	0.0135	LG14	378651774
12707	-0.009	LG14	379076083
3102	0.0004	LG14	379081547
11749	-0.0094	LG14	379085474
663	0.0001	LG14	379111715
13468	-0.0066	LG14	379330246
19219	0.0026	LG14	379336356
1002	-0.0016	LG14	379642741
1159	0.0055	LG14	379664728
13322	0.0095	LG14	379864417
8885	-0.0105	LG14	379864505
148	-0.0015	LG14	380004428
16934	0.0049	LG14	380522281
9731	0.0061	LG14	380544717
2794	-0.0067	LG14	380634422
19098	0.0055	LG14	380883554
14208	-0.01	LG14	381050087
12869	-0.0036	LG14	381074645
2917	0.0003	LG14	381491045
18687	-0.0019	LG14	381808441
13430	0.0295	LG14	381946415
4754	0.0056	LG14	382001218
844	0.0089	LG14	382319576
10079	0.0004	LG14	382348258
4330	0.0325	LG14	382351813
12747	0.0004	LG14	382522829
19231	-0.0003	LG14	382763678
17320	0.0037	LG14	382989178
10086	0.001	LG14	383038127
7952	0.0058	LG14	383078950
7682	0.0038	LG14	383175978
548	0.001	LG14	383360514
2429	-0.0008	LG14	383677508
18808	-0.0081	LG14	383833573
23694	-0.0009	LG14	383874354
20070	0.0054	LG14	383888423
14992	-0.0073	LG14	383892078
24801	0.002	LG14	384086231
17490	-0.0029	LG14	384207688
22595	0.0143	LG14	384239057
7953	0.0003	LG14	384258482
21383	0.001	LG14	384858607
22898	-0.0041	LG14	384935047
12606	-0.0108	LG14	385264818
12866	0.0155	LG14	385472320
3341	0.0411	LG14	385680625
14341	0.0449	LG14	385949897
18404	0.0051	LG15	386116068
4715	0.0983	LG15	387338164
12233	0.1174	LG15	388252814
12099	0.0068	LG15	388483960
16457	-0.0037	LG15	390031308
4413	0.0078	LG15	390184838
15401	0.0105	LG15	390379387
6031	-0.0019	LG15	391009105
11505	0.0185	LG15	391041377
12664	-0.0038	LG15	391123899
2175	0.0158	LG15	391443052
15274	0.0734	LG15	391972725
3523	-0.0012	LG15	392039434
18075	0.0003	LG15	392302616
11947	-0.0031	LG15	393390566
6244	0.0042	LG15	393489936
18583	0.0106	LG15	393686379
8527	0.0194	LG15	393841370
10045	0.008	LG15	393877034
14502	0.0041	LG15	393895009
20691	-0.0012	LG15	393985876
23412	0.0029	LG15	394135785
6938	0.0097	LG15	394377574
20908	-0.0047	LG15	394413776
6926	0.0164	LG15	394441257
20588	0.0142	LG15	394457324
13597	0.0002	LG15	394472057
20017	0.0004	LG15	394481972
192	0.0186	LG15	394485391
16613	-0.0057	LG15	394516335
5636	0.0427	LG15	394617293
10691	0.0007	LG15	394876837
10475	0.0112	LG15	395275122
19158	0.0233	LG15	395529419
20125	-0.0018	LG15	395628414
10292	0.0088	LG15	395628502
8743	0.0234	LG15	396383660
1031	0.0052	LG15	396687583
20781	0.0144	LG15	396850093
16063	-0.0007	LG15	396872172
23685	-0.0006	LG15	396902714
17217	-0.0008	LG15	396924041
11486	0.0153	LG15	396924129
8955	-0.0014	LG15	396952864
15508	0.0268	LG15	396987876
10076	-0.0011	LG15	396993368
8601	0.0303	LG15	396995581
4000	0.0103	LG15	397158999
23929	0.0032	LG15	397682085
22410	0.057	LG15	398102595
2607	0.0055	LG15	398321255
22087	-0.0026	LG15	398321341
18662	0.0006	LG15	398350120
23827	0.0018	LG15	398354726
9187	-0.0063	LG15	398383824
7138	-0.0027	LG15	398487853
13209	0.0113	LG15	398737719
6969	0.0016	LG15	398749468
9449	0.0004	LG15	399103241
10017	-0.0048	LG15	399383581
17708	-0.0077	LG15	399992117
13242	0.0093	LG15	400040720
16480	-0.0106	LG15	400171591
16520	-0.0022	LG15	400418887
19393	0.0025	LG15	400531881
8301	-0.0035	LG15	400580236
11552	-0.0013	LG15	401071907
24036	-0.0035	LG15	401513052
1560	-0.0001	LG15	401545581
16535	0.0035	LG15	401822030
16599	-0.0008	LG15	402359663
18621	0.0024	LG15	402524331
7526	0.0106	LG15	402533785
22954	0.0175	LG15	402547164
13860	0.0219	LG15	402727919
12206	-0.0003	LG15	403133743
88	-0.0035	LG15	403226675
15507	0.0019	LG15	403237131
11841	-0.0018	LG15	403357093
7096	0.0302	LG15	403423959
8023	0.0157	LG15	403526604
1160	-0.0096	LG15	403561935
15474	-0.0052	LG15	403567902
2820	0.0121	LG15	403580743
1126	0.0126	LG15	403584170
19193	-0.0056	LG15	403664562
22839	-0.0063	LG15	404031392
1844	-0.0048	LG15	404066124
13082	0.006	LG15	404087082
974	0.0065	LG15	404087170
15398	0.0025	LG15	404146611
2127	0.0004	LG15	404273555
4578	-0.0027	LG15	404574589
19971	0.0004	LG15	404594687
22129	0.0307	LG15	404762608
16384	-0.0047	LG15	404882269
22889	-0.0015	LG15	405256298
23886	0.0016	LG15	405303775
25087	0.0127	LG15	405590891
11789	0.0033	LG15	405617312
4824	-0.0014	LG15	405643667
8427	0.0042	LG15	405796186
5679	0.0071	LG15	405931788
20895	-0.0074	LG15	406077657
10839	-0.0006	LG15	406653924
24029	0.0175	LG15	406654012
597	0.0027	LG15	406656098
6417	0.0008	LG15	406659190
8788	0.0307	LG15	407083965
15869	-0.001	LG15	407214367
15326	0.0117	LG15	407337521
11433	0.0049	LG15	407337609
20672	0.015	LG15	407458583
14166	0.0021	LG15	407981940
20023	0.0002	LG15	408024003
3849	-0.002	LG15	408326710
6658	0.0298	LG15	408478885
7223	-0.005	LG15	408605197
7193	0.0233	LG15	408769097
3484	-0.0089	LG15	409142132
18191	0.0385	LG15	409801728
12070	-0.0038	LG15	409842185
11133	0.0184	LG15	410349151
20473	-0.0006	LG15	410845800
4852	-0.0011	LG15	410866035
22794	0.0098	LG15	410894288
8759	0.0022	LG15	410992944
16966	-0.0028	LG15	411091437
25025	0.0026	LG15	411101760
6996	0.0137	LG15	411103983
2539	-0.0015	LG15	411214376
6526	-0.0076	LG15	411227640
12956	-0.0043	LG15	411249454
17335	0.01	LG15	411268756
12025	0.0005	LG15	411330919
24485	0.0181	LG15	411370941
11990	0.1241	LG15	411454893
25199	-0.002	LG15	411572050
24517	-0.0076	LG15	411648362
17258	0.0125	LG15	412238293
19391	0.0055	LG15	412380090
19554	0.0304	LG16	413097782
117	0.0012	LG16	413352643
13221	-0.0016	LG16	413352731
9724	0.0263	LG16	413916985
2029	0.0007	LG16	414090589
24841	0.0269	LG16	414955502
13352	0.0121	LG16	415001721
15411	0.0247	LG16	416165157
21633	0.0202	LG16	416568111
22331	0.0006	LG16	416666420
6315	0.0003	LG16	416700413
18297	0.0145	LG16	416934349
22295	0.0239	LG16	416971083
25037	0.0107	LG16	417096015
23511	-0.004	LG16	417376831
5730	0.0001	LG16	417792896
2844	-0.0048	LG16	418299992
20706	0.0023	LG16	418505488
19890	0.0002	LG16	418726086
14380	0.0007	LG16	419175899
13600	-0.0067	LG16	419304635
20604	0.0093	LG16	419420725
11871	-0.0017	LG16	420313706
15752	0.0111	LG16	420332825
8209	-0.001	LG16	420720703
11872	-0.0035	LG16	420796335
1201	-0.0107	LG16	421206188
24219	0.004	LG16	421428039
11843	-0.0054	LG16	421589905
13083	0.0021	LG16	421625380
6403	-0.0023	LG16	421625468
14327	0.0176	LG16	421667402
17973	0.0093	LG16	421676403
13818	-0.0014	LG16	421762605
2349	0.1337	LG16	421993145
17941	-0.0043	LG16	422579015
7134	-0.0007	LG16	422610912
19864	-0.0077	LG16	422766180
17046	-0.0057	LG16	422786889
6925	-0.0074	LG16	422791921
13533	-0.0015	LG16	422792009
22286	0.0001	LG16	422867518
6487	0.009	LG16	423393693
24284	-0.0005	LG16	423620813
14405	-0.0047	LG16	423706816
23633	-0.0011	LG16	424460737
605	-0.0032	LG16	424537405
9393	-0.0001	LG16	425092017
23724	0.0249	LG16	425221850
3338	0.0019	LG16	425353816
15528	0.0064	LG16	425707781
9740	0.0197	LG16	425930600
18553	0.0362	LG16	426116356
9162	-0.0008	LG16	426305957
2149	0.0097	LG16	426610567
735	0.0083	LG16	426833438
8671	0.0994	LG16	427095639
14199	0.0426	LG16	427103213
20078	0.1007	LG16	427449078
1007	0.0078	LG16	427664178
21999	-0.0027	LG16	427880560
2997	0.0009	LG16	427880648
19712	0.0304	LG16	427890672
16208	-0.0029	LG16	428297407
23974	0.0228	LG16	428528561
11899	0.0019	LG16	428860195
10471	0.0111	LG16	429411844
3331	0.0163	LG16	429839505
19438	0.0248	LG16	430003926
23870	0.0049	LG16	430107692
212	-0.0045	LG16	430138156
557	0.0016	LG16	430235062
12925	0.0086	LG16	430420629
12972	0.0041	LG16	430661947
7571	0.001	LG16	430776859
12534	0.0082	LG16	430923573
20681	0.0205	LG16	431213631
3827	0.0082	LG16	431425226
9144	0.0038	LG16	431694696
14924	-0.0043	LG16	431694784
16874	0.0256	LG16	431820057
348	-0.0025	LG16	432559120
17355	0.0073	LG16	432601343
21107	-0.0016	LG16	433146309
20230	0.006	LG16	433542407
23758	0.0284	LG16	433816179
9682	-0.0022	LG16	434618982
17104	0.0096	LG16	434656884
15165	-0.0006	LG16	434975757
9872	0.0032	LG16	434976782
12824	-0.0082	LG16	435539787
21554	0.0042	LG16	435539874
6877	-0.0021	LG16	435874557
7450	0.0037	LG16	436004131
10342	-0.0028	LG16	436017209
3659	0.0009	LG16	436017297
9289	-0.0056	LG16	436427330
24858	-0.0067	LG16	436474751
14852	0.0024	LG16	436474838
4192	0.0131	LG16	436567408
5836	-0.009	LG16	436618446
13774	-0.0012	LG16	436768282
20399	-0.001	LG16	436818447
20719	0.0011	LG16	436875808
3406	0.0138	LG16	436911476
7299	0.0049	LG16	437017567
4242	-0.0092	LG16	437209165
13725	-0.0064	LG16	437215983
2329	0.0034	LG16	437232250
14006	0.0003	LG16	437425116
13297	-0.0005	LG16	437430524
12723	0.0026	LG16	437741099
7490	-0.0057	LG16	437948454
18651	0.0289	LG16	438186323
2118	0.0101	LG16	438577143
18678	0.0216	LG16	438717294
16352	0.0039	LG16	438940104
22719	0.0117	LG16	439245943
18990	0.0365	LG16	439423392
8206	0.0374	LG16	439464926
23413	0.0026	LG16	439672566
20085	0.0016	LG16	439810116
5288	0.0045	LG16	439899310
12218	0.0028	LG16	440066277
6602	0.0186	LG16	440322301
24115	0.0258	LG16	440458785
6835	-0.0031	LG16	440537229
4352	-0.0064	LG16	440537317
19994	0	LG16	440661885
19076	0.0065	LG16	440782633
17368	0.0224	LG16	440811752
4032	-0.0039	LG16	441164681
21905	0.0017	LG16	441268942
24025	-0.0018	LG16	441367362
16891	-0.0062	LG16	441536987
20748	0.0254	LG16	442090096
4016	0.01	LG16	442241822
4782	-0.0076	LG16	442584610
2786	-0.0004	LG16	442999226
13406	0.0736	LG16	443583642
25129	0.0162	LG17	444363923
6593	0.0531	LG17	444625493
22813	0.002	LG17	444720656
2327	-0.0029	LG17	444778097
10840	0.0004	LG17	445843096
25139	0.0102	LG17	446021464
16549	-0.0059	LG17	446878007
8827	-0.0031	LG17	447905731
19772	-0.0049	LG17	447937556
2353	-0.0016	LG17	447980916
2100	-0.0022	LG17	448058751
377	0.0141	LG17	448164114
12054	0.0058	LG17	448169224
18312	0	LG17	448192541
22687	0.0203	LG17	448192629
5897	-0.0035	LG17	449032470
2058	-0.006	LG17	449156569
11859	0.0248	LG17	449288240
25366	0.0053	LG17	449747385
17325	0.002	LG17	449970959
5973	-0.0004	LG17	450237141
21772	0.0071	LG17	450244024
14930	0.0007	LG17	450245458
6467	-0.0043	LG17	450313936
9190	0.0245	LG17	450415998
11090	0.0098	LG17	450528479
13369	0.0108	LG17	450658225
22868	-0.0078	LG17	450798535
4893	0.0007	LG17	451085652
17436	0.0015	LG17	451085740
1817	0.0014	LG17	451362899
24774	-0.0007	LG17	451401180
3639	-0.0104	LG17	451409187
14979	-0.0095	LG17	451931754
3680	0.001	LG17	452381413
6426	-0.0074	LG17	452526928
14130	-0.0008	LG17	452630121
8769	-0.0051	LG17	452960638
25103	0.0081	LG17	453086698
13196	0.0057	LG17	453123753
15351	0.0068	LG17	453214943
11926	0.0081	LG17	454184033
23180	0.0272	LG17	454251466
11574	-0.002	LG17	454354804
16585	-0.0033	LG17	454354892
7869	-0.0024	LG17	454464350
17643	0.0095	LG17	454606175
15229	-0.0055	LG17	454606263
14740	-0.0131	LG17	454640950
12120	0.0126	LG17	454978342
19725	-0.0035	LG17	454979953
19885	0.0022	LG17	454990878
4885	-0.0015	LG17	455082463
10560	0.0001	LG17	455116434
21851	0.0004	LG17	455473288
420	0.0007	LG17	455666856
8320	-0.008	LG17	455721995
12979	-0.0009	LG17	455745367
2491	0.014	LG17	455879021
23848	-0.0043	LG17	455958021
7230	0.0127	LG17	457612326
14143	0.0158	LG17	457723937
9590	0.0216	LG17	458170397
14714	0.0105	LG17	458279574
12636	-0.0056	LG17	458992787
11337	0.0004	LG17	459101790
6100	0.0067	LG17	459305497
24840	0.0118	LG17	459390816
11964	0.003	LG17	459699931
3378	0.0094	LG17	459720033
23493	0.0148	LG17	459910913
7367	-0.0012	LG17	460153818
4734	0.1247	LG17	460286249
18594	0.0138	LG17	460800005
5189	0.0231	LG17	461249498
14045	0.0006	LG17	462142831
23645	-0.0009	LG17	462714322
14727	-0.0072	LG17	462762313
6870	0.0188	LG17	462765522
15378	-0.0034	LG18	463078573
24077	0.001	LG18	463078573
20419	0.0007	LG18	463590611
9443	0.0348	LG18	463728004
23272	0.0028	LG18	464000195
9812	0.0164	LG18	464021032
8217	0.0316	LG18	464606529
6604	0.0023	LG18	464628681
15571	-0.0095	LG18	464821432
8183	0.02	LG18	464943126
1205	0.0214	LG18	465048295
21596	0.0343	LG18	465532243
12322	-0.0039	LG18	466109281
24895	-0.0094	LG18	467687059
6860	0.0403	LG18	467881661
16011	-0.0052	LG18	467916877
3175	-0.0022	LG18	467972309
21482	-0.0047	LG18	468031545
14268	0.0061	LG18	468410732
9210	-0.0107	LG18	468883630
22530	0.0094	LG18	469066072
287	-0.0021	LG18	469169088
20500	-0.0102	LG18	469247800
3460	0.0085	LG18	469453083
23727	0.0352	LG18	469465538
20385	0.0008	LG18	469965002
13505	0.057	LG18	469965090
14997	-0.006	LG18	470194175
11454	0.0083	LG18	470202489
2998	-0.0018	LG18	470381958
7209	-0.0045	LG18	470403774
15754	0.007	LG18	470456626
6230	0.0001	LG18	470539043
5452	0.0174	LG18	470719834
25046	0.0209	LG18	470721570
5606	0.022	LG18	471093674
5398	0.0001	LG18	471210884
19141	-0.003	LG18	471663808
20321	0.0084	LG18	471910410
12705	0.0001	LG18	472081617
512	0.0007	LG18	472483661
17497	0.0003	LG18	472685077
16261	-0.0044	LG18	472777071
10139	0.0007	LG18	472998029
3866	0.0112	LG18	473718835
10894	0.0123	LG18	473983722
14968	-0.0065	LG18	474099960
24089	0.0132	LG18	474231418
22788	0.0165	LG18	474420125
20928	-0.0036	LG18	474980018
17624	-0.0047	LG18	475095648
25511	-0.0006	LG18	475136383
16153	-0.0004	LG18	475474126
17399	0.0046	LG18	475514683
20424	0.0008	LG18	475603574
6773	0.0008	LG18	476017170
3076	-0.0048	LG18	476054324
18094	0.0043	LG18	476147533
24062	-0.0069	LG18	476516132
20624	0	LG18	476583837
17837	0.0016	LG18	476606221
6735	-0.0001	LG18	476689296
23082	0.0122	LG18	476787452
13802	0.0001	LG18	476809592
6675	-0.0042	LG18	476839263
7976	-0.0021	LG18	476919401
4508	0.0369	LG18	477230684
5501	-0.0032	LG18	477513613
15459	-0.005	LG18	477791304
18915	0.0053	LG18	477810332
6845	0.0088	LG18	478492681
17002	-0.0013	LG18	478995141
3554	0.0075	LG18	479145020
15680	0.0104	LG18	479709859
25187	0.005	LG18	479843740
22922	-0.0084	LG18	479873665
11520	0.0256	LG18	480299305
25296	0.0146	LG18	480497942
20997	-0.0016	LG18	480500144
1020	0.0058	LG18	480695447
14765	-0.0046	LG18	480695535
7023	0.0189	LG18	480835526
3261	0.0118	LG18	481045338
3566	0.0081	LG18	481262192
1748	0.0068	LG18	481266184
9097	0.0183	LG18	481418419
15185	0.0056	LG18	481656062
13610	0.0284	LG18	481659469
8606	0.0067	LG18	481784322
19181	-0.0007	LG18	481787588
12242	0.0165	LG18	481799558
24910	-0.0063	LG18	482022862
10595	-0.003	LG18	482116471
9156	0.0079	LG18	482157037
16931	0.0041	LG18	482218151
24478	0.0135	LG18	482255016
21666	0.0002	LG18	482455228
10760	0.0032	LG18	482538699
23494	-0.0088	LG18	482570161
4720	-0.0047	LG18	482570249
15419	0.0161	LG18	482582588
20517	0.0051	LG18	482848075
4176	-0.0026	LG18	483333293
14641	0.0026	LG18	483535573
21289	0.0018	LG18	483632645
7106	0.0023	LG18	483767027
17923	0.0045	LG18	483778451
16178	0.0007	LG18	484334945
7412	0.0365	LG18	484595139
17875	0.0061	LG18	484633008
24407	0.0119	LG18	484727172
17165	0.009	LG18	484896955
20382	0.0055	LG18	485029532
14174	0.0004	LG18	485035764
13152	-0.0025	LG18	485465828
11951	-0.0022	LG18	485468236
8517	0.0038	LG18	485468324
17552	-0.0016	LG19	485657287
10620	0.0048	LG19	486532206
19235	-0.0038	LG19	486876399
4062	0.0029	LG19	487155840
422	-0.0024	LG19	488124710
7421	-0.0017	LG19	488576553
13857	-0.004	LG19	488980572
24421	0.0068	LG19	489026660
5935	0.0179	LG19	489289061
22396	0.0108	LG19	489291425
9331	0.0013	LG19	489573375
12294	0.0493	LG19	490032143
7647	0.0004	LG19	490244052
16560	0.0219	LG19	490542183
139	0.0132	LG19	490984979
6677	0.0068	LG19	491123758
14550	-0.002	LG19	491123846
14506	0.0072	LG19	491298568
5137	-0.0081	LG19	491302455
888	0.0084	LG19	491333894
25060	0.0143	LG19	491701015
7828	0.0011	LG19	492351901
3375	0.0427	LG19	492609998
15805	-0.0034	LG19	492648501
6563	0.0115	LG19	492722344
11222	-0.0072	LG19	493118570
21721	0.0136	LG19	493164658
22653	-0.0003	LG19	493334684
25161	0.0455	LG19	493489260
25208	0.0156	LG19	493692224
18741	0.0011	LG19	494074690
8150	-0.0026	LG19	494947523
2038	-0.0009	LG19	495064282
24955	0.014	LG19	495123191
3186	0.0003	LG19	495284936
6520	-0.007	LG19	495344909
19241	0.0017	LG19	495488125
10979	0.024	LG19	496333687
17070	0.01	LG19	496556795
23368	0.0121	LG19	496577452
6899	0.0159	LG19	497262214
13982	0.0428	LG19	497368702
4744	-0.0064	LG19	497396116
14475	-0.0002	LG19	497515787
22126	-0.0037	LG19	497526141
19679	-0.0005	LG19	497629349
183	-0.0088	LG19	497636359
9326	-0.0029	LG19	497739600
23278	0.0005	LG19	498142084
23858	-0.0059	LG19	498219580
4536	-0.009	LG19	498766266
7335	0.0065	LG19	498936743
15794	0.0003	LG19	499303152
4187	-0.0033	LG19	499595980
6408	0.0002	LG19	499677925
11190	-0.002	LG19	499809644
17635	-0.0001	LG19	499809732
4661	0.017	LG19	499989627
901	0.0218	LG19	500015047
9054	0.0028	LG19	500095471
8690	0	LG19	500171211
19854	-0.0102	LG19	500255050
8414	-0.001	LG19	500255138
3351	0.0001	LG19	500526264
12541	0.0164	LG19	500558097
12184	0.0031	LG19	500775511
3416	0.0041	LG19	501134357
13892	0.0393	LG19	501523544
22913	-0.0004	LG19	501800655
8067	0.0649	LG19	501860261
23432	-0.009	LG19	501862055
25631	0.0215	LG19	501971260
6432	0.1754	LG19	503277148
6962	0.0099	LG19	503379588
13693	0.0639	LG19	503865693
24279	0.0095	LG19	504240677
2709	0.0131	LG19	504351750
9002	0.0072	LG19	504548892
5534	0.0058	LG19	504582524
12309	-0.003	LG19	505065992
18804	0.0032	LG19	505115910
19011	0.0007	LG19	505225341
15968	0.0117	LG19	505225429
14783	-0.002	LG19	505280664
17128	0.0215	LG19	505334807
11686	-0.0117	LG19	505482332
6443	0.003	LG19	505747185
3754	-0.0022	LG19	505825546
3946	-0.0042	LG19	505969927
9380	0.0048	LG19	506401457
22791	0.036	LG20	507061885
22284	0.0434	LG20	507061973
17522	0.0021	LG20	507549356
6333	-0.0115	LG20	507912654
514	0.0041	LG20	508068726
16492	-0.0014	LG20	508507382
24158	-0.0038	LG20	508608334
4499	0.0002	LG20	509485291
25483	-0.0019	LG20	509960195
12332	0.0002	LG20	509960283
11262	0.0139	LG20	510095001
19066	0.0002	LG20	510095089
25009	0.0053	LG20	510148142
23920	0.0004	LG20	510861775
22941	0.0134	LG20	511003012
4070	0.0475	LG20	511039825
14117	-0.0058	LG20	511156055
3900	0.004	LG20	511559224
23026	-0.0015	LG20	511732499
425	-0.0016	LG20	511806539
19061	-0.0008	LG20	511916927
1452	0.0038	LG20	512353146
23575	-0.002	LG20	512372055
5334	0.0026	LG20	512435441
10530	0.0042	LG20	512451461
22409	0.0133	LG20	512624167
21119	0.0059	LG20	512834578
9565	-0.0085	LG20	513015635
7252	0.0167	LG20	513119356
18733	-0.0063	LG20	513139046
1323	0.0037	LG20	513195033
12213	-0.0062	LG20	513371760
15808	0.0006	LG20	513441410
9726	0.0035	LG20	513618894
8915	-0.0076	LG20	514611051
24691	0.0071	LG20	514967638
9855	-0.0056	LG20	515100898
769	0.0031	LG20	515110943
18028	0.0066	LG20	515590128
380	0.0151	LG20	515651170
16458	-0.0017	LG20	515728339
12320	-0.0016	LG20	515863363
3019	-0.0051	LG20	515917027
12520	-0.0017	LG20	515964640
19633	0.0078	LG20	516199308
5654	-0.0022	LG20	516693378
786	-0.0047	LG20	516961027
10732	0.0009	LG20	517364103
11146	0.0059	LG20	517364191
15373	-0.0051	LG20	517558064
8534	-0.0067	LG20	517558152
54	0.0001	LG20	517567213
12479	-0.0032	LG20	517731729
14059	0.0061	LG20	517856625
14803	0.0144	LG20	517901563
11983	-0.0036	LG20	517983522
7603	-0.0104	LG20	518145416
19294	0.007	LG20	518283121
16908	0.0003	LG20	518313953
21097	0.0017	LG20	518402122
20859	0.001	LG20	518710366
22336	0.0009	LG20	519132753
1469	-0.0078	LG20	519218309
22001	0.0003	LG20	519915045
3138	-0.0029	LG20	520097881
5155	0	LG20	520099671
19758	-0.0003	LG20	520358756
17475	-0.0006	LG20	520545880
4950	0.0181	LG20	521077961
23331	0.0162	LG20	521200151
2417	-0.0035	LG20	521210420
17549	0.0119	LG20	521455565
1197	-0.0061	LG20	521657444
232	-0.0042	LG20	521712084
15614	-0.0036	LG20	521808585
14311	0.039	LG20	522001132
12639	0.0378	LG20	522249926
9008	-0.0036	LG20	522378161
19070	-0.0149	LG20	522435157
10160	0.0067	LG20	522439004
24005	-0.0015	LG20	522920778
6947	0.0138	LG20	522961375
19304	0.0165	LG20	523025983
25052	0.0002	LG20	523501614
298	0.0019	LG20	524591823
17826	0.0584	LG20	524636688
13399	0.0092	LG20	524778362
22984	-0.0016	LG20	525158129
16690	0.002	LG20	526158503
18760	0.0034	LG20	526282918
18142	0.015	LG20	526569647
22761	-0.0015	LG20	526722689
9563	-0.0081	LG20	526846713
14764	-0.0129	LG20	527469251
1926	-0.0047	LG20	527483041
4766	-0.0023	LG20	527804024
22306	-0.0066	LG20	527968166
25286	-0.0007	LG20	528332662
10568	0.0038	LG20	528356032
1000	0.0129	LG20	528356120
14236	0.1032	LG20	528413638
9970	-0.0015	LG20	528455527
15293	0.0067	LG20	528701713
7127	-0.0056	LG20	528767612
13641	-0.0018	LG20	528805090
2497	0.0498	LG20	528805178
4939	0.0183	LG20	529074124
9355	0.0018	LG20	529109303
6026	0.0076	LG20	529352080
23747	-0.0024	LG20	529459291
18835	0.0114	LG20	530061558
15667	0.0117	LG20	530311993
4911	0.0066	LG20	530747600
16858	0.013	LG21	531135066
20336	-0.006	LG21	532544081
23364	-0.0028	LG21	532756337
17149	0.0067	LG21	533120070
17237	0.0316	LG21	533801975
4541	-0.0035	LG21	534055341
17298	0.0329	LG21	534057229
1911	0.0006	LG21	534382499
992	0.0004	LG21	534384509
10676	0.0183	LG21	534683959
21433	-0.004	LG21	534785268
19	0.0066	LG21	534836552
17687	-0.0066	LG21	535405155
8471	-0.0031	LG21	535636171
9134	-0.0063	LG21	535815045
9079	-0.0059	LG21	535829173
4380	0.0036	LG21	535829261
24292	0.0062	LG21	536085653
8026	-0.0065	LG21	536127018
535	0.0071	LG21	536167389
4570	-0.0223	LG21	536230780
3797	-0.0082	LG21	536527213
14213	0.0245	LG21	536861577
6988	-0.0045	LG21	536930236
14741	0.0028	LG21	536957875
24471	0.0033	LG21	536957963
24454	0.0062	LG21	537032688
673	0.0315	LG21	537054105
10226	-0.0017	LG21	537616453
17192	-0.0014	LG21	537736296
15610	0	LG21	538080119
5765	-0.0036	LG21	538194265
3000	-0.0054	LG21	538263657
10552	-0.0039	LG21	538310714
16963	0.0431	LG21	538347443
8840	-0.0007	LG21	538411757
15039	-0.007	LG21	538548259
11846	0.0131	LG21	538689753
5001	0.0619	LG21	539069203
2694	-0.001	LG21	539247127
12775	-0.0067	LG21	539469247
700	0.0029	LG21	539890306
18471	0.0079	LG21	539890394
8586	0.0993	LG21	539911169
2677	-0.005	LG21	540282310
15527	-0.009	LG21	540442384
24309	0.0003	LG21	540470882
805	-0.0079	LG21	540661057
2135	0.0193	LG21	540940219
9852	-0.0016	LG21	540941717
10441	-0.0012	LG21	541463326
9964	0.0103	LG21	541801169
11268	0.0031	LG21	541925020
3902	0.0385	LG21	541993216
18476	0.0082	LG21	542478865
24994	-0.0049	LG21	542835518
5169	0.0266	LG21	542939681
1933	0.0434	LG21	543249047
17116	0.0438	LG21	543353014
3298	0.0019	LG21	543518453
13518	0.0054	LG21	543752980
2456	-0.0031	LG21	543881967
22240	-0.0043	LG21	543887547
24433	0.0008	LG21	543913982
8979	-0.0006	LG21	544359831
24980	-0.0029	LG21	545138086
10953	-0.0048	LG21	545149657
6721	-0.008	LG21	545733990
4100	0.0036	LG21	546022548
1503	0.0186	LG21	546083682
4036	-0.0096	LG21	546121366
13552	-0.0046	LG21	546126270
20688	0.0088	LG21	546710026
6085	0.0207	LG21	546762365
17523	-0.0009	LG21	547056328
3867	0.0001	LG21	547056416
93	-0.0013	LG21	547240116
9192	-0.0075	LG21	547248385
23252	-0.0028	LG21	547736230
7688	0.0006	LG21	548341759
6314	-0.0028	LG21	548439073
5632	0.0117	LG21	548680882
16057	-0.0036	LG21	548867769
746	0.0249	LG21	548914948
9766	-0.0095	LG21	549057422
23590	-0.0015	LG21	549068408
8409	-0.0051	LG21	549135403
17382	0.0021	LG21	549140809
3600	0.015	LG21	549141582
4148	-0.0066	LG21	549185835
11670	0.0216	LG21	549878401
23613	-0.001	LG21	550187093
21152	0.0066	LG21	550364244
7988	0.0028	LG21	550406260
7703	-0.0071	LG21	550429615
3855	0.0874	LG21	550718421
19650	-0.0099	LG21	551172382
5923	0.0044	LG21	551296226
24031	0.0132	LG21	551296314
19995	0.0055	LG21	551496950
8867	0.0375	LG21	551753749
2366	0.0004	LG21	551814472
18581	-0.0019	LG21	551948304
3043	-0.0077	LG21	551966394
12458	-0.0072	LG21	551984246
24928	0.0176	LG21	551984598
4257	-0.0021	LG21	552039916
13218	0.0178	LG21	552131346
13574	-0.0015	LG21	552720192
2769	0.0039	LG21	552724066
21920	0.0009	LG21	552761364
16615	0.0023	LG21	552979416
12255	0.0143	LG21	553026958
9323	0.0133	LG21	553064249
2762	0.0008	LG22	553437210
