locus	n_missing	p_missing
12352_91	7	0.0108695652174
12354_41	71	0.110248447205
12379_52	56	0.0869565217391
12380_29	7	0.0108695652174
12382_86	23	0.0357142857143
12383_91	58	0.0900621118012
12384_74	22	0.0341614906832
12391_30	347	0.538819875776
12392_78	9	0.0139751552795
12394_86	7	0.0108695652174
12401_87	41	0.0636645962733
12403_62	9	0.0139751552795
12406_37	10	0.0155279503106
12408_29	46	0.0714285714286
12410_62	77	0.119565217391
12425_89	1	0.00155279503106
12430_90	87	0.135093167702
12431_39	45	0.0698757763975
12432_77	3	0.00465838509317
12434_70	30	0.0465838509317
12439_71	13	0.0201863354037
12446_29	3	0.00465838509317
12449_48	9	0.0139751552795
12458_54	24	0.0372670807453
12465_86	351	0.545031055901
12473_30	2	0.00310559006211
12474_88	12	0.0186335403727
12477_38	9	0.0139751552795
12479_28	78	0.121118012422
12483_49	17	0.026397515528
12493_44	14	0.0217391304348
12495_63	338	0.524844720497
12496_51	52	0.0807453416149
12505_46	116	0.180124223602
12506_43	10	0.0155279503106
12508_85	32	0.0496894409938
12509_78	6	0.00931677018634
12515_43	2	0.00310559006211
12516_86	9	0.0139751552795
12518_86	81	0.125776397516
12520_45	11	0.0170807453416
12521_38	6	0.00931677018634
12529_48	9	0.0139751552795
12532_28	5	0.00776397515528
12534_32	79	0.122670807453
12537_53	24	0.0372670807453
12541_80	3	0.00465838509317
12544_88	98	0.152173913043
12553_48	347	0.538819875776
12554_58	54	0.083850931677
12555_28	34	0.0527950310559
12559_41	18	0.027950310559
12564_38	82	0.127329192547
12566_31	5	0.00776397515528
12567_36	52	0.0807453416149
12568_39	12	0.0186335403727
12570_82	4	0.00621118012422
12577_64	2	0.00310559006211
12578_41	4	0.00621118012422
12579_31	11	0.0170807453416
12584_34	15	0.0232919254658
12599_29	48	0.0745341614907
12600_87	104	0.16149068323
12602_70	247	0.383540372671
12605_42	19	0.0295031055901
12606_41	2	0.00310559006211
12613_91	58	0.0900621118012
12614_84	1	0.00155279503106
12615_48	13	0.0201863354037
12620_77	20	0.0310559006211
12622_87	21	0.0326086956522
12623_34	6	0.00931677018634
12624_80	45	0.0698757763975
12636_76	49	0.0760869565217
12637_36	59	0.0916149068323
12639_84	2	0.00310559006211
12641_38	50	0.0776397515528
12648_32	8	0.0124223602484
12649_56	33	0.0512422360248
12652_91	10	0.0155279503106
12654_73	10	0.0155279503106
12657_28	2	0.00310559006211
12661_37	79	0.122670807453
12664_51	6	0.00931677018634
12668_43	30	0.0465838509317
12670_30	39	0.0605590062112
12674_37	271	0.420807453416
12675_45	22	0.0341614906832
12677_46	112	0.173913043478
12686_65	52	0.0807453416149
12693_72	4	0.00621118012422
12696_74	29	0.0450310559006
12701_83	23	0.0357142857143
12703_91	350	0.54347826087
12705_51	9	0.0139751552795
12706_49	6	0.00931677018634
12707_83	19	0.0295031055901
12709_90	27	0.0419254658385
12711_44	96	0.149068322981
12713_66	4	0.00621118012422
12720_88	36	0.055900621118
12721_69	32	0.0496894409938
12723_33	10	0.0155279503106
12725_37	4	0.00621118012422
12726_51	7	0.0108695652174
12729_32	23	0.0357142857143
12734_67	8	0.0124223602484
12736_28	8	0.0124223602484
12738_69	13	0.0201863354037
12740_52	194	0.301242236025
12741_63	37	0.0574534161491
12743_89	54	0.083850931677
12746_41	14	0.0217391304348
12747_73	35	0.054347826087
12756_36	15	0.0232919254658
12758_55	5	0.00776397515528
12762_73	106	0.164596273292
12763_83	23	0.0357142857143
12766_83	22	0.0341614906832
12768_72	46	0.0714285714286
12770_32	57	0.0885093167702
12771_72	14	0.0217391304348
12775_72	5	0.00776397515528
12779_65	161	0.25
12786_44	34	0.0527950310559
12793_90	159	0.246894409938
12795_47	19	0.0295031055901
12802_68	3	0.00465838509317
12803_88	13	0.0201863354037
12804_51	9	0.0139751552795
12808_73	37	0.0574534161491
12810_70	48	0.0745341614907
12813_45	5	0.00776397515528
12823_53	57	0.0885093167702
12824_28	61	0.0947204968944
12851_42	8	0.0124223602484
12852_70	18	0.027950310559
12857_71	105	0.163043478261
12858_70	12	0.0186335403727
12861_52	281	0.436335403727
12866_75	11	0.0170807453416
12869_41	50	0.0776397515528
12876_44	9	0.0139751552795
12877_38	10	0.0155279503106
12878_47	11	0.0170807453416
12879_62	355	0.551242236025
12881_70	9	0.0139751552795
12884_55	21	0.0326086956522
12886_32	2	0.00310559006211
12889_52	80	0.124223602484
12892_46	9	0.0139751552795
12895_73	0	0.0
12897_87	51	0.0791925465839
12903_53	16	0.0248447204969
12909_28	339	0.526397515528
12911_62	14	0.0217391304348
12916_31	32	0.0496894409938
12917_29	16	0.0248447204969
12921_90	20	0.0310559006211
12922_44	5	0.00776397515528
12925_39	8	0.0124223602484
12935_87	121	0.187888198758
12937_82	4	0.00621118012422
12942_41	8	0.0124223602484
12944_60	8	0.0124223602484
12945_91	34	0.0527950310559
12946_56	36	0.055900621118
12948_68	7	0.0108695652174
12952_88	7	0.0108695652174
12956_89	4	0.00621118012422
12958_68	50	0.0776397515528
12962_37	5	0.00776397515528
12963_73	7	0.0108695652174
12970_42	3	0.00465838509317
12971_34	14	0.0217391304348
12972_32	45	0.0698757763975
12973_83	34	0.0527950310559
12979_84	29	0.0450310559006
12980_56	12	0.0186335403727
12982_79	4	0.00621118012422
12987_81	15	0.0232919254658
12988_48	18	0.027950310559
12989_50	11	0.0170807453416
12990_74	11	0.0170807453416
12994_64	4	0.00621118012422
12997_64	344	0.534161490683
13000_56	11	0.0170807453416
13010_57	54	0.083850931677
13013_89	60	0.0931677018634
13018_60	83	0.128881987578
13020_73	36	0.055900621118
13022_33	5	0.00776397515528
13028_68	40	0.0621118012422
13033_32	213	0.330745341615
13036_55	1	0.00155279503106
13038_30	17	0.026397515528
13041_44	31	0.0481366459627
13052_38	2	0.00310559006211
13054_63	19	0.0295031055901
13056_48	6	0.00931677018634
13059_58	11	0.0170807453416
13062_40	39	0.0605590062112
13063_50	39	0.0605590062112
13066_50	20	0.0310559006211
13067_90	7	0.0108695652174
13075_72	44	0.0683229813665
13079_89	92	0.142857142857
13081_88	6	0.00931677018634
13082_32	5	0.00776397515528
13083_60	4	0.00621118012422
13090_73	59	0.0916149068323
13100_82	20	0.0310559006211
13101_59	26	0.0403726708075
13104_71	95	0.14751552795
13107_82	24	0.0372670807453
13108_85	6	0.00931677018634
13113_88	74	0.114906832298
13118_89	214	0.332298136646
13121_83	339	0.526397515528
13124_84	45	0.0698757763975
13125_81	2	0.00310559006211
13128_81	339	0.526397515528
13129_52	67	0.104037267081
13131_49	7	0.0108695652174
13133_75	124	0.192546583851
13135_70	42	0.0652173913043
13138_49	23	0.0357142857143
13140_64	64	0.0993788819876
13142_87	13	0.0201863354037
13148_40	21	0.0326086956522
13152_71	27	0.0419254658385
13158_29	80	0.124223602484
13159_91	10	0.0155279503106
13162_59	19	0.0295031055901
13163_58	6	0.00931677018634
13164_45	207	0.321428571429
13167_78	88	0.136645962733
13168_62	13	0.0201863354037
13176_59	87	0.135093167702
13180_86	27	0.0419254658385
13187_85	72	0.111801242236
13188_43	6	0.00931677018634
13192_68	46	0.0714285714286
13196_77	4	0.00621118012422
13198_51	26	0.0403726708075
13199_68	44	0.0683229813665
13207_59	12	0.0186335403727
13209_81	10	0.0155279503106
13211_69	7	0.0108695652174
13212_58	47	0.0729813664596
13218_69	18	0.027950310559
13221_69	6	0.00931677018634
13225_61	5	0.00776397515528
13237_67	140	0.217391304348
13241_67	92	0.142857142857
13242_89	13	0.0201863354037
13244_57	9	0.0139751552795
13249_62	13	0.0201863354037
13253_61	19	0.0295031055901
13258_31	2	0.00310559006211
13265_71	350	0.54347826087
13270_50	337	0.523291925466
13275_82	16	0.0248447204969
13276_34	80	0.124223602484
13279_60	8	0.0124223602484
13280_35	25	0.0388198757764
13285_81	15	0.0232919254658
13286_89	40	0.0621118012422
13291_34	17	0.026397515528
13294_76	198	0.307453416149
13295_86	9	0.0139751552795
13297_68	105	0.163043478261
13301_74	11	0.0170807453416
13304_33	7	0.0108695652174
13305_85	118	0.183229813665
13306_36	6	0.00931677018634
13308_59	41	0.0636645962733
13314_81	9	0.0139751552795
13316_78	16	0.0248447204969
13318_44	78	0.121118012422
13321_56	7	0.0108695652174
13322_45	75	0.116459627329
13323_43	4	0.00621118012422
13325_57	517	0.802795031056
13326_46	20	0.0310559006211
13333_44	9	0.0139751552795
13336_46	11	0.0170807453416
13338_36	3	0.00465838509317
13341_74	3	0.00465838509317
13344_78	14	0.0217391304348
13345_66	7	0.0108695652174
13349_71	11	0.0170807453416
13352_44	13	0.0201863354037
13354_81	104	0.16149068323
13355_69	14	0.0217391304348
13361_88	256	0.39751552795
13369_71	6	0.00931677018634
13379_44	8	0.0124223602484
13384_90	22	0.0341614906832
13387_49	32	0.0496894409938
13388_52	6	0.00931677018634
13399_58	13	0.0201863354037
13404_66	358	0.555900621118
13406_30	6	0.00931677018634
13408_83	24	0.0372670807453
13411_68	105	0.163043478261
13415_40	2	0.00310559006211
13418_35	1	0.00155279503106
13422_71	129	0.200310559006
13430_78	30	0.0465838509317
13432_41	12	0.0186335403727
13435_42	14	0.0217391304348
13436_51	74	0.114906832298
13441_77	36	0.055900621118
13443_58	14	0.0217391304348
13447_48	75	0.116459627329
13452_56	26	0.0403726708075
13456_89	123	0.19099378882
13458_69	33	0.0512422360248
13459_40	70	0.108695652174
13461_41	44	0.0683229813665
13462_85	7	0.0108695652174
13463_65	11	0.0170807453416
13467_50	24	0.0372670807453
13468_91	20	0.0310559006211
13476_58	7	0.0108695652174
13478_49	123	0.19099378882
13485_49	20	0.0310559006211
13486_88	5	0.00776397515528
13488_34	26	0.0403726708075
13495_78	291	0.451863354037
13501_62	3	0.00465838509317
13502_67	11	0.0170807453416
13504_29	30	0.0465838509317
13505_86	3	0.00465838509317
13506_73	8	0.0124223602484
13507_51	43	0.0667701863354
13514_85	16	0.0248447204969
13518_85	46	0.0714285714286
13521_64	16	0.0248447204969
13523_89	9	0.0139751552795
13524_80	8	0.0124223602484
13525_71	34	0.0527950310559
13531_89	3	0.00465838509317
13533_40	1	0.00155279503106
13537_59	31	0.0481366459627
13539_81	6	0.00931677018634
13542_33	52	0.0807453416149
13544_64	143	0.222049689441
13547_68	10	0.0155279503106
13552_90	7	0.0108695652174
13556_86	1	0.00155279503106
13558_34	8	0.0124223602484
13560_90	133	0.20652173913
13562_91	143	0.222049689441
13563_82	2	0.00310559006211
13564_90	39	0.0605590062112
13566_70	39	0.0605590062112
13570_51	94	0.145962732919
13574_70	3	0.00465838509317
13575_91	13	0.0201863354037
13583_72	18	0.027950310559
13584_41	92	0.142857142857
13593_52	360	0.55900621118
13595_74	131	0.203416149068
13597_35	7	0.0108695652174
13598_52	15	0.0232919254658
13600_77	66	0.10248447205
13602_84	19	0.0295031055901
13607_76	8	0.0124223602484
13608_90	9	0.0139751552795
13610_78	24	0.0372670807453
13614_89	8	0.0124223602484
13619_74	21	0.0326086956522
13620_39	5	0.00776397515528
13623_57	12	0.0186335403727
13625_51	347	0.538819875776
13626_68	3	0.00465838509317
13627_64	11	0.0170807453416
13631_43	46	0.0714285714286
13641_85	10	0.0155279503106
13650_74	9	0.0139751552795
13652_73	7	0.0108695652174
13653_66	356	0.552795031056
13656_80	54	0.083850931677
13667_74	17	0.026397515528
13668_36	244	0.378881987578
13670_40	4	0.00621118012422
13687_73	75	0.116459627329
13693_54	61	0.0947204968944
13695_47	4	0.00621118012422
13700_83	350	0.54347826087
13701_66	22	0.0341614906832
13702_34	2	0.00310559006211
13707_61	5	0.00776397515528
13708_49	32	0.0496894409938
13712_51	38	0.0590062111801
13720_71	12	0.0186335403727
13721_86	0	0.0
13723_45	23	0.0357142857143
13724_29	34	0.0527950310559
13725_73	53	0.082298136646
13726_41	347	0.538819875776
13732_91	2	0.00310559006211
13738_67	4	0.00621118012422
13739_48	71	0.110248447205
13742_29	420	0.652173913043
13745_79	50	0.0776397515528
13754_31	345	0.535714285714
13756_42	69	0.107142857143
13757_61	20	0.0310559006211
13760_46	21	0.0326086956522
13762_65	10	0.0155279503106
13766_57	22	0.0341614906832
13769_69	3	0.00465838509317
13773_54	2	0.00310559006211
13774_83	9	0.0139751552795
13786_89	85	0.13198757764
13791_31	18	0.027950310559
13796_49	35	0.054347826087
13802_39	2	0.00310559006211
13810_53	27	0.0419254658385
13813_83	14	0.0217391304348
13814_90	30	0.0465838509317
13818_68	28	0.0434782608696
13823_33	11	0.0170807453416
13834_76	12	0.0186335403727
13841_46	14	0.0217391304348
13842_80	66	0.10248447205
13845_74	23	0.0357142857143
13846_57	2	0.00310559006211
13850_62	15	0.0232919254658
13852_31	42	0.0652173913043
13856_84	10	0.0155279503106
13857_71	8	0.0124223602484
13858_87	47	0.0729813664596
13860_72	20	0.0310559006211
13864_74	342	0.531055900621
13865_75	368	0.571428571429
13872_37	64	0.0993788819876
13877_78	126	0.195652173913
13880_45	5	0.00776397515528
13881_39	18	0.027950310559
13883_76	6	0.00931677018634
13892_91	33	0.0512422360248
13895_71	16	0.0248447204969
13902_84	11	0.0170807453416
13908_70	93	0.144409937888
13909_46	57	0.0885093167702
13911_47	82	0.127329192547
13916_31	16	0.0248447204969
13917_31	3	0.00465838509317
13923_66	3	0.00465838509317
13925_36	21	0.0326086956522
13930_38	342	0.531055900621
13932_63	313	0.48602484472
13934_55	6	0.00931677018634
13935_70	35	0.054347826087
13937_90	6	0.00931677018634
13940_31	29	0.0450310559006
13942_88	87	0.135093167702
13944_89	29	0.0450310559006
13959_57	6	0.00931677018634
13960_78	17	0.026397515528
13974_53	75	0.116459627329
13976_91	4	0.00621118012422
13978_60	3	0.00465838509317
13979_39	34	0.0527950310559
13980_49	125	0.194099378882
13982_91	125	0.194099378882
13991_45	12	0.0186335403727
13993_76	348	0.540372670807
14005_87	89	0.138198757764
14006_56	19	0.0295031055901
14011_86	14	0.0217391304348
14013_49	308	0.478260869565
14014_43	52	0.0807453416149
14018_86	56	0.0869565217391
14020_91	32	0.0496894409938
14021_31	5	0.00776397515528
14025_86	5	0.00776397515528
14026_82	23	0.0357142857143
14031_65	44	0.0683229813665
14032_75	17	0.026397515528
14036_41	199	0.30900621118
14040_35	97	0.150621118012
14042_37	3	0.00465838509317
14044_68	15	0.0232919254658
14045_50	11	0.0170807453416
14049_89	4	0.00621118012422
14059_79	21	0.0326086956522
14064_83	24	0.0372670807453
14068_28	230	0.357142857143
14070_62	75	0.116459627329
14073_54	17	0.026397515528
14075_33	13	0.0201863354037
14084_45	89	0.138198757764
14096_50	25	0.0388198757764
14104_41	345	0.535714285714
14105_49	5	0.00776397515528
14115_41	23	0.0357142857143
14117_54	12	0.0186335403727
14119_90	345	0.535714285714
14122_74	54	0.083850931677
14127_67	47	0.0729813664596
14130_59	7	0.0108695652174
14131_31	8	0.0124223602484
14132_90	5	0.00776397515528
14133_45	9	0.0139751552795
14139_89	343	0.532608695652
14140_72	65	0.100931677019
14143_82	30	0.0465838509317
14153_34	22	0.0341614906832
14154_59	352	0.546583850932
14162_63	166	0.257763975155
14164_58	60	0.0931677018634
14166_88	10	0.0155279503106
14171_64	20	0.0310559006211
14172_68	158	0.245341614907
14174_85	0	0.0
14175_71	346	0.537267080745
14176_85	20	0.0310559006211
14178_35	7	0.0108695652174
14180_90	112	0.173913043478
14183_91	5	0.00776397515528
14190_90	3	0.00465838509317
14199_75	68	0.105590062112
14200_66	77	0.119565217391
14203_86	39	0.0605590062112
14204_88	12	0.0186335403727
14205_64	26	0.0403726708075
14208_40	3	0.00465838509317
14213_91	22	0.0341614906832
14214_42	14	0.0217391304348
14221_64	7	0.0108695652174
14228_32	193	0.299689440994
14230_72	45	0.0698757763975
14234_91	12	0.0186335403727
14235_77	133	0.20652173913
14236_41	50	0.0776397515528
14247_40	43	0.0667701863354
14249_66	10	0.0155279503106
14253_91	409	0.635093167702
14254_55	7	0.0108695652174
14258_83	14	0.0217391304348
14260_77	3	0.00465838509317
14263_52	15	0.0232919254658
14266_84	23	0.0357142857143
14268_77	41	0.0636645962733
14269_46	9	0.0139751552795
14274_72	24	0.0372670807453
14282_75	8	0.0124223602484
14284_44	9	0.0139751552795
14287_37	59	0.0916149068323
14293_50	28	0.0434782608696
14296_83	3	0.00465838509317
14298_40	55	0.0854037267081
14300_53	72	0.111801242236
14305_64	3	0.00465838509317
14311_42	23	0.0357142857143
14315_87	29	0.0450310559006
14324_82	16	0.0248447204969
14327_79	5	0.00776397515528
14329_39	21	0.0326086956522
14339_84	3	0.00465838509317
14341_74	19	0.0295031055901
14342_70	11	0.0170807453416
14344_32	5	0.00776397515528
14360_52	2	0.00310559006211
14361_91	5	0.00776397515528
14363_64	125	0.194099378882
14364_62	7	0.0108695652174
14365_64	7	0.0108695652174
14366_74	265	0.41149068323
14371_58	50	0.0776397515528
14376_49	13	0.0201863354037
14378_41	6	0.00931677018634
14379_31	11	0.0170807453416
14380_30	8	0.0124223602484
14386_76	86	0.133540372671
14405_52	17	0.026397515528
14408_61	367	0.569875776398
14415_70	6	0.00931677018634
14421_43	75	0.116459627329
14422_89	51	0.0791925465839
14426_91	37	0.0574534161491
14427_60	23	0.0357142857143
14432_65	10	0.0155279503106
14436_28	40	0.0621118012422
14438_62	24	0.0372670807453
14447_83	71	0.110248447205
14448_46	9	0.0139751552795
14456_37	5	0.00776397515528
14459_42	13	0.0201863354037
14461_84	6	0.00931677018634
14466_68	16	0.0248447204969
14471_43	343	0.532608695652
14472_47	14	0.0217391304348
14473_45	32	0.0496894409938
14474_74	13	0.0201863354037
14475_83	58	0.0900621118012
14478_34	20	0.0310559006211
14479_74	2	0.00310559006211
14483_54	412	0.639751552795
14491_43	38	0.0590062111801
14492_91	23	0.0357142857143
14495_31	64	0.0993788819876
14497_52	30	0.0465838509317
14499_75	8	0.0124223602484
14501_65	31	0.0481366459627
14502_89	35	0.054347826087
14505_89	25	0.0388198757764
14506_91	38	0.0590062111801
14510_61	10	0.0155279503106
14513_88	344	0.534161490683
14514_84	147	0.228260869565
14517_80	16	0.0248447204969
14519_65	66	0.10248447205
14520_89	22	0.0341614906832
14522_35	34	0.0527950310559
14524_83	15	0.0232919254658
14526_63	21	0.0326086956522
14527_34	136	0.211180124224
14530_32	349	0.541925465839
14532_90	9	0.0139751552795
14534_48	11	0.0170807453416
14536_67	7	0.0108695652174
14537_80	28	0.0434782608696
14545_36	9	0.0139751552795
14546_28	126	0.195652173913
14547_38	2	0.00310559006211
14550_52	4	0.00621118012422
14551_90	367	0.569875776398
14554_78	42	0.0652173913043
14555_85	4	0.00621118012422
14559_64	76	0.11801242236
14567_84	379	0.58850931677
14572_43	37	0.0574534161491
14576_71	39	0.0605590062112
14577_34	56	0.0869565217391
14591_50	4	0.00621118012422
14592_73	48	0.0745341614907
14593_87	52	0.0807453416149
14594_89	73	0.113354037267
14596_74	49	0.0760869565217
14604_90	164	0.254658385093
14608_59	101	0.156832298137
14618_36	10	0.0155279503106
14620_83	30	0.0465838509317
14621_33	15	0.0232919254658
14626_69	28	0.0434782608696
14627_34	340	0.527950310559
14628_71	66	0.10248447205
14634_46	11	0.0170807453416
14635_44	73	0.113354037267
14640_29	16	0.0248447204969
14641_46	29	0.0450310559006
14655_30	7	0.0108695652174
14657_75	8	0.0124223602484
14659_65	10	0.0155279503106
14661_84	121	0.187888198758
14665_29	8	0.0124223602484
14666_85	24	0.0372670807453
14667_66	11	0.0170807453416
14672_58	284	0.44099378882
14673_45	3	0.00465838509317
14687_36	11	0.0170807453416
14696_62	3	0.00465838509317
14698_30	68	0.105590062112
14702_38	20	0.0310559006211
14710_28	64	0.0993788819876
14714_66	22	0.0341614906832
14715_84	22	0.0341614906832
14719_79	64	0.0993788819876
14720_65	0	0.0
14724_50	3	0.00465838509317
14727_89	10	0.0155279503106
14728_72	81	0.125776397516
14729_90	9	0.0139751552795
14730_45	8	0.0124223602484
14734_85	372	0.577639751553
14735_86	153	0.237577639752
14740_63	34	0.0527950310559
14741_32	13	0.0201863354037
14754_90	55	0.0854037267081
14755_80	19	0.0295031055901
14758_68	35	0.054347826087
14760_53	53	0.082298136646
14762_75	36	0.055900621118
14764_88	69	0.107142857143
14765_60	18	0.027950310559
14767_79	7	0.0108695652174
14772_30	5	0.00776397515528
14775_49	18	0.027950310559
14783_44	16	0.0248447204969
14787_83	58	0.0900621118012
14803_47	11	0.0170807453416
14804_85	54	0.083850931677
14810_81	6	0.00931677018634
14814_79	12	0.0186335403727
14817_53	398	0.61801242236
14824_50	61	0.0947204968944
14830_46	16	0.0248447204969
14837_43	210	0.326086956522
14839_58	12	0.0186335403727
14852_48	9	0.0139751552795
14853_85	13	0.0201863354037
14854_74	35	0.054347826087
14864_28	6	0.00931677018634
14869_53	10	0.0155279503106
14875_65	57	0.0885093167702
14886_65	39	0.0605590062112
14888_77	52	0.0807453416149
14889_29	9	0.0139751552795
14890_76	6	0.00931677018634
14897_89	18	0.027950310559
14902_34	9	0.0139751552795
14906_76	19	0.0295031055901
14909_82	6	0.00931677018634
14912_39	78	0.121118012422
14913_38	21	0.0326086956522
14917_84	50	0.0776397515528
14920_70	14	0.0217391304348
14922_32	4	0.00621118012422
14924_50	17	0.026397515528
14926_37	393	0.610248447205
14930_55	3	0.00465838509317
14932_80	44	0.0683229813665
14934_49	69	0.107142857143
14936_39	348	0.540372670807
14945_82	54	0.083850931677
14955_51	18	0.027950310559
14964_47	85	0.13198757764
14965_30	9	0.0139751552795
14968_89	10	0.0155279503106
14972_58	26	0.0403726708075
14974_39	360	0.55900621118
14977_29	24	0.0372670807453
14979_49	12	0.0186335403727
14980_41	404	0.627329192547
14983_35	107	0.166149068323
14989_44	51	0.0791925465839
14990_48	12	0.0186335403727
14992_38	5	0.00776397515528
14995_90	125	0.194099378882
14997_44	15	0.0232919254658
14999_55	64	0.0993788819876
15002_31	5	0.00776397515528
15003_57	13	0.0201863354037
15007_78	9	0.0139751552795
15009_31	4	0.00621118012422
15010_46	5	0.00776397515528
15016_80	51	0.0791925465839
15017_87	30	0.0465838509317
15019_62	378	0.586956521739
15024_34	57	0.0885093167702
15034_32	2	0.00310559006211
15037_83	7	0.0108695652174
15039_89	6	0.00931677018634
15040_33	161	0.25
15050_89	31	0.0481366459627
15052_35	4	0.00621118012422
15053_41	16	0.0248447204969
15060_81	7	0.0108695652174
15061_55	9	0.0139751552795
15066_57	28	0.0434782608696
15067_41	246	0.38198757764
15069_87	6	0.00931677018634
15073_39	9	0.0139751552795
15077_82	17	0.026397515528
15083_51	7	0.0108695652174
15086_48	5	0.00776397515528
15091_37	13	0.0201863354037
15094_81	6	0.00931677018634
15098_61	62	0.0962732919255
15101_76	25	0.0388198757764
15103_67	6	0.00931677018634
15104_35	19	0.0295031055901
15109_64	7	0.0108695652174
15112_61	2	0.00310559006211
15113_83	25	0.0388198757764
15114_37	21	0.0326086956522
15116_71	15	0.0232919254658
15122_43	14	0.0217391304348
15131_84	24	0.0372670807453
15132_43	58	0.0900621118012
15134_61	337	0.523291925466
15135_83	368	0.571428571429
15139_91	8	0.0124223602484
15140_31	14	0.0217391304348
15145_88	6	0.00931677018634
15147_81	15	0.0232919254658
15150_60	7	0.0108695652174
15160_33	357	0.554347826087
15163_67	9	0.0139751552795
15165_86	29	0.0450310559006
15168_53	3	0.00465838509317
15171_58	5	0.00776397515528
15174_53	43	0.0667701863354
15181_91	54	0.083850931677
15185_71	27	0.0419254658385
15189_39	96	0.149068322981
15196_40	310	0.481366459627
15202_83	140	0.217391304348
15207_32	13	0.0201863354037
15209_36	4	0.00621118012422
15212_74	8	0.0124223602484
15216_30	84	0.130434782609
15217_73	34	0.0527950310559
15218_79	1	0.00155279503106
15229_36	8	0.0124223602484
15232_51	24	0.0372670807453
15234_82	23	0.0357142857143
15235_32	26	0.0403726708075
15239_34	12	0.0186335403727
15240_61	27	0.0419254658385
15241_30	28	0.0434782608696
15242_86	6	0.00931677018634
15248_56	3	0.00465838509317
15251_70	11	0.0170807453416
15256_82	21	0.0326086956522
15265_38	10	0.0155279503106
15267_42	34	0.0527950310559
15269_57	10	0.0155279503106
15274_32	19	0.0295031055901
15279_65	109	0.169254658385
15283_83	76	0.11801242236
15290_39	10	0.0155279503106
15293_30	43	0.0667701863354
15298_89	42	0.0652173913043
15300_43	10	0.0155279503106
15305_89	60	0.0931677018634
15306_56	11	0.0170807453416
15308_30	80	0.124223602484
15311_57	50	0.0776397515528
15313_33	6	0.00931677018634
15316_88	13	0.0201863354037
15317_91	8	0.0124223602484
15323_43	11	0.0170807453416
15326_58	10	0.0155279503106
15327_55	9	0.0139751552795
15332_59	11	0.0170807453416
15338_90	34	0.0527950310559
15348_34	5	0.00776397515528
15349_53	44	0.0683229813665
15351_37	48	0.0745341614907
15352_34	11	0.0170807453416
15354_74	46	0.0714285714286
15356_34	2	0.00310559006211
15360_56	285	0.442546583851
15364_52	23	0.0357142857143
15373_43	87	0.135093167702
15378_55	10	0.0155279503106
15382_70	1	0.00155279503106
15386_88	21	0.0326086956522
15388_88	218	0.33850931677
15393_58	44	0.0683229813665
15398_91	112	0.173913043478
15401_53	15	0.0232919254658
15407_91	13	0.0201863354037
15411_91	31	0.0481366459627
15412_28	5	0.00776397515528
15419_83	76	0.11801242236
15426_88	73	0.113354037267
15427_49	27	0.0419254658385
15428_53	60	0.0931677018634
15432_87	19	0.0295031055901
15442_84	12	0.0186335403727
15443_44	11	0.0170807453416
15446_43	198	0.307453416149
15448_69	25	0.0388198757764
15449_35	7	0.0108695652174
15456_87	14	0.0217391304348
15459_37	17	0.026397515528
15462_87	50	0.0776397515528
15466_76	11	0.0170807453416
15471_80	1	0.00155279503106
15473_44	19	0.0295031055901
15474_35	58	0.0900621118012
15477_69	345	0.535714285714
15488_89	81	0.125776397516
15490_66	29	0.0450310559006
15492_58	342	0.531055900621
15494_79	13	0.0201863354037
15495_76	82	0.127329192547
15503_72	36	0.055900621118
15507_44	22	0.0341614906832
15508_84	17	0.026397515528
15515_74	14	0.0217391304348
15526_64	81	0.125776397516
15527_90	15	0.0232919254658
15528_50	12	0.0186335403727
15530_53	2	0.00310559006211
15531_33	6	0.00931677018634
15536_64	3	0.00465838509317
15543_86	29	0.0450310559006
15546_37	23	0.0357142857143
15547_37	80	0.124223602484
15548_81	8	0.0124223602484
15550_85	15	0.0232919254658
15552_73	5	0.00776397515528
15554_52	6	0.00931677018634
15557_61	13	0.0201863354037
15560_71	3	0.00465838509317
15565_46	19	0.0295031055901
15567_66	79	0.122670807453
15568_62	50	0.0776397515528
15571_35	11	0.0170807453416
15573_81	5	0.00776397515528
15575_48	126	0.195652173913
15576_76	29	0.0450310559006
15577_71	114	0.17701863354
15585_52	9	0.0139751552795
15586_42	30	0.0465838509317
15588_48	18	0.027950310559
15595_70	54	0.083850931677
15598_71	20	0.0310559006211
15600_75	358	0.555900621118
15604_37	84	0.130434782609
15607_50	6	0.00931677018634
15610_45	6	0.00931677018634
15614_52	4	0.00621118012422
15615_75	13	0.0201863354037
15616_83	207	0.321428571429
15620_62	152	0.23602484472
15623_50	12	0.0186335403727
15625_77	11	0.0170807453416
15626_47	5	0.00776397515528
15636_75	3	0.00465838509317
15639_33	38	0.0590062111801
15645_79	12	0.0186335403727
15646_86	184	0.285714285714
15650_56	12	0.0186335403727
15652_51	39	0.0605590062112
15658_30	25	0.0388198757764
15659_37	89	0.138198757764
15662_42	47	0.0729813664596
15667_33	9	0.0139751552795
15668_78	56	0.0869565217391
15669_43	27	0.0419254658385
15671_58	5	0.00776397515528
15675_76	6	0.00931677018634
15677_86	10	0.0155279503106
15680_63	19	0.0295031055901
15681_70	26	0.0403726708075
15682_59	14	0.0217391304348
15686_37	78	0.121118012422
15691_56	61	0.0947204968944
15696_52	117	0.181677018634
15701_54	4	0.00621118012422
