Locus	fst	chromosome	position
1515	12320	0.0562	LG20	9208037
1516	20586	-0.006	LG02	23733031
1517	20588	0.0166	LG15	8372922
1518	19141	-0.0058	LG18	8738997
1519	14221	0.1215	LG21	20827935
1520	14955	0.3657	LG06	4090145
1521	7230	-0.007	LG17	13836722
1522	16902	0.0649	LG23	17396584
1523	21360	0.0736	LG11	16819948
1524	1739	0.0387	LG22	11675953
1525	1738	0.0033	LG16	27755689
1526	13237	0.0053	LG18	12117320
1527	18694	-0.0044	LG05	21068872
1528	24005	0.0593	LG20	16265452
1529	1730	0.0137	LG01	20219379
1530	5232	0.0209	LG06	19843692
1531	20036	0.0588	LG09	7937542
1532	1734	0.0088	LG17	16433379
1533	1737	0.0274	LG07	14640691
1534	20666	-0.006	LG11	22294272
1535	13124	-3e-04	LG18	20374201
1536	13125	-4e-04	LG10	11392859
1537	15808	0.0114	LG20	6786084
1538	15805	0.0701	LG19	7169435
1539	17073	0.0231	LG02	10365156
1540	11818	0.1183	LG05	2648540
1541	18142	0.0058	LG20	19914321
1542	13129	-0.0041	LG09	16518082
1543	752	0.019	LG11	8223689
1544	756	0.0152	LG11	3127754
1545	17428	0.0205	LG13	5252675
1546	25052	0.0809	LG20	16846288
1547	6886	-0.0049	LG18	10393365
1548	6887	0.0376	LG02	11466154
1549	1596	0.0177	LG16	22145857
1550	6882	0.0777	LG07	8078705
1551	1590	0.0015	LG22	5312405
1552	3076	-0.0029	LG18	13129513
1553	18322	7e-04	LG11	5422392
1554	2950	-0.0061	LG22	7744666
1555	14311	0.0203	LG20	15345806
1556	1027	0.0713	LG11	880476
1557	1020	-0.001	LG18	17770636
1558	12713	-0.0057	LG09	10266318
1559	7164	0.0392	LG03	20693275
1560	4365	-0.0037	LG01	18164746
1561	24029	0.0139	LG15	20569610
1562	4361	0.0742	LG11	27160901
1563	4368	0.0648	LG08	12744936
1564	12892	0.0052	LG03	714072
1565	15573	-0.0084	LG06	6638277
1566	15571	0.0141	LG18	1896621
1567	8278	-0.0052	LG12	6752117
1568	8277	0.039	LG02	5947585
1569	14559	0.0122	LG17	5508601
1570	11072	-0.0043	LG18	1753151
1571	14550	-0.0057	LG19	5644780
1572	22707	0.0219	LG02	23145300
1573	3102	0.1748	LG14	22294077
1574	8670	0.0153	LG11	27130781
1575	5	0.1122	LG11	27261814
1576	1441	0.148	LG14	10322868
1577	12869	-0.0058	LG14	24287175
1578	8064	-0.0026	LG12	6180142
1579	20923	-0.0052	LG11	14468605
1580	4092	0.0038	LG12	6182711
1581	23215	0.1258	LG03	6928935
1582	4090	0.0025	LG09	17063685
1583	4097	-0.0052	LG17	16950745
1584	22348	0.0175	LG18	4567412
1585	22349	-0.0015	LG22	16115335
1586	19126	0.0215	LG02	11403166
1587	22615	-0.0049	LG15	16328025
1588	22340	0.0074	LG02	19082581
1589	23587	0.0061	LG06	24168683
1590	23584	-0.0052	LG01	11497482
1591	5730	0.0075	LG16	5110535
1592	11319	0.0185	LG10	17278254
1593	12205	-0.004	LG01	144969
1594	5739	0.0681	LG07	30391639
1595	15010	0.0058	LG11	8774566
1596	6462	0.0194	LG12	25449456
1597	12201	0.0975	LG09	14680579
1598	9801	0.1829	LG01	8078099
1599	7583	0.0236	LG22	17211593
1600	7747	0.0115	LG13	8626858
1601	22640	8e-04	LG09	17652604
1602	18166	0.0237	LG12	567544
1603	7749	-0.0045	LG11	25187021
1604	23879	0.0102	LG01	17874079
1605	15543	-0.0052	LG01	3923225
1606	14174	0.006	LG18	22110953
1607	8724	0.0035	LG04	17119035
1608	24153	0.0182	LG01	5987265
1609	20446	0.0685	LG09	11671951
1610	3929	-0.0022	LG13	6072318
1611	22508	-0.0054	LG02	19309451
1612	6729	0.0771	LG11	19415556
1613	4782	0.0708	LG16	29902249
1614	11886	0.0978	LG07	25941514
1615	19014	0.0064	LG11	24642299
1616	8095	-0.0056	LG04	33023845
1617	8267	0.0565	LG12	11939803
1618	12521	0.0407	LG08	19539358
1619	4148	-0.0059	LG21	18381376
1620	23694	0.0017	LG14	27086884
1621	4145	0.0281	LG12	23109552
1622	8260	0.0075	LG16	27304295
1623	4140	-0.0039	LG13	22202718
1624	14912	0.0187	LG21	2599462
1625	3855	-0.0045	LG21	19913962
1626	21851	0.1066	LG17	11697684
1627	3853	0.0048	LG03	19916664
1628	22085	0.0366	LG18	13692097
1629	8726	0.0544	LG14	17015235
1630	14426	0.0779	LG05	4935071
1631	19275	-0.006	LG03	25242684
1632	12069	0.0121	LG06	20237554
1633	19784	0.3016	LG11	19585086
1634	12064	-0.0034	LG08	10043041
1635	6094	0.03	LG12	8466885
1636	16571	0.1181	LG06	7867244
1637	10350	-0.0057	LG03	7068423
1638	6658	0.0535	LG15	22394483
1639	6657	0.0767	LG03	7628668
1640	12664	0.0397	LG15	5039497
1641	19650	0.2167	LG21	20367923
1642	19651	0.042	LG14	5180737
1643	15548	0.1498	LG01	13549939
1644	10806	-0.0049	LG02	21825178
1645	16179	0.0172	LG03	27266677
1646	20990	0.003	LG07	21131169
1647	198	-0.008	LG10	12542466
1648	21844	-0.0047	LG01	12649886
1649	14545	0.1079	LG11	28187496
1650	17552	0.0689	LG19	178221
1651	21666	0.0184	LG18	19530417
1652	19879	0.0072	LG07	27702248
1653	4556	-0.0052	LG09	1872502
1654	4557	-0.0055	LG04	3826017
1655	6388	-0.0047	LG22	4388180
1656	4550	0.0177	LG12	17753872
1657	21061	0.1143	LG09	3779676
1658	15494	0.0818	LG05	18979819
1659	21996	0.0063	LG21	4890359
1660	19513	0.0068	LG18	17677192
1661	11687	0.0173	LG05	13038479
1662	11686	0.0218	LG19	20003266
1663	17898	0.0136	LG06	24099530
1664	14070	-0.0011	LG03	13845404
1665	11443	0.0206	LG21	5151457
1666	2382	0.0147	LG23	570487
1667	17237	-0.0029	LG21	2997516
1668	24801	0.012	LG14	27298761
1669	20544	0.0592	LG12	6086824
1670	5002	0.0045	LG10	1370047
1671	10334	-0.0055	LG13	17465274
1672	2762	-0.003	LG22	122447
1673	20625	0.0251	LG14	3709595
1674	20624	0.008	LG18	13659026
1675	9159	0.0118	LG10	6204018
1676	9158	0.0311	LG11	6826719
1677	22899	0.352	LG22	10850682
1678	9489	0.0326	LG09	10420914
1679	24168	0.038	LG11	20084116
1680	17132	-0.0046	LG03	11263632
1681	17134	0.04	LG03	14854029
1682	11304	0.0039	LG02	4112741
1683	12242	-0.0037	LG18	18874747
1684	6275	-0.0054	LG02	8423715
1685	6274	0.037	LG12	13367814
1686	16790	0.0073	LG23	6321701
1687	16791	-0.004	LG10	25140041
1688	6279	-0.0032	LG20	4903810
1689	4426	0.1116	LG10	4400003
1690	25129	0.0066	LG17	588319
1691	1845	0.0778	LG03	16345097
1692	6077	0.0059	LG01	16099585
1693	12087	0.0024	LG03	25954272
1694	4958	-0.0033	LG10	22107920
1695	22705	0.0697	LG04	17429463
1696	12082	0.0282	LG01	19122718
1697	12083	0.0114	LG13	13895706
1698	4956	0.0615	LG11	10490527
1699	2160	-0.0041	LG12	18822680
1700	9731	0.0394	LG14	23757247
1701	14032	0.0372	LG03	7893897
1702	16718	-0.0051	LG07	27965978
1703	9738	0.1795	LG13	8668477
1704	20486	-5e-04	LG23	1216584
1705	21336	0.0614	LG17	5556158
1706	13430	0.062	LG14	25158945
1707	7345	0.0978	LG05	10239778
1708	3298	-0.0029	LG21	12713994
1709	7341	-0.0019	LG01	25623962
1710	1906	0.0139	LG02	19009588
1711	1907	0.0768	LG10	17098895
1712	10024	0.024	LG05	2172020
1713	5133	0.0828	LG12	19492744
1714	24232	0.0097	LG23	11789069
1715	21339	0.0395	LG04	10785561
1716	13207	0.0135	LG09	19949567
1717	21596	0.029	LG18	2607432
1718	13209	0.0134	LG15	12653317
1719	17512	0.0386	LG22	4444450
1720	22355	-0.0058	LG14	25322554
1721	6	0.0159	LG10	5565406
1722	12334	0.0096	LG04	3825929
1723	20964	0.0173	LG15	19751967
1724	12331	-1e-04	LG04	18954802
1725	15907	0.065	LG09	9465117
1726	14783	-0.003	LG19	19801598
1727	13162	0.0645	LG01	4650983
1728	20551	0.0631	LG16	27618250
1729	13163	0.0016	LG09	23918871
1730	7000	0.093	LG04	11009190
1731	20559	0.0518	LG01	8160450
1732	14140	-0.0061	LG06	7517417
1733	10245	0.0409	LG14	12893504
1734	18687	0	LG14	25020971
1735	21537	-0.0043	LG22	11444989
1736	5227	-0.0048	LG23	17985491
1737	18512	0.0178	LG21	15913059
1738	8936	8e-04	LG23	7449359
1739	14814	0.013	LG01	4757332
1740	18517	-0.0025	LG07	16558501
1741	18514	0.0419	LG13	20554528
1742	14810	0.0033	LG07	12619906
1743	15557	0.0178	LG02	9912739
1744	15140	-2e-04	LG06	5825366
1745	15145	-0.0057	LG13	3341126
1746	22423	0.0176	LG20	19010849
1747	15780	-0.007	LG23	5975215
1748	6890	-0.0077	LG11	11780929
1749	3061	0.1208	LG19	12728793
1750	17947	-0.0041	LG14	25735447
1751	7171	-0.0048	LG07	16286288
1752	3066	0.0033	LG16	5085357
1753	7173	-0.0054	LG01	18990205
1754	14360	0.0074	LG11	20090953
1755	14491	0.0073	LG23	16153727
1756	18331	0.0389	LG22	4794432
1757	1053	0.042	LG13	11331788
1758	1054	0.1216	LG06	19898749
1759	16393	0.0092	LG22	17716788
1760	1059	-0.0037	LG01	27624343
1761	1693	-0.0028	LG08	10243819
1762	20425	0.0054	LG05	6497308
1763	618	-8e-04	LG14	2325174
1764	18678	0.0183	LG16	26034933
1765	4317	0.0877	LG08	21516625
1766	612	0.018	LG21	15008260
1767	613	-0.0049	LG22	6028173
1768	12884	0.0413	LG14	17957451
1769	616	0.0085	LG14	1538720
1770	1275	0.0998	LG01	19119404
1771	12881	0.0201	LG03	22108213
1772	8798	0.0736	LG10	24193411
1773	14594	-0.0039	LG09	7829697
1774	24936	0.0157	LG01	2977826
1775	8242	0.0094	LG01	7621451
1776	15061	0.0619	LG12	11994413
1777	24485	-0.003	LG15	25286539
1778	8241	0.0427	LG13	17644845
1779	8246	-0.0064	LG15	19655061
1780	11049	-0.0013	LG10	12577783
1781	9819	-0.0049	LG13	197290
1782	14765	-0.0058	LG18	17770724
1783	14760	0.079	LG11	5530610
1784	14762	0.0025	LG05	16361882
1785	3116	0.2038	LG02	12426111
1786	21046	0.0198	LG03	18033092
1787	2371	-0.0053	LG03	8761931
1788	1473	0.0339	LG11	27198631
1789	15965	0.0204	LG03	7238280
1790	1474	-0.003	LG12	7753631
1791	8649	0.0162	LG01	18885301
1792	10172	0.0459	LG09	3075444
1793	15306	6e-04	LG21	5307455
1794	23026	7e-04	LG20	5077173
1795	8641	0.0087	LG11	17280494
1796	1306	0.0345	LG13	11880001
1797	23203	0.1176	LG02	18131841
1798	17919	-0.0042	LG05	9434848
1799	19853	0.0789	LG16	4413742
1800	23758	0.0016	LG16	21133818
1801	22376	0.0614	LG01	18270121
1802	23590	0.1241	LG21	18263949
1803	23592	0.027	LG08	26200561
1804	23593	0.0062	LG08	11824764
1805	5744	-0.0055	LG23	5048977
1806	15752	0.1071	LG16	7650464
1807	13934	0.0065	LG22	12595462
1808	4226	0.0775	LG09	24607602
1809	490	0.0291	LG14	1523992
1810	14213	0.0381	LG21	6057118
1811	11307	0.024	LG09	12988378
1812	24	0.2176	LG20	9392547
1813	5584	0.0074	LG01	15478086
1814	5580	0.0261	LG14	8286307
1815	22739	4e-04	LG05	11633495
1816	9833	0.0226	LG17	10130791
1817	12406	-0.0044	LG07	26600311
1818	24796	-0.0027	LG10	13900062
1819	17912	0.0262	LG09	23034645
1820	23115	0.002	LG22	16243903
1821	21492	0.2217	LG14	10086345
1822	7759	0.0071	LG09	19279622
1823	23112	0.0502	LG02	19178339
1824	7755	0.0183	LG11	25803771
1825	7754	0.0572	LG23	22966482
1826	18698	-0.0031	LG17	2748516
1827	13773	0.0022	LG19	17987535
1828	10304	-0.0067	LG02	21825266
1829	3939	0.0801	LG17	12450113
1830	19466	0.0016	LG06	22609209
1831	3931	-0.007	LG11	5295900
1832	8330	-0.0022	LG14	4242362
1833	8336	0.0564	LG01	3590892
1834	21239	0.1142	LG09	19366042
1835	8334	0.1544	LG07	8045347
1836	11273	0.0313	LG02	17972205
1837	23374	-0.0053	LG13	17292407
1838	23371	0.0066	LG04	10599321
1839	19061	0.0551	LG20	5261601
1840	22323	0.2568	LG17	16498976
1841	15212	0.0128	LG05	21327788
1842	21866	0.0052	LG11	21490805
1843	19066	0.2919	LG20	3439763
1844	17417	0.065	LG12	12250103
1845	4132	0.016	LG01	8475035
1846	4133	0.2397	LG04	24866885
1847	17128	0.0084	LG19	19855741
1848	15218	-0.0053	LG13	15160240
1849	24464	0.0141	LG13	5444037
1850	3843	0.1422	LG01	7799052
1851	5697	0.0044	LG14	28878426
1852	3849	0.0102	LG15	22242308
1853	5699	0.0199	LG14	8137819
1854	13626	0.0613	LG16	13642303
1855	25357	-0.0024	LG12	5774404
1856	19201	0.0055	LG11	4663213
1857	22794	-0.0051	LG15	24809886
1858	22791	3e-04	LG20	406559
1859	16098	-0.0083	LG23	11428544
1860	24895	-0.0059	LG18	4762248
1861	22104	0.0142	LG04	28268549
1862	22407	-0.0021	LG14	19237839
1863	15973	-0.0043	LG08	4711955
1864	4045	0.0561	LG04	19808416
1865	13756	0.0998	LG23	7751151
1866	4040	0.0512	LG08	10912553
1867	12652	0.0234	LG02	2196715
1868	6660	0.0243	LG13	12796553
1869	12657	0.0026	LG03	19125456
1870	18253	0.0187	LG12	23861769
1871	24891	0.0451	LG19	2930447
1872	10878	-4e-04	LG02	11133801
1873	17870	-0.0015	LG08	13840335
1874	21600	-0.0055	LG08	7171130
1875	19666	0.0564	LG21	20790620
1876	5962	-0.0058	LG10	5834804
1877	10872	0.0812	LG13	2826437
1878	5966	0.0385	LG11	3737428
1879	19660	-0.0028	LG11	12511791
1880	16325	-0.0054	LG14	3425971
1881	24808	-0.0059	LG02	2862479
1882	16897	4e-04	LG12	7887658
1883	25538	0.1236	LG12	15479366
1884	16898	0.1533	LG06	23015385
1885	21833	0.1839	LG21	20406551
1886	17230	0.0046	LG09	11767563
1887	4549	-0.0026	LG17	7290454
1888	22930	0.0071	LG04	34615017
1889	19720	0.0223	LG14	7840851
1890	19683	0.0032	LG13	13024843
1891	19682	0.0665	LG09	24358659
1892	4541	-0.0061	LG21	3250882
1893	13432	-0.0041	LG23	8664423
1894	19689	-0.0033	LG06	3616089
1895	19329	0.0257	LG03	24955295
1896	24307	0.0552	LG10	18499922
1897	23354	0.0417	LG09	4655851
1898	11691	-0.0038	LG09	8580099
1899	13258	0.0964	LG05	23305723
1900	10906	-0.0047	LG04	9318400
1901	11459	-0.0068	LG09	19421069
1902	16803	0.1178	LG08	8068226
1903	22694	0.108	LG03	8422642
1904	24935	-0.0041	LG16	20705280
1905	24934	0.0182	LG01	22930946
1906	2370	-0.0061	LG05	6913864
1907	6735	0.0044	LG18	13764485
1908	17436	0.0049	LG17	7310136
1909	3594	-0.0017	LG14	5903591
1910	5035	0.0171	LG22	16170968
1911	8231	-0.0037	LG05	21184752
1912	5030	0.0351	LG22	15046804
1913	5031	-0.0019	LG07	12728851
1914	12600	0.0263	LG23	16671202
1915	8507	0.065	LG10	15259978
1916	1872	0.074	LG10	21232603
1917	13321	-6e-04	LG02	21828564
1918	13323	0.012	LG06	15013362
1919	7913	-0.0018	LG10	22408604
1920	25225	0.0088	LG11	8123880
1921	7910	0.0182	LG14	6573265
1922	7915	0.045	LG06	1682281
1923	974	0.0399	LG15	18002768
1924	15531	0.1851	LG20	13226742
1925	23986	-0.0046	LG07	11698160
1926	2118	-0.0015	LG16	25894782
1927	183	0.0082	LG19	12157293
1928	19750	0.0171	LG02	6566985
1929	187	0.0839	LG12	25008487
1930	15925	0.0305	LG01	26825871
1931	2110	-0.0019	LG02	15714736
1932	21934	-1e-04	LG07	18657038
1933	189	-0.0061	LG03	25718099
1934	19923	0.0233	LG08	20933711
1935	20837	0.0625	LG18	599341
1936	2623	-0.006	LG19	2707850
1937	14020	0.0393	LG11	21264705
1938	2621	-0.0038	LG04	378962
1939	17046	0.0936	LG16	10104528
1940	8606	0.0828	LG18	18859511
1941	20835	0.0158	LG22	15230255
1942	20128	0.1053	LG06	176690
1943	20945	0.0624	LG10	19366755
1944	9582	-0.0046	LG06	16749471
1945	10620	-0.0061	LG19	1053140
1946	9585	0.0049	LG11	11440099
1947	1911	0.2221	LG21	3578040
1948	10012	-6e-04	LG02	8567215
1949	19739	-0.0073	LG16	17279586
1950	3284	0.0334	LG07	9539930
1951	10015	0.0016	LG10	15810510
1952	13211	0.003	LG04	32864667
1953	860	-9e-04	LG15	8162379
1954	22937	0.073	LG07	23094487
1955	22961	-0.0053	LG10	9917591
1956	13702	-0.0042	LG13	13876524
1957	2752	0.0218	LG14	29071558
1958	10497	0.0045	LG12	3555248
1959	10495	0.0063	LG04	30851725
1960	2029	-0.0064	LG16	1408228
1961	10276	0.0805	LG05	19239849
1962	9393	0.0229	LG16	12409656
1963	14979	0.0382	LG17	8156150
1964	885	-0.0012	LG10	5851100
1965	888	0.0134	LG19	5854828
1966	14972	0.0633	LG03	23204521
1967	10477	0.0744	LG01	18299147
1968	10476	-0.0054	LG13	10039372
1969	20543	-0.0065	LG21	3250970
1970	20017	-0.0052	LG15	8397570
1971	9050	0.0421	LG13	14493837
1972	9054	0.0537	LG19	14616405
1973	14153	0.0174	LG08	1137956
1974	14592	-0.0065	LG22	14345474
1975	24062	1e-04	LG18	13591321
1976	21546	0.006	LG12	18266357
1977	11872	-0.0064	LG16	8113974
1978	22898	0.1787	LG14	28147577
1979	14804	0.0085	LG14	9932846
1980	13104	0.0168	LG18	13752109
1981	13107	-0.0028	LG11	13398459
1982	13100	0.0363	LG05	5100690
1983	19437	0.0775	LG01	4662687
1984	18306	0.0866	LG20	14082430
1985	20552	0.3488	LG02	7704733
1986	772	0.01	LG12	19202962
1987	24098	0.1002	LG14	11755005
1988	18659	-0.0031	LG14	2164166
1989	15171	0.0701	LG23	9283213
1990	18308	0.0226	LG01	22419255
1991	14379	0.0115	LG01	3282792
1992	7104	0.0764	LG09	11767651
1993	2973	0.097	LG01	27732633
1994	14371	1e-04	LG19	2649246
1995	6860	0.0138	LG18	4956850
1996	2977	-0.0062	LG03	25242772
1997	2974	-0.0017	LG14	9719363
1998	20424	0.0062	LG18	12678763
1999	1047	0.1146	LG09	6946806
2000	23706	0.0406	LG03	23466014
2001	21302	0.1383	LG14	14635342
2002	5413	0.0671	LG03	29071150
2003	1689	0.0015	LG13	21043471
2004	18782	-0.0067	LG06	23908378
2005	18780	-0.0043	LG02	16247404
2006	19990	-7e-04	LG06	10021608
2007	4301	-0.0045	LG01	18990497
2008	8252	0.0066	LG13	1229103
2009	17941	0.0172	LG16	9896654
2010	1266	-0.0066	LG08	20768613
2011	18012	-0.0022	LG12	22709819
2012	8789	-0.0054	LG01	11152405
2013	11054	0.017	LG01	22931034
2014	11059	0.0341	LG05	6974071
2015	24471	0.023	LG21	6153504
2016	3129	-0.0044	LG14	10030230
2017	3120	-0.0012	LG18	1987451
2018	3121	5e-04	LG10	12858006
2019	7610	-0.006	LG02	19846598
2020	23944	0.0016	LG07	14383434
2021	1469	0.0106	LG20	12562983
2022	23000	4e-04	LG03	24732451
2023	15997	0.0203	LG14	9216980
2024	15991	0.0012	LG13	5583437
2025	1463	0.0141	LG14	16098739
2026	15748	0.0241	LG08	10446991
2027	19541	0.0018	LG20	9594475
2028	1311	0.0821	LG09	12622187
2029	21738	0.0296	LG04	7663467
2030	5753	0.0818	LG01	11309141
2031	12434	9e-04	LG02	18018124
2032	6443	-6e-04	LG19	20268119
2033	12431	0.04	LG11	27862706
2034	6913	0.0281	LG22	19647984
2035	13923	-0.0022	LG01	28259281
2036	4230	0.0405	LG04	23389886
2037	5590	0.0193	LG15	16949205
2038	20997	0.0163	LG18	17575333
2039	12520	0.0192	LG20	9309314
2040	23150	0.0121	LG11	2463269
2041	18840	0.0369	LG12	5561882
2042	18841	0.1093	LG06	6656691
2043	23168	0.0083	LG11	13620304
2044	20908	0.0957	LG15	8329374
2045	7726	0.0049	LG06	14765352
2046	3948	-0.0058	LG09	5671531
2047	22563	0.0158	LG08	11820497
2048	13693	0.2201	LG19	18386627
2049	3940	0.11	LG06	7867156
2050	19475	0.1444	LG11	14782518
2051	315	0.0427	LG13	21280470
2052	6709	0.0037	LG02	8318815
2053	23308	0.0188	LG09	11265092
2054	8327	0.1417	LG06	13589351
2055	8322	0.0827	LG09	14038013
2056	24673	0.0036	LG01	12331744
2057	19076	-0.0038	LG16	28100272
2058	12506	-0.0049	LG21	17973510
2059	23827	0.0024	LG15	12270324
2060	15229	0.0307	LG17	10830659
2061	12508	0.0369	LG08	5800155
2062	4126	-0.0056	LG04	28825553
2063	7431	0.0106	LG12	3326685
2064	5685	0.0046	LG09	4495270
2065	24478	0.0025	LG18	19330205
2066	22788	1e-04	LG18	11495314
2067	22789	0.0972	LG15	23061083
2068	10498	0.138	LG23	16901532
2069	22783	0.0394	LG06	17151219
2070	6677	0.0074	LG19	5644692
2071	12641	1e-04	LG03	5337885
2072	23413	0.0327	LG16	26990205
2073	6672	6e-04	LG04	31308425
2074	22145	-0.003	LG11	9814031
2075	12648	0.0157	LG09	20115383
2076	23785	0.0213	LG09	15134525
2077	23549	-0.0051	LG20	887076
2078	4058	-0.0034	LG06	18751866
2079	22092	0.1609	LG09	13245403
2080	19679	0.0821	LG19	12150283
2081	5973	-0.0055	LG17	6461537
2082	16151	0.095	LG11	9208997
2083	10860	0.0641	LG03	10767775
2084	6218	0.053	LG01	18938963
2085	16157	0.0241	LG23	19649645
2086	19502	0.0021	LG22	17169193
2087	19856	0.1049	LG05	19867310
2088	21826	0.0198	LG19	19574950
2089	15293	0.0154	LG20	22046387
2090	25035	-0.005	LG23	13028725
2091	23618	-0.0041	LG19	7131019
2092	23093	0.0021	LG11	27289201
2093	25032	0.0202	LG07	28063039
2094	10813	0.038	LG12	1339414
2095	23156	0.0185	LG23	19718731
2096	16522	0.0015	LG01	16029166
2097	13880	0.0023	LG11	27245517
2098	23095	-6e-04	LG18	17155554
2099	8690	-0.0043	LG19	14692145
2100	8288	0.0203	LG13	18629424
2101	2368	0.0169	LG08	26184505
2102	24080	0.0223	LG04	19300842
2103	2366	0.014	LG21	21010013
2104	17335	-0.0019	LG15	25184354
2105	11422	-0.0046	LG18	13594708
2106	7290	0.0084	LG08	7585018
2107	9131	0.003	LG20	2330881
2108	17442	-0.0042	LG09	18023941
2109	9135	0.0176	LG06	12182054
2110	9134	7e-04	LG21	5010586
2111	7298	-0.0019	LG13	1297768
2112	16166	-8e-04	LG06	11464080
2113	10316	0.0199	LG22	16614805
2114	7929	0.0984	LG11	5422480
2115	4440	0.0778	LG22	15103048
2116	4442	-0.0044	LG13	14527982
2117	13352	-0.0017	LG16	2319360
2118	3728	-0.0015	LG05	18541764
2119	16425	0.0137	LG07	27583603
2120	25252	-0.0037	LG16	18107414
2121	16422	0.0198	LG10	18439664
2122	964	-0.0082	LG07	28218086
2123	20546	0.0701	LG15	8724721
2124	966	0.0613	LG13	18698689
2125	13650	0.0102	LG23	14136677
2126	960	0.0185	LG12	10174457
2127	962	-0.0028	LG23	22332615
2128	4689	-0.0048	LG02	19993451
2129	11736	0.1865	LG04	23393908
2130	10954	5e-04	LG14	13316350
2131	23633	-0.0045	LG16	11778376
2132	2100	0.0016	LG17	4283147
2133	6051	0.0594	LG11	21094436
2134	11738	0.0349	LG05	17317386
2135	10006	1e-04	LG13	9576401
2136	5116	0.0026	LG20	5151301
2137	20154	0.049	LG01	19065023
2138	20158	0.0992	LG04	25712430
2139	5118	0.0085	LG12	4298590
2140	20796	0.0331	LG11	10174407
2141	20795	0.069	LG21	3588758
2142	20794	0.0415	LG01	6675702
2143	17066	-0.0021	LG06	24966019
2144	9229	0.1476	LG08	14187458
2145	9596	0.0266	LG01	11383360
2146	9590	0.0158	LG17	14394793
2147	9593	-0.0058	LG12	17830910
2148	20798	0.0338	LG09	10682829
2149	20462	0.0061	LG22	10749043
2150	17597	0.0452	LG14	7665891
2151	3434	-0.002	LG10	6003116
2152	22955	0.0291	LG12	18576679
2153	3437	0.0029	LG12	23290112
2154	10488	0.1795	LG05	5151374
2155	4596	0.074	LG08	1761739
2156	4849	-7e-04	LG15	17083022
2157	24824	0.0328	LG14	18241278
2158	12352	0.0296	LG04	25253747
2159	15150	0.0812	LG03	7669281
2160	4841	-0.0049	LG16	6040999
2161	10260	0.1045	LG10	4477635
2162	14572	0.0104	LG06	3819643
2163	10263	0.1012	LG12	5229610
2164	24147	0.007	LG12	24341605
2165	21411	0.0594	LG15	17013389
2166	899	-0.0048	LG23	11912788
2167	14902	0.0471	LG21	20674646
2168	14906	0.043	LG06	18358526
2169	5201	0.0552	LG23	17880932
2170	20572	2e-04	LG02	19225999
2171	20570	0.0064	LG02	3848141
2172	10462	0.0117	LG14	11822248
2173	21671	0.0015	LG22	16784220
2174	10460	0.0239	LG13	6966466
2175	9043	-0.0061	LG03	19476998
2176	5208	-0.0028	LG01	2044448
2177	11992	0.0016	LG12	19963181
2178	11994	-0.0051	LG13	8744832
2179	21558	0.0162	LG21	22420803
2180	3547	0.0421	LG17	4126590
2181	3541	0.0615	LG13	24575544
2182	24071	0.1021	LG11	12101375
2183	24077	0.0201	LG18	153762
2184	24467	0.0061	LG07	15454584
2185	11849	0.0256	LG09	12564139
2186	8915	0.0034	LG20	7955725
2187	11843	-0.001	LG16	8907544
2188	10086	0.0759	LG14	26250657
2189	11191	-0.004	LG05	20436363
2190	2967	-0.0073	LG15	15149144
2191	2966	0.2003	LG01	28089763
2192	14342	0.082	LG09	141924
2193	14341	0.0046	LG14	29162427
2194	18641	-0.006	LG20	6528477
2195	18318	0.0136	LG22	3971952
2196	18319	0.0397	LG09	21889342
2197	19046	0.004	LG07	25485765
2198	15165	0.1088	LG16	22293396
2199	765	0.1457	LG01	16350985
2200	17643	0.0051	LG17	10830571
2201	7117	-0.0066	LG03	5072653
2202	24148	0.0828	LG02	9902304
2203	6878	0.0875	LG15	20381790
2204	3043	0.0174	LG21	21161935
2205	18796	-0.0062	LG07	20918202
2206	25511	-0.0012	LG18	12211572
2207	1078	0.0021	LG14	1738653
2208	18793	0.0271	LG20	12594969
2209	19045	0.0355	LG02	11101487
2210	20372	0.004	LG20	5687024
2211	1073	-0.006	LG10	2603183
2212	23486	0.0118	LG11	16266066
2213	14803	0.0555	LG20	11246237
2214	17149	0.1691	LG21	2315611
2215	21073	0.0032	LG12	4069175
2216	15488	0.0259	LG18	19946164
2217	19183	-0.0044	LG01	4056640
2218	25016	0.0275	LG23	8661380
2219	20490	0.0222	LG03	25668424
2220	17644	-0.0048	LG11	24432463
2221	18534	-0.0041	LG18	12493817
2222	1094	0.0136	LG01	8989975
2223	1091	-0.0028	LG04	987643
2224	1092	-1e-04	LG20	20701546
2225	4336	0.0346	LG11	6123685
2226	18528	-0.0019	LG14	1687979
2227	4332	-0.006	LG23	3521287
2228	671	-0.0057	LG23	17377949
2229	18835	0.051	LG20	23406232
2230	13774	0.0114	LG16	24085921
2231	3138	0.194	LG20	13442555
2232	18002	0.0763	LG02	5475402
2233	14741	0.023	LG21	6153416
2234	17856	0.0178	LG08	4176493
2235	18523	-0.0066	LG18	5958731
2236	7604	-0.0065	LG07	24657611
2237	24265	-0.0051	LG23	8127529
2238	13552	0.0097	LG21	15321811
2239	22895	0.0305	LG03	24988455
2240	1323	-0.0041	LG20	6539707
2241	11343	0.0376	LG23	6939864
2242	9850	-0.0035	LG04	4223942
2243	9852	-0.0062	LG21	10137258
2244	9853	0.0073	LG03	22734972
2245	6454	2e-04	LG16	1542135
