Locus	fst	chromosome	position
Ot021194_Ots06q	0.0182	Ots06	75.32
Ot054758_Ots06q	-0.0074	Ots06	75.32
Ot008208_Ots06q	-0.005	Ots06	75.33
Ot049362_Ots06q	-0.0097	Ots06	78.18
Ot029326_Ots06q	-0.0055	Ots06	80.28
Ot000524_Ots06q	-0.01	Ots06	82.14
Ot027345_Ots06q	-0.0019	Ots06	83.58
Ot023699_Ots06q	0.0043	Ots06	83.88
Ot014437_Ots06q	-0.0097	Ots06	94.77
Ot033979_Ots06q	0.0032	Ots06	94.77
Ot010182_Ots06q	-0.0011	Ots06	97.4
Ot011911_Ots06q	-0.0107	Ots06	97.86
Ot032836_Ots06q	0.0061	Ots06	98.33
Ot055965_Ots06q	-0.0107	Ots06	98.33
Ot022189_Ots06q	0.0323	Ots06	98.54
Ot027873_Ots06q	0.0196	Ots06	101.71
Ot047940_Ots06q	-0.0097	Ots06	101.71
Ot007711_Ots06q	-0.0066	Ots06	101.72
Ot004984_Ots06q	0.0168	Ots06	104.59
Ot009849_Ots06q	0.0723	Ots06	106.42
Ot045177_Ots06q	0.0712	Ots06	110
Ot012074_Ots06q	-0.006	Ots06	110.54
Ot053183_Ots06q	-0.0084	Ots06	110.54
Ot023667_Ots06q	0.0404	Ots06	112.62
Ot047975_Ots06q	-0.0088	Ots06	112.62
Ot007254_Ots06q	0.0006	Ots06	115.65
Ot038059_Ots06q	0.0906	Ots06	115.65
Ot007226_Ots06q	0.0054	Ots06	116.22
Ot023620_Ots06q	-0.0028	Ots06	116.22
Ot025188_Ots06q	0.0136	Ots06	116.22
Ot044101_Ots06q	0.013	Ots06	116.22
Ot002517_Ots06q	-0.0056	Ots06	116.96
Ot012255_Ots06q	0.0021	Ots06	116.96
Ot015899_Ots06q	-0.0119	Ots06	117.08
Ot016278_Ots06q	-0.0062	Ots06	117.08
Ot043367_Ots06q	0.0166	Ots06	117.08
Ot050178_Ots06q	0.0012	Ots06	117.08
Ot053289_Ots06q	-0.006	Ots06	117.08
Ot004784_Ots06q	0.0247	Ots06	125.58
Ot017159_Ots06q	0.0065	Ots06	125.58
Ot037729_Ots06q	-0.0029	Ots06	126.94
Ot031773_Ots06q	-0.0094	Ots06	128.23
Ot045804_Ots06q	-0.0047	Ots06	128.23
Ot011435_Ots06q	0.0036	Ots06	129.27
Ot041959_Ots06q	-0.0021	Ots06	129.27
Ot017852_Ots06q	-0.0085	Ots06	129.37
Ot012963_Ots06q	0.0073	Ots06	133.54
Ot018054_Ots06q	0.002	Ots06	133.54
Ot030413_Ots06q	0.08	Ots06	133.54
Ot046347_Ots06q	0.0009	Ots06	133.54
Ot003288_Ots06q	-0.0027	Ots06	135.67
Ot043347_Ots06q	0.007	Ots06	138.98
Ot040824_Ots06q	0.0639	Ots06	140.09
Ot013435_Ots06q	0.067	Ots06	140.42
Ot013951_Ots06q	0.0867	Ots06	140.42
Ot024303_Ots06q	-0.0006	Ots06	140.42
Ot045816_Ots06q	-0.0098	Ots06	140.42
Ot010931_Ots06q	0.0422	Ots06	141.46
Ot030386_Ots06q	0.0196	Ots06	141.46
Ot047750_Ots06q	0.0394	Ots06	141.46
Ot054426_Ots06q	0.0193	Ots06	141.46
Ot011064_Ots06q	-0.0109	Ots06	143.34
Ot040719_Ots06q	0.0055	Ots06	143.58
Ot028461_Ots06q	-0.0086	Ots06	145.02
Ot032080_Ots06q	-0.0068	Ots06	145.02
Ot048009_Ots06q	0.0047	Ots06	145.02
Ot034825_Ots06q	-0.009	Ots06	145.26
Ot022219_Ots06q	0.0098	Ots06	148.13
Ot006010_Ots06q	-0.0047	Ots06	155.18
Ot000212_Ots06q	-0.013	Ots06	166.74
Ot006647_Ots07p	0.0739	Ots07	3.82
Ot003620_Ots07p	-0.0068	Ots07	5.77
Ot007181_Ots07p	-0.0063	Ots07	5.77
Ot012843_Ots07p	-0.0085	Ots07	24.32
Ot013159_Ots07p	0.0412	Ots07	29.42
Ot006294_Ots07p	-0.0036	Ots07	30.04
Ot030210_Ots07p	-0.0089	Ots07	32.07
Ot009070_Ots07p	-0.0111	Ots07	37.31
Ot029867_Ots07p	-0.0064	Ots07	37.31
Ot037216_Ots07p	0.0022	Ots07	37.31
Ot003140_Ots07p	0.0305	Ots07	37.78
Ot015642_Ots07p	0.0027	Ots07	41.79
Ot020510_Ots07p	0.0047	Ots07	42.03
Ot029083_Ots07p	-0.0103	Ots07	42.03
Ot029820_Ots07p	0.0055	Ots07	42.03
Ot034369_Ots07p	0.0356	Ots07	42.03
Ot021224	0.0071	Ots07	43.335
Ot042367_Ots07p	0.0179	Ots07	46.17
Ot013078_Ots07p	0.0268	Ots07	48.89
Ot014169_Ots07p	0.0256	Ots07	48.89
Ot025349_Ots07p	-0.0064	Ots07	48.89
Ot004571_Ots07p	-0.0098	Ots07	52.66
Ot022203_Ots07p	0.0217	Ots07	52.98
Ot049969_Ots07p	-0.0104	Ots07	52.98
Ot039304_Ots07p	-0.0041	Ots07	55.09
Ot042784_Ots07p	-0.0095	Ots07	55.09
Ot012839_Ots07p	-0.0136	Ots07	55.14
Ot054650_Ots07p	-0.0097	Ots07	55.14
Ot055485_Ots07p	0.0102	Ots07	59.5
Ot006858_Ots07p	-0.0072	Ots07	63.98
Ot002467_Ots07p	-0.0097	Ots07	66.16
Ot017499_Ots07p	0.0898	Ots07	66.16
Ot049386_Ots07p	-0.0076	Ots07	66.16
Ot002024_Ots07c	-0.0081	Ots07	78.95
Ot002031_Ots07c	-0.0091	Ots07	78.95
Ot005599_Ots07c	0.0597	Ots07	78.95
Ot011566_Ots07c	0.006	Ots07	78.95
Ot035374_Ots07c	0.0244	Ots07	78.95
Ot039293_Ots07c	0.0242	Ots07	78.95
Ot040038_Ots07c	-0.0041	Ots07	78.95
Ot043825_Ots07c	0.0162	Ots07	78.95
Ot046015_Ots07c	0.0284	Ots07	78.95
Ot003618_Ots07c	0.0009	Ots07	83.86
Ot042665_Ots07c	-0.0098	Ots07	83.86
Ot021851_Ots07c	0.0163	Ots07	86.04
Ot052898_Ots07c	-0.0098	Ots07	86.04
Ot023138_Ots07q	0.0084	Ots07	91.34
Ot014424_Ots07q	0.038	Ots07	92.77
Ot038392_Ots07q	0.0107	Ots07	92.77
Ot043933_Ots07q	-0.0095	Ots07	92.77
Ot003554_Ots07q	0.0707	Ots07	98.36
Ot008027_Ots07q	-0.0057	Ots07	98.36
Ot035864_Ots07q	0.0698	Ots07	98.36
Ot036699_Ots07q	0.0995	Ots07	98.36
Ot055228_Ots07q	0.0016	Ots07	98.36
Ot037324_Ots07q	-0.0038	Ots07	98.37
Ot005463_Ots07q	-0.0095	Ots07	99.53
Ot018251_Ots07q	0.0019	Ots07	99.53
Ot004589_Ots07q	0.0022	Ots07	101.7
Ot033244_Ots07q	-0.0055	Ots07	101.7
Ot025361_Ots07q	0.0093	Ots07	105.04
Ot029404_Ots07q	0.0117	Ots07	107.92
Ot015309_Ots07q	-0.0112	Ots07	109.19
Ot025431_Ots07q	0.0383	Ots07	109.19
Ot031355_Ots07q	0.0323	Ots07	109.19
Ot054518_Ots07q	-0.0105	Ots07	109.19
Ot014907_Ots07q	0.0095	Ots07	110.62
Ot000539_Ots07q	0.0374	Ots07	114.81
Ot035069_Ots07q	-0.0039	Ots07	121.11
Ot019407_Ots07q	-0.0103	Ots07	124.28
Ot013897_Ots07q	0.0001	Ots07	125.87
Ot038101_Ots07q	0.0044	Ots07	125.87
Ot054425_Ots07q	-0.0086	Ots07	125.87
Ot055329_Ots07q	0.0106	Ots07	125.87
Ot001718_Ots07q	-0.0012	Ots07	127.03
Ot014932_Ots07q	-0.0058	Ots07	127.03
Ot019476_Ots07q	-0.0081	Ots07	127.03
Ot040790_Ots07q	-0.0079	Ots07	130.67
Ot001462_Ots07q	0.0338	Ots07	133.91
Ot018095_Ots07q	0.027	Ots07	133.91
Ot007838_Ots07q	-0.0016	Ots07	134.37
Ot019798_Ots07q	-0.0052	Ots07	136.16
Ot035927_Ots07q	-0.0052	Ots07	136.16
Ot036242_Ots07q	-0.01	Ots07	136.16
Ot055962_Ots07q	-0.0067	Ots07	136.16
Ot010442_Ots07q	0.0102	Ots07	137.8
Ot028666_Ots07q	-0.0021	Ots07	137.8
Ot032615_Ots07q	-0.0077	Ots07	137.8
Ot000546_Ots07q	0.065	Ots07	140.66
Ot006143_Ots07q	0.0535	Ots07	140.86
Ot018525_Ots07q	-0.0041	Ots07	140.86
Ot026243_Ots07q	0.1005	Ots07	140.86
Ot034104_Ots07q	-0.0113	Ots07	140.86
Ot042871_Ots07q	0.042	Ots07	142.25
Ot054331_Ots07q	-0.0132	Ots07	142.26
Ot025777_Ots07q	0.0322	Ots07	142.47
Ot006660_Ots07q	-0.0078	Ots07	142.5
Ot034008_Ots07q	0.0279	Ots07	142.5
Ot006197_Ots07q	0.0348	Ots07	144.59
Ot040615_Ots07q	0.0036	Ots07	144.59
Ot001031_Ots07q	-0.0123	Ots07	144.6
Ot038216_Ots07q	0.0126	Ots07	144.6
Ot001102_Ots07q	-0.0074	Ots07	144.99
Ot013299_Ots07q	-0.0091	Ots07	144.99
Ot024332_Ots07q	-0.0039	Ots07	144.99
Ot052967_Ots07q	-0.004	Ots07	144.99
Ot053081_Ots07q	0.0522	Ots07	144.99
Ot013707_Ots07q	0.0064	Ots07	145.56
Ot018392_Ots07q	-0.0072	Ots07	145.56
Ot018673_Ots07q	-0.0095	Ots07	145.56
Ot045530_Ots07q	-0.0096	Ots07	145.56
Ot049204_Ots07q	-0.0095	Ots07	145.56
Ot049855_Ots07q	0.0112	Ots07	145.56
Ot049632_Ots07q	-0.0077	Ots07	145.65
Ot020222_Ots07q	0.0506	Ots07	149.41
Ot027106_Ots07q	-0.0079	Ots07	149.41
Ot024906_Ots07q	0.0473	Ots07	149.59
Ot005231_Ots07q	-0.004	Ots07	151.02
Ot038093_Ots07q	0.1333	Ots07	151.02
Ot025050_Ots07q	0.0237	Ots07	151.93
Ot029277_Ots07q	-0.006	Ots07	152.27
Ot043375_Ots07q	0.0695	Ots07	152.27
Ot004916_Ots07q	0.0333	Ots07	152.93
Ot013526_Ots07q	0.048	Ots07	152.93
Ot021529_Ots07q	0.0252	Ots07	152.93
Ot030983_Ots07q	-0.0013	Ots07	153.81
Ot000063_Ots07q	-0.0094	Ots07	156.9
Ot013652_Ots07q	-0.0012	Ots07	156.9
Ot045140_Ots07q	0.033	Ots07	156.9
Ot046489_Ots07q	0.0191	Ots07	156.9
Ot046536_Ots07q	-0.0008	Ots07	156.9
Ot047294_Ots07q	-0.0084	Ots07	156.9
Ot050064_Ots07q	0.0354	Ots07	156.9
Ot051617_Ots07q	-0.015	Ots07	156.9
Ot051629_Ots07q	-0.0106	Ots07	156.9
Ot052611_Ots07q	0.0034	Ots07	156.9
Ot052592_Ots07q	-0.0096	Ots07	158.23
Ot000032_Ots07q	-0.0084	Ots07	158.24
Ot002301_Ots07q	0.0891	Ots07	158.24
Ot015273_Ots07q	0.0417	Ots07	158.24
Ot018125_Ots07q	0.0333	Ots07	158.24
Ot021566_Ots07q	-0.0104	Ots07	158.24
Ot021811_Ots07q	0.0339	Ots07	158.24
Ot023492_Ots07q	-0.0011	Ots07	158.24
Ot024816_Ots07q	0.0003	Ots07	158.24
Ot027800_Ots07q	-0.0016	Ots07	158.24
Ot036658_Ots07q	-0.0075	Ots07	158.24
Ot041725_Ots07q	0.0121	Ots07	158.24
Ot043221_Ots07q	0.0088	Ots07	158.24
Ot002497_Ots08p	-0.0106	Ots08	0
Ot002530_Ots08p	-0.0009	Ots08	0
Ot011420_Ots08p	-0.0104	Ots08	0
Ot017047_Ots08p	0.0019	Ots08	0
Ot019439_Ots08p	-0.0104	Ots08	0
Ot020466_Ots08p	-0.0028	Ots08	0
Ot021419_Ots08p	0.0099	Ots08	0
Ot025635_Ots08p	0.0471	Ots08	0
Ot026767_Ots08p	-0.0119	Ots08	0
Ot047300_Ots08p	-0.0103	Ots08	0
Ot048902_Ots08p	-0.0117	Ots08	0
Ot049026_Ots08p	-0.0076	Ots08	0
Ot051517_Ots08p	0.0128	Ots08	0
Ot005881_Ots08p	-0.0103	Ots08	0.01
Ot012797_Ots08p	-0.0085	Ots08	0.01
Ot014904_Ots08p	0.0134	Ots08	0.01
Ot015813_Ots08p	0.1098	Ots08	0.01
Ot017303_Ots08p	0.0023	Ots08	0.01
Ot018067_Ots08p	0.0245	Ots08	0.01
Ot021376_Ots08p	-0.0071	Ots08	0.01
Ot021407_Ots08p	-0.0068	Ots08	0.01
Ot033469_Ots08p	-0.0133	Ots08	0.01
Ot036462_Ots08p	-0.0121	Ots08	0.01
Ot039457_Ots08p	-0.0038	Ots08	0.01
Ot041701_Ots08p	0.001	Ots08	0.01
Ot044454_Ots08p	0.0029	Ots08	0.01
Ot045977_Ots08p	-0.0091	Ots08	0.01
Ot046764_Ots08p	0.0392	Ots08	0.01
Ot052554_Ots08p	-0.0061	Ots08	0.01
Ot052827_Ots08p	0.0128	Ots08	0.01
Ot055674_Ots08p	0.058	Ots08	0.01
Ot026636_Ots08p	0.0674	Ots08	0.57
Ot030352_Ots08p	0.0051	Ots08	1.35
Ot022737_Ots08p	-0.0104	Ots08	1.45
Ot026512_Ots08p	-0.0038	Ots08	1.45
Ot046833_Ots08p	0.0061	Ots08	1.45
Ot015280_Ots08p	0.0017	Ots08	1.97
Ot035242_Ots08p	-0.0067	Ots08	2.23
Ot008734_Ots08p	0.1274	Ots08	2.49
Ot016017_Ots08p	0.0284	Ots08	2.49
Ot016533_Ots08p	0.0103	Ots08	2.49
Ot027572_Ots08p	-0.0077	Ots08	2.49
Ot040793_Ots08p	-0.0047	Ots08	2.49
Ot045915_Ots08p	-0.0008	Ots08	2.49
Ot049073_Ots08p	0.0132	Ots08	2.49
Ot001201_Ots08p	-0.0048	Ots08	2.58
Ot005764_Ots08p	0.0088	Ots08	2.58
Ot009866_Ots08p	0.038	Ots08	2.58
Ot039756_Ots08p	-0.0069	Ots08	2.58
Ot049835_Ots08p	0.0102	Ots08	2.58
Ot051831_Ots08p	-0.0054	Ots08	2.58
Ot004361_Ots08p	-0.0111	Ots08	2.66
Ot004970_Ots08p	0.0746	Ots08	2.66
Ot010098_Ots08p	0.0171	Ots08	2.66
Ot022854_Ots08p	-0.0029	Ots08	2.66
Ot024310_Ots08p	0.0017	Ots08	2.66
Ot000651_Ots08p	-0.0032	Ots08	3.93
Ot034493_Ots08p	-0.0053	Ots08	3.93
Ot036059_Ots08p	0.0147	Ots08	5.36
Ot039717_Ots08p	0.0451	Ots08	5.36
Ot039768_Ots08p	0.1427	Ots08	5.36
Ot044113_Ots08p	0.0066	Ots08	5.36
Ot044224_Ots08p	-0.0102	Ots08	5.36
Ot013043_Ots08p	-0.0101	Ots08	5.56
Ot009092_Ots08p	0.0031	Ots08	5.79
Ot013116_Ots08p	-0.0064	Ots08	5.79
Ot012859_Ots08p	-0.0073	Ots08	6.8
Ot014491_Ots08p	0.0262	Ots08	6.8
Ot030073_Ots08p	-0.0022	Ots08	6.8
Ot045075_Ots08p	0.0119	Ots08	6.8
Ot046337_Ots08p	0.0051	Ots08	6.8
Ot004249_Ots08p	-0.0096	Ots08	9.14
Ot013966_Ots08p	-0.0115	Ots08	9.14
Ot014750_Ots08p	0.0028	Ots08	9.14
Ot037993_Ots08p	-0.0152	Ots08	9.14
Ot043018_Ots08p	0.0248	Ots08	9.14
Ot055099_Ots08p	0.0018	Ots08	9.14
Ot016147_Ots08p	-0.0068	Ots08	10.3
Ot046743_Ots08p	-0.0061	Ots08	10.3
Ot011188_Ots08p	-0.0115	Ots08	11.03
Ot017048_Ots08p	0.0172	Ots08	11.03
Ot035446_Ots08p	0.0367	Ots08	11.03
Ot039034_Ots08p	-0.0065	Ots08	12.74
Ot014486_Ots08p	-0.0108	Ots08	14.18
Ot038581_Ots08p	0.0059	Ots08	14.18
Ot022803_Ots08p	-0.0073	Ots08	14.19
Ot001578_Ots08p	-0.0087	Ots08	15.63
Ot017905_Ots08p	0.0007	Ots08	15.63
Ot024397_Ots08p	0.0044	Ots08	15.63
Ot041447_Ots08p	-0.0094	Ots08	18.79
Ot051627_Ots08p	0.0413	Ots08	18.79
Ot052960_Ots08p	-0.0083	Ots08	18.79
Ot026497_Ots08p	0.033	Ots08	18.8
Ot030180_Ots08p	-0.0122	Ots08	18.8
Ot050815_Ots08p	-0.0111	Ots08	18.8
Ot015178_Ots08p	0.0283	Ots08	19.69
Ot052188_Ots08p	-0.0101	Ots08	19.69
Ot038627	0.0055	Ots08	20.315
Ot055805_Ots08p	-0.008	Ots08	23.11
Ot046717_Ots08p	0.0759	Ots08	25.29
Ot010867_Ots08p	-0.005	Ots08	27.48
Ot028972_Ots08p	0.0715	Ots08	35.06
Ot014286_Ots08p	-0.0065	Ots08	48.82
Ot031247_Ots08p	0.015	Ots08	48.82
Ot003301_Ots08p	0.0008	Ots08	50.49
Ot029296_Ots08p	-0.0048	Ots08	50.49
Ot039020_Ots08p	0.0342	Ots08	50.49
Ot042109_Ots08p	-0.0083	Ots08	50.49
Ot029452_Ots08p	0	Ots08	54.86
Ot051149_Ots08p	0.0235	Ots08	54.86
Ot011031_Ots08p	0.0224	Ots08	59.44
Ot032962	0.0072	Ots08	59.440
Ot025688_Ots08p	-0.0003	Ots08	62.4
Ot050843_Ots08p	-0.005	Ots08	62.4
Ot008425_Ots08c	0.001	Ots08	64.41
Ot007262_Ots08c	-0.0003	Ots08	65.43
Ot009790_Ots08c	0.0119	Ots08	65.43
Ot032322_Ots08c	0.015	Ots08	65.43
Ot054433_Ots08c	0.0128	Ots08	65.43
Ot002041_Ots08c	-0.0082	Ots08	66.17
Ot004712_Ots08c	-0.0067	Ots08	66.17
Ot026324_Ots08c	0.0045	Ots08	66.17
Ot027204_Ots08c	-0.0068	Ots08	66.17
Ot049836_Ots08c	-0.0067	Ots08	66.17
Ot034058_Ots08c	-0.0156	Ots08	66.27
Ot003087_Ots08c	0.0585	Ots08	70.63
Ot009351_Ots08c	0.0023	Ots08	70.88
Ot036282_Ots08q	0.0051	Ots08	72.58
Ot053749_Ots08q	0.067	Ots08	74.77
Ot025406_Ots08q	-0.0047	Ots08	77.65
Ot025665_Ots08q	0.0055	Ots08	77.65
Ot044856_Ots08q	-0.0021	Ots08	77.65
Ot007377_Ots08q	-0.0084	Ots08	79.74
Ot008003_Ots08q	-0.0111	Ots08	79.74
Ot013747_Ots08q	-0.0004	Ots08	79.74
Ot032862_Ots08q	0.0917	Ots08	79.74
Ot036259_Ots08q	0.0287	Ots08	79.74
Ot049351_Ots08q	-0.0079	Ots08	79.74
Ot027665_Ots08q	-0.0084	Ots08	87.77
Ot006843_Ots08q	0.0091	Ots08	87.8
Ot004345_Ots08q	-0.0135	Ots08	89.92
Ot014960_Ots08q	-0.0101	Ots08	89.92
Ot019398_Ots08q	-0.0088	Ots08	89.92
Ot035834_Ots08q	-0.0096	Ots08	89.92
Ot037008_Ots08q	0.0426	Ots08	89.92
Ot043802_Ots08q	-0.0073	Ots08	89.92
Ot047508_Ots08q	0.021	Ots08	89.92
Ot019608_Ots08q	-0.0004	Ots08	92.92
Ot023221_Ots08q	-0.0026	Ots08	92.92
Ot038156_Ots08q	-0.0092	Ots08	92.92
Ot040744_Ots08q	0.0623	Ots08	92.92
Ot045137_Ots08q	-0.0038	Ots08	92.92
Ot050108_Ots08q	-0.012	Ots08	92.92
Ot001080_Ots08q	0.03	Ots08	98.16
Ot004346_Ots08q	-0.0073	Ots08	98.16
Ot018952_Ots08q	-0.003	Ots08	98.16
Ot020732_Ots08q	-0.0042	Ots08	100.49
Ot022625_Ots08q	0.0105	Ots08	100.53
Ot033807_Ots08q	-0.0003	Ots08	100.53
Ot026423_Ots08q	0.0351	Ots08	100.62
Ot003136	0.0214	Ots08	100.620
Ot019988	-0.0111	Ots08	100.620
Ot053347_Ots08q	-0.0086	Ots08	105.71
Ot052496_Ots08q	-0.0094	Ots08	107.1
Ot001226_Ots08q	0.002	Ots08	109.08
Ot054385_Ots08q	-0.0094	Ots08	109.08
Ot023034_Ots08q	-0.0101	Ots08	110.85
Ot032313_Ots08q	0.0224	Ots08	110.85
Ot038722_Ots08q	0.0059	Ots08	110.85
Ot015328_Ots08q	0.0543	Ots08	114.96
Ot022494_Ots08q	0.0541	Ots08	114.96
Ot025439_Ots08q	0.0043	Ots08	114.96
Ot028900_Ots08q	-0.0124	Ots08	114.96
Ot041718_Ots08q	-0.009	Ots08	114.96
Ot016373_Ots08q	0.0431	Ots08	114.99
Ot017205_Ots08q	-0.0017	Ots08	117.13
Ot049291_Ots08q	-0.009	Ots08	117.81
Ot021606_Ots08q	0	Ots08	119.22
Ot023796_Ots08q	0.0061	Ots08	119.22
Ot004376_Ots08q	-0.0027	Ots08	121.96
Ot003069_Ots08q	-0.01	Ots08	122.02
Ot014394_Ots08q	-0.001	Ots08	122.02
Ot024123_Ots08q	-0.0087	Ots08	122.02
Ot034216_Ots08q	-0.0058	Ots08	122.02
Ot034617_Ots08q	-0.0033	Ots08	122.02
Ot044958_Ots08q	0.0189	Ots08	122.02
Ot003690_Ots08q	-0.01	Ots08	123.45
Ot025917_Ots08q	0.0501	Ots08	123.45
Ot046773_Ots08q	0.0041	Ots08	123.45
Ot010586_Ots08q	0.006	Ots08	125.83
Ot045096_Ots08q	-0.0102	Ots08	125.83
Ot004176_Ots08q	0.0009	Ots08	128.01
Ot005160_Ots08q	0.0144	Ots08	128.01
Ot011695_Ots08q	0.0007	Ots08	128.01
Ot020912_Ots08q	0.0219	Ots08	128.01
Ot039351_Ots08q	-0.0127	Ots08	128.01
Ot050712_Ots08q	-0.0091	Ots08	128.01
Ot006688_Ots08q	-0.0095	Ots08	128.02
Ot019634_Ots08q	-0.0103	Ots08	128.02
Ot034012_Ots08q	-0.0094	Ots08	128.02
Ot042824_Ots08q	0.0018	Ots08	128.02
Ot051884_Ots08q	-0.0041	Ots08	128.02
Ot053429_Ots08q	-0.0028	Ots08	128.02
Ot003286_Ots08q	-0.0052	Ots08	128.03
Ot004344_Ots08q	0.0213	Ots08	128.03
Ot010684_Ots08q	-0.0109	Ots08	128.03
Ot015215_Ots08q	0.0085	Ots08	128.03
Ot015987_Ots08q	0.0188	Ots08	128.03
Ot019184_Ots08q	0.0042	Ots08	128.03
Ot022387_Ots08q	-0.0116	Ots08	128.03
Ot001649_Ots08q	0.0192	Ots08	129.48
Ot007752_Ots08q	-0.0111	Ots08	129.48
Ot003100_Ots09p	0.0418	Ots09	0
Ot035883_Ots09p	-0.016	Ots09	0
Ot023528	-0.0072	Ots09	0.000
Ot002856_Ots09p	-0.0076	Ots09	0.06
Ot010476_Ots09p	0.0663	Ots09	0.06
Ot012327_Ots09p	0.088	Ots09	0.06
Ot016717_Ots09p	0.0061	Ots09	0.06
Ot018712_Ots09p	0.0535	Ots09	0.06
Ot020064_Ots09p	-0.0113	Ots09	0.06
Ot020591_Ots09p	0.004	Ots09	0.06
Ot025942_Ots09p	0.0053	Ots09	0.06
Ot032001_Ots09p	0.0048	Ots09	0.06
Ot032189_Ots09p	0.0222	Ots09	0.06
Ot034623_Ots09p	0.0336	Ots09	0.06
Ot036868_Ots09p	0.0504	Ots09	0.06
Ot039870_Ots09p	-0.0113	Ots09	0.06
Ot054326_Ots09p	0.0071	Ots09	0.06
Ot054893_Ots09p	-0.0076	Ots09	0.06
Ot055205_Ots09p	0.0231	Ots09	0.06
Ot055515_Ots09p	-0.0043	Ots09	0.06
Ot055993_Ots09p	0.0252	Ots09	0.06
Ot000855_Ots09p	-0.0107	Ots09	1.49
Ot008541_Ots09p	0.1112	Ots09	1.49
Ot010985_Ots09p	-0.0062	Ots09	1.49
Ot011411_Ots09p	-0.0013	Ots09	1.49
Ot032334_Ots09p	0.0123	Ots09	1.49
Ot039642_Ots09p	-0.0089	Ots09	1.49
Ot031524_Ots09p	0.008	Ots09	2.08
Ot005430_Ots09p	-0.0081	Ots09	5.47
Ot047977_Ots09p	0.0191	Ots09	5.47
Ot025336_Ots09p	0.0991	Ots09	6.56
Ot018169_Ots09p	0	Ots09	7.99
Ot024265_Ots09p	-0.0057	Ots09	7.99
Ot032930_Ots09p	0.0182	Ots09	7.99
Ot036885_Ots09p	0.0992	Ots09	7.99
Ot038257_Ots09p	-0.0081	Ots09	7.99
Ot044503_Ots09p	-0.0127	Ots09	7.99
Ot049902_Ots09p	-0.0044	Ots09	7.99
Ot007816_Ots09p	0.0065	Ots09	8.02
Ot026051_Ots09p	0.0248	Ots09	8.02
Ot044294_Ots09p	0.0276	Ots09	8.02
Ot048963_Ots09p	-0.0059	Ots09	8.02
Ot049624_Ots09p	0.0652	Ots09	8.02
Ot014098_Ots09p	0.0029	Ots09	8.14
Ot037407_Ots09p	-0.0009	Ots09	8.14
Ot013696_Ots09p	-0.0107	Ots09	9.18
Ot021814_Ots09p	0.0053	Ots09	9.18
Ot027586_Ots09p	-0.0113	Ots09	9.18
Ot056685_Ots09p	-0.0044	Ots09	9.18
Ot006778	0.0306	Ots09	9.180
Ot028225_Ots09p	0.0546	Ots09	9.3
Ot034068_Ots09p	0.0453	Ots09	9.41
Ot039055_Ots09p	0.0558	Ots09	15.16
Ot053571_Ots09p	-0.0083	Ots09	15.16
Ot041495_Ots09p	0.0191	Ots09	17.34
Ot007457_Ots09p	-0.0027	Ots09	18.21
Ot006769_Ots09p	-0.0093	Ots09	18.76
Ot009348_Ots09p	-0.0079	Ots09	18.76
Ot039422_Ots09p	0.0484	Ots09	18.76
Ot005846_Ots09p	0.0337	Ots09	23.41
Ot053628_Ots09p	0.0046	Ots09	25.08
Ot026517_Ots09p	0.0079	Ots09	26.51
Ot021849_Ots09p	-0.0039	Ots09	30.96
Ot008254_Ots09p	-0.0104	Ots09	31.8
Ot031739_Ots09p	-0.0075	Ots09	33.22
Ot016484_Ots09p	0.0051	Ots09	34.16
Ot014289_Ots09p	-0.0063	Ots09	36
Ot041974_Ots09p	-0.0031	Ots09	36
Ot046325_Ots09p	-0.0002	Ots09	36
Ot014330_Ots09p	-0.0075	Ots09	36.75
Ot018218_Ots09p	0.0045	Ots09	36.75
Ot028843_Ots09p	-0.0132	Ots09	36.75
Ot028975_Ots09p	0.0387	Ots09	36.75
Ot039837_Ots09p	-0.0015	Ots09	36.75
Ot010705_Ots09p	-0.0136	Ots09	39.89
Ot015757_Ots09p	0.0739	Ots09	39.89
Ot036274_Ots09p	-0.0082	Ots09	39.89
Ot056695_Ots09p	-0.0067	Ots09	39.91
Ot020227_Ots09p	-0.0077	Ots09	40.68
Ot018799_Ots09p	0.01	Ots09	41.38
Ot006706_Ots09p	0.0292	Ots09	42.17
Ot045770_Ots09p	0.0588	Ots09	42.17
Ot002217_Ots09p	0.0453	Ots09	42.41
Ot007314_Ots09p	0.0087	Ots09	43.18
Ot009086_Ots09p	0.0045	Ots09	43.18
Ot010632_Ots09p	-0.0096	Ots09	43.18
Ot015491_Ots09p	-0.0152	Ots09	43.18
Ot021261_Ots09p	-0.0122	Ots09	43.18
Ot022984_Ots09p	0.0039	Ots09	43.18
Ot023455_Ots09p	-0.0113	Ots09	43.18
Ot025754_Ots09p	0.0047	Ots09	43.18
Ot045384_Ots09p	0.0033	Ots09	43.18
Ot009495_Ots09p	0.0068	Ots09	44.35
Ot001043_Ots09p	0.0133	Ots09	48.62
Ot011534_Ots09p	-0.0104	Ots09	48.62
Ot011616_Ots09p	0.0676	Ots09	48.62
Ot026388_Ots09p	-0.0125	Ots09	48.62
Ot045578_Ots09p	0.0164	Ots09	48.62
Ot050343_Ots09p	-0.0127	Ots09	48.62
Ot016188_Ots09p	0.0001	Ots09	52.92
Ot042095_Ots09p	0.0277	Ots09	52.92
Ot001975_Ots09p	-0.0071	Ots09	55.78
