Locus	fst	chromosome	position
1513	12320	0.0535	LG20	9208037
1514	20586	-0.0078	LG02	23733031
1515	20588	0.0181	LG15	8372922
1516	19141	-0.007	LG18	8738997
1517	14221	0.1128	LG21	20827935
1518	14955	0.3518	LG06	4090145
1519	7230	-0.0082	LG17	13836722
1520	16902	0.0683	LG23	17396584
1521	21360	0.0959	LG11	16819948
1522	1739	0.0201	LG22	11675953
1523	1738	9e-04	LG16	27755689
1524	13237	0.0041	LG18	12117320
1525	18694	-0.0056	LG05	21068872
1526	24005	0.1108	LG20	16265452
1527	1730	0.0096	LG01	20219379
1528	5232	0.023	LG06	19843692
1529	20036	0.0827	LG09	7937542
1530	1734	0.0091	LG17	16433379
1531	1737	0.0236	LG07	14640691
1532	20666	-0.0063	LG11	22294272
1533	13124	0.0023	LG18	20374201
1534	13125	0.0039	LG10	11392859
1535	15808	0.017	LG20	6786084
1536	15805	0.0932	LG19	7169435
1537	17073	0.0307	LG02	10365156
1538	11818	0.0652	LG05	2648540
1539	18142	0.0128	LG20	19914321
1540	13129	-0.0036	LG09	16518082
1541	752	0.0206	LG11	8223689
1542	756	0.016	LG11	3127754
1543	17428	0.0179	LG13	5252675
1544	25052	0.0432	LG20	16846288
1545	6886	-0.0082	LG18	10393365
1546	6887	0.0186	LG02	11466154
1547	1596	0.0172	LG16	22145857
1548	6882	0.0897	LG07	8078705
1549	1590	-9e-04	LG22	5312405
1550	3076	-0.0067	LG18	13129513
1551	18322	1e-04	LG11	5422392
1552	2950	-0.0056	LG22	7744666
1553	14311	0.0252	LG20	15345806
1554	1027	0.0764	LG11	880476
1555	1020	-0.0052	LG18	17770636
1556	12713	-0.0068	LG09	10266318
1557	7164	0.0442	LG03	20693275
1558	4365	-0.0025	LG01	18164746
1559	24029	0.0115	LG15	20569610
1560	4361	0.0777	LG11	27160901
1561	4368	0.0883	LG08	12744936
1562	12892	0.0121	LG03	714072
1563	15573	-0.0049	LG06	6638277
1564	15571	0.0181	LG18	1896621
1565	8278	-0.0049	LG12	6752117
1566	8277	0.0434	LG02	5947585
1567	14559	0.0102	LG17	5508601
1568	11072	-0.0069	LG18	1753151
1569	14550	-0.0063	LG19	5644780
1570	22707	0.0324	LG02	23145300
1571	3102	0.1419	LG14	22294077
1572	8670	0.0112	LG11	27130781
1573	5	0.1575	LG11	27261814
1574	1441	0.1124	LG14	10322868
1575	12869	-0.0037	LG14	24287175
1576	8064	-0.0033	LG12	6180142
1577	20923	4e-04	LG11	14468605
1578	4092	-4e-04	LG12	6182711
1579	23215	0.091	LG03	6928935
1580	4090	0.0059	LG09	17063685
1581	4097	-0.0068	LG17	16950745
1582	22348	0.0266	LG18	4567412
1583	22349	-0.0035	LG22	16115335
1584	19126	0.0349	LG02	11403166
1585	22615	0	LG15	16328025
1586	22340	0.0079	LG02	19082581
1587	23587	0.0086	LG06	24168683
1588	23584	-0.0072	LG01	11497482
1589	5730	0.0172	LG16	5110535
1590	11319	0.0158	LG10	17278254
1591	12205	-0.0064	LG01	144969
1592	5739	0.1028	LG07	30391639
1593	15010	-0.0052	LG11	8774566
1594	6462	0.0152	LG12	25449456
1595	12201	0.0687	LG09	14680579
1596	9801	0.2428	LG01	8078099
1597	7583	0.0217	LG22	17211593
1598	7747	0.0078	LG13	8626858
1599	22640	-0.0051	LG09	17652604
1600	18166	0.003	LG12	567544
1601	7749	-0.0078	LG11	25187021
1602	23879	0.0135	LG01	17874079
1603	15543	-0.0062	LG01	3923225
1604	14174	0.0043	LG18	22110953
1605	8724	0.0094	LG04	17119035
1606	24153	0.0284	LG01	5987265
1607	20446	0.0793	LG09	11671951
1608	3929	0.0068	LG13	6072318
1609	22508	-0.0058	LG02	19309451
1610	6729	0.0816	LG11	19415556
1611	4782	0.099	LG16	29902249
1612	11886	0.1032	LG07	25941514
1613	19014	0.0038	LG11	24642299
1614	8095	-0.0065	LG04	33023845
1615	8267	0.0569	LG12	11939803
1616	12521	0.0455	LG08	19539358
1617	4148	-0.0063	LG21	18381376
1618	23694	-0.0063	LG14	27086884
1619	4145	0.0247	LG12	23109552
1620	8260	8e-04	LG16	27304295
1621	4140	-0.0051	LG13	22202718
1622	14912	0.0204	LG21	2599462
1623	3855	-0.0052	LG21	19913962
1624	21851	0.0797	LG17	11697684
1625	3853	-0.0028	LG03	19916664
1626	22085	0.039	LG18	13692097
1627	8726	0.0558	LG14	17015235
1628	14426	0.0838	LG05	4935071
1629	19275	-0.0066	LG03	25242684
1630	12069	0.014	LG06	20237554
1631	19784	0.3254	LG11	19585086
1632	12064	-0.0075	LG08	10043041
1633	6094	0.0288	LG12	8466885
1634	16571	0.1085	LG06	7867244
1635	10350	-0.0065	LG03	7068423
1636	6658	0.0345	LG15	22394483
1637	6657	0.0418	LG03	7628668
1638	12664	0.0188	LG15	5039497
1639	19650	0.1881	LG21	20367923
1640	19651	0.0466	LG14	5180737
1641	15548	0.1065	LG01	13549939
1642	10806	-0.0065	LG02	21825178
1643	16179	0.0163	LG03	27266677
1644	20990	0.0028	LG07	21131169
1645	198	-0.0093	LG10	12542466
1646	21844	-0.0063	LG01	12649886
1647	14545	0.1047	LG11	28187496
1648	17552	0.0748	LG19	178221
1649	21666	6e-04	LG18	19530417
1650	19879	0.0097	LG07	27702248
1651	4556	-0.0062	LG09	1872502
1652	4557	-0.0075	LG04	3826017
1653	6388	-9e-04	LG22	4388180
1654	4550	0.0187	LG12	17753872
1655	21061	0.0844	LG09	3779676
1656	15494	0.1085	LG05	18979819
1657	21996	0.0194	LG21	4890359
1658	19513	0.0144	LG18	17677192
1659	11687	0.022	LG05	13038479
1660	11686	0.0085	LG19	20003266
1661	17898	0.0106	LG06	24099530
1662	14070	-0.0055	LG03	13845404
1663	11443	0.0442	LG21	5151457
1664	2382	0.0148	LG23	570487
1665	17237	-0.0032	LG21	2997516
1666	24801	0.0097	LG14	27298761
1667	20544	0.0675	LG12	6086824
1668	5002	0.0035	LG10	1370047
1669	10334	0	LG13	17465274
1670	2762	-0.0026	LG22	122447
1671	20625	0.0393	LG14	3709595
1672	20624	0.006	LG18	13659026
1673	9159	0.0132	LG10	6204018
1674	9158	0.0348	LG11	6826719
1675	22899	0.3544	LG22	10850682
1676	9489	0.0305	LG09	10420914
1677	24168	0.0241	LG11	20084116
1678	17132	-0.0049	LG03	11263632
1679	17134	0.0448	LG03	14854029
1680	11304	0.0078	LG02	4112741
1681	12242	-0.0056	LG18	18874747
1682	6275	-0.0059	LG02	8423715
1683	6274	0.0321	LG12	13367814
1684	16790	0.0191	LG23	6321701
1685	16791	0.019	LG10	25140041
1686	6279	-0.0066	LG20	4903810
1687	4426	0.1041	LG10	4400003
1688	25129	-0.0034	LG17	588319
1689	1845	0.0439	LG03	16345097
1690	6077	0.0031	LG01	16099585
1691	12087	-0.0058	LG03	25954272
1692	4958	-0.0039	LG10	22107920
1693	22705	0.0882	LG04	17429463
1694	12082	0.0302	LG01	19122718
1695	12083	0.0134	LG13	13895706
1696	4956	0.0682	LG11	10490527
1697	2160	-0.0025	LG12	18822680
1698	9731	0.0187	LG14	23757247
1699	14032	0.0409	LG03	7893897
1700	16718	-0.006	LG07	27965978
1701	9738	0.1577	LG13	8668477
1702	20486	-0.0016	LG23	1216584
1703	21336	0.0438	LG17	5556158
1704	13430	0.0467	LG14	25158945
1705	7345	0.0861	LG05	10239778
1706	3298	-0.0058	LG21	12713994
1707	7341	-0.0012	LG01	25623962
1708	1906	0.0409	LG02	19009588
1709	1907	0.0825	LG10	17098895
1710	10024	0.0212	LG05	2172020
1711	5133	0.0682	LG12	19492744
1712	24232	0.017	LG23	11789069
1713	21339	0.0439	LG04	10785561
1714	13207	0.0058	LG09	19949567
1715	21596	0.0122	LG18	2607432
1716	13209	0.0316	LG15	12653317
1717	17512	0.0193	LG22	4444450
1718	22355	-0.002	LG14	25322554
1719	6	0.0187	LG10	5565406
1720	12334	0.0089	LG04	3825929
1721	20964	0.0104	LG15	19751967
1722	12331	-0.0054	LG04	18954802
1723	15907	0.0171	LG09	9465117
1724	13162	0.0728	LG01	4650983
1725	20551	0.0455	LG16	27618250
1726	13163	0.0026	LG09	23918871
1727	7000	0.0665	LG04	11009190
1728	20559	0.0449	LG01	8160450
1729	14140	-0.0066	LG06	7517417
1730	10245	0.0457	LG14	12893504
1731	18687	0.0012	LG14	25020971
1732	21537	-0.0073	LG22	11444989
1733	5227	-0.0065	LG23	17985491
1734	18512	0.0591	LG21	15913059
1735	8936	0.0033	LG23	7449359
1736	14814	0.0065	LG01	4757332
1737	18517	-0.0022	LG07	16558501
1738	18514	0.052	LG13	20554528
1739	14810	-0.0023	LG07	12619906
1740	15557	0.0196	LG02	9912739
1741	15140	-0.0039	LG06	5825366
1742	15145	-0.0067	LG13	3341126
1743	22423	0.013	LG20	19010849
1744	15780	-0.0073	LG23	5975215
1745	6890	-0.0092	LG11	11780929
1746	3061	0.1227	LG19	12728793
1747	17947	-0.0054	LG14	25735447
1748	7171	-0.0061	LG07	16286288
1749	3066	0.007	LG16	5085357
1750	7173	-0.007	LG01	18990205
1751	14360	0.0025	LG11	20090953
1752	14491	0.0099	LG23	16153727
1753	18331	0.0587	LG22	4794432
1754	1053	0.0247	LG13	11331788
1755	1054	0.1097	LG06	19898749
1756	16393	0.0025	LG22	17716788
1757	1059	-0.0055	LG01	27624343
1758	1693	-0.0042	LG08	10243819
1759	20425	-0.003	LG05	6497308
1760	618	-0.0019	LG14	2325174
1761	18678	0.0186	LG16	26034933
1762	4317	0.0595	LG08	21516625
1763	612	0.0115	LG21	15008260
1764	613	-0.0069	LG22	6028173
1765	12884	0.0427	LG14	17957451
1766	616	0.0108	LG14	1538720
1767	1275	0.1103	LG01	19119404
1768	12881	0.0523	LG03	22108213
1769	8798	0.0711	LG10	24193411
1770	14594	-0.0049	LG09	7829697
1771	24936	-0.0061	LG01	2977826
1772	8242	0.0143	LG01	7621451
1773	15061	0.0755	LG12	11994413
1774	24485	-0.0043	LG15	25286539
1775	8241	0.0493	LG13	17644845
1776	8246	-0.0064	LG15	19655061
1777	11049	-0.0031	LG10	12577783
1778	9819	-0.0062	LG13	197290
1779	14765	-0.0049	LG18	17770724
1780	14760	0.0904	LG11	5530610
1781	14762	0.01	LG05	16361882
1782	3116	0.2228	LG02	12426111
1783	21046	0.0204	LG03	18033092
1784	2371	-0.0051	LG03	8761931
1785	1473	0.0195	LG11	27198631
1786	15965	0.0206	LG03	7238280
1787	1474	-0.0029	LG12	7753631
1788	8649	0.0166	LG01	18885301
1789	10172	0.0427	LG09	3075444
1790	15306	-0.0029	LG21	5307455
1791	23026	-0.0014	LG20	5077173
1792	8641	0.0062	LG11	17280494
1793	1306	0.044	LG13	11880001
1794	23203	0.1314	LG02	18131841
1795	17919	-0.005	LG05	9434848
1796	19853	0.084	LG16	4413742
1797	23758	4e-04	LG16	21133818
1798	22376	0.0626	LG01	18270121
1799	23590	0.1089	LG21	18263949
1800	23592	0.028	LG08	26200561
1801	23593	0.0065	LG08	11824764
1802	5744	-0.0073	LG23	5048977
1803	15752	0.1263	LG16	7650464
1804	13934	0.0111	LG22	12595462
1805	4226	0.0848	LG09	24607602
1806	490	0.0152	LG14	1523992
1807	14213	0.0497	LG21	6057118
1808	11307	0.0088	LG09	12988378
1809	24	0.1863	LG20	9392547
1810	5584	0.0042	LG01	15478086
1811	5580	0.0219	LG14	8286307
1812	22739	0.0077	LG05	11633495
1813	9833	0.0155	LG17	10130791
1814	24796	-0.0041	LG10	13900062
1815	17912	0.0324	LG09	23034645
1816	23115	8e-04	LG22	16243903
1817	21492	0.2112	LG14	10086345
1818	7759	7e-04	LG09	19279622
1819	23112	0.0431	LG02	19178339
1820	7755	0.0236	LG11	25803771
1821	7754	0.0682	LG23	22966482
1822	18698	0.0124	LG17	2748516
1823	13773	0.012	LG19	17987535
1824	10304	-0.008	LG02	21825266
1825	3939	0.0517	LG17	12450113
1826	19466	0.0071	LG06	22609209
1827	3931	-0.0077	LG11	5295900
1828	8330	0.005	LG14	4242362
1829	8336	0.0645	LG01	3590892
1830	21239	0.1252	LG09	19366042
1831	8334	0.1612	LG07	8045347
1832	11273	0.0654	LG02	17972205
1833	23374	-0.0063	LG13	17292407
1834	23371	0.002	LG04	10599321
1835	19061	0.0748	LG20	5261601
1836	22323	0.205	LG17	16498976
1837	15212	0.0101	LG05	21327788
1838	21866	5e-04	LG11	21490805
1839	19066	0.3002	LG20	3439763
1840	17417	0.0456	LG12	12250103
1841	4132	0.0084	LG01	8475035
1842	4133	0.2075	LG04	24866885
1843	17128	0.0209	LG19	19855741
1844	15218	-0.006	LG13	15160240
1845	24464	0.0275	LG13	5444037
1846	3843	0.127	LG01	7799052
1847	5697	0.0068	LG14	28878426
1848	3849	0.019	LG15	22242308
1849	5699	0.0229	LG14	8137819
1850	13626	0.0437	LG16	13642303
1851	25357	0.0038	LG12	5774404
1852	19201	-0.0013	LG11	4663213
1853	22794	-8e-04	LG15	24809886
1854	22791	5e-04	LG20	406559
1855	16098	-0.0103	LG23	11428544
1856	24895	-0.0071	LG18	4762248
1857	22104	0.0093	LG04	28268549
1858	22407	-6e-04	LG14	19237839
1859	15973	-0.0057	LG08	4711955
1860	4045	0.0561	LG04	19808416
1861	13756	0.0842	LG23	7751151
1862	4040	0.0421	LG08	10912553
1863	12652	0.0183	LG02	2196715
1864	6660	0.0229	LG13	12796553
1865	12657	-0.0028	LG03	19125456
1866	18253	0.0228	LG12	23861769
1867	24891	0.0245	LG19	2930447
1868	10878	-0.0011	LG02	11133801
1869	17870	-0.0015	LG08	13840335
1870	21600	-0.0051	LG08	7171130
1871	19666	0.0631	LG21	20790620
1872	5962	-0.0066	LG10	5834804
1873	10872	0.0652	LG13	2826437
1874	5966	0.0174	LG11	3737428
1875	16325	0.002	LG14	3425971
1876	24808	-0.0067	LG02	2862479
1877	16897	-2e-04	LG12	7887658
1878	25538	0.1539	LG12	15479366
1879	16898	0.1707	LG06	23015385
1880	21833	0.1826	LG21	20406551
1881	17230	-0.0054	LG09	11767563
1882	4549	-0.0066	LG17	7290454
1883	22930	0.006	LG04	34615017
1884	19720	0.033	LG14	7840851
1885	19683	0.0044	LG13	13024843
1886	19682	0.0442	LG09	24358659
1887	4541	-0.0063	LG21	3250882
1888	13432	-0.0051	LG23	8664423
1889	19689	-0.0066	LG06	3616089
1890	19329	0.0422	LG03	24955295
1891	24307	0.0704	LG10	18499922
1892	23354	0.0401	LG09	4655851
1893	11691	-0.0019	LG09	8580099
1894	13258	0.0955	LG05	23305723
1895	10906	3e-04	LG04	9318400
1896	11459	-0.0081	LG09	19421069
1897	16803	0.128	LG08	8068226
1898	22694	0.0663	LG03	8422642
1899	24935	-0.0062	LG16	20705280
1900	24934	0.0203	LG01	22930946
1901	2370	-0.0042	LG05	6913864
1902	6735	-0.0028	LG18	13764485
1903	17436	0.0023	LG17	7310136
1904	3594	-0.003	LG14	5903591
1905	5035	0.0196	LG22	16170968
1906	8231	0.024	LG05	21184752
1907	5030	0.0378	LG22	15046804
1908	5031	0.0012	LG07	12728851
1909	12600	0.0244	LG23	16671202
1910	8507	0.065	LG10	15259978
1911	1872	0.0782	LG10	21232603
1912	13321	-0.0053	LG02	21828564
1913	13323	0.0137	LG06	15013362
1914	7913	-0.0039	LG10	22408604
1915	25225	0.0058	LG11	8123880
1916	7910	0.0192	LG14	6573265
1917	7915	0.0538	LG06	1682281
1918	974	0.0412	LG15	18002768
1919	15531	0.195	LG20	13226742
1920	23986	-0.0059	LG07	11698160
1921	2118	-0.006	LG16	25894782
1922	183	0.0086	LG19	12157293
1923	19750	0.0188	LG02	6566985
1924	187	0.0708	LG12	25008487
1925	15925	0.0261	LG01	26825871
1926	2110	7e-04	LG02	15714736
1927	21934	-0.0066	LG07	18657038
1928	189	-0.0073	LG03	25718099
1929	19923	0.018	LG08	20933711
1930	20837	0.0554	LG18	599341
1931	2623	-0.0073	LG19	2707850
1932	14020	0.0347	LG11	21264705
1933	2621	-0.0053	LG04	378962
1934	17046	0.0978	LG16	10104528
1935	8606	0.0682	LG18	18859511
1936	20835	0.0025	LG22	15230255
1937	20128	0.1181	LG06	176690
1938	20945	0.0699	LG10	19366755
1939	9582	-0.007	LG06	16749471
1940	10620	-0.0066	LG19	1053140
1941	9585	0.023	LG11	11440099
1942	1911	0.2322	LG21	3578040
1943	10012	-0.0055	LG02	8567215
1944	19739	0.0104	LG16	17279586
1945	3284	0.0367	LG07	9539930
1946	10015	0.0073	LG10	15810510
1947	13211	-0.0022	LG04	32864667
1948	860	-1e-04	LG15	8162379
1949	22937	0.0811	LG07	23094487
1950	22961	-0.0063	LG10	9917591
1951	13702	-0.005	LG13	13876524
1952	2752	0.0262	LG14	29071558
1953	10497	2e-04	LG12	3555248
1954	10495	0.0042	LG04	30851725
1955	2029	-0.0061	LG16	1408228
1956	10276	0.0757	LG05	19239849
1957	9393	0.007	LG16	12409656
1958	14979	0.0409	LG17	8156150
1959	885	-0.0011	LG10	5851100
1960	888	0.0042	LG19	5854828
1961	14972	0.0441	LG03	23204521
1962	10477	0.082	LG01	18299147
1963	10476	-0.0078	LG13	10039372
1964	20543	-0.0076	LG21	3250970
1965	20017	0.0027	LG15	8397570
1966	9050	0.0584	LG13	14493837
1967	9054	0.0632	LG19	14616405
1968	14153	0.018	LG08	1137956
1969	14592	-0.0075	LG22	14345474
1970	24062	-0.0053	LG18	13591321
1971	21546	0.0109	LG12	18266357
1972	11872	-0.0061	LG16	8113974
1973	22898	0.1889	LG14	28147577
1974	14804	0.0081	LG14	9932846
1975	13104	-3e-04	LG18	13752109
1976	13100	0.0481	LG05	5100690
1977	19437	0.1156	LG01	4662687
1978	18306	0.0897	LG20	14082430
1979	20552	0.3536	LG02	7704733
1980	772	0.006	LG12	19202962
1981	24098	0.0904	LG14	11755005
1982	18659	-0.0035	LG14	2164166
1983	15171	0.0894	LG23	9283213
1984	18308	0.0185	LG01	22419255
1985	14379	0.0197	LG01	3282792
1986	7104	0.0831	LG09	11767651
1987	2973	0.117	LG01	27732633
1988	14371	-8e-04	LG19	2649246
1989	6860	0.0143	LG18	4956850
1990	2977	-0.0066	LG03	25242772
1991	2974	0.008	LG14	9719363
1992	20424	0.012	LG18	12678763
1993	1047	0.0976	LG09	6946806
1994	23706	0.0453	LG03	23466014
1995	21302	0.156	LG14	14635342
1996	5413	0.0676	LG03	29071150
1997	1689	-0.0013	LG13	21043471
1998	18782	-0.0048	LG06	23908378
1999	18780	-0.005	LG02	16247404
2000	19990	-0.0015	LG06	10021608
2001	4301	-0.0057	LG01	18990497
2002	8252	0.0091	LG13	1229103
2003	17941	0.0188	LG16	9896654
2004	1266	-0.0082	LG08	20768613
2005	18012	0.0038	LG12	22709819
2006	8789	-0.0064	LG01	11152405
2007	11054	0.0186	LG01	22931034
2008	11059	0.0229	LG05	6974071
2009	24471	0.0679	LG21	6153504
2010	3129	-0.0051	LG14	10030230
2011	3120	0.002	LG18	1987451
2012	3121	-4e-04	LG10	12858006
2013	7610	-0.0039	LG02	19846598
2014	23944	-0.0062	LG07	14383434
2015	1469	0.0103	LG20	12562983
2016	23000	0.0042	LG03	24732451
2017	15997	0.0146	LG14	9216980
2018	15991	-0.0023	LG13	5583437
2019	1463	0.0377	LG14	16098739
2020	15748	0.0259	LG08	10446991
2021	19541	3e-04	LG20	9594475
2022	1311	0.0676	LG09	12622187
2023	21738	0.0279	LG04	7663467
2024	5753	0.091	LG01	11309141
2025	12434	0.0189	LG02	18018124
2026	6443	-3e-04	LG19	20268119
2027	12431	0.0445	LG11	27862706
2028	6913	0.0295	LG22	19647984
2029	13923	-0.0046	LG01	28259281
2030	4230	0.0437	LG04	23389886
2031	5590	0.0275	LG15	16949205
2032	20997	0.0281	LG18	17575333
2033	12520	0.0206	LG20	9309314
2034	23150	0.0124	LG11	2463269
2035	18840	0.037	LG12	5561882
2036	18841	0.1074	LG06	6656691
2037	23168	-9e-04	LG11	13620304
2038	20908	0.0772	LG15	8329374
2039	7726	-0.0047	LG06	14765352
2040	3948	-0.0073	LG09	5671531
2041	22563	0.0174	LG08	11820497
2042	13693	0.2448	LG19	18386627
2043	3940	0.1347	LG06	7867156
2044	19475	0.1443	LG11	14782518
2045	315	0.0627	LG13	21280470
2046	6709	-0.005	LG02	8318815
2047	23308	0	LG09	11265092
2048	8327	0.1266	LG06	13589351
2049	8322	0.0885	LG09	14038013
2050	24673	-0.0047	LG01	12331744
2051	19076	-0.0014	LG16	28100272
2052	12506	-0.0029	LG21	17973510
2053	23827	0.0092	LG15	12270324
2054	15229	0.0242	LG17	10830659
2055	12508	0.019	LG08	5800155
2056	4126	-0.0077	LG04	28825553
2057	7431	0.0044	LG12	3326685
2058	5685	0.001	LG09	4495270
2059	24478	-0.0033	LG18	19330205
2060	22788	-1e-04	LG18	11495314
2061	22789	0.1034	LG15	23061083
2062	10498	0.087	LG23	16901532
2063	22783	0.0592	LG06	17151219
2064	6677	-0.0033	LG19	5644692
2065	12641	-0.0059	LG03	5337885
2066	23413	0.0353	LG16	26990205
2067	6672	0.0186	LG04	31308425
2068	22145	-0.0033	LG11	9814031
2069	12648	0.0124	LG09	20115383
2070	23785	0.0208	LG09	15134525
2071	23549	-0.0055	LG20	887076
2072	4058	-0.0036	LG06	18751866
2073	22092	0.1309	LG09	13245403
2074	19679	0.0434	LG19	12150283
2075	5973	-0.0041	LG17	6461537
2076	16151	0.0765	LG11	9208997
2077	10860	0.0711	LG03	10767775
2078	6218	0.0264	LG01	18938963
2079	16157	0.0247	LG23	19649645
2080	19502	0.0037	LG22	17169193
2081	19856	0.0671	LG05	19867310
2082	21826	0.0179	LG19	19574950
2083	15293	0.0273	LG20	22046387
2084	25035	-0.007	LG23	13028725
2085	23618	-0.0055	LG19	7131019
2086	23093	0.0083	LG11	27289201
2087	25032	0.0125	LG07	28063039
2088	10813	0.0579	LG12	1339414
2089	23156	0.0196	LG23	19718731
2090	16522	0.0439	LG01	16029166
2091	13880	0.0061	LG11	27245517
2092	23095	-0.0019	LG18	17155554
2093	8690	-0.0037	LG19	14692145
2094	8288	0.0235	LG13	18629424
2095	2368	0.0187	LG08	26184505
2096	24080	0.0468	LG04	19300842
2097	2366	0.0445	LG21	21010013
2098	17335	-0.0054	LG15	25184354
2099	11422	-0.0074	LG18	13594708
2100	7290	0.0101	LG08	7585018
2101	9131	-0.006	LG20	2330881
2102	17442	-0.0065	LG09	18023941
2103	9135	0.0189	LG06	12182054
2104	9134	1e-04	LG21	5010586
2105	7298	-0.0026	LG13	1297768
2106	16166	0.008	LG06	11464080
2107	10316	0.0128	LG22	16614805
2108	7929	0.1092	LG11	5422480
2109	4440	0.0775	LG22	15103048
2110	13352	-0.0023	LG16	2319360
2111	3728	-0.0073	LG05	18541764
2112	16425	0.0127	LG07	27583603
2113	25252	-0.0065	LG16	18107414
2114	16422	0.0246	LG10	18439664
2115	964	-0.0073	LG07	28218086
2116	20546	0.0718	LG15	8724721
2117	966	0.0834	LG13	18698689
2118	13650	0.0156	LG23	14136677
2119	960	0.0206	LG12	10174457
2120	962	0.0023	LG23	22332615
2121	4689	-0.0062	LG02	19993451
2122	11736	0.1512	LG04	23393908
2123	10954	-0.0011	LG14	13316350
2124	23633	-0.0051	LG16	11778376
2125	2100	0.0025	LG17	4283147
2126	6051	0.0635	LG11	21094436
2127	11738	0.0424	LG05	17317386
2128	10006	-0.0013	LG13	9576401
2129	5116	-0.0059	LG20	5151301
2130	20154	0.0609	LG01	19065023
2131	20158	0.1351	LG04	25712430
2132	5118	0.0085	LG12	4298590
2133	20796	0.0395	LG11	10174407
2134	20795	0.0509	LG21	3588758
2135	20794	0.0491	LG01	6675702
2136	17066	-0.0027	LG06	24966019
2137	9229	0.162	LG08	14187458
2138	9596	0.013	LG01	11383360
2139	9590	4e-04	LG17	14394793
2140	9593	-0.005	LG12	17830910
2141	20798	0.0478	LG09	10682829
2142	20462	0.008	LG22	10749043
2143	17597	0.0154	LG14	7665891
2144	3434	-0.0085	LG10	6003116
2145	22955	0.0269	LG12	18576679
2146	3437	0.01	LG12	23290112
2147	10488	0.1783	LG05	5151374
2148	4596	0.0818	LG08	1761739
2149	4849	0.0027	LG15	17083022
2150	24824	0.0085	LG14	18241278
2151	12352	0.0346	LG04	25253747
2152	15150	0.0676	LG03	7669281
2153	4841	-0.0064	LG16	6040999
2154	10260	0.0658	LG10	4477635
2155	14572	0.009	LG06	3819643
2156	10263	0.1511	LG12	5229610
2157	24147	0.0087	LG12	24341605
2158	21411	0.0773	LG15	17013389
2159	899	-0.0066	LG23	11912788
2160	14902	0.0487	LG21	20674646
2161	14906	0.04	LG06	18358526
2162	5201	0.0939	LG23	17880932
2163	20572	-1e-04	LG02	19225999
2164	20570	-2e-04	LG02	3848141
2165	10462	0.0108	LG14	11822248
2166	21671	5e-04	LG22	16784220
2167	10460	0.0437	LG13	6966466
2168	9043	-0.0074	LG03	19476998
2169	5208	-0.0032	LG01	2044448
2170	11992	-0.0022	LG12	19963181
2171	11994	-0.0046	LG13	8744832
2172	21558	0.0188	LG21	22420803
2173	3547	0.0403	LG17	4126590
2174	3541	0.0632	LG13	24575544
2175	24071	0.1285	LG11	12101375
2176	24077	0.0141	LG18	153762
2177	24467	0.0048	LG07	15454584
2178	11849	0.0118	LG09	12564139
2179	8915	0.0041	LG20	7955725
2180	11843	-1e-04	LG16	8907544
2181	10086	0.0716	LG14	26250657
2182	11191	-0.0066	LG05	20436363
2183	2967	-0.0051	LG15	15149144
2184	2966	0.1575	LG01	28089763
2185	14342	0.0423	LG09	141924
2186	14341	0.0065	LG14	29162427
2187	18641	0.0018	LG20	6528477
2188	18318	0.0159	LG22	3971952
2189	18319	0.0432	LG09	21889342
2190	19046	-0.0061	LG07	25485765
2191	15165	0.128	LG16	22293396
2192	765	0.1346	LG01	16350985
2193	17643	0.0012	LG17	10830571
2194	7117	-0.0068	LG03	5072653
2195	24148	0.0791	LG02	9902304
2196	6878	0.1076	LG15	20381790
2197	3043	0.0189	LG21	21161935
2198	18796	-0.0052	LG07	20918202
2199	25511	0.004	LG18	12211572
2200	1078	0.0133	LG14	1738653
2201	18793	0.0255	LG20	12594969
2202	19045	0.0309	LG02	11101487
2203	20372	-2e-04	LG20	5687024
2204	1073	4e-04	LG10	2603183
2205	23486	0.009	LG11	16266066
2206	14803	0.058	LG20	11246237
2207	17149	0.2284	LG21	2315611
2208	21073	0.0093	LG12	4069175
2209	15488	0.0185	LG18	19946164
2210	19183	-0.0066	LG01	4056640
2211	25016	0.0295	LG23	8661380
2212	20490	0.0234	LG03	25668424
2213	17644	-0.0071	LG11	24432463
2214	18534	0.0203	LG18	12493817
2215	1094	0.0406	LG01	8989975
2216	1091	4e-04	LG04	987643
2217	1092	-0.0052	LG20	20701546
2218	4336	0.0334	LG11	6123685
2219	18528	0.0011	LG14	1687979
2220	4332	-0.0077	LG23	3521287
2221	671	-0.0067	LG23	17377949
2222	18835	0.0573	LG20	23406232
2223	13774	0.0157	LG16	24085921
2224	3138	0.2354	LG20	13442555
2225	18002	0.0862	LG02	5475402
2226	14741	0.0682	LG21	6153416
2227	17856	0.0448	LG08	4176493
2228	18523	-0.0085	LG18	5958731
2229	7604	-0.0052	LG07	24657611
2230	24265	5e-04	LG23	8127529
2231	13552	0.012	LG21	15321811
2232	22895	0.031	LG03	24988455
2233	1323	-0.0063	LG20	6539707
2234	11343	0.0397	LG23	6939864
2235	9850	-0.0049	LG04	4223942
2236	9852	-0.005	LG21	10137258
2237	9853	-0.0043	LG03	22734972
2238	6454	5e-04	LG16	1542135
2239	5766	0.0489	LG18	22502477
2240	6458	0.0241	LG11	20093783
2241	5765	0.1121	LG21	7389806
2242	4206	-0.0045	LG10	9793217
2243	4207	-0.0033	LG21	9732870
