chromosome	position	Fst.Fct	Mean_boostrap	lower_95	upper_95	pvalue
LG11	4877607.40268456	0.13471742715536	0.113888706288118	0.0425894357752653	0.300627113736046	0.618650974503433
LG11	5056556.96644295	0.138655510270204	0.120937324251185	0.0459190767739709	0.26892864397065	0.618085360258927
LG11	5235506.53020134	0.129977432559319	0.122845592913732	0.047632747706603	0.259121980238144	0.550880617851813
LG11	5414456.09395973	0.128802507994745	0.124124265510547	0.0500373038932297	0.252788780859634	0.534980972265836
LG11	5593405.65771812	0.134276586469105	0.12486570581692	0.0524082259949015	0.243872297306959	0.574707873025075
LG11	5772355.22147651	0.14033587950312	0.123686071387299	0.0516126495801002	0.251180184574966	0.624650766676276
LG11	5951304.7852349	0.13916981926879	0.121177587318554	0.047365799776874	0.26692446121308	0.620964180998793
LG11	6130254.34899329	0.129532063261122	0.120337676887576	0.0436981610045291	0.276949133250667	0.559064064844769
LG11	6309203.91275168	0.132869035658329	0.114898989403185	0.039084895935627	0.299061089359523	0.601188226184912
LG11	6488153.47651007	0.199463726893036	0.108824953700356	0.033571816497959	0.330384566427997	0.86840251576333
LG11	6667103.04026846	0.365499134671046	0.108060057756278	0.028095375448495	0.341567747436956	0.998670267727293
LG11	6846052.60402685	0.554061186404964	0.0981317694627347	0.024079323858955	0.393390452106092	0.999996257229851
LG11	7025002.16778523	0.616222121495156	0.0920296867223526	0.0239095509596101	0.430169449320897	0.999999047505613
LG11	7203951.73154362	0.44527258438263	0.101761707924407	0.0251955334763603	0.363740499783649	0.99988380263108
LG11	7382901.29530201	0.248020186648444	0.0947490759610592	0.0223204766423582	0.40986799468242	0.925638543376515
LG11	7561850.8590604	0.190084646945919	0.0936877324095811	0.0229436418635827	0.388153599751946	0.823286333376129
LG11	7740800.42281879	0.183560906484109	0.105074760966981	0.0265190446763979	0.36091385011339	0.805527656129258
LG11	7919749.98657718	0.204870269973865	0.108554579311852	0.027373057509293	0.339855454598886	0.870021584251311
LG11	8098699.55033557	0.222865579166629	0.0998860079865266	0.025185680411599	0.370231851749803	0.898264849701052
LG11	8277649.11409396	0.209944469643437	0.0987928315832364	0.029126752567462	0.364843774727799	0.882909795323325
LG11	8456598.67785235	0.159928174371281	0.11686848550037	0.0375170583037017	0.299418328735254	0.73203991495382
LG11	8635548.24161074	0.136041086054068	0.116326085255888	0.0374852305421729	0.29947452120593	0.610451855855539
LG11	8814497.80536913	0.146463021010275	0.11743452481586	0.0358643171932781	0.296558140735434	0.660722885853479
LG11	8993447.36912752	0.16067951343129	0.120309419143449	0.0371316060281058	0.288631519936388	0.724810529299515
LG11	9172396.93288591	0.162486624345074	0.118259990700915	0.0393411400919668	0.290214220311668	0.744967325309392
LG11	9351346.4966443	0.147379576615554	0.114174085392645	0.0428264905729685	0.304713110268393	0.684447730150132
LG11	9530296.06040268	0.150632666207198	0.117406312386111	0.0408800664144944	0.2912235143975	0.689877317390458
LG11	9709245.62416107	0.187351862328939	0.117195173281687	0.0372880123633639	0.293831332076281	0.846829224458318
LG11	9888195.18791946	0.234236058271123	0.118925911915839	0.0372515930513037	0.289170798484608	0.955969425208188
LG11	10067144.7516779	0.273049469058713	0.118602749422551	0.0415318409578652	0.284802124806767	0.991366822316867
LG11	10246094.3154362	0.262861045834961	0.119817513668177	0.0452337535866378	0.274040148727805	0.991296908166345
LG11	10425043.8791946	0.216298377637963	0.118191785689007	0.0397711040362534	0.288822527824614	0.929509605831737
LG11	10603993.442953	0.197620837143494	0.115447549724362	0.0350825294210231	0.305784705974183	0.869125083016663
LG11	10782943.0067114	0.203039302863401	0.117516949651838	0.0387893710433598	0.293837261256846	0.893884673794316
LG11	10961892.5704698	0.223401771790668	0.120197815588109	0.0432826539908149	0.277493838772585	0.952183495869895
LG11	11140842.1342282	0.255295324471922	0.116236732647396	0.0410665634145173	0.295512226822818	0.979122056969873
LG11	11319791.6979866	0.27437835304817	0.119390625373773	0.0407400299705791	0.285978389954306	0.990800882204169
LG11	11498741.261745	0.264282395342983	0.120968471255777	0.0444690259986988	0.270040624459877	0.991772006080565
LG11	11677690.8255034	0.246195904738998	0.121660170724237	0.0462785154401314	0.264120574969915	0.984529371247976
LG11	11856640.3892617	0.266845425440388	0.12069286961016	0.0438561233485693	0.272875804668531	0.991703187810779
LG11	12035589.9530201	0.314109572002368	0.119307448864326	0.0420872985054986	0.283402642960856	0.998757618141961
LG11	12214539.5167785	0.300284945082443	0.118422868295434	0.0411304983305736	0.284260772150175	0.997554581039175
LG11	12393489.0805369	0.189995060750148	0.115000399838145	0.0364630881007156	0.305445355151383	0.8496752312369
LG11	12572438.6442953	0.0893199041420312	0.105388899828671	0.0302364024382963	0.34121882135385	0.42534421055965
LG11	12751388.2080537	0.0628591383859328	0.105814037018256	0.0298355487664784	0.349705664836796	0.310884461477495
LG11	12930337.7718121	0.124032971897328	0.110720727013509	0.0335364842499958	0.333176352756577	0.566196973607526
LG11	13109287.3355705	0.22109918262281	0.107323448411501	0.0331500200252752	0.346608775424165	0.913619124078766
LG11	13288236.8993289	0.248018268942369	0.110498360514124	0.0319515392332794	0.326132183112078	0.957151308984005
LG11	13467186.4630872	0.215778875994061	0.115061219315186	0.0337795698286707	0.304482498908615	0.916174842469828
LG11	13646136.0268456	0.153417577456966	0.115852097734113	0.0329882413156466	0.306606589145692	0.694785423255677
LG11	13825085.590604	0.0975399243687763	0.107041270686951	0.0334715473170897	0.329075585694534	0.453225494774674
LG11	14004035.1543624	0.0813574772377834	0.112549415859346	0.0388850608584178	0.314045238889248	0.334894006750274
LG11	14182984.7181208	0.106325684810097	0.118520459393023	0.0391014241488321	0.288100949940245	0.427513353649961
LG11	14361934.2818792	0.11945325220791	0.115753275279383	0.0356477709261023	0.303886256915851	0.520374565603783
LG11	14540883.8456376	0.11869450760244	0.118815845971319	0.0354270388978181	0.295790487037623	0.499307798076459
LG11	14719833.409396	0.120137583142579	0.118456416026401	0.0364052464430505	0.292222085220096	0.509792509168648
LG11	14898782.9731544	0.145580121011555	0.111032905568659	0.03533860397983	0.320139501623012	0.673769095389662
LG11	15077732.5369128	0.201158960864392	0.101796781190487	0.0297634263728199	0.377932282422121	0.858240086308991
LG11	15256682.1006711	0.209122525012284	0.0930860727666676	0.0221887047841136	0.432694593302531	0.853426664840235
LG11	15435631.6644295	0.12535370743454	0.093638555709032	0.0260776053110055	0.445226249564825	0.616587841628462
LG11	15614581.2281879	0.0598122306407372	0.107536411556114	0.0326140075082665	0.346222682250769	0.28568102532736
LG11	15793530.7919463	0.0453790313881196	0.115378959576198	0.0375234850729222	0.303813822886838	0.163547419829776
LG11	15972480.3557047	0.0505186305556937	0.119323443551759	0.0395050784950204	0.285336191874939	0.147465445826548
LG11	16151429.9194631	0.0631255386427816	0.121075351367966	0.040465692992971	0.276511691904359	0.178057632660668
LG11	16330379.4832215	0.0883663706424517	0.119104041158296	0.0412459546366525	0.280637490783799	0.315853192317507
LG11	16509329.0469799	0.175763181633972	0.11871291368864	0.0438969136119435	0.280327247944999	0.81759594805773
LG11	16688278.6107383	0.328053424648308	0.117112670575627	0.0422321563787783	0.28887940990078	0.999342525091067
LG11	16867228.1744966	0.384606036788639	0.115321576095812	0.0370802709092155	0.300497226947096	0.999923072528638
LG11	17046177.738255	0.33145761055723	0.116826629715498	0.034576073248928	0.300828645223475	0.998585926151762
LG11	17225127.3020134	0.243543790114529	0.113804580401732	0.0330371527462119	0.315501780580542	0.956060661358106
LG11	17404076.8657718	0.159688110587344	0.106844161892585	0.0291716317481854	0.34641824395967	0.729215845874297
LG11	17583026.4295302	0.0971744482200124	0.0922962114023541	0.0215088222315458	0.468494781096148	0.51719670265588
LG11	17761975.9932886	0.0695596626829843	0.0796988854573738	0.0187597045721153	0.577741484331013	0.470653494725053
LG11	17940925.557047	0.0695345424335097	0.100274925875313	0.024920212958875	0.386641247794779	0.375788337020576
LG11	18119875.1208054	0.0751596351817696	0.098703598594992	0.0260405368810077	0.378443104976125	0.404081913945047
LG11	18298824.6845638	0.0674583058768416	0.105315633531748	0.0308294980749994	0.347512919591419	0.331183814063587
LG11	18477774.2483221	0.0565567304744138	0.114056903683133	0.0367781923993573	0.305181899765039	0.212065389521224
LG11	18656723.8120805	0.0445113695252556	0.121189114749962	0.0406291268732805	0.274601828086042	0.10893173804188
LG11	18835673.3758389	0.0355665662120544	0.120524010797493	0.0413884400392678	0.278154232979077	0.0880595015414674
LG11	19014622.9395973	0.032624765411474	0.119602957899298	0.0415420933337925	0.282469416045148	0.0873333650436313
LG11	19193572.5033557	0.0373566576351548	0.11876381887397	0.0410326667380411	0.286772229052268	0.105756045966633
LG11	19372522.0671141	0.0473181749611464	0.111235645473331	0.0387300980449765	0.312246111881707	0.19502379345563
LG11	19551471.6308725	0.0521375671465048	0.112501652057799	0.0389287792231177	0.309503203269274	0.205046596277001
LG11	19730421.1946309	0.0498077980787359	0.119426193488896	0.0404113144284756	0.281056610689026	0.13782381267633
LG11	19909370.7583893	0.0476561209625235	0.119765844297424	0.0403418758861519	0.280607212072731	0.130548775368211
LG11	20088320.3221477	0.0530612078334735	0.120188057646561	0.0402397133564148	0.285261387680633	0.152971319645472
LG11	20267269.885906	0.0685693781939886	0.11976730974569	0.0409055452525056	0.281028862164481	0.210568667480518
LG11	20446219.4496644	0.0954879848470972	0.117127138363501	0.0414125614602581	0.290861034653681	0.372075846758365
LG11	20625169.0134228	0.11212367085042	0.112276518717904	0.037442102037096	0.311219074653055	0.499178999356691
LG11	20804118.5771812	0.104478770366704	0.114752576919979	0.0369303209561483	0.308007306760592	0.443955495590499
LG11	20983068.1409396	0.0818343466189211	0.117843352421192	0.0400155977286107	0.291637185384687	0.296352010157305
LG11	21162017.704698	0.0577762596707475	0.117041115495561	0.0395591126546338	0.289124102139667	0.187205531415487
LG11	21340967.2684564	0.0438485707269024	0.119095648282105	0.0381788556026	0.28998642384865	0.132845448244851
LG11	21519916.8322148	0.0461363289517492	0.115633265550644	0.0391556559973337	0.29757662729059	0.158641645443104
LG11	21698866.3959732	0.0833370209314347	0.119165762931509	0.0410206310979531	0.28417269685762	0.29001533175181
LG11	21877815.9597315	0.154927900270456	0.115071917510768	0.0401127159772227	0.296636383040627	0.718463498507964
LG11	22056765.5234899	0.193261694263352	0.115706968202676	0.0394644473842841	0.298436224554879	0.867720990116594
LG11	22235715.0872483	0.175574311781583	0.120333857546552	0.0405176835447324	0.279211071255047	0.807505694496155
LG11	22414664.6510067	0.131097207488264	0.118730793201185	0.0394154439531547	0.286072253311041	0.574422746436249
LG11	22593614.2147651	0.0952138033869641	0.116617835551862	0.035267127954644	0.301105384071484	0.382809724425652
LG11	22772563.7785235	0.0757943883143711	0.109744636981095	0.0302307919112171	0.332398193118243	0.340332065965908
LG11	22951513.3422819	0.0661627953742545	0.100633723943482	0.0269625635805223	0.376208836916771	0.357850589126688
LG11	23130462.9060403	0.0567015859062524	0.101004476477346	0.0276495391335613	0.386010437340552	0.318492894854145
LG11	23309412.4697987	0.0229685707344418	0.0870110429952385	0.0186930363780778	0.522922584373277	0.304640041031418
LG11	23488362.033557	0.0115886469620145	0.0733073981991581	0.00942742885990472	0.562704158138099	0.334470222990719
LG11	23667311.5973154	0.0128540572570381	0.0780692080551452	0.0139080408592497	0.487368216623743	0.309662613645118
LG11	23846261.1610738	0.0288368623381621	0.0966243949369592	0.0276491964068121	0.405637877115131	0.252187410734085
LG11	24025210.7248322	0.0617405086491647	0.116042682689063	0.0421153287516696	0.292646355762237	0.208129021639799
LG11	24204160.2885906	0.0825790327408223	0.120962344919393	0.0456329666584476	0.268532376262205	0.257484638341016
LG11	24383109.852349	0.0898935063357008	0.123737515051418	0.046481667807188	0.257429778673043	0.271509661923557
LG11	24562059.4161074	0.0945324128972689	0.12432254654654	0.0479277214789562	0.254514615361124	0.291479285754256
LG11	24741008.9798658	0.108188983523025	0.123722052223627	0.0504234282401714	0.251541413369113	0.383993506647961
LG11	24919958.5436242	0.142843586644461	0.12233650410378	0.0494203070288962	0.257344423092731	0.645522725854604
LG11	25098908.1073826	0.174554796411986	0.115356768592515	0.0395161244672796	0.299604132026467	0.801721644180715
LG11	25277857.6711409	0.178066790824603	0.10927156579507	0.0312255533487022	0.329309165417355	0.802147777854282
LG11	25456807.2348993	0.166844348670246	0.110313763172126	0.0303436359851138	0.337995672923759	0.751445826778809
LG11	25635756.7986577	0.14165284471362	0.106524733966034	0.0327341188292292	0.364812781348985	0.65830602961763
LG11	25814706.3624161	0.101206303617316	0.103916782164112	0.030410502701008	0.384391451112162	0.488242380050716
LG11	25993655.9261745	0.0840089167219204	0.110230252348229	0.0321404592289185	0.328285851028904	0.372854364413798
LG11	26172605.4899329	0.0967240845115208	0.114317401303823	0.0360880030958102	0.306264551983943	0.404529880457169
LG11	26351555.0536913	0.150958130025391	0.119319262493244	0.0376549528640471	0.28775665072624	0.681844638085609
LG11	26530504.6174497	0.234157418617113	0.117360553696143	0.038077501776399	0.293423501101973	0.955577198536071
LG11	26709454.1812081	0.295487092925262	0.115010629858664	0.042060669621016	0.29540178556674	0.995959878857994
LG11	26888403.7449664	0.264793091350163	0.121773506543214	0.0448437603471473	0.268002818311497	0.992324945387625
LG11	27067353.3087248	0.19563872163722	0.119967205578007	0.0397083936285289	0.287928780603186	0.873560600887304
LG11	27246302.8724832	0.164431822862041	0.118614221411306	0.0381780845525882	0.293309007591444	0.747091076108828
LG11	27425252.4362416	0.137108700931502	0.120407659710724	0.0446847202751081	0.270643534120552	0.609838364920523
LG11	27604202	0.0843499308677775	0.122958359662555	0.0504398515455295	0.254851600902491	0.235662246409635
LG12	779713	0.379215930728668	0.0914951487757318	0.0192551950280863	0.42416601839949	0.995511764227214
LG12	949836.201342282	0.310647500177404	0.0969589268770618	0.0199351387422584	0.394607836975464	0.979884375268262
LG12	1119959.40268456	0.162989052962091	0.0691715933250759	0.0107812913957675	0.669702102119714	0.717689316419002
LG12	1290082.60402685	0.111775522277289	0.0514694879921417	0.00165517108203686	0.774619690157897	0.622580634854179
LG12	1460205.80536913	NA	0.0507	-2e-04	0.7852	0.611157300831803
LG12	1630329.00671141	NA	0.0505	-2e-04	0.7885	0.611282654371838
LG12	1800452.20805369	NA	0.0506	-3e-04	0.7956	0.609982308710619
LG12	1970575.40939597	NA	0.0506	-2e-04	0.7864	0.610983561467145
LG12	2140698.61073826	NA	NA	NA	NA	NA
LG12	2310821.81208054	NA	NA	NA	NA	NA
LG12	2480945.01342282	NA	0.0505	1e-04	0.7885	0.690779635551179
LG12	2651068.2147651	0.0995067641651467	0.0970838018377171	0.022015722853445	0.432856042218666	0.509188161920879
LG12	2821191.41610738	0.0954660363550606	0.102976427110104	0.0245965769181894	0.384559911632479	0.468827214003681
LG12	2991314.61744966	0.0926798527020449	0.10663501306734	0.0264847008171852	0.350606964902204	0.437397771231932
LG12	3161437.81879195	0.0906092545348645	0.1092815092892	0.0277526813408886	0.334851763839977	0.411625291354191
LG12	3331561.02013423	0.0877721718078644	0.112867723835692	0.0291629645219041	0.32469685605421	0.377335737771842
LG12	3501684.22147651	0.0809506442378887	0.112828720850442	0.0326031918492681	0.318985230826237	0.340974420336583
LG12	3671807.42281879	0.0625697141601565	0.11562942945464	0.0388114390848662	0.313325282853243	0.228616722332526
LG12	3841930.62416107	0.0444743253984968	0.113420921334206	0.0377329674870935	0.30899564339776	0.173300101864706
LG12	4012053.82550336	0.0457086812801169	0.113193136983495	0.033590777255785	0.316967915824292	0.190702705882304
LG12	4182177.02684564	0.058056223400951	0.115752762359573	0.03437885741662	0.305569347201038	0.215672226052902
LG12	4352300.22818792	0.0761946171010469	0.117313745551435	0.0373235339641931	0.29717354246355	0.276857293992081
LG12	4522423.4295302	0.0969218018698523	0.117805489756553	0.0373855485269248	0.295397994861117	0.381216756219584
LG12	4692546.63087248	0.110546666782837	0.10934108625636	0.0330815310409857	0.327993573284107	0.505997112935887
LG12	4862669.83221477	0.115406575231829	0.105120674689971	0.0305317990313107	0.344228591525589	0.54738632534636
LG12	5032793.03355705	0.118190604124934	0.109833096892416	0.0348015155762121	0.3202585390141	0.54293249589052
LG12	5202916.23489933	0.127870334201319	0.113285874038757	0.037422690949327	0.319781172892209	0.578182133816663
LG12	5373039.43624161	0.13617268794921	0.11635322636697	0.0376704113832624	0.300822957865332	0.610107180415825
LG12	5543162.63758389	0.134368601316176	0.118761166017112	0.0404329881862831	0.286813158165487	0.593684376110482
LG12	5713285.83892617	0.121852987048644	0.121813934657027	0.0454784085580431	0.267967135857315	0.500263716579335
LG12	5883409.04026846	0.111014785454717	0.122280261497483	0.0484442192479104	0.259582151324842	0.419806901414584
LG12	6053532.24161074	0.125038732679237	0.122880977390838	0.0488354855103027	0.260230015058042	0.515396419303761
LG12	6223655.44295302	0.163383158674059	0.122927290565259	0.0483609351341736	0.258347718784754	0.767711476354886
LG12	6393778.6442953	0.195164458719521	0.122357824149153	0.0467097879474442	0.261102876556709	0.90073176446203
LG12	6563901.84563758	0.190200008242654	0.121357616803333	0.0446168391274014	0.269999861407299	0.873891280924457
LG12	6734025.04697987	0.147288392433362	0.119010944044226	0.0407848271796325	0.284961341204908	0.668056333058013
LG12	6904148.24832215	0.0932580107452773	0.112536492769449	0.037713032447109	0.308094763749213	0.395334360227434
LG12	7074271.44966443	0.0536374703126772	0.111461501590616	0.0370582792619651	0.323656692682481	0.224250377895547
LG12	7244394.65100671	0.0393963042090258	0.112574422106048	0.0369890830898893	0.314148913890636	0.163149628867554
LG12	7414517.85234899	0.0407883367557676	0.11367310159916	0.0352890813874971	0.311179287468796	0.162923181122829
LG12	7584641.05369128	0.0392074977654573	0.116569200448647	0.0353447447972523	0.302136939687742	0.141515072253112
LG12	7754764.25503356	0.0363344404792771	0.115826097666854	0.036056191463583	0.299101122769425	0.129922749746971
LG12	7924887.45637584	0.0409916901045025	0.116208907576624	0.0365048272331119	0.300617627707183	0.143906414618522
LG12	8095010.65771812	0.0649149690041135	0.111190340806357	0.0360609301682702	0.319337226431308	0.271963318143212
LG12	8265133.8590604	0.108359160933529	0.109544558973451	0.0355097343497131	0.323651035632064	0.493952217004269
LG12	8435257.06040268	0.139582410090384	0.112490914758657	0.0332556728875004	0.320786040420005	0.637447289126551
LG12	8605380.26174497	0.136989598177715	0.109672456151707	0.0301854542826116	0.331117886331729	0.630805250901037
LG12	8775503.46308725	0.117101567155834	0.106753664293865	0.0279408974365303	0.339940482970685	0.548193304388632
LG12	8945626.66442953	0.0940812663455288	0.106869145292499	0.0283406564829612	0.350020830957495	0.44175588430917
LG12	9115749.86577181	0.0756066663394047	0.105634465452595	0.0309919201653947	0.353394006060845	0.364547856774288
LG12	9285873.06711409	0.0775269743084612	0.104306344918546	0.0283307766507344	0.397245361220198	0.387837113637437
LG12	9455996.26845638	0.0889575095461622	0.1009054426104	0.0237134558303186	0.365546033993119	0.449931270348577
LG12	9626119.46979866	0.0913027013161531	0.0989887320846237	0.0227347703814587	0.374809037840646	0.469032497730341
LG12	9796242.67114094	0.0800008181736558	0.101883697202555	0.0270542452950872	0.363061415005797	0.406673743358453
LG12	9966365.87248322	0.0542089869446948	0.110049884855993	0.0316273457466288	0.328920338669523	0.243524075783574
LG12	10136489.0738255	0.0321662058260542	0.105373426200497	0.0306466243458956	0.351588038862512	0.199519539905149
LG12	10306612.2751678	0.0272984618830213	0.108197187761976	0.0303469740898999	0.33597663273114	0.167158681153827
LG12	10476735.4765101	0.0334569788179056	0.111818346138181	0.0322993607762767	0.319250386459227	0.156767852225681
LG12	10646858.6778523	0.0473012147474839	0.115056751162376	0.0341888937004696	0.309505086891871	0.179904499098306
LG12	10816981.8791946	0.0651309449946426	0.110650071511956	0.0338749090979677	0.321930742057441	0.279845288215346
LG12	10987105.0805369	0.0920099122343157	0.110960846292137	0.032873871042835	0.324576490540565	0.405381327578716
LG12	11157228.2818792	0.157714265230628	0.112336058339843	0.0321316301991015	0.322397887006847	0.718053600623401
LG12	11327351.4832215	0.258151229840814	0.10508121581721	0.0314335045797261	0.343430199369737	0.962737298417383
LG12	11497474.6845638	0.312374220525995	0.109601132917728	0.03503789674759	0.325712530177616	0.994975635870378
LG12	11667597.885906	0.26411424501108	0.11679959470221	0.0399355897501457	0.295018298400394	0.98509781326739
LG12	11837721.0872483	0.185911575761739	0.11861930999637	0.0416172025255814	0.284850435685604	0.849910813871233
LG12	12007844.2885906	0.139487850610429	0.120854210373677	0.0404449319842345	0.27770203174139	0.61597356578764
LG12	12177967.4899329	0.116466795323472	0.120743679266412	0.0391135958386566	0.280610643191643	0.473467149441749
LG12	12348090.6912752	0.106386583346282	0.116841488354207	0.0373840235245896	0.297437399463315	0.440302255669105
LG12	12518213.8926174	0.105388931759707	0.11191613633742	0.0350630832566011	0.320793122699505	0.465954666221764
LG12	12688337.0939597	0.113067686693329	0.105095670347901	0.0328796048910008	0.361931799859004	0.536567861604678
LG12	12858460.295302	0.162805140621869	0.0938992731065937	0.0250023032039309	0.472872144784307	0.733401194908664
LG12	13028583.4966443	0.241622770631707	0.0977557479756424	0.0212017776465663	0.395290394463362	0.918741281808436
LG12	13198706.6979866	0.303600281329539	0.0990106127267756	0.0209015792130463	0.382468444151156	0.978623577403451
LG12	13368829.8993289	0.337468920461468	0.093098775137515	0.0191927338832133	0.398619340592781	0.98850452452795
LG12	13538953.1006711	0.352472058784447	0.0891206999617744	0.017371250095687	0.426942094084275	0.988761490724629
LG12	13709076.3020134	0.354029580595323	0.0872284724756941	0.0164326953485059	0.448023029233694	0.986718193943727
LG12	13879199.5033557	0.271703505005442	0.0935100787833487	0.0193353164641658	0.396992402230374	0.952890779348532
LG12	14049322.704698	0.0740282768556033	0.0642474770217218	0.0078221998015676	0.710526270048318	0.522597189988814
LG12	14219445.9060403	NA	0.0507	2e-04	0.7891	0.465057619151277
LG12	14389569.1073826	NA	0.0505	-2e-04	0.7885	0.465546420502155
LG12	14559692.3087248	NA	0.0504	-2e-04	0.7852	0.465496639456302
LG12	14729815.5100671	0.0344131312070073	0.0528137313005951	0.00221990181534421	0.767477121429116	0.461439224008029
LG12	14899938.7114094	0.0452325142217391	0.0719464291321657	0.00902398287244289	0.58895059264105	0.42829708703795
LG12	15070061.9127517	0.0668281439801651	0.0617903725065479	0.00527550619835266	0.724084138266239	0.511336110173748
LG12	15240185.114094	NA	0.0504	-2e-04	0.7911	0.541420425572517
LG12	15410308.3154362	NA	0.0508	-2e-04	0.7885	0.540562398286954
LG12	15580431.5167785	NA	0.0507	-1e-04	0.7891	0.54071733538094
LG12	15750554.7181208	NA	0.0506	1e-04	0.7864	0.54104646054411
LG12	15920677.9194631	NA	0.0504	-2e-04	0.7864	0.541405257829124
LG12	16090801.1208054	NA	0.0508	-2e-04	0.7891	0.540686458390771
LG12	16260924.3221477	NA	NA	NA	NA	NA
LG12	16431047.5234899	0.161404540609035	0.089458961234036	0.0161539874245394	0.414944019115175	0.736445675554231
LG12	16601170.7248322	0.158811240479746	0.0892646697268462	0.016244745767064	0.41444652476845	0.729552179014248
LG12	16771293.9261745	0.153223475347933	0.0912650630133872	0.0191690010301092	0.400352565625616	0.715353677987288
LG12	16941417.1275168	0.14602617938809	0.0950885872689936	0.0214113417657602	0.385403243388194	0.690122160326505
LG12	17111540.3288591	0.132899463058742	0.105486273146871	0.0266354299451253	0.351717495051065	0.620445546877073
LG12	17281663.5302013	0.114429506792312	0.111876400126564	0.0315612882786423	0.32403477433586	0.512845020545798
LG12	17451786.7315436	0.0982026144643279	0.109331188867295	0.0325670081260773	0.331608804346287	0.444907625330169
LG12	17621909.9328859	0.0874170007337639	0.108820015556862	0.0313363462263251	0.332341540168264	0.397006771217211
LG12	17792033.1342282	0.0779781640850887	0.10841433150776	0.0325051458888497	0.331351110273089	0.355093295931282
LG12	17962156.3355705	0.0734946672165117	0.114613398537242	0.037768709240801	0.303486850812152	0.282131795543215
LG12	18132279.5369128	0.0760315226593067	0.116497398358128	0.0407191699771778	0.294761747422882	0.274485633850969
LG12	18302402.738255	0.0874620779097849	0.118232299498206	0.0414705361140787	0.285551832061009	0.318364396569024
LG12	18472525.9395973	0.105831212478811	0.121323881071671	0.0420230034403799	0.272907410755704	0.400162101350991
LG12	18642649.1409396	0.124365205188165	0.121142277213171	0.0425644629786726	0.273730646525207	0.52084740188709
LG12	18812772.3422819	0.129762271678936	0.118770080701019	0.0439452098676012	0.28064683332798	0.569261354021919
LG12	18982895.5436242	0.10580933999283	0.120395359658024	0.0447500407001177	0.272753203234325	0.404703852701765
LG12	19153018.7449664	0.0645402221802273	0.117232492650934	0.0409485142678675	0.290773443110935	0.21444775643948
LG12	19323141.9463087	0.0413127810119059	0.11708341561465	0.0389802783405378	0.293603381444741	0.134214757710318
LG12	19493265.147651	0.0388967165342133	0.118112401681404	0.0407651634311894	0.288089013369363	0.115207921250582
LG12	19663388.3489933	0.0515244624228786	0.12014893332076	0.0431392463543366	0.276993368278803	0.134387470387749
LG12	19833511.5503356	0.0692871952522206	0.118870824519754	0.0419522118829904	0.282588600773033	0.220200159703442
LG12	20003634.7516779	0.0783794602630397	0.118270540106727	0.0407640206615011	0.284850403369112	0.27101667703165
LG12	20173757.9530201	0.074793518339752	0.120445233212565	0.0413416833426789	0.278303490793189	0.234380037600678
LG12	20343881.1543624	0.0651054405137621	0.118100438189177	0.0405796097828681	0.286442025809106	0.209130618323265
LG12	20514004.3557047	0.061067076516323	0.115646951196853	0.0367849669991149	0.304608484468308	0.225394141131797
LG12	20684127.557047	0.0638833985737126	0.111062005125024	0.0321592171755282	0.323402963716287	0.275099064816178
LG12	20854250.7583893	0.0670905727416786	0.106236670698637	0.029875943563189	0.345914542119754	0.324847813965681
LG12	21024373.9597315	0.0761764376381673	0.100789533071065	0.0269718009870849	0.391693540929494	0.39878526659067
LG12	21194497.1610738	0.0938080778412076	0.0936394437812048	0.021698802161447	0.430051613678721	0.500621175302713
LG12	21364620.3624161	0.0989351293397799	0.0891745555763448	0.0228603675792434	0.442764093893015	0.534491528440521
LG12	21534743.5637584	0.0926246656089178	0.100642614267796	0.0284058478847159	0.405853743901236	0.467275325576044
LG12	21704866.7651007	0.0986366235220221	0.113356462076757	0.0309116640703639	0.327294542771701	0.426279357806273
LG12	21874989.966443	0.10607001586641	0.111875959167483	0.0293033914507643	0.324499739108187	0.471163715483357
LG12	22045113.1677852	0.107128991417248	0.109220900490009	0.0277950952867727	0.339047204138761	0.490166352302673
LG12	22215236.3691275	0.10376519171015	0.109215490202818	0.0290370055240026	0.3343710301641	0.473949394336456
LG12	22385359.5704698	0.0950767779045333	0.115209827763902	0.0325334724831935	0.313084682335175	0.395056606343736
LG12	22555482.7718121	0.081749920323881	0.101142308505165	0.0332181486039467	0.398731940770852	0.41749305247526
LG12	22725605.9731544	0.0792978190452805	0.103623946191878	0.0311341984796634	0.365403297264672	0.394160800206915
LG12	22895729.1744966	0.0812563957772694	0.113790278908941	0.0340201402863146	0.310376912676361	0.331763011731902
LG12	23065852.3758389	0.0811844268118634	0.118544098601518	0.0367443561721402	0.294201548898542	0.294113042609187
LG12	23235975.5771812	0.0790306136324932	0.118618894368637	0.0375462957884094	0.291745246709455	0.280636277041892
LG12	23406098.7785235	0.075118311727312	0.116845484508425	0.0375631134382518	0.293593805905852	0.272019024858829
LG12	23576221.9798658	0.066904314296089	0.115216439342812	0.0377250615637522	0.302344837929955	0.247834878695218
LG12	23746345.1812081	0.0554440503871253	0.111590221136039	0.0372336310948252	0.322660033470089	0.231729289737468
LG12	23916468.3825503	0.0482964871420039	0.110621681556814	0.0347800070544564	0.321515644731164	0.21127445793937
LG12	24086591.5838926	0.0495989829784074	0.11375962213964	0.0317968230391709	0.316277677323163	0.201595165631588
LG12	24256714.7852349	0.0550127378773976	0.109456941041491	0.0291896950174884	0.333042098801618	0.254263507424332
