Locus	Fst
21376	0.1502
17004	0.0188
7384	0.0150
16846	0.0379
25593	0.0468
8534	0.8567
14932	0.0727
9983	0.0307
10665	0.0648
10660	0.0118
9980	0.8235
10662	0.1159
9681	0.2453
4863	0.0564
9682	0.7016
13485	0.0334
9684	0.8092
6329	0.0040
13486	0.0234
9061	0.2056
18482	0.0065
14380	0.0079
16806	0.0221
10284	0.0603
10285	-0.0016
9667	0.1989
21572	0.1425
9664	0.0267
9663	0.0080
10445	0.0165
21720	0.0230
10440	0.9397
10113	0.0292
20517	0.1728
9668	0.1664
18804	-0.0020
20688	0.0090
10732	-0.0007
3561	0.1307
3566	0.0500
13152	0.9111
3564	0.2498
20402	0.0619
20681	0.0247
10839	0.1267
18808	-0.0018
21779	0.0322
4484	0.0137
8979	0.0505
20400	0.1086
10595	0.0818
10598	0.1411
13399	0.4145
6567	0.0061
21798	0.1257
708	0.0415
705	0.0552
707	0.0305
700	0.0131
15749	0.0755
12639	0.0093
7139	0.0457
7138	0.0235
88	0.0369
11880	0.0230
5614	0.0026
20351	0.1381
17901	0.0822
11889	0.2057
7132	0.1548
86	0.0147
7134	0.0186
20195	0.5402
20197	0.0303
25271	0.0214
19632	0.3829
5310	0.0254
20198	0.0071
8804	0.0131
8805	0.0433
14293	-0.0019
13020	0.0555
14922	0.0417
23580	0.4356
8803	0.0627
14298	0.1076
18248	0.0257
18249	0.0050
8808	0.0371
20466	0.0253
1655	0.0471
6583	0.0602
24003	0.0186
8758	0.0769
8759	0.0081
8208	0.0637
8209	0.2018
8206	0.0272
8204	0.1906
8205	0.1775
589	0.0795
12990	0.0442
17875	0.7359
7627	0.0724
12994	0.0370
7620	0.0058
3155	0.0747
18063	0.0097
11081	0.3800
17879	-0.0017
2830	0.1473
14729	0.1308
20222	0.7587
3396	0.6761
14720	0.9753
19940	0.1129
13476	0.0675
14727	0.0001
16360	0.2665
15269	0.1343
11978	0.0383
24009	0.0882
1349	0.0393
23556	0.1874
23550	0.0044
13379	0.0297
13979	0.1164
1345	0.2124
15419	0.0232
9878	0.3124
18111	0.0520
6925	0.0850
6926	0.5141
9872	0.0245
15411	0.1031
9870	0.0938
7711	0.1226
11154	0.2458
7713	0.0318
17666	0.0676
7715	0.0726
14432	0.0269
21152	0.0600
24517	0.0310
5541	0.7611
24510	0.0877
19107	0.2082
25478	0.0123
24279	0.0675
1503	0.3353
18502	0.0404
1504	0.0737
8596	0.4502
8597	0.0970
23152	0.0186
3086	0.2408
8590	0.6017
23331	0.0117
8375	0.1285
22698	0.0127
23336	0.0065
22206	0.3080
5891	0.0256
5892	0.2187
5894	0.0695
3946	0.0563
8572	0.3316
5897	0.1055
11234	0.0092
13802	0.0911
3885	0.0043
3887	0.4814
3886	0.0176
11569	0.6744
17779	0.0761
15560	0.0137
12570	0.3854
15251	0.0098
15256	0.1013
13575	0.1155
22648	0.1058
24421	0.0234
22336	0.0269
22332	0.2160
22331	0.5700
16965	0.0426
19083	0.0500
19081	0.2593
25087	0.0130
16059	0.0423
9800	0.0123
17683	0.0151
25009	0.9840
16057	0.5912
16504	0.8104
19731	0.0165
16053	0.0859
4661	0.0424
22687	0.4073
11209	0.3038
11520	0.1780
11521	0.0670
12615	0.2377
941	0.2323
23421	0.0264
22689	0.0441
16706	0.0067
24790	0.0727
15017	0.4506
22392	0.0178
4000	0.0368
11564	0.0296
4002	0.0056
4003	0.0045
4004	0.0165
21802	0.2995
9894	0.0455
24734	0.0031
3973	0.4149
3972	0.5210
19425	0.5486
18049	0.0627
23211	0.2555
24876	0.0383
9898	0.0258
19559	0.0529
22710	0.1286
24874	0.0157
19551	0.3767
21016	0.2878
3623	0.1033
3622	0.1935
13991	0.0828
19885	0.2247
19884	0.0987
22084	0.0366
22061	0.0120
16613	0.0762
16612	0.0074
22068	0.2186
16616	0.0835
16615	0.0111
2331	0.0302
2332	0.0118
11413	0.0271
2334	0.5137
2335	0.0640
22595	0.2731
11417	0.0732
12762	0.0765
17185	0.0167
15794	0.1354
17816	0.0219
25483	0.6409
16292	0.0610
16291	0.1855
6883	0.0469
16474	0.1681
15791	0.7754
25269	0.0443
12979	0.0068
21905	-0.0012
17475	0.0644
21907	0.1678
24999	0.0094
13369	-0.0017
16277	0.2602
19956	0.3385
16270	0.4959
4471	0.0120
17677	0.0442
4473	0.0074
4472	0.1192
24994	0.2357
17670	0.4779
4909	0.0021
22364	0.0393
21482	0.2340
4901	0.0991
12972	0.0078
4905	0.9601
13563	0.0346
4671	0.7142
24222	0.2256
12971	0.1006
24841	0.0262
5688	0.2403
7395	-0.0009
20249	0.1685
24698	0.0094
7391	0.0731
7390	0.7365
5148	0.1660
992	0.0351
24348	0.0185
22445	0.1481
10726	0.1733
7399	0.1388
17959	0.1094
17116	0.0387
22922	0.0421
121	0.0262
22921	0.5372
3405	0.1864
126	-0.0008
3406	0.0275
17016	0.9780
7537	0.0166
20760	0.0687
16872	0.1005
24772	0.0458
16874	0.0123
12384	0.4450
7086	0.2195
4878	0.1200
24774	0.1279
6312	0.0008
2069	0.4468
17165	0.1904
6314	0.0841
6315	0.1414
2792	0.0294
9168	0.0975
6318	0.2511
6319	0.0746
13531	0.1443
3375	0.0773
2794	0.0375
14117	0.8892
14115	0.0328
20245	0.3082
9097	0.0109
18471	0.1429
9091	0.0939
10691	-0.0002
25322	0.0552
9308	0.2152
9655	0.0302
10431	0.0144
9305	0.3074
9658	0.2760
20501	0.0384
10435	0.0322
17708	0.1169
17709	0.0249
11268	0.0118
13142	0.4732
17002	0.0211
3578	0.0376
7241	0.1230
13148	0.1558
3577	0.0207
20691	0.2732
20770	0.1367
4495	0.0927
4494	0.0838
4492	0.1041
4491	0.4119
9789	0.6836
24342	0.3973
15351	0.1953
4499	0.0179
15887	0.0088
6823	0.0348
15735	0.3745
15881	0.0156
16968	0.5562
2934	-0.0018
18615	0.9215
10991	0.0104
20437	0.1063
20343	0.0273
5322	0.0330
11899	0.7345
18581	0.3963
11895	0.1361
6441	0.0900
19011	0.1224
7682	0.0206
20186	0.0165
23947	0.0460
23575	0.0305
24124	0.0735
16800	0.2702
14930	0.0692
8816	0.0095
8815	0.0300
23416	0.1571
8813	0.1086
14287	0.0047
8810	0.0476
18276	0.1137
13036	0.0182
18906	0.0797
18273	0.0119
16963	0.1341
605	0.0843
579	0.0897
18726	0.0675
11090	0.0459
11092	0.1566
18050	0.0327
8747	0.1141
8746	0.8351
571	0.0040
8212	0.1119
8743	0.1242
8217	0.7846
14344	0.1869
15774	0.0757
15645	0.0183
15646	0.7058
12963	0.0137
3161	0.3026
7096	0.3357
1420	0.0198
5431	0.0207
7092	0.0367
5437	0.0080
14730	0.1087
17311	0.1631
20230	0.6427
18508	0.2587
3362	0.0270
16087	0.0119
730	0.0202
733	0.0197
735	0.9913
734	0.0185
739	0.0089
24990	0.0234
9565	0.1621
23520	0.0655
13960	0.0160
23100	0.0097
8100	0.0348
8103	0.3593
23529	0.0792
23528	0.0940
463	0.0794
1354	0.0319
15398	0.0711
15393	0.2518
6953	0.0289
9865	0.0304
6487	0.1772
6484	0.0182
11146	0.6508
11144	0.0044
16573	0.0178
23180	0.0714
11140	0.5120
14421	0.0909
24504	-0.0018
11149	0.0315
1519	0.0371
12277	0.4390
8581	0.0762
21920	0.1037
8586	0.0511
18480	0.0168
17312	0.1707
13818	0.2050
10844	0.1826
23788	0.3206
15267	0.1504
5882	0.1714
12544	0.1336
12810	0.4397
12541	0.0471
23189	0.0260
23863	0.4176
13813	0.0862
8569	0.8970
8568	0.0463
6554	-0.0001
16011	0.0244
15066	0.1048
6550	0.7554
15060	0.0394
15069	0.1121
22328	0.0953
7479	0.6511
3186	0.7388
11299	0.1058
24684	0.0346
24433	0.0836
18133	0.0143
3188	0.0459
22596	0.2547
19098	0.0353
19729	0.1125
16046	0.4678
19725	0.3292
16040	0.0117
16517	0.8578
22690	0.0848
6638	0.0397
11552	0.0738
15002	0.0073
14666	0.1388
6631	0.8576
22699	0.0422
23980	0.0359
6635	0.0725
12605	0.0325
6637	0.0005
11176	0.0382
16153	0.0196
14554	0.3348
4013	0.3002
4010	0.5093
4016	0.0376
7505	0.0227
21573	0.0277
7501	0.0178
19438	0.0911
7509	0.0324
9888	0.0263
17971	0.0208
17523	0.3355
19543	0.0131
25450	0.0085
16911	0.0259
16880	0.0341
21007	0.0591
12775	0.0908
6126	0.0074
12770	0.0370
12771	0.0125
19854	0.4162
12779	0.0687
23178	0.3272
2327	0.0042
4702	0.1867
13631	0.0549
2329	0.1289
23858	0.0931
10441	0.2610
12425	0.0095
24955	0.1473
24954	0.0449
16280	0.6452
10953	0.0574
10951	0.4506
24957	0.0910
287	0.4904
21174	0.0084
3761	0.0095
25297	0.0672
25296	0.0012
14990	0.4072
25293	0.6630
25139	0.0022
263	0.2090
11509	0.9797
16264	0.0161
8872	0.0217
21089	0.0625
19943	0.0159
265	0.0316
16261	0.0624
17391	0.6083
21772	0.1236
24980	-0.0018
17392	0.0164
24986	0.1223
24921	0.0122
25103	0.0468
17480	0.0343
2498	0.1157
7252	0.1136
10966	0.1414
2491	0.0216
4643	0.0382
4646	0.1626
13556	0.7139
4644	0.1179
24858	0.0856
12895	0.1141
19890	0.0525
2258	0.3168
11770	0.1283
17245	0.0182
11774	0.0348
2251	0.0468
13583	0.1818
22931	0.0435
22688	0.3339
10738	0.4095
23740	0.0186
5151	0.0545
5155	0.3947
10045	0.0832
10730	0.6129
7875	0.4469
117	0.9767
23214	0.5105
7870	0.6440
13090	0.6168
19910	0.1263
20753	0.6038
22842	0.1786
22913	0.7457
7879	0.0285
22449	0.0110
2786	0.0961
2780	0.0218
23445	0.3669
16865	0.0214
12394	0.0589
16861	0.1251
21185	0.0598
9461	0.4474
23748	0.0612
12155	0.3026
2071	0.0428
6306	0.0765
11609	0.0858
2075	0.0747
10134	0.0125
10136	0.4285
20532	0.2986
20530	0.0211
14127	0.0170
11954	0.2295
9085	0.1058
10138	0.0579
9082	0.0554
10429	0.0862
17737	0.1033
9645	0.0100
9316	0.0343
17739	0.1052
10421	0.4777
9640	0.5546
21590	0.5152
10425	0.0049
7271	0.4365
19235	0.1122
7275	0.0574
22863	0.1675
3501	0.1408
3505	0.3432
4489	0.0544
2672	-0.0014
2677	0.0619
15274	0.0399
19918	0.4449
12803	0.0546
6833	0.1752
9611	0.0038
6835	0.0274
6894	0.0273
2922	0.0063
25622	0.1042
7697	0.2083
5333	0.7840
18599	0.1462
10552	0.2196
5334	0.0508
5337	0.0416
5336	0.9443
24135	0.5501
18590	0.0205
18591	0.0513
14635	0.1166
14634	0.0303
21896	0.0207
1983	0.2143
1638	0.0755
11313	0.3487
8820	0.8605
8827	0.0380
13041	0.0469
18915	0.0617
25244	0.0573
10913	0.0732
15098	0.0495
24407	0.1028
8778	0.6133
18043	0.9180
20057	0.2775
2810	0.0752
2813	0.0837
15378	0.0663
561	0.0830
7643	0.3853
24920	0.0363
7647	0.0694
14702	0.4543
11420	0.0844
24226	0.2076
3172	-0.0022
3175	0.0087
23361	0.0382
15650	0.1400
3176	0.0073
7081	0.0110
20248	0.1040
7083	0.0111
21961	0.2377
3379	0.0663
3378	0.0517
7089	0.4268
5427	0.0715
20242	0.1779
3373	0.0333
5423	0.0443
17332	0.0271
20354	0.0189
1748	0.0512
721	0.4446
19592	0.3452
4392	0.0432
10857	0.0948
2587	0.0576
15386	0.0763
1167	0.0010
1160	0.3772
1162	0.0341
6492	0.6598
4244	0.0216
4242	0.0806
6498	0.2635
5520	0.0290
5524	0.5269
4396	0.0429
15473	0.9618
6467	0.6407
6947	0.0301
15474	0.3109
6944	0.4660
472	0.0163
11170	0.2302
10648	-0.0022
11175	0.0859
25526	0.0641
17446	0.0941
5491	0.1491
1568	0.0018
20898	0.0267
13701	0.0758
23055	0.4320
1560	0.3088
8484	0.0997
1565	0.5023
1294	0.1072
1567	0.1555
24025	0.0026
14199	0.0780
12554	0.0179
12555	0.0675
8554	0.0156
23626	0.0051
12559	0.0814
23624	0.0225
17118	0.0490
23190	0.0403
23191	0.0651
8002	0.0255
23193	0.0502
4398	0.1997
17687	0.0121
24402	0.4683
6540	0.0235
5636	0.0165
5637	0.0322
5632	0.0809
5633	0.0424
3197	0.1078
3196	-0.0004
3195	0.8311
16834	0.2783
3193	0.1835
8486	0.0030
13355	0.0134
7466	0.1780
7465	0.0895
