Locus	fst	chromosome	c_pos
5930	0.0281	PCodG	238686205
2792	0.0294	PCodG	238801441
17951	0.0244	PCodG	238852406
12201	0.0529	PCodG	238863752
17588	0.0697	PCodG	239055436
15311	0.6984	PCodG	239073662
9668	0.1664	PCodG	239302317
23785	0.0514	PCodG	239317698
7818	0.1696	PCodG	239657727
19083	0.05	PCodG	240206027
15650	0.14	PCodG	240274888
13054	0.3039	PCodG	240276077
22246	-0.0018	PCodG	240302238
16967	0.0508	PCodG	240306853
13476	0.0675	PCodG	240306941
14260	0.2191	PCodG	240320472
15586	0.1473	PCodG	240372208
13129	0.0804	PCodG	240701255
9611	0.0038	PCodG	240824298
17901	0.0822	PCodG	241019994
4617	0.0701	PCodG	241021822
17959	0.1094	PCodG	241052638
1582	0.0474	PCodG	241123479
4090	0.2763	PCodG	241246858
18043	0.918	PCodG	241293722
17001	0.248	PCodG	241293810
9980	0.8235	PCodG	241312525
17038	0.8275	PCodG	241312613
16009	0.121	PCodG	241589869
10687	0.1297	PCodG	241713352
4142	0.261	PCodG	241770982
11056	0.0389	PCodG	241804011
21118	0.0357	PCodG	241827184
5451	0.0561	PCodG	241835689
22640	0.3629	PCodG	241835777
9966	0.0314	PCodG	241856574
22488	0.1815	PCodG	241939275
4960	0.0409	PCodG	241993802
14555	0.0432	PCodG	242065200
39	0.0627	PCodG	242065288
17442	0.1982	PCodG	242207114
986	0.0225	PCodG	242596322
8603	0.6667	PCodG	242618279
379	0.0164	PCodG	242674496
16667	0.6349	PCodG	243445188
7759	0.3101	PCodG	243462795
21239	0.02	PCodG	243549215
11459	0.0861	PCodG	243604242
5423	0.0443	PCodG	243605925
9545	0.448	PCodG	243668451
4459	0.0347	PCodG	243677462
18188	0.4644	PCodG	243997105
13207	0.1929	PCodG	244132740
263	0.209	PCodG	244160367
3031	0.052	PCodG	244208903
13721	0.0471	PCodG	244298468
12648	0.2759	PCodG	244298556
14755	0.0545	PCodG	244521547
9082	0.0554	PCodG	244591836
12516	0.4188	PCodG	244621663
13461	0.0154	PCodG	244742250
23178	0.3272	PCodG	245024832
4629	0.0059	PCodG	245114552
19360	0.9482	PCodG	245828056
5980	0.3746	PCodG	246069836
18319	0.0752	PCodG	246072515
12384	0.445	PCodG	246581894
20337	0.1388	PCodG	246609103
17912	0.0918	PCodG	247217818
9387	0.0325	PCodG	247638093
23136	0.1629	PCodG	247725446
2895	0.0245	PCodG	247725534
19310	0.1685	PCodG	247727203
11209	0.3038	PCodG	247753884
17968	0.1692	PCodG	247753972
20068	0.2203	PCodG	247812081
22753	0.023	PCodG	247868041
8124	0.9008	PCodG	247949728
13163	0.0501	PCodG	248102044
917	0.0108	PCodG	248149227
5577	0.0368	PCodG	248152917
1794	0.4662	PCodG	248326573
19682	0.0691	PCodG	248541832
20117	0.0464	PCodG	248542404
11638	0.2551	PCodG	248615465
12554	0.0179	PCodG	248680648
4226	0.1092	PCodG	248790775
15567	0.0496	PCodG	249268622
8569	0.897	PCodG	249656435
10138	0.0579	PCodG	249867296
3962	0.0217	PCodG	250170512
9359	0.065	PCodG	250648983
18050	0.0327	PCodG	250680818
7384	0.015	PCodG	250917914
5928	0.0192	PCodG	250935446
5002	0.0314	PCodG	250935534
16612	0.0074	PCodG	251125697
11954	0.2295	PCodG	251821514
17879	-0.0017	PCodG	251858764
6583	0.0602	PCodG	252030954
9252	0.0726	PCodG	252055429
1592	0.0318	PCodG	252067978
18111	0.052	PCodG	252090667
1073	0.0823	PCodG	252168670
17351	0.0167	PCodG	252210979
17343	0.0213	PCodG	252376394
21870	0.0049	PCodG	252402479
18923	0.3831	PCodG	252519506
14554	0.3348	PCodG	252657598
10181	0.0771	PCodG	253183880
22771	0.6225	PCodG	253349654
7781	0.0304	PCodG	253717374
18248	0.0257	PCodG	253870345
22011	0.0054	PCodG	253872430
4426	0.0823	PCodG	253965490
10260	0.0046	PCodG	254043122
15607	0.3747	PCodG	254131680
25250	0.8098	PCodG	254194592
3963	0.0089	PCodG	254255502
21089	0.0625	PCodG	254304954
10995	0.079	PCodG	254946788
5203	0.0807	PCodG	255107940
6	0.0436	PCodG	255130893
13295	0.2358	PCodG	255155997
13881	0.0213	PCodG	255327699
5962	0.0034	PCodG	255400291
18330	0.3841	PCodG	255408706
244	0.0514	PCodG	255416499
885	0.0247	PCodG	255416587
3434	0.0988	PCodG	255568603
9159	-0.0009	PCodG	255769505
10291	0.4093	PCodG	256113189
16787	0.027	PCodG	256209892
11408	0.1849	PCodG	256467489
10396	0.1666	PCodG	256805674
19829	0.0562	PCodG	256927004
21800	0.024	PCodG	256927533
14287	0.0047	PCodG	256995266
7214	0.9435	PCodG	256996917
6701	0.0243	PCodG	257034614
12987	0.0419	PCodG	257333518
21681	0.0302	PCodG	257345485
4620	0.8183	PCodG	257378972
7791	0.1169	PCodG	257379060
18629	0.4191	PCodG	257584744
21204	0.0187	PCodG	258082426
8160	0.0268	PCodG	258313636
12584	0.0723	PCodG	258437254
9986	0.2877	PCodG	259168147
16280	0.6452	PCodG	259197169
3176	0.0073	PCodG	259327929
4206	0.0254	PCodG	259358704
3753	0.7065	PCodG	259426433
24659	0.0881	PCodG	259469312
22961	0.1093	PCodG	259483078
17181	0.2185	PCodG	259614420
10966	0.1414	PCodG	259998542
92	0.6413	PCodG	260061530
12725	0.0354	PCodG	260385110
21971	0.6803	PCodG	260432646
8033	0.9815	PCodG	260460954
17999	0.0786	PCodG	260930993
13125	0.021	PCodG	260958346
12182	0.5882	PCodG	261267899
198	0.8835	PCodG	262107953
11049	0.0031	PCodG	262143270
14190	0.0474	PCodG	262218733
11546	0.1507	PCodG	262218821
20081	0.1031	PCodG	262224023
13791	0.7578	PCodG	262263419
3121	0.06	PCodG	262423493
9755	0.0074	PCodG	262942652
12945	0.6823	PCodG	263014140
7453	0.0053	PCodG	263215886
24796	0.017	PCodG	263465549
17990	0.2046	PCodG	263465637
15313	0.022	PCodG	263778322
23615	0.4823	PCodG	264288195
19765	0.0841	PCodG	264410831
4083	0.2084	PCodG	264704534
3015	0.8146	PCodG	264729141
8507	0.2544	PCodG	264825465
15234	0.2333	PCodG	264825553
15009	0.0825	PCodG	265228884
24591	0.0902	PCodG	265276988
10015	0.6526	PCodG	265375997
8525	0.4893	PCodG	265932603
4251	0.4907	PCodG	266203738
8597	0.097	PCodG	266368570
14526	0.2569	PCodG	266368658
11895	0.1361	PCodG	266442549
12199	0.0639	PCodG	266458360
5217	0.0855	PCodG	266458448
22392	0.0178	PCodG	266521131
7505	0.0227	PCodG	266617089
1907	0.2438	PCodG	266664382
19023	0.2383	PCodG	266664470
11319	0.0263	PCodG	266843741
13301	0.0298	PCodG	266912678
4171	0.0157	PCodG	267109331
25620	0.0629	PCodG	267255987
1262	0.0053	PCodG	267308614
9549	0.0866	PCodG	267414052
17760	0.3136	PCodG	267661064
24634	0.0195	PCodG	267800541
16422	0.0128	PCodG	268005151
24307	0.0069	PCodG	268065409
15002	0.0073	PCodG	268159689
18366	0.0989	PCodG	268159777
21884	0.0275	PCodG	268235611
9538	0.023	PCodG	268417084
18754	0.0204	PCodG	268668482
20945	0.0186	PCodG	268932242
20920	0.2032	PCodG	268970169
9452	0.4352	PCodG	268983317
7879	0.0285	PCodG	269033454
16245	0.0121	PCodG	269330783
23189	0.026	PCodG	269333191
16145	0.0383	PCodG	269480773
3248	0.1636	PCodG	269587104
10580	0.2829	PCodG	269717554
19564	-0.002	PCodG	269911374
1872	0.135	PCodG	270798090
19088	0.0186	PCodG	271051031
21007	0.0591	PCodG	271427310
6040	0.0584	PCodG	271569712
11910	0.0695	PCodG	271569800
2558	0.0593	PCodG	271586315
4958	0.4867	PCodG	271673407
11081	0.38	PCodG	271687616
7913	0.0651	PCodG	271974091
8486	0.003	PCodG	272092182
11	0.051	PCodG	272444707
2705	0.0263	PCodG	272444795
11165	0.0953	PCodG	272560388
25444	0.5191	PCodG	272563307
472	0.0163	PCodG	272806595
12916	0.0182	PCodG	272830887
6033	0.0789	PCodG	272843537
23146	0.0517	PCodG	272995942
716	0.1618	PCodG	273085728
5594	0.1007	PCodG	273287536
8804	0.0131	PCodG	273324764
8798	0.0181	PCodG	273758898
20295	0.5076	PCodG	274331820
16791	0.0958	PCodG	274705528
24444	0.0392	PCodG	274797787
13036	0.0182	PCodG	275060510
12107	0.0881	PCodG	275469123
19742	0.0143	PCodG	275527873
21313	0.0173	PCodG	275722650
1027	0.0279	PCodG	275750269
6484	0.0182	PCodG	275912507
12726	0.1359	PCodG	276193011
6769	0.0165	PCodG	276202915
10068	0.0679	PCodG	276508582
5807	0.0241	PCodG	276690848
19228	0.011	PCodG	276998493
7711	0.1226	PCodG	277192370
15749	0.0755	PCodG	277323732
3258	0.0246	PCodG	277323820
23150	0.0231	PCodG	277333062
19021	0.0197	PCodG	277335998
6803	0.0205	PCodG	277410983
11282	0.0071	PCodG	277411071
8526	0.0951	PCodG	277489541
4154	0.0592	PCodG	277489541
18879	-0.0011	PCodG	277565598
21335	0.1294	PCodG	277860959
21256	0.1134	PCodG	277896796
756	0.0255	PCodG	277997547
16270	0.4959	PCodG	278104792
14618	0.0259	PCodG	278108549
22947	0.0768	PCodG	278279319
3428	0.0279	PCodG	278351027
10978	0.1403	PCodG	278579272
23066	0.1742	PCodG	278584864
5966	0.3352	PCodG	278607221
24196	0.1956	PCodG	278702038
18571	0.0913	PCodG	279182543
23094	0.173	PCodG	279220057
16564	0.1098	PCodG	279246476
15060	0.0394	PCodG	279379402
19201	0.028	PCodG	279533006
24124	0.0735	PCodG	279717789
7940	0.5011	PCodG	279805102
11069	0.3042	PCodG	280074388
10307	0.01	PCodG	280132372
3931	0.201	PCodG	280165693
18236	0.0567	PCodG	280210928
18322	0.2261	PCodG	280292185
7929	0.0238	PCodG	280292273
19943	0.0159	PCodG	280302217
21590	0.5152	PCodG	280302735
14760	0.2023	PCodG	280400403
19964	0.0344	PCodG	280446436
7769	0.1961	PCodG	280508436
15954	0.3856	PCodG	280675523
25650	0.0377	PCodG	280678534
17440	0.2909	PCodG	280730867
6757	0.0228	PCodG	280730951
8196	0.3603	PCodG	280820267
2468	0.1469	PCodG	280913689
4336	0.0482	PCodG	280993478
12889	0.2455	PCodG	281226491
6203	0.1643	PCodG	281325901
12897	0.0093	PCodG	281374078
9158	0.9003	PCodG	281696512
6550	0.7554	PCodG	281779471
5281	0.1207	PCodG	282376001
12810	0.4397	PCodG	282432017
1547	0.0501	PCodG	282615852
1756	0.0147	PCodG	282956035
25225	0.7764	PCodG	282993673
752	0.0594	PCodG	283093482
15010	0.1273	PCodG	283644359
18313	0.1245	PCodG	283644447
18947	0.0481	PCodG	283707157
3972	0.521	PCodG	283764140
21509	0.0235	PCodG	283799025
11978	0.0383	PCodG	283846458
19037	0.6912	PCodG	283889075
16151	0.1525	PCodG	284078790
14131	0.0797	PCodG	284241413
19729	0.1125	PCodG	284569495
13895	0.0536	PCodG	284640453
22145	0.0953	PCodG	284683824
18762	0.0091	PCodG	284760717
25638	0.6652	PCodG	284766229
4344	0.1229	PCodG	284790454
12254	0.9238	PCodG	284933518
20796	0.2588	PCodG	285044200
4956	0.1669	PCodG	285360320
8192	0.0745	PCodG	285421120
1167	0.001	PCodG	285465516
5541	0.7611	PCodG	285481107
3155	0.0747	PCodG	285481195
10886	0.3487	PCodG	285570944
15114	0.2184	PCodG	285993633
15034	0.0088	PCodG	286054558
7942	0.0119	PCodG	286107749
9205	0.4514	PCodG	286107837
17087	0.6996	PCodG	286236564
23927	0.2486	PCodG	286262686
9585	0.7214	PCodG	286309892
16429	0.3825	PCodG	286466708
6797	0.1657	PCodG	286466796
6890	0.0455	PCodG	286650722
21789	0.0789	PCodG	286717469
8536	0.3417	PCodG	286745705
11594	0.2043	PCodG	286745793
4834	0.9752	PCodG	286928650
24071	0.0254	PCodG	286971168
4188	0.787	PCodG	286997728
5337	0.0416	PCodG	287344883
9203	0.0413	PCodG	287381496
19660	0.0028	PCodG	287381584
23709	0.0281	PCodG	287386513
17709	0.0249	PCodG	287570147
24226	0.2076	PCodG	288018287
15113	0.0048	PCodG	288198642
5984	0.3285	PCodG	288244844
13355	0.0134	PCodG	288246406
13107	0.8959	PCodG	288268252
23168	0.0571	PCodG	288490097
10799	0.0208	PCodG	288513153
15855	0.0252	PCodG	288685683
14920	0.0066	PCodG	288687980
12036	0.0072	PCodG	288842608
719	0.1076	PCodG	289265833
20923	0.645	PCodG	289338398
3430	0.0136	PCodG	289338486
2225	0.0299	PCodG	289365587
3886	0.0176	PCodG	289371316
8315	0.0929	PCodG	289398016
19475	0.1441	PCodG	289652311
2604	0.0241	PCodG	289685718
16257	0.544	PCodG	290012410
308	0.0473	PCodG	290340289
17750	0.0102	PCodG	290604072
13598	0.0051	PCodG	290679948
19263	0.0185	PCodG	290843834
9458	0.0438	PCodG	290886299
8346	0.0148	PCodG	290923499
7161	0.047	PCodG	290939174
17726	0.2982	PCodG	291093433
9408	0.1013	PCodG	291100802
23486	0.0192	PCodG	291135859
5003	0.0263	PCodG	291260238
11013	0.0192	PCodG	291278677
21360	0.3082	PCodG	291689741
10828	0.807	PCodG	291690844
25416	0.8679	PCodG	291745162
11019	0.7871	PCodG	291950823
1963	0.057	PCodG	291950911
8493	0.0119	PCodG	291978672
8641	0.0632	PCodG	292150287
19478	0.0364	PCodG	292368058
13052	0.0391	PCodG	293317259
20140	0.1131	PCodG	293317347
4837	0.0968	PCodG	293434013
1978	0.0188	PCodG	293465642
3266	0.0139	PCodG	293665099
25284	0.0456	PCodG	293682899
3188	0.0459	PCodG	293712247
9191	0.0438	PCodG	293755948
19830	0.0594	PCodG	293812486
16789	0.0202	PCodG	293814785
24334	0.0311	PCodG	294069330
6729	0.0806	PCodG	294285349
1519	0.0371	PCodG	294383296
19784	0.1326	PCodG	294454879
15354	0.0152	PCodG	294697953
2071	0.0428	PCodG	294828290
15955	0.0936	PCodG	294828378
7028	0.1087	PCodG	294925261
24168	0.0214	PCodG	294953909
14360	0.0096	PCodG	294960746
6458	0.1021	PCodG	294963576
24941	0.2174	PCodG	295193411
12994	0.037	PCodG	295394889
11482	0.4203	PCodG	295529928
2153	0.078	PCodG	295642889
1478	0.0395	PCodG	295642977
20249	0.1685	PCodG	295924473
6051	0.0096	PCodG	295964229
9691	0.0227	PCodG	296127157
14020	0.0099	PCodG	296134498
11299	0.1058	PCodG	296318985
12493	0.0211	PCodG	296360510
21866	0.0911	PCodG	296360598
12903	0.0184	PCodG	296412871
22851	0.0068	PCodG	296810100
8152	0.1765	PCodG	296875685
7457	0.1901	PCodG	296893447
5464	0.8241	PCodG	296956628
20666	0.2696	PCodG	297164065
3039	0.0015	PCodG	297272213
19641	0.0254	PCodG	297285119
3756	0.4378	PCodG	297338296
12942	0.0142	PCodG	297505741
18250	-0.0016	PCodG	297505829
8135	0.1829	PCodG	297600275
19035	0.0021	PCodG	298537579
5614	0.0026	PCodG	298678483
1655	0.0471	PCodG	299142305
6158	0.1474	PCodG	299142851
17644	0.1735	PCodG	299302256
10188	0.1901	PCodG	299343936
4696	0.0443	PCodG	299347156
8448	0.1218	PCodG	299347244
22637	0.1411	PCodG	299347244
20351	0.1381	PCodG	299382020
3362	0.027	PCodG	299405950
15829	0.0783	PCodG	299498944
19014	0.3677	PCodG	299512092
12605	0.0325	PCodG	299581964
2922	0.0063	PCodG	299640829
11912	0.7351	PCodG	299934248
5572	0.0533	PCodG	299982472
7749	0.1805	PCodG	300056814
11210	0.113	PCodG	300081600
5042	0.3051	PCodG	300204472
7755	0.2094	PCodG	300673564
4901	0.0991	PCodG	300931540
1157	0.117	PCodG	301063684
53	0.0815	PCodG	301110599
23448	0.0579	PCodG	301110687
23014	0.1907	PCodG	301361505
25289	0.2627	PCodG	301383935
15052	0.0524	PCodG	301438751
9251	0.8269	PCodG	301511974
21807	0.7098	PCodG	301602687
8670	0.0947	PCodG	302000574
4361	0.1491	PCodG	302030694
1473	0.1147	PCodG	302068424
6377	0.3595	PCodG	302098979
13880	0.0384	PCodG	302115310
5	0.6861	PCodG	302131607
23093	0.0201	PCodG	302158994
11535	0.0286	PCodG	302640583
494	0.0257	PCodG	302717269
9213	0.0147	PCodG	302717995
12431	0.0663	PCodG	302732499
14536	0.0132	PCodG	302751655
15756	0.0738	PCodG	302808519
12122	0.1023	PCodG	302842937
8190	0.3658	PCodG	302950753
14545	0.2023	PCodG	303057289
411	0.0482	PCodG	303085071
7434	0.0051	PCodG	303176670
6606	0.2319	PCodG	303202388
24987	0.062	PCodG	303202552
16135	0.077	PCodG	303223995
20263	0.079	PCodG	303842474
15256	0.1013	PCodG	304259391
5476	0.6999	PCodG	304281152
18166	0.6402	PCodG	304380305
10813	0.1453	PCodG	305152175
13841	0.2546	PCodG	306973892
8062	0.0072	PCodG	306998578
25214	0.038	PCodG	307048084
1354	0.0319	PCodG	307097064
7431	0.1904	PCodG	307139446
8055	0.211	PCodG	307153150
10497	0.0813	PCodG	307368009
4473	0.0074	PCodG	307822570
21073	0.0276	PCodG	307881936
24003	0.0186	PCodG	307882024
780	0.2397	PCodG	308026366
16343	0.1162	PCodG	308110852
5118	0.0344	PCodG	308111351
12852	0.1222	PCodG	308332799
23258	0.1189	PCodG	308548730
4568	0.3988	PCodG	308591847
4740	0.0074	PCodG	308621911
10263	0.1186	PCodG	309042371
11770	0.1283	PCodG	309252624
8037	0.0204	PCodG	309344989
18840	0.055	PCodG	309374643
15646	0.7058	PCodG	309392004
19174	0.0478	PCodG	309468550
25357	0.1366	PCodG	309587165
17677	0.0442	PCodG	309659514
8168	0.1563	PCodG	309753571
2335	0.064	PCodG	309838806
20544	-0.0016	PCodG	309899585
8064	0.1669	PCodG	309992903
12813	0.042	PCodG	309995384
4092	0.4312	PCodG	309995472
17582	0.2777	PCodG	310223362
23467	0.0958	PCodG	310241292
6144	0.7684	PCodG	310241380
15017	0.4506	PCodG	310262968
5491	0.1491	PCodG	310463298
18015	0.2539	PCodG	310480076
8278	-0.0009	PCodG	310564878
7574	0.081	PCodG	310724210
8810	0.0476	PCodG	310874541
11878	0.0264	PCodG	311198667
25593	0.0468	PCodG	311282617
14666	0.1388	PCodG	311379574
3833	0.0683	PCodG	311508848
13458	0.0061	PCodG	311544807
1474	0.0277	PCodG	311566392
16897	0.024	PCodG	311700419
15003	0.09	PCodG	311940976
4711	0.1194	PCodG	311980022
6094	0.4485	PCodG	312279646
11880	0.023	PCodG	312451031
16820	0.3448	PCodG	312477168
9061	0.2056	PCodG	312598056
17406	0.0602	PCodG	312687250
18315	0.0635	PCodG	313104480
19956	0.3385	PCodG	313409806
11591	-0.0015	PCodG	313447022
12686	0.0202	PCodG	313502407
960	0.0103	PCodG	313987218
23201	0.0359	PCodG	314096971
9363	0.0201	PCodG	314267623
13176	0.0088	PCodG	314267711
21202	0.0431	PCodG	314428724
22710	0.1286	PCodG	314640901
541	0.1445	PCodG	314699574
16175	0.0362	PCodG	314761463
660	0.0074	PCodG	315079081
10456	0.0261	PCodG	315122965
13408	0.0435	PCodG	315126545
1881	0.9889	PCodG	315297103
18478	0.0007	PCodG	315573706
18821	0.4272	PCodG	315715375
8267	0.1175	PCodG	315752564
15061	0.4594	PCodG	315807174
7433	0.0072	PCodG	315908836
1581	0.0372	PCodG	315910495
24389	0.0269	PCodG	315919910
25048	0.0403	PCodG	315952795
17417	0.2262	PCodG	316062864
13544	0.023	PCodG	316089445
10698	0.2316	PCodG	316192351
12403	0.0967	PCodG	316722348
18792	0.4695	PCodG	317014400
6274	0.0475	PCodG	317180575
25241	0.7977	PCodG	317180663
10758	0.0295	PCodG	318224472
25538	0.0469	PCodG	319292127
2706	0.005	PCodG	320759705
5622	0.4966	PCodG	320828359
14495	0.047	PCodG	320837723
12483	0.1157	PCodG	320845909
5817	0.0344	PCodG	321216719
16375	0.1957	PCodG	321258980
5396	0.3241	PCodG	321513652
4550	-0.0018	PCodG	321566633
9593	0.084	PCodG	321643671
14729	0.1308	PCodG	321959737
21546	0.045	PCodG	322079118
16035	0.0542	PCodG	322139237
13701	0.0758	PCodG	322217820
18070	0.0582	PCodG	322245756
22955	0.3657	PCodG	322389440
3505	0.3432	PCodG	322406338
13285	0.0423	PCodG	322476249
18133	0.0143	PCodG	322563026
522	0.5909	PCodG	322633305
2160	0.1553	PCodG	322635441
772	0.0474	PCodG	323015723
10718	0.0238	PCodG	323025463
7674	0.0875	PCodG	323065125
19351	0.0672	PCodG	323151288
24470	0.0639	PCodG	323305417
5133	0.0076	PCodG	323305505
10207	0.0567	PCodG	323458435
19222	0.271	PCodG	323729052
7565	0.0593	PCodG	323734200
12474	0.0866	PCodG	323741884
11992	0.0051	PCodG	323775942
12668	0.3188	PCodG	323883498
25622	0.1042	PCodG	324062317
98	0.0096	PCodG	324105234
3343	0.0648	PCodG	324237456
5672	0.0633	PCodG	324351415
5287	0.1072	PCodG	324408376
7086	0.2195	PCodG	324529137
9979	0.0068	PCodG	324758414
9658	0.276	PCodG	325104950
21070	0.0051	PCodG	325328984
12770	0.037	PCodG	325382930
22206	0.308	PCodG	325802919
3304	0.1401	PCodG	325803007
4411	0.0402	PCodG	325831764
11722	0.0526	PCodG	325838814
10217	0.0497	PCodG	325861009
18012	0.1638	PCodG	326522580
21174	0.0084	PCodG	326678662
3480	0.2766	PCodG	326887570
4145	0.0676	PCodG	326922313
5668	0.1411	PCodG	326972666
10295	0.0182	PCodG	327056024
3437	0.0331	PCodG	327102873
18434	0.2306	PCodG	327210341
6390	0.0631	PCodG	327256373
1568	0.0018	PCodG	327511512
18253	0.1213	PCodG	327674530
11506	0.0311	PCodG	327849745
4588	0.0455	PCodG	328020143
25411	0.0119	PCodG	328105380
24147	0.2181	PCodG	328154366
12851	0.1191	PCodG	328206554
16846	0.0379	PCodG	328821160
187	0.0141	PCodG	328821248
6071	0.0594	PCodG	328920134
17256	0.0391	PCodG	328974007
11415	0.0074	PCodG	328974536
15788	0.2093	PCodG	328997876
9091	0.0939	PCodG	329148940
23977	0.0237	PCodG	329241950
6462	0.3795	PCodG	329262217
14478	0.062	PCodG	329262305
15242	0.0165	PCodG	329433861
11805	0.27	PCodG	329497471
6312	0.0008	PCodG	330416493
167	0.002	PCodG	330572524
9896	0.8809	PCodG	330690831
9819	0.0413	PCodG	331308025
12108	0.1092	PCodG	331525713
404	0.046	PCodG	331533842
14547	0.0902	PCodG	331898767
11774	0.0348	PCodG	331910174
24954	0.0449	PCodG	332033555
4031	0.0349	PCodG	332304130
2274	0.1792	PCodG	332339750
8252	0.1574	PCodG	332339838
12028	0.0957	PCodG	332361415
10029	0.39	PCodG	332408415
7298	0.0399	PCodG	332408503
15595	0.1282	PCodG	332430747
22597	0.0442	PCodG	332592381
23018	0.3737	PCodG	332609016
16187	0.0568	PCodG	332610831
3708	0.9339	PCodG	332646256
19324	0.0022	PCodG	332731289
16616	0.0835	PCodG	332731377
19069	0.3357	PCodG	332767156
7092	0.0367	PCodG	332965445
10872	0.0062	PCodG	333937172
14365	0.0302	PCodG	334222409
8596	0.4502	PCodG	334222497
7605	0.1098	PCodG	334291646
13514	0.1087	PCodG	334305781
15145	0.2424	PCodG	334451861
14758	0.0154	PCodG	334543224
13318	0.2002	PCodG	334695369
9663	0.008	PCodG	334774164
8943	0.0382	PCodG	334990181
4507	0.1591	PCodG	335678383
3062	0.0028	PCodG	335753541
1635	0.0895	PCodG	336187433
17428	0.1392	PCodG	336363410
24270	0.023	PCodG	336383857
19608	0.1178	PCodG	336454303
24464	0.0194	PCodG	336554772
4643	0.0382	PCodG	336667618
6823	0.0348	PCodG	336694084
15991	0.0697	PCodG	336694172
5052	0.4416	PCodG	336703642
11348	0.02	PCodG	336828805
3929	0.005	PCodG	337183053
8426	0.0367	PCodG	337619738
15763	0.335	PCodG	337645565
19626	0.2968	PCodG	337731914
7736	0.018	PCodG	337743536
24135	0.5501	PCodG	338047372
10460	0.9859	PCodG	338077201
8902	0.0209	PCodG	338103612
2258	0.3168	PCodG	338210190
16752	0.2264	PCodG	338238315
4396	0.0429	PCodG	338409036
12055	0.097	PCodG	338409124
11988	0.0281	PCodG	338901246
11325	0.2854	PCodG	339029535
22677	0.0527	PCodG	339091131
7833	0.0525	PCodG	339238802
9165	0.3419	PCodG	339508295
14990	0.4072	PCodG	339655210
7747	0.1398	PCodG	339737593
9738	0.0176	PCodG	339779212
13762	0.0388	PCodG	339781704
23445	0.3669	PCodG	339855090
11994	0.2474	PCodG	339855567
18558	0.1405	PCodG	340242079
17739	0.1052	PCodG	340275207
8212	0.1119	PCodG	340384569
18599	0.1462	PCodG	340436204
16482	0.0044	PCodG	340549487
17586	0.4224	PCodG	340682220
10006	0.3798	PCodG	340687136
24597	0.0118	PCodG	341040407
23503	0.6101	PCodG	341082136
5475	0.1176	PCodG	341138781
10476	0.1538	PCodG	341150107
24402	0.4683	PCodG	341663379
18715	0.0121	PCodG	341671728
19170	0.0184	PCodG	341711405
1482	0.0442	PCodG	342082411
1053	0.0095	PCodG	342442523
1983	0.2143	PCodG	342473315
16650	-0.0006	PCodG	342810584
1306	0.3276	PCodG	342990736
17446	0.0941	PCodG	343066860
5741	0.0943	PCodG	343066948
10730	0.6129	PCodG	343303052
25378	0.0225	PCodG	343328362
15546	0.2876	PCodG	343523846
1571	0.8828	PCodG	343550820
6660	0.7581	PCodG	343907288
19683	0.1982	PCodG	344135578
11618	0.0766	PCodG	344160764
8130	0.248	PCodG	344592286
367	0.7817	PCodG	344628694
364	0.7697	PCodG	344628782
24543	0.0485	PCodG	344682219
13702	0.0843	PCodG	344987259
12083	0.7293	PCodG	345006441
18337	0.02	PCodG	345353458
9050	0.0146	PCodG	345604572
8086	0.9874	PCodG	345638629
4442	0.0077	PCodG	345638717
1698	0.0071	PCodG	345686861
7957	0.5123	PCodG	345697987
21653	0.2899	PCodG	345701414
5845	0.2642	PCodG	345820079
14122	0.01	PCodG	346062000
13180	0.3299	PCodG	346069368
24277	0.1052	PCodG	346099401
18591	0.0513	PCodG	346188866
10752	0.0297	PCodG	346215145
15218	0.03	PCodG	346270975
20056	0.0703	PCodG	346454390
24867	0.1509	PCodG	346493177
18467	0.0246	PCodG	346866995
24267	0.1247	PCodG	346969216
8198	0.0199	PCodG	347255315
20593	0.0172	PCodG	347270176
4575	0.0283	PCodG	347270264
11119	0.0061	PCodG	347279151
23728	0.1861	PCodG	347469121
7183	0.2616	PCodG	347600494
4671	0.7142	PCodG	347758231
24484	0.163	PCodG	347758319
7489	0.0456	PCodG	347766720
9166	0.5117	PCodG	348082913
7301	0.0518	PCodG	348186332
705	0.0552	PCodG	348328385
5560	0.0007	PCodG	348395547
23374	0.1231	PCodG	348403142
21896	0.0207	PCodG	348505767
20198	0.0071	PCodG	348543115
10334	0.2439	PCodG	348576009
11579	0.0469	PCodG	348755493
8241	0.0005	PCodG	348755580
16227	0.0726	PCodG	348806319
1572	0.0089	PCodG	349083119
25063	0.0233	PCodG	349377046
16369	0.1402	PCodG	349410022
2826	0.6327	PCodG	349704668
8288	0.0306	PCodG	349740159
9845	0.0815	PCodG	349740779
7570	0.0745	PCodG	349760632
4227	0.056	PCodG	349797343
966	0.0158	PCodG	349809424
17529	0.0087	PCodG	349821379
25273	0.2264	PCodG	349831409
7775	0.3006	PCodG	349902576
23792	0.7841	PCodG	349967551
2824	0.5067	PCodG	350072796
14869	0.0034	PCodG	350120151
4664	0.3156	PCodG	350120239
18273	0.0119	PCodG	350143141
7803	-0.0004	PCodG	350143229
3132	0.0137	PCodG	350167955
17102	0.0112	PCodG	350534327
16005	0.0494	PCodG	350610113
2390	0.236	PCodG	350870047
14889	0.1516	PCodG	350932463
4522	0.1031	PCodG	351038299
17592	0.056	PCodG	351042341
17182	0.0184	PCodG	351058216
10848	0.2165	PCodG	351106673
