chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue	positive	negative	selection
LG11	24741008.9798658	0.144245648611435	0.156074336425602	0.0648551584684391	0.298222006464449	0.422820450226712	0	0	No
LG11	24919958.5436242	0.188673389078458	0.15540980996467	0.0634561815142235	0.30559896757899	0.700024262991386	0	0	No
LG11	25098908.1073826	0.233773343593095	0.149444255555593	0.0498478955646845	0.348650682528031	0.854430850357734	0	0	No
LG11	25277857.6711409	0.245540703130557	0.145480087846395	0.0380768307968115	0.382432527250984	0.858557482631579	0	0	No
LG11	25456807.2348993	0.236706067557854	0.143422316974876	0.0361544198787167	0.391692914324875	0.83631287919933	0	0	No
LG11	25635756.7986577	0.205278016633277	0.137085746778345	0.0405339010016907	0.414209168038226	0.754684204135425	0	0	No
LG11	25814706.3624161	0.151965602025399	0.134222323637763	0.0369665847267973	0.429059859025818	0.567344356873842	0	0	No
LG11	25993655.9261745	0.130298867742977	0.144693806304246	0.0386352879798612	0.381092456389266	0.438259057717105	0	0	No
LG11	26172605.4899329	0.146797633133867	0.147686367933123	0.044658333392566	0.357641876941975	0.495753313647255	0	0	No
LG11	26351555.0536913	0.210139625220508	0.152524580839344	0.0474073050773625	0.338753007200687	0.773167962855358	0	0	No
LG11	26530504.6174497	0.302527668824017	0.151544669648303	0.0473215821633049	0.34274076781175	0.9725964239183	0	0	No
LG11	26709454.1812081	0.367276983950436	0.148640004225011	0.0530234719801731	0.345665516865884	0.997526312651243	1	0	Yes
LG11	26888403.7449664	0.330524173227981	0.154077255015811	0.0569971220612642	0.316533204048342	0.995317588051074	1	0	Yes
LG11	27067353.3087248	0.252799643364109	0.152985928197812	0.0503626354180208	0.334057409974073	0.907965315357247	0	0	No
LG11	27246302.8724832	0.215618167973884	0.152265700197679	0.0467949579799085	0.341528584027862	0.789499700721641	0	0	No
LG11	27425252.4362416	0.179449952556981	0.154356785992186	0.0572093892601823	0.319514536065959	0.641765892899187	0	0	No
LG11	27604202	0.112827062602349	0.155325086965791	0.064472188699432	0.30053590874477	0.245619125589933	0	0	No
LG12	779713	0.495259087130903	0.12365335143198	0.0217704905964758	0.472863577071941	0.998466754178047	1	0	Yes
LG12	949836.201342282	0.407288768697342	0.131079443991245	0.0226792137656334	0.457023561554967	0.989512158530288	0	0	No
LG12	1119959.40268456	0.218404317325477	0.0879847336374032	0.0129067570750027	0.740694291497767	0.757352019440954	0	0	No
LG12	1290082.60402685	0.15292776882907	0.0647165491049675	0.00247578173094277	0.848665071556831	0.655441179711078	0	0	No
LG12	1460205.80536913	0.1453	0.0632	5e-04	0.8605	0.642651275143606	0	0	No
LG12	1630329.00671141	0.1453	0.0631	5e-04	0.8605	0.643085452327044	0	0	No
LG12	1800452.20805369	0.1453	0.0629	3e-04	0.8615	0.642992776549739	0	0	No
LG12	1970575.40939597	0.1453	0.0629	3e-04	0.8605	0.642859098780436	0	0	No
LG12	2140698.61073826	NA	NA	NA	NA	NA	NA	NA	NA
LG12	2310821.81208054	NA	NA	NA	NA	NA	NA	NA	NA
LG12	2480945.01342282	0.14771327436548	0.10021177125968	0.0104233036497493	0.568701832189456	0.616447624977579	0	0	No
LG12	2651068.2147651	0.120781667023219	0.134451347948737	0.0306221639233859	0.42299000781726	0.44906102460804	0	0	No
LG12	2821191.41610738	0.117874940530268	0.139745174865719	0.0332894286387846	0.402108638411272	0.413003315808831	0	0	No
LG12	2991314.61744966	0.116643149471414	0.145450476766061	0.0358873483801958	0.38309291956737	0.378726962635978	0	0	No
LG12	3161437.81879195	0.116773096460052	0.149475696441204	0.0376346878171243	0.366069663160714	0.355335320877515	0	0	No
LG12	3331561.02013423	0.116633100325573	0.151482000147962	0.0395113913390922	0.357450541191359	0.341069874743208	0	0	No
LG12	3501684.22147651	0.111914466962421	0.148255506704913	0.0437718754545605	0.356001721287422	0.331863048785675	0	0	No
LG12	3671807.42281879	0.0906545749306447	0.14824766281761	0.051536624201862	0.356314947397331	0.233168301490052	0	0	No
LG12	3841930.62416107	0.0658912083839167	0.146381470662081	0.0474986604945413	0.359640436107738	0.167280965330082	0	0	No
LG12	4012053.82550336	0.0679933030859756	0.147202714319197	0.0408239982243112	0.369608844294697	0.184180515544509	0	0	No
LG12	4182177.02684564	0.0842705800724866	0.151445216520672	0.0426483550294453	0.355888691523254	0.211611055924837	0	0	No
LG12	4352300.22818792	0.105178723487103	0.150302754095651	0.0468208499122806	0.34532477049705	0.284724628282805	0	0	No
LG12	4522423.4295302	0.130201726916377	0.150858644780208	0.0464277987141755	0.347159240222423	0.39794502777698	0	0	No
LG12	4692546.63087248	0.151515220451372	0.142528610807826	0.0402618561063308	0.380588768344737	0.538964736490866	0	0	No
LG12	4862669.83221477	0.160498233895265	0.13795864631853	0.0368600033338567	0.401855609703989	0.589448260723696	0	0	No
LG12	5032793.03355705	0.156675215438521	0.144152749708195	0.0427628127721682	0.372157621874921	0.556149551877433	0	0	No
LG12	5202916.23489933	0.158704419686803	0.145335598304321	0.0470543092701224	0.366565580159749	0.563111276174799	0	0	No
LG12	5373039.43624161	0.167333963987359	0.149883559651255	0.0463166660838882	0.352124500795235	0.584429222791388	0	0	No
LG12	5543162.63758389	0.166935511531137	0.152094503820834	0.0503756332072922	0.335400324579857	0.578039886308051	0	0	No
LG12	5713285.83892617	0.15565504927362	0.154449184379526	0.0573005179070633	0.317402285446105	0.507066971539459	0	0	No
LG12	5883409.04026846	0.149010311339712	0.155414506441479	0.0616936022550029	0.306016613604561	0.459972687511872	0	0	No
LG12	6053532.24161074	0.172822698354313	0.155192043299958	0.0625940558980179	0.307051841584195	0.6085510623804	0	0	No
LG12	6223655.44295302	0.222991835140753	0.155316481218523	0.0615270013777083	0.305310747502815	0.855988787211811	0	0	No
LG12	6393778.6442953	0.262266349349995	0.155201673720795	0.060252767389839	0.308870487429708	0.950196086234162	0	0	No
LG12	6563901.84563758	0.255773012888502	0.154810159919893	0.0568824607776167	0.320488972298618	0.927336638548875	0	0	No
LG12	6734025.04697987	0.202832484204155	0.151926843705524	0.0511801838025849	0.334543333686255	0.751121304869903	0	0	No
LG12	6904148.24832215	0.135846215058004	0.147776329943288	0.0468142935606734	0.360023180037605	0.443400292875623	0	0	No
LG12	7074271.44966443	0.0834345980739725	0.142989007044657	0.0460019054904703	0.372865540103937	0.247880693885243	0	0	No
LG12	7244394.65100671	0.0585426208634042	0.145536380756761	0.0455856344743117	0.364797771639956	0.154358554647217	0	0	No
LG12	7414517.85234899	0.0558721100356735	0.146816570005665	0.0436468141647329	0.361814338674565	0.141855281037675	0	0	No
LG12	7584641.05369128	0.0545156988487886	0.151499248413199	0.043343845228374	0.351740082119883	0.118723205900269	0	0	No
LG12	7754764.25503356	0.0539967679865061	0.150238269193249	0.044711514225666	0.349316130782682	0.117912598987595	0	0	No
LG12	7924887.45637584	0.0647973146073735	0.151491162618605	0.0453054384393933	0.350864150074181	0.143404093561963	0	0	No
LG12	8095010.65771812	0.103179994103241	0.144344839041667	0.0443672106428231	0.370345031681485	0.319368138245687	0	0	No
LG12	8265133.8590604	0.168731239336184	0.142121875630644	0.0435990829209899	0.376562879417294	0.616888398686495	0	0	No
LG12	8435257.06040268	0.215453502068295	0.146309968041165	0.0406006766288112	0.371524673407686	0.782648538863454	0	0	No
LG12	8605380.26174497	0.213857977895654	0.145002145857654	0.0366104487325364	0.384577071424858	0.768019306996792	0	0	No
LG12	8775503.46308725	0.187859857968623	0.143330846852593	0.0334862341580798	0.393601825313974	0.67479800331859	0	0	No
LG12	8945626.66442953	0.155537119763084	0.140618456204295	0.0342258823182562	0.401539146620609	0.559475710022915	0	0	No
LG12	9115749.86577181	0.122638813859097	0.136087934112358	0.0378224153737238	0.404697085107213	0.446203291689208	0	0	No
LG12	9285873.06711409	0.109959768182425	0.135869080702489	0.0338767941578085	0.443376411267748	0.404684265228653	0	0	No
LG12	9455996.26845638	0.113321128994163	0.136032152724348	0.0275135509236949	0.427087362275036	0.417636013843546	0	0	No
LG12	9626119.46979866	0.109498705803374	0.131512418917003	0.026490157817222	0.438543557819678	0.423240751614413	0	0	No
LG12	9796242.67114094	0.0904541941835373	0.134718019128917	0.0322188628261169	0.421038140393461	0.339132346381588	0	0	No
LG12	9966365.87248322	0.0552283566221359	0.144656229809652	0.038320942958972	0.384088794465626	0.166828653517239	0	0	No
LG12	10136489.0738255	0.0299387026549077	0.137691340812171	0.0370557390309361	0.400833805920477	0.137485770190893	0	1	Yes
LG12	10306612.2751678	0.0281721619909059	0.142751357318447	0.036964254540856	0.3901626364826	0.115125878351893	0	1	Yes
LG12	10476735.4765101	0.0387634762101514	0.146592851171556	0.0398302997333004	0.371345536458428	0.112538505193	0	1	Yes
LG12	10646858.6778523	0.057850806758311	0.149765597553607	0.0431895133027073	0.357240454063416	0.13669078875135	0	0	No
LG12	10816981.8791946	0.0782206866391675	0.145625818533078	0.0444738548462653	0.366146064850326	0.217338819920807	0	0	No
LG12	10987105.0805369	0.0960010548687184	0.147253968126292	0.0444182784388432	0.363690994398209	0.273418279119693	0	0	No
LG12	11157228.2818792	0.134333613530068	0.148730860386321	0.0423080916296748	0.358623263254327	0.432341893508393	0	0	No
LG12	11327351.4832215	0.206168279424172	0.142550652591135	0.0410793008772214	0.378358196951823	0.758424904430539	0	0	No
LG12	11497474.6845638	0.268197032333342	0.147691682790662	0.0470321806075991	0.356665371866409	0.926984239576044	0	0	No
LG12	11667597.885906	0.25652974742233	0.151654516123909	0.0559009145520406	0.328755154572446	0.927800394976463	0	0	No
LG12	11837721.0872483	0.19961845872799	0.153544645279128	0.0560700041558813	0.321641974312196	0.744703949359673	0	0	No
LG12	12007844.2885906	0.159173460646709	0.155161511733677	0.0550424233686515	0.316595325941119	0.523300201763111	0	0	No
LG12	12177967.4899329	0.137578886551636	0.154518330760066	0.0531020791559779	0.319114445696485	0.404283897294074	0	0	No
LG12	12348090.6912752	0.129454662744252	0.151630291773249	0.0494995246320383	0.335591251421364	0.384759614502958	0	0	No
LG12	12518213.8926174	0.134188829906512	0.146286225813712	0.04675469758548	0.360751901159022	0.44226781591452	0	0	No
LG12	12688337.0939597	0.15502950112039	0.137843111263515	0.0427587636756067	0.405757634658166	0.570010379673119	0	0	No
LG12	12858460.295302	0.227021697052494	0.12102456752658	0.0299726703358971	0.524264608865725	0.797015747297379	0	0	No
LG12	13028583.4966443	0.318748667124795	0.131570920107038	0.0241612294020801	0.448925590321674	0.944387921848893	0	0	No
LG12	13198706.6979866	0.383879730859087	0.133726905824392	0.0234338356097609	0.441247885800483	0.984964041115244	0	0	No
LG12	13368829.8993289	0.41496119596113	0.12605763479928	0.021695755901926	0.461359447705604	0.990636992398512	0	0	No
LG12	13538953.1006711	0.425185226521863	0.1208766653461	0.0192875894363013	0.485909902405397	0.989399793576586	0	0	No
LG12	13709076.3020134	0.420970190672783	0.116128737522984	0.0183351773304	0.500689045293314	0.986414552510169	0	0	No
LG12	13879199.5033557	0.317636909144901	0.125226675380002	0.0217655323866901	0.458129089318272	0.942912600887616	0	0	No
LG12	14049322.704698	0.0775738337929315	0.0804487383074255	0.00932534269289356	0.77638177520821	0.494195411287594	0	0	No
LG12	14219445.9060403	0.0295	0.0629	5e-04	0.8582	0.440875197426721	0	0	No
LG12	14389569.1073826	0.0295	0.0629	5e-04	0.8605	0.441008832140057	0	0	No
LG12	14559692.3087248	0.0295	0.0637	5e-04	0.8605	0.439567829956593	0	0	No
LG12	14729815.5100671	0.0299259646917407	0.0666953672667575	0.00325576500769167	0.844507283051795	0.433532033459731	0	0	No
LG12	14899938.7114094	0.0349730763393635	0.0970227691397599	0.00969230610317926	0.645553154447835	0.356786557899423	0	0	No
LG12	15070061.9127517	0.0450471770845811	0.0810907232746964	0.00669446623502984	0.79086590103954	0.42954150804574	0	0	No
LG12	15240185.114094	0.0469	0.0627	5e-04	0.8605	0.471907935205339	0	0	No
LG12	15410308.3154362	0.0469	0.0634	5e-04	0.8605	0.470715439571712	0	0	No
LG12	15580431.5167785	0.0469	0.0639	5e-04	0.8585	0.469702146745395	0	0	No
LG12	15750554.7181208	0.0469	0.0629	5e-04	0.8605	0.471710776846677	0	0	No
LG12	15920677.9194631	0.0469	0.0633	5e-04	0.8605	0.470906488879524	0	0	No
LG12	16090801.1208054	0.0469	0.0639	5e-04	0.8605	0.469838091180623	0	0	No
LG12	16260924.3221477	0.005	0.0629	5e-04	0.8605	0.3984001894197	0	0	No
LG12	16431047.5234899	0.14083108317917	0.131817275079817	0.0227596413397079	0.461048261846797	0.530177088440912	0	0	No
LG12	16601170.7248322	0.149832625405608	0.133572226909639	0.0237869337958872	0.443636043584611	0.556117290245657	0	0	No
LG12	16771293.9261745	0.156371393045735	0.134433611607125	0.0263626343903269	0.427024626304253	0.579106760819278	0	0	No
LG12	16941417.1275168	0.160199877063515	0.137887885509487	0.0296358500709999	0.412404744352087	0.58484412952932	0	0	No
LG12	17111540.3288591	0.158609799502226	0.145888357182204	0.0359297125591778	0.383422197474151	0.554090059213249	0	0	No
LG12	17281663.5302013	0.150305710774142	0.14823119690729	0.04243582571829	0.358710903662775	0.509763463949082	0	0	No
LG12	17451786.7315436	0.142461444054493	0.143251962324447	0.0420525295285876	0.37689772041337	0.496482219258584	0	0	No
LG12	17621909.9328859	0.136774111226481	0.145870176421432	0.0383847964154487	0.382393265206809	0.461101225672713	0	0	No
LG12	17792033.1342282	0.12435535865295	0.141302986228718	0.0396065478642515	0.384964632134324	0.428032599490404	0	0	No
LG12	17962156.3355705	0.109241667060067	0.148958359778832	0.0470720524124637	0.353194805269434	0.313926464318196	0	0	No
LG12	18132279.5369128	0.105415709257654	0.150435743464581	0.0509868804793451	0.342230106433652	0.279688311850452	0	0	No
LG12	18302402.738255	0.124019339580433	0.151994745465012	0.0520133077822233	0.334210783081082	0.353815692492292	0	0	No
LG12	18472525.9395973	0.156539083808468	0.154313302064101	0.0533692145228166	0.321240928414554	0.512595610369125	0	0	No
LG12	18642649.1409396	0.187958434139838	0.153912013949292	0.0535433272124798	0.322045218880143	0.684592691639693	0	0	No
LG12	18812772.3422819	0.197270795280651	0.15207058135228	0.0557493593697366	0.328024321347334	0.734755916952815	0	0	No
LG12	18982895.5436242	0.162285460812418	0.153516058453006	0.0566049075092139	0.319556814210571	0.550256382097292	0	0	No
LG12	19153018.7449664	0.102031171956326	0.150159770524935	0.0519261562094528	0.339303055878031	0.262558375690252	0	0	No
LG12	19323141.9463087	0.068035386997581	0.151742886561782	0.0489263067017469	0.343162035425712	0.142978293938956	0	0	No
LG12	19493265.147651	0.0643034580623268	0.151549139585151	0.0512077430544682	0.335310815634348	0.123180573750499	0	0	No
LG12	19663388.3489933	0.0828018695410796	0.153025770737653	0.0550069986195183	0.324793779973976	0.161782392840878	0	0	No
LG12	19833511.5503356	0.108172843115289	0.152653246232622	0.0524011128556899	0.331544899067757	0.273497483837059	0	0	No
LG12	20003634.7516779	0.120185380293084	0.15212451765644	0.0509558750667424	0.334244926238647	0.335828304212093	0	0	No
LG12	20173757.9530201	0.114422898581975	0.153335073763012	0.0526551151255465	0.326842633515053	0.295247239046201	0	0	No
LG12	20343881.1543624	0.101574475232407	0.151552380403802	0.0511038869051633	0.335463183522432	0.253624921612811	0	0	No
LG12	20514004.3557047	0.0977134355937419	0.148706916061585	0.0451946062526824	0.353883139800494	0.268760980348303	0	0	No
LG12	20684127.557047	0.102777466682555	0.145076321181869	0.0395985240153308	0.375109532322562	0.320075731823665	0	0	No
LG12	20854250.7583893	0.106406570475374	0.140100854304023	0.0368968150710593	0.398524509941875	0.365484426567251	0	0	No
LG12	21024373.9597315	0.1148870429262	0.134805996863057	0.0358534468307715	0.427854732618016	0.424463830959311	0	0	No
LG12	21194497.1610738	0.12469739992025	0.134337040667826	0.0304037463911235	0.436720485410217	0.465144726825637	0	0	No
LG12	21364620.3624161	0.110952571731091	0.129537015435465	0.0301408398574391	0.435357425290785	0.434046375351601	0	0	No
LG12	21534743.5637584	0.0919931745487479	0.133395970522936	0.0370476981818852	0.41058914643105	0.342739247496613	0	0	No
LG12	21704866.7651007	0.0954844247919547	0.149300112230891	0.0420417842818603	0.35759656783382	0.26122175667904	0	0	No
LG12	21874989.966443	0.107975462115176	0.14953799107492	0.0387909982790316	0.365981664773934	0.316891575803954	0	0	No
LG12	22045113.1677852	0.112683603733932	0.144759193997457	0.0347405708531517	0.383371259208097	0.367608155652578	0	0	No
LG12	22215236.3691275	0.112311613825525	0.14538538426772	0.0351709287467231	0.385273656911401	0.363761729601558	0	0	No
LG12	22385359.5704698	0.113063955962513	0.149436974213247	0.0394977871129502	0.363884273472999	0.337194564939158	0	0	No
LG12	22555482.7718121	0.114139129307736	0.128641685915875	0.0411238913993906	0.446583871287718	0.446115019608729	0	0	No
LG12	22725605.9731544	0.112693999638663	0.133934099184758	0.0376480573983986	0.415434939280211	0.418636299833182	0	0	No
LG12	22895729.1744966	0.112551733555413	0.147938242963692	0.0416065175772999	0.363644686838242	0.340612320879405	0	0	No
LG12	23065852.3758389	0.111170165229618	0.151080426385219	0.045878454112422	0.345402124319399	0.307321304621232	0	0	No
LG12	23235975.5771812	0.10682564657326	0.15262045571338	0.0470615149783147	0.341362336068325	0.278224429672563	0	0	No
LG12	23406098.7785235	0.0991134337489666	0.150169877434296	0.0470268867270718	0.343722553512539	0.258362160601682	0	0	No
LG12	23576221.9798658	0.0864526514414855	0.149374376775981	0.0469299159211175	0.353481931650564	0.219066850525472	0	0	No
LG12	23746345.1812081	0.0733333717998852	0.1440714036238	0.0461717203078308	0.372818179454933	0.209723858905846	0	0	No
LG12	23916468.3825503	0.0687687846699457	0.144078232137876	0.0427404254502885	0.37759473929054	0.200580033717679	0	0	No
LG12	24086591.5838926	0.0757566385518209	0.14767170108939	0.0391264081780985	0.366438832833669	0.206654908950866	0	0	No
LG12	24256714.7852349	0.0872373466580594	0.145090237585755	0.0347291623615484	0.382979531330884	0.269235821149164	0	0	No
LG12	24426837.9865772	0.0960301525431148	0.140803548467711	0.0359527699162684	0.398091811327994	0.324800504445915	0	0	No
LG12	24596961.1879195	0.0907911398037525	0.144948662005221	0.0460731743558907	0.366073885511674	0.263446112087653	0	0	No
LG12	24767084.3892617	0.0684133249998576	0.149970519584609	0.0516665719629332	0.339998869273874	0.142428902054999	0	0	No
LG12	24937207.590604	0.0661637234761854	0.150394677105023	0.0489707132795176	0.347244143334167	0.144639477547758	0	0	No
LG12	25107330.7919463	0.0791021489902354	0.153607383338884	0.0514640382108856	0.328407700066508	0.153567978936065	0	0	No
LG12	25277453.9932886	0.0980317921319396	0.155305307225051	0.0555697399871034	0.315457274462024	0.199172602008195	0	0	No
LG12	25447577.1946309	0.117789196837395	0.15326363802743	0.0538408273491394	0.322391997241639	0.307634833742124	0	0	No
LG12	25617700.3959732	0.134408682644291	0.149824162629364	0.046755234286483	0.350120813841795	0.424495814511309	0	0	No
LG12	25787823.5973154	0.148098937484368	0.139681128627029	0.0370941453476945	0.397096206736416	0.534501192181515	0	0	No
LG12	25957946.7986577	0.156246336160854	0.12805627509878	0.0305484687298268	0.451342699979895	0.596730967867253	0	0	No
LG12	26128070	0.128218649549908	0.131664440511158	0.033166219843751	0.428228159173785	0.487305834525374	0	0	No
LG13	947290	0.110822857960315	0.15331412479639	0.058457007671102	0.317425741962383	0.267066176093091	0	0	No
LG13	1107731.10738255	0.146806294464995	0.155759633153641	0.0632295558246667	0.301003448317233	0.442665862197122	0	0	No
LG13	1268172.2147651	0.179589425053539	0.156257881369126	0.0658426881876788	0.295324444012855	0.652245159839309	0	0	No
LG13	1428613.32214765	0.205101434004369	0.157436643048654	0.0659885689862822	0.290814999788482	0.792686948582037	0	0	No
LG13	1589054.4295302	0.218350477212089	0.156317267245179	0.0628173451904596	0.30087188465096	0.841055114923918	0	0	No
LG13	1749495.53691275	0.21328272803357	0.153435301125326	0.0558712659335571	0.321005317577167	0.803324076327991	0	0	No
LG13	1909936.6442953	0.190097617944955	0.146361559395909	0.047483945467947	0.362903363061986	0.69944671925685	0	0	No
LG13	2070377.75167785	0.155371636664236	0.13375138336616	0.0357301951642134	0.459961582146574	0.578606637128864	0	0	No
LG13	2230818.8590604	0.108246493260697	0.123744110482283	0.0334923476789651	0.533822004569268	0.451150062737413	0	0	No
LG13	2391259.96644295	0.0467684880140325	0.105345265653747	0.019578554861523	0.589275564962208	0.347647345982837	0	0	No
LG13	2551701.0738255	0.0640680517796288	0.105830966022978	0.0224951027873346	0.638493723177212	0.394427526737255	0	0	No
LG13	2712142.18120805	0.100739978312284	0.127038665092726	0.0286243068996109	0.505283583626666	0.415014139299954	0	0	No
LG13	2872583.2885906	0.133012881785883	0.142746379278684	0.0349924339177207	0.398653370697232	0.460330585922394	0	0	No
LG13	3033024.39597315	0.151245939633685	0.148567956279014	0.0395375291255948	0.364942783827151	0.512253358157072	0	0	No
LG13	3193465.5033557	0.153378202853929	0.150582700898065	0.0440720583104911	0.352366772742053	0.513556617858612	0	0	No
LG13	3353906.61073826	0.141967008917931	0.15183220860851	0.0462597984320129	0.34363218977875	0.450249341715363	0	0	No
LG13	3514347.71812081	0.121188001098758	0.148877376018926	0.0442689373416159	0.354452724667027	0.368679313745136	0	0	No
LG13	3674788.82550336	0.0971801727181198	0.142888163377488	0.0387571833326262	0.387021557870422	0.313424522306292	0	0	No
LG13	3835229.93288591	0.0759117693608288	0.131722975898483	0.0309468960978211	0.431957715171139	0.305782551969112	0	0	No
LG13	3995671.04026846	0.0615879939524729	0.121376199630688	0.0267072169853447	0.515277895619262	0.321129058879418	0	0	No
LG13	4156112.14765101	0.0661716189891639	0.127818813202597	0.0271211959259217	0.486377234392652	0.304661818321977	0	0	No
LG13	4316553.25503356	0.0838921523866387	0.118796721026108	0.0204107900600917	0.501387697540066	0.39721801275408	0	0	No
LG13	4476994.36241611	0.0855280526667622	0.105428958885419	0.0159613726488113	0.529629159698039	0.447040804451852	0	0	No
LG13	4637435.46979866	0.0809824412439648	0.112892244985418	0.0206197323310134	0.502382566476488	0.409336087768031	0	0	No
LG13	4797876.57718121	0.0785897433056448	0.13184698218222	0.0310262886971459	0.426596518190219	0.312106859121643	0	0	No
LG13	4958317.68456376	0.0839493857854641	0.145011789669154	0.042346840112488	0.381408820097619	0.247701234675818	0	0	No
LG13	5118758.79194631	0.0892834597499345	0.145847638028782	0.0471196501064784	0.358710790227188	0.248237769774252	0	0	No
LG13	5279199.89932886	0.0945480927654503	0.152453283482356	0.0491004172314554	0.336688977712643	0.222193644840993	0	0	No
LG13	5439641.00671141	0.100014097982287	0.154370378858836	0.0501755667988748	0.325607149717377	0.226742412120362	0	0	No
LG13	5600082.11409396	0.103113304826975	0.15324366064416	0.0488031050114472	0.334997856676835	0.253320177860072	0	0	No
LG13	5760523.22147651	0.098634111676509	0.150942390054647	0.0465600687624661	0.34712769141187	0.256072245887695	0	0	No
LG13	5920964.32885906	0.0844752582350183	0.146261251951382	0.0448427650159008	0.36961868222532	0.237858652568003	0	0	No
LG13	6081405.43624161	0.0794056394147888	0.135027232438533	0.0439149502977836	0.442090715307993	0.290416236470975	0	0	No
LG13	6241846.54362416	0.124178666719313	0.140457852776544	0.0380137820504707	0.3984071129161	0.433451892893227	0	0	No
LG13	6402287.65100671	0.178727412834611	0.142533333103796	0.036634242960474	0.391010891216282	0.647176031422607	0	0	No
LG13	6562728.75838926	0.231993039127743	0.143904608164695	0.0422401409365026	0.37464639997136	0.837732031399117	0	0	No
LG13	6723169.86577181	0.294058448932069	0.151759426718711	0.0485764667786592	0.338339349282206	0.967826306883778	0	0	No
LG13	6883610.97315436	0.337497645551238	0.151481611328499	0.0514022746545282	0.331675566835175	0.994047184702755	1	0	Yes
LG13	7044052.08053691	0.327164148120063	0.152398494889513	0.0479247905822931	0.340986909226205	0.987469519350901	0	0	No
LG13	7204493.18791946	0.275433980816036	0.150275392448342	0.0432217984799147	0.352890128400243	0.934585194985216	0	0	No
LG13	7364934.29530201	0.207534490541273	0.144539338427518	0.0435272087959067	0.369599925599822	0.764651420488753	0	0	No
LG13	7525375.40268456	0.143997429292488	0.144711505999422	0.045379845055792	0.363265705990037	0.496658219011586	0	0	No
LG13	7685816.51006711	0.115730949649704	0.140616799207595	0.0388369656792549	0.397211736584726	0.398131502774799	0	0	No
LG13	7846257.61744966	0.118666492410224	0.135759590712029	0.0322385336431734	0.416386610030871	0.435549528637696	0	0	No
LG13	8006698.72483222	0.134133715680232	0.140302224397633	0.0353074091374204	0.398757635853863	0.475165970968094	0	0	No
LG13	8167139.83221477	0.166280561317914	0.14592005596375	0.0446910599954061	0.366720083115792	0.593483332062077	0	0	No
LG13	8327580.93959732	0.20199770844223	0.15049523857109	0.0497914938035051	0.343236586178986	0.746623764026139	0	0	No
LG13	8488022.04697987	0.21195818839297	0.151772056584906	0.0472031853230104	0.343119553583006	0.777332670596004	0	0	No
LG13	8648463.15436242	0.20392647530734	0.152180828106605	0.0464351737512127	0.344531052293273	0.74172295404181	0	0	No
LG13	8808904.26174497	0.188729475059913	0.151823611491881	0.0496181781181983	0.334889439473	0.687659569407951	0	0	No
LG13	8969345.36912752	0.168239509635939	0.153393913193757	0.0544519751971793	0.321317098001551	0.583522015690915	0	0	No
LG13	9129786.47651007	0.152831385232967	0.148790027510084	0.0517231518132345	0.34440854295361	0.520743544345216	0	0	No
LG13	9290227.58389262	0.163230185704813	0.150368569790041	0.0455926102274209	0.351442351879968	0.56258283995739	0	0	No
LG13	9450668.69127517	0.196834877823818	0.149730923462346	0.0454635583717223	0.348655501953166	0.719175854353604	0	0	No
LG13	9611109.79865772	0.234118020540198	0.148729917396766	0.049067434951366	0.349421508888367	0.858575862300327	0	0	No
LG13	9771550.90604027	0.250382976302244	0.151611860257022	0.0457654612616146	0.345076040407344	0.892135580734562	0	0	No
LG13	9931992.01342282	0.24254443999805	0.143805816501395	0.0397702042443189	0.377999634306971	0.860372600001357	0	0	No
LG13	10092433.1208054	0.227725511445358	0.140622069381232	0.039152485936031	0.391348843170523	0.820056101099994	0	0	No
LG13	10252874.2281879	0.208122621314477	0.149883610542219	0.0404089713125819	0.359249720335754	0.752522802594245	0	0	No
LG13	10413315.3355705	0.182621737547116	0.13986918948201	0.037192417386632	0.391656166690962	0.672414397042531	0	0	No
LG13	10573756.442953	0.160246301457182	0.130510133724364	0.0306362992620343	0.429598663120996	0.605780913118594	0	0	No
LG13	10734197.5503356	0.133958696202164	0.137380142187125	0.0284869656890509	0.424183424845401	0.48740873881167	0	0	No
LG13	10894638.6577181	0.105490053895905	0.137768524041159	0.0315145596568762	0.429894903376157	0.380508124106784	0	0	No
LG13	11055079.7651007	0.0873829150934304	0.131179067083951	0.0309262579572188	0.444395879318802	0.346604050251357	0	0	No
LG13	11215520.8724832	0.0908446824363674	0.126963431909775	0.0286332496530567	0.44918938884397	0.378727805606817	0	0	No
LG13	11375961.9798658	0.0984809699179243	0.128976524052756	0.0296780517501601	0.439895321633185	0.394923136830952	0	0	No
LG13	11536403.0872483	0.111934689802766	0.14004651547053	0.0365361431915554	0.392701733453631	0.385697566970695	0	0	No
LG13	11696844.1946309	0.139424962329664	0.145564651651816	0.039780713455438	0.376754093363099	0.472953761946949	0	0	No
LG13	11857285.3020134	0.180506602673934	0.144681754306656	0.0413257799907294	0.374327220794292	0.655241673414076	0	0	No
LG13	12017726.409396	0.236461082253819	0.148111754278731	0.0414988799122763	0.359468347384797	0.850108074030462	0	0	No
LG13	12178167.5167785	0.31453598530932	0.149129620241393	0.0418484658193705	0.358195864891416	0.97495109626224	0	0	No
LG13	12338608.6241611	0.403999498752775	0.143756398570322	0.0404681349850343	0.374978648501498	0.998100026250173	1	0	Yes
