locus	p_missing_KOR	p_missing_AK
10226_68	0.211656441718	0.0764872521246
10230_50	0.0521472392638	0.0226628895184
10241_90	0.573619631902	1.0
10244_79	0.453987730061	0.886685552408
10263_54	0.0552147239264	0.339943342776
10272_73	0.19018404908	0.0679886685552
10275_58	0.208588957055	0.209631728045
10276_87	0.220858895706	0.0849858356941
10288_29	0.058282208589	1.0
10289_31	0.0429447852761	1.0
10295_35	0.340490797546	1.0
10300_52	0.438650306748	0.0594900849858
10307_76	0.349693251534	1.0
10312_88	0.438650306748	1.0
10314_29	0.0613496932515	0.0679886685552
10316_84	0.208588957055	1.0
10317_59	0.0490797546012	0.232294617564
10334_74	0.352760736196	0.101983002833
10341_46	0.760736196319	0.889518413598
10342_60	0.346625766871	0.113314447592
10343_55	0.684049079755	0.881019830028
10346_31	0.0460122699387	0.0764872521246
10351_54	0.0460122699387	0.0623229461756
10353_53	0.226993865031	0.223796033994
10366_90	0.0306748466258	0.611898016997
10389_80	0.239263803681	0.0368271954674
10398_67	0.0398773006135	0.0594900849858
10403_39	0.371165644172	0.481586402266
10414_65	0.19018404908	0.337110481586
10419_65	0.377300613497	0.609065155807
10421_35	0.20245398773	0.586402266289
10440_61	0.0337423312883	0.0226628895184
10441_90	0.0368098159509	0.198300283286
10443_56	0.831288343558	0.0254957507082
10461_65	0.579754601227	0.614730878187
10462_76	0.0276073619632	0.0113314447592
10466_64	0.21472392638	0.0991501416431
10470_68	0.058282208589	0.0736543909348
10477_34	0.0368098159509	0.0226628895184
10480_69	0.349693251534	0.339943342776
10494_41	0.355828220859	1.0
10496_79	0.576687116564	1.0
10497_84	0.199386503067	0.818696883853
10504_51	0.0766871165644	0.889518413598
10514_46	0.0245398773006	0.594900849858
10520_76	0.0460122699387	0.237960339943
10523_52	0.349693251534	0.441926345609
10529_88	0.0521472392638	0.0736543909348
10530_40	0.217791411043	0.0679886685552
10540_71	0.634969325153	0.773371104816
10542_39	0.901840490798	0.787535410765
10549_65	0.368098159509	1.0
10550_90	0.346625766871	1.0
10553_67	0.0276073619632	0.0056657223796
10560_91	0.349693251534	0.881019830028
10568_84	0.0368098159509	0.640226628895
10575_83	0.365030674847	1.0
10577_87	0.371165644172	0.368271954674
10584_45	0.312883435583	0.779036827195
10585_49	0.0644171779141	0.0453257790368
10590_68	0.39263803681	1.0
10594_68	0.0490797546012	0.0623229461756
10595_82	0.358895705521	0.0396600566572
10618_50	0.0429447852761	0.373937677054
10620_63	0.0460122699387	0.379603399433
10628_45	0.0429447852761	0.342776203966
10637_54	0.80981595092	0.889518413598
10638_42	0.536809815951	1.0
10641_58	0.0460122699387	0.042492917847
10644_48	0.0184049079755	0.0113314447592
10664_64	0.926380368098	0.0906515580737
10666_83	0.503067484663	0.881019830028
10670_36	0.165644171779	1.0
10672_70	0.0306748466258	0.042492917847
10677_34	0.0398773006135	0.532577903683
10684_45	0.0920245398773	0.235127478754
10685_49	0.217791411043	0.875354107649
10687_73	0.0521472392638	0.348441926346
10689_70	0.0552147239264	0.0651558073654
10691_55	0.0644171779141	0.206798866856
10699_33	0.205521472393	0.042492917847
10713_85	0.0460122699387	0.0538243626062
10729_45	0.199386503067	0.767705382436
10730_82	0.0460122699387	0.0169971671388
10737_78	0.205521472393	0.767705382436
10753_48	0.0460122699387	0.0849858356941
10754_88	0.199386503067	0.056657223796
10761_72	0.48773006135	0.419263456091
10769_49	0.0245398773006	0.583569405099
10772_87	0.0736196319018	0.609065155807
10778_62	0.644171779141	1.0
10806_85	0.349693251534	0.886685552408
10810_91	0.0490797546012	0.107648725212
10813_33	0.0245398773006	0.0339943342776
10821_79	0.343558282209	0.0963172804533
10824_38	0.0521472392638	0.0311614730878
10826_89	0.355828220859	1.0
10828_61	0.0398773006135	0.0906515580737
10836_31	0.368098159509	0.467422096317
10839_47	0.447852760736	0.0311614730878
10840_73	0.0552147239264	0.042492917847
10855_80	0.0276073619632	0.0396600566572
10880_73	0.0490797546012	0.883852691218
10885_69	0.751533742331	0.311614730878
10898_84	0.0705521472393	1.0
10904_59	0.0644171779141	1.0
10906_43	0.10736196319	0.0623229461756
10919_80	0.0306748466258	0.0368271954674
10921_83	0.0521472392638	0.042492917847
10926_50	0.0552147239264	1.0
10928_90	0.239263803681	0.886685552408
10932_33	0.239263803681	0.759206798867
10940_34	1.0	0.0679886685552
10945_89	0.0644171779141	0.606232294618
10954_68	0.0552147239264	0.830028328612
10957_76	0.20245398773	0.232294617564
10963_64	0.855828220859	0.311614730878
10965_50	0.346625766871	0.203966005666
10966_41	0.503067484663	0.0821529745042
10980_38	0.0429447852761	0.351274787535
10983_77	0.0398773006135	0.490084985836
10987_31	0.199386503067	1.0
10994_73	0.0153374233129	0.0198300283286
10995_83	0.361963190184	1.0
11003_88	0.0460122699387	0.0113314447592
11010_88	0.0276073619632	0.0453257790368
11012_31	0.343558282209	0.813031161473
11019_91	0.187116564417	0.835694050992
11023_36	0.794478527607	0.0396600566572
11042_59	0.315950920245	0.0396600566572
11052_86	0.0889570552147	0.770538243626
11072_67	0.205521472393	0.235127478754
11077_50	0.0153374233129	0.470254957507
11079_81	0.671779141104	1.0
11080_83	0.0368098159509	0.835694050992
11081_39	0.0368098159509	0.014164305949
11089_37	0.349693251534	0.334277620397
11093_34	0.0644171779141	1.0
11096_64	0.0521472392638	0.628895184136
11101_39	0.0429447852761	0.538243626062
11102_71	0.205521472393	0.371104815864
11113_61	0.0552147239264	0.376770538244
11116_61	0.0521472392638	0.0368271954674
11124_34	0.0644171779141	0.365439093484
11132_52	0.0490797546012	0.0509915014164
11136_77	0.647239263804	0.042492917847
11138_87	0.0644171779141	0.620396600567
11146_32	0.343558282209	0.13597733711
11154_54	0.0613496932515	0.0198300283286
11158_48	0.211656441718	0.779036827195
11162_74	0.0552147239264	0.662889518414
11170_63	0.358895705521	1.0
11178_33	0.365030674847	0.71104815864
11181_50	0.0766871165644	1.0
11193_76	0.0736196319018	0.0991501416431
11194_53	0.361963190184	0.702549575071
11198_86	0.604294478528	1.0
11212_51	0.346625766871	0.0963172804533
11217_44	0.665644171779	0.883852691218
11226_69	0.0552147239264	1.0
11228_55	0.450920245399	0.883852691218
11236_75	0.352760736196	1.0
11245_75	0.233128834356	1.0
11246_56	0.564417177914	0.699716713881
11259_69	0.0552147239264	0.237960339943
11272_74	0.346625766871	0.889518413598
11273_53	0.0276073619632	0.0368271954674
11278_86	0.0398773006135	0.0594900849858
11286_63	0.079754601227	0.753541076487
11290_55	0.0429447852761	0.342776203966
11292_84	0.29754601227	1.0
11293_67	0.371165644172	0.203966005666
11295_48	0.730061349693	0.722379603399
11299_40	0.0460122699387	0.0396600566572
11301_83	0.0398773006135	0.0991501416431
11304_43	0.0766871165644	0.0821529745042
11307_51	0.0429447852761	0.0368271954674
11310_42	0.368098159509	0.0509915014164
11313_30	0.361963190184	0.456090651558
11314_62	0.858895705521	0.889518413598
11315_58	0.0552147239264	0.014164305949
11317_64	0.552147239264	0.456090651558
11319_65	0.634969325153	0.71954674221
11325_30	0.361963190184	0.223796033994
11329_31	0.398773006135	1.0
11336_73	0.0429447852761	0.113314447592
11337_73	0.208588957055	0.212464589235
11344_91	0.766871165644	1.0
11346_31	0.211656441718	0.348441926346
11347_35	0.0552147239264	1.0
11351_34	0.352760736196	0.886685552408
11359_29	0.484662576687	0.201133144476
11363_89	0.579754601227	1.0
11373_85	0.337423312883	0.881019830028
11375_49	0.0398773006135	0.762039660057
11376_45	0.429447852761	0.0821529745042
11378_33	0.0398773006135	0.0821529745042
11385_82	0.368098159509	0.490084985836
11392_56	0.312883435583	0.107648725212
11395_61	0.432515337423	0.345609065156
11396_52	0.0705521472393	0.028328611898
11400_72	0.374233128834	0.461756373938
11415_86	0.361963190184	1.0
11417_69	0.0368098159509	0.541076487252
11421_60	0.791411042945	0.886685552408
11422_44	0.0889570552147	0.334277620397
11425_54	0.208588957055	0.195467422096
11436_66	0.466257668712	0.373937677054
11439_69	0.0828220858896	1.0
11444_32	0.0398773006135	0.113314447592
11454_52	0.346625766871	0.356940509915
11456_75	0.659509202454	1.0
11459_79	0.0368098159509	0.101983002833
11460_73	0.251533742331	0.473087818697
11463_79	0.503067484663	1.0
11469_80	0.352760736196	0.889518413598
11472_48	0.481595092025	0.209631728045
11479_91	0.343558282209	0.478753541076
11484_62	0.079754601227	1.0
11486_81	0.079754601227	0.0991501416431
11494_47	0.0460122699387	1.0
11504_80	0.0276073619632	0.056657223796
11521_42	0.0613496932515	0.192634560907
11535_79	0.0245398773006	0.354107648725
11543_52	0.368098159509	0.886685552408
11546_83	0.0245398773006	0.107648725212
11547_53	0.0460122699387	0.0481586402266
11548_28	0.058282208589	0.702549575071
11566_83	0.0368098159509	0.354107648725
11576_49	0.0429447852761	0.0453257790368
11591_74	0.0490797546012	0.0594900849858
11593_71	0.0613496932515	1.0
11609_60	0.0460122699387	0.0311614730878
11611_65	0.0337423312883	0.0906515580737
11613_51	0.211656441718	1.0
11618_88	0.0306748466258	0.0509915014164
11632_78	0.0460122699387	1.0
11638_54	0.0460122699387	0.201133144476
11656_82	0.079754601227	0.0481586402266
11663_57	0.0490797546012	0.0538243626062
11675_33	0.193251533742	0.886685552408
11686_48	0.0766871165644	0.192634560907
11687_81	0.389570552147	0.883852691218
11691_39	0.0398773006135	0.192634560907
11692_91	0.0766871165644	1.0
11699_28	1.0	0.237960339943
11702_70	0.346625766871	1.0
11705_78	0.0337423312883	0.0169971671388
11706_38	0.346625766871	0.555240793201
11710_46	0.0368098159509	0.0198300283286
11711_41	0.058282208589	0.0169971671388
11723_37	0.226993865031	0.665722379603
11725_90	0.058282208589	0.056657223796
11728_39	1.0	0.113314447592
11734_61	0.0521472392638	0.0396600566572
11738_50	0.352760736196	0.946175637394
11741_70	0.0429447852761	0.0311614730878
11752_76	0.368098159509	0.878186968839
11762_60	0.0368098159509	0.0509915014164
11764_73	0.855828220859	0.881019830028
11769_49	0.0276073619632	0.056657223796
11778_91	0.414110429448	1.0
11780_83	0.0398773006135	0.762039660057
11790_56	0.365030674847	1.0
11798_82	0.509202453988	1.0
11806_77	0.199386503067	1.0
11812_84	0.0889570552147	0.359773371105
11820_83	0.205521472393	0.770538243626
11823_58	0.199386503067	0.0651558073654
11828_89	0.0368098159509	1.0
11843_82	0.0552147239264	0.883852691218
11850_76	0.0490797546012	0.28895184136
11878_34	0.561349693252	0.889518413598
11882_82	0.0644171779141	0.201133144476
11886_36	0.0674846625767	0.883852691218
11889_51	0.0153374233129	0.0254957507082
11895_82	0.0644171779141	0.0538243626062
11898_43	0.588957055215	0.878186968839
11899_67	0.021472392638	0.0226628895184
11905_56	0.0521472392638	0.705382436261
11911_89	0.0184049079755	0.0679886685552
11931_80	0.0552147239264	0.0169971671388
11943_89	0.0398773006135	1.0
11945_78	0.0521472392638	0.456090651558
11947_74	0.0245398773006	0.028328611898
11948_85	0.187116564417	0.883852691218
11951_82	0.0736196319018	0.753541076487
11954_46	0.0552147239264	0.815864022663
11961_35	0.5	1.0
11973_45	0.0736196319018	0.215297450425
11979_51	0.0429447852761	0.201133144476
11988_77	0.699386503067	0.118980169972
11992_77	0.20245398773	0.875354107649
11993_69	0.0552147239264	1.0
12005_79	0.677914110429	0.0623229461756
12010_47	0.377300613497	1.0
12017_58	0.346625766871	1.0
12024_31	0.444785276074	1.0
12025_90	0.358895705521	0.606232294618
12026_65	0.0490797546012	0.00849858356941
12031_65	0.0705521472393	0.0849858356941
12034_79	0.0674846625767	0.0623229461756
12046_35	0.0276073619632	1.0
12054_79	0.0245398773006	0.118980169972
12055_74	0.0521472392638	0.113314447592
12058_36	0.346625766871	0.0538243626062
12068_61	0.0552147239264	0.354107648725
12079_72	0.0368098159509	0.201133144476
12082_77	0.343558282209	0.722379603399
12083_81	0.0368098159509	0.0311614730878
12092_33	0.389570552147	1.0
12108_31	0.226993865031	0.322946175637
12110_39	0.386503067485	1.0
12114_57	0.0429447852761	0.0368271954674
12116_58	0.0490797546012	0.0453257790368
12122_32	0.346625766871	0.337110481586
12124_57	0.0613496932515	0.881019830028
12127_32	0.0644171779141	0.0311614730878
12139_35	0.705521472393	1.0
12147_74	0.377300613497	1.0
12149_51	0.0184049079755	0.0169971671388
12155_76	0.208588957055	0.883852691218
12158_35	0.383435582822	0.70821529745
12161_60	0.352760736196	0.300283286119
12162_91	0.518404907975	1.0
12173_66	0.343558282209	0.464589235127
12177_51	0.61963190184	1.0
12184_55	0.239263803681	0.881019830028
12190_36	0.199386503067	0.042492917847
12192_50	0.0368098159509	0.257790368272
12200_43	0.361963190184	0.334277620397
12201_32	0.343558282209	1.0
12205_45	0.208588957055	0.883852691218
12211_47	0.368098159509	0.657223796034
12213_66	0.0521472392638	0.351274787535
12216_86	0.0460122699387	0.339943342776
12217_91	0.0644171779141	0.487252124646
12220_36	0.0429447852761	0.0793201133144
12233_71	0.358895705521	0.699716713881
12236_51	0.0306748466258	1.0
12254_48	0.358895705521	1.0
12263_86	0.0368098159509	0.240793201133
12275_56	0.0460122699387	0.0198300283286
12276_36	0.592024539877	0.878186968839
12277_88	0.0552147239264	0.878186968839
12280_38	0.371165644172	1.0
12281_39	0.745398773006	0.121813031161
12283_49	0.0490797546012	0.0311614730878
12303_54	0.739263803681	0.447592067989
12304_32	0.315950920245	0.498583569405
12305_74	0.490797546012	0.776203966006
12312_87	0.0429447852761	0.0339943342776
12320_71	0.0368098159509	0.056657223796
12321_58	0.659509202454	1.0
12323_82	0.579754601227	0.512747875354
12331_56	0.349693251534	1.0
12346_66	0.021472392638	0.0028328611898
12352_91	0.0337423312883	0.606232294618
12373_62	0.0766871165644	0.762039660057
12379_52	0.20245398773	0.889518413598
12383_46	0.0736196319018	1.0
12391_30	0.441717791411	1.0
12392_78	0.0552147239264	0.0396600566572
12394_86	0.0398773006135	0.0169971671388
12403_62	0.0552147239264	0.0311614730878
12406_34	0.0521472392638	0.546742209632
12408_66	0.346625766871	0.586402266289
12415_40	0.236196319018	0.348441926346
12431_56	0.248466257669	1.0
12437_37	0.0613496932515	0.0453257790368
12439_71	0.193251533742	0.368271954674
12449_48	0.0429447852761	0.056657223796
12450_80	0.0521472392638	0.0679886685552
12458_66	0.0552147239264	0.881019830028
12465_60	0.371165644172	1.0
12479_28	0.365030674847	1.0
12483_49	0.21472392638	0.362606232295
12495_63	0.0644171779141	1.0
12496_51	0.343558282209	1.0
12499_89	0.39263803681	1.0
12506_43	0.021472392638	0.308781869688
12516_86	0.0552147239264	0.107648725212
12537_82	0.0490797546012	1.0
12544_88	0.343558282209	1.0
12545_33	0.058282208589	0.0339943342776
12557_40	0.60736196319	0.390934844193
12564_38	0.358895705521	1.0
12566_31	0.0245398773006	0.0311614730878
12567_36	0.300613496933	0.889518413598
12568_39	0.223926380368	0.101983002833
12577_64	0.021472392638	0.0198300283286
12578_41	0.0368098159509	0.107648725212
12584_34	0.355828220859	0.334277620397
12600_87	0.355828220859	1.0
12602_70	0.343558282209	1.0
12614_55	0.021472392638	0.0169971671388
12615_79	0.208588957055	0.0793201133144
12622_87	0.0552147239264	0.467422096317
12624_85	0.377300613497	0.475920679887
12636_76	0.20245398773	1.0
12637_36	0.11963190184	0.773371104816
12641_38	0.352760736196	0.886685552408
12649_44	0.226993865031	0.538243626062
12657_28	0.0398773006135	0.0113314447592
12658_69	1.0	0.240793201133
12673_80	0.763803680982	1.0
12674_37	0.389570552147	1.0
12675_45	0.355828220859	0.481586402266
12693_72	0.205521472393	0.113314447592
12701_83	0.0736196319018	0.875354107649
12702_66	0.0920245398773	0.419263456091
12703_91	0.220858895706	1.0
12705_51	0.368098159509	0.0594900849858
12706_56	0.0276073619632	0.00849858356941
12710_83	0.21472392638	0.824362606232
12711_50	0.622699386503	1.0
12726_51	0.058282208589	0.0368271954674
12740_73	0.365030674847	1.0
12741_63	0.358895705521	0.759206798867
12746_41	0.0460122699387	0.640226628895
12762_73	0.386503067485	1.0
12772_57	0.377300613497	0.606232294618
12774_90	0.0705521472393	0.209631728045
12775_72	0.0552147239264	0.056657223796
12793_64	0.426380368098	1.0
12794_86	0.374233128834	1.0
12795_74	0.340490797546	0.368271954674
12809_76	0.69018404908	1.0
12810_70	0.346625766871	1.0
12818_51	0.0276073619632	0.481586402266
12823_53	0.368098159509	1.0
12832_90	0.613496932515	1.0
12845_45	0.199386503067	0.832861189802
12857_71	0.358895705521	1.0
12858_70	0.365030674847	0.0396600566572
12863_45	0.328220858896	0.0113314447592
12876_44	0.0306748466258	0.0396600566572
12878_47	0.0490797546012	0.042492917847
12881_70	0.0521472392638	0.184135977337
12885_47	0.656441717791	1.0
12892_46	0.0460122699387	0.212464589235
12895_73	0.0398773006135	0.0311614730878
12902_61	0.196319018405	0.654390934844
12909_28	0.0490797546012	1.0
12911_62	0.208588957055	0.351274787535
12912_53	0.852760736196	0.478753541076
12913_64	0.19018404908	1.0
12919_71	0.622699386503	0.886685552408
12920_87	0.0460122699387	0.0339943342776
12935_65	0.343558282209	1.0
12944_60	0.0184049079755	0.0453257790368
12945_47	0.355828220859	0.875354107649
12950_79	0.592024539877	1.0
12971_34	0.0429447852761	0.512747875354
12972_32	0.0552147239264	0.886685552408
12973_83	0.355828220859	0.470254957507
12979_84	0.355828220859	0.362606232295
12988_48	0.208588957055	0.410764872521
13010_57	0.352760736196	1.0
13013_89	0.0552147239264	1.0
13022_69	0.0460122699387	0.359773371105
13036_55	0.0337423312883	0.0169971671388
13038_30	0.0460122699387	0.189801699717
13048_47	1.0	0.563739376771
13052_50	0.0490797546012	0.0651558073654
13056_48	0.20245398773	0.269121813031
13059_58	0.0368098159509	0.747875354108
13062_40	0.466257668712	0.71388101983
13090_73	0.352760736196	1.0
13100_82	0.0613496932515	0.351274787535
13101_59	0.0521472392638	0.260623229462
13121_83	0.733128834356	1.0
13125_52	0.0276073619632	0.0056657223796
13129_52	0.352760736196	1.0
13134_37	0.361963190184	1.0
13135_70	0.058282208589	0.881019830028
13142_87	0.0674846625767	0.229461756374
13152_71	0.0429447852761	1.0
13159_91	0.211656441718	0.342776203966
13168_62	0.352760736196	0.252124645892
13169_49	0.601226993865	1.0
13180_86	0.223926380368	0.71671388102
13187_85	0.269938650307	0.946175637394
13192_68	0.361963190184	0.883852691218
13196_77	0.0306748466258	0.110481586402
13199_68	0.358895705521	1.0
13207_59	0.0521472392638	0.0821529745042
13209_81	0.0460122699387	0.042492917847
13212_58	0.0644171779141	0.382436260623
13227_59	0.0828220858896	0.841359773371
13238_90	0.208588957055	1.0
13240_35	0.205521472393	0.113314447592
13241_67	0.368098159509	1.0
13258_31	0.0368098159509	0.0821529745042
13259_47	0.346625766871	1.0
13270_50	0.0521472392638	1.0
13275_82	0.0766871165644	0.226628895184
13276_34	0.20245398773	1.0
13280_40	0.343558282209	0.331444759207
13294_76	0.361963190184	1.0
13295_86	0.0490797546012	0.116147308782
13297_68	0.368098159509	1.0
13308_59	0.217791411043	0.830028328612
13318_44	0.211656441718	1.0
13336_46	0.20245398773	0.0481586402266
13341_33	0.0736196319018	0.0396600566572
13342_51	0.0398773006135	0.0339943342776
13344_41	0.0552147239264	0.883852691218
13349_71	0.0490797546012	0.0878186968839
13372_72	0.0490797546012	0.0028328611898
13373_74	0.355828220859	1.0
13374_87	1.0	0.0793201133144
13384_90	0.352760736196	0.356940509915
13386_90	0.720858895706	1.0
13395_72	0.361963190184	1.0
13399_58	0.0705521472393	0.0254957507082
13400_52	0.5	0.759206798867
13404_66	0.407975460123	1.0
13418_35	0.0337423312883	0.0623229461756
13424_62	0.208588957055	0.481586402266
13430_58	0.0398773006135	0.883852691218
13433_89	0.361963190184	0.0764872521246
13441_77	0.0276073619632	0.29178470255
13458_69	0.20245398773	0.886685552408
13462_85	0.0644171779141	0.252124645892
13467_50	0.0644171779141	0.56940509915
13480_78	0.524539877301	1.0
13485_49	0.0429447852761	1.0
13490_33	0.0460122699387	1.0
13494_90	0.754601226994	0.71104815864
13504_84	0.450920245399	0.0481586402266
13507_51	0.365030674847	0.592067988669
13509_77	0.058282208589	0.0481586402266
13534_33	0.855828220859	0.243626062323
13536_37	0.361963190184	1.0
13542_85	0.217791411043	1.0
13547_68	0.0429447852761	0.28328611898
13551_91	0.0674846625767	0.889518413598
13552_90	0.0306748466258	0.201133144476
13560_84	0.739263803681	1.0
13566_70	0.549079754601	0.626062322946
13575_91	0.0368098159509	0.473087818697
13600_77	0.346625766871	1.0
13602_37	0.00920245398773	0.0028328611898
13606_40	0.788343558282	0.348441926346
13607_76	0.0490797546012	0.0736543909348
13610_78	0.343558282209	0.512747875354
13614_89	0.0828220858896	0.186968838527
13617_51	0.631901840491	0.750708215297
13625_51	0.411042944785	1.0
13641_86	0.0674846625767	0.116147308782
13650_75	0.0828220858896	0.0594900849858
13652_73	0.20245398773	0.0991501416431
13653_66	0.349693251534	1.0
13668_36	0.742331288344	1.0
13670_68	0.0337423312883	0.0311614730878
13687_73	0.365030674847	1.0
13689_58	0.751533742331	1.0
13700_83	0.0705521472393	1.0
13702_34	0.0552147239264	0.0226628895184
13707_81	0.021472392638	0.0
13709_38	0.616564417178	1.0
13720_71	0.211656441718	0.0339943342776
13726_41	0.368098159509	1.0
13739_48	0.613496932515	0.875354107649
13742_31	0.717791411043	1.0
13745_79	0.463190184049	0.589235127479
13754_31	0.208588957055	1.0
13760_46	0.0521472392638	0.232294617564
13762_65	0.0766871165644	0.0481586402266
13766_32	0.19018404908	0.770538243626
13769_69	0.0368098159509	0.0878186968839
13773_54	0.0245398773006	0.0509915014164
13776_35	0.398773006135	1.0
13786_89	0.573619631902	1.0
13791_31	0.0644171779141	0.314447592068
13792_89	0.0460122699387	0.365439093484
13796_49	0.0521472392638	0.881019830028
13813_83	0.208588957055	0.492917847025
13820_56	0.352760736196	0.535410764873
13823_87	0.21472392638	0.70821529745
13833_45	0.349693251534	1.0
13845_74	0.352760736196	0.464589235127
13852_31	0.374233128834	0.71388101983
13857_71	0.0521472392638	0.0679886685552
13858_51	0.349693251534	0.662889518414
13864_74	0.0490797546012	1.0
13869_74	0.371165644172	0.484419263456
13872_37	0.395705521472	1.0
13874_52	0.058282208589	0.832861189802
13883_33	0.0766871165644	0.0538243626062
13892_42	0.361963190184	0.237960339943
13895_71	0.349693251534	0.345609065156
13897_58	0.0490797546012	0.0339943342776
13914_84	0.59509202454	1.0
13923_66	0.0245398773006	0.0226628895184
13927_37	0.058282208589	0.362606232295
13930_38	0.349693251534	1.0
13935_70	0.355828220859	0.662889518414
13937_90	0.0460122699387	0.0311614730878
13941_49	0.0552147239264	0.878186968839
13942_55	0.39263803681	1.0
13950_63	0.352760736196	0.886685552408
13959_57	0.0368098159509	0.220963172805
13968_66	0.0490797546012	0.889518413598
13969_31	0.0368098159509	0.592067988669
13975_83	0.0521472392638	0.056657223796
13976_91	0.0460122699387	0.0453257790368
13986_87	0.358895705521	1.0
13991_45	0.0736196319018	0.042492917847
14005_87	0.355828220859	1.0
14006_56	0.0552147239264	0.762039660057
14026_82	0.0276073619632	0.118980169972
14042_37	0.0460122699387	0.028328611898
14058_40	0.527607361963	0.0991501416431
14070_62	0.368098159509	1.0
14115_41	0.371165644172	1.0
14122_74	0.0674846625767	1.0
14134_67	0.0398773006135	0.101983002833
14137_63	0.0398773006135	0.0339943342776
14140_72	0.0766871165644	1.0
14175_71	0.346625766871	1.0
14201_81	0.493865030675	1.0
14203_72	0.0276073619632	0.484419263456
14204_88	0.0490797546012	0.028328611898
14213_91	0.374233128834	0.475920679887
14214_63	0.0306748466258	0.014164305949
14222_48	0.769938650307	1.0
14235_77	0.70245398773	1.0
14241_50	0.374233128834	1.0
14243_85	0.0920245398773	0.0934844192635
14260_77	0.0490797546012	0.0311614730878
14266_84	0.346625766871	0.365439093484
14268_77	0.0521472392638	0.886685552408
14276_58	1.0	0.229461756374
14285_76	0.346625766871	0.0538243626062
14287_37	0.852760736196	0.883852691218
14311_42	0.0245398773006	0.753541076487
14324_82	0.0889570552147	0.101983002833
14329_39	0.352760736196	0.597733711048
14339_39	0.0122699386503	0.00849858356941
14354_64	0.0368098159509	0.042492917847
14363_64	0.754601226994	1.0
14379_31	0.0736196319018	0.0368271954674
14381_40	0.38036809816	0.889518413598
14383_75	0.886503067485	0.0849858356941
14405_52	0.343558282209	0.0821529745042
14413_82	0.0276073619632	0.0538243626062
14427_60	0.386503067485	0.0396600566572
14437_80	0.677914110429	0.592067988669
14445_63	0.368098159509	1.0
14456_37	0.0276073619632	0.014164305949
14458_33	0.368098159509	0.889518413598
14471_45	0.0674846625767	1.0
14473_85	0.346625766871	0.889518413598
14475_83	0.144171779141	1.0
14476_82	0.196319018405	0.362606232295
14478_34	0.205521472393	0.464589235127
14483_54	0.717791411043	1.0
14492_91	0.0521472392638	0.42209631728
14497_52	0.226993865031	0.878186968839
14500_39	0.800613496933	0.356940509915
14502_64	0.0674846625767	0.756373937677
14503_73	0.365030674847	1.0
14505_89	0.0613496932515	0.645892351275
14506_87	0.374233128834	0.354107648725
14510_61	0.079754601227	0.373937677054
14514_77	0.358895705521	1.0
14517_80	0.205521472393	0.597733711048
14524_40	0.20245398773	0.226628895184
14526_63	0.0490797546012	0.597733711048
14530_29	0.199386503067	1.0
14532_74	0.0521472392638	0.0934844192635
14542_47	0.484662576687	1.0
14545_36	0.20245398773	0.0453257790368
14550_52	0.058282208589	0.0198300283286
14567_84	0.457055214724	1.0
14576_40	0.349693251534	1.0
14577_61	0.220858895706	0.674220963173
14592_73	0.349693251534	1.0
14594_89	0.365030674847	1.0
14595_39	0.757668711656	0.416430594901
14596_55	0.668711656442	0.779036827195
14627_34	0.211656441718	1.0
14628_47	0.812883435583	0.0396600566572
14667_66	0.0521472392638	0.359773371105
14682_66	0.0552147239264	0.334277620397
14686_58	0.217791411043	0.764872521246
14687_36	0.0276073619632	0.0396600566572
14699_73	0.0644171779141	0.0198300283286
14702_38	0.205521472393	0.532577903683
14705_83	0.0153374233129	0.886685552408
14715_84	0.0552147239264	0.818696883853
14729_90	0.0828220858896	0.354107648725
14731_83	0.374233128834	0.354107648725
14734_85	0.481595092025	1.0
14760_53	0.0705521472393	1.0
14764_91	0.374233128834	1.0
14775_49	0.343558282209	0.237960339943
14798_87	0.352760736196	0.464589235127
14802_42	0.401840490798	0.662889518414
14803_74	0.0398773006135	0.0368271954674
14835_73	0.742331288344	0.878186968839
14854_44	0.0490797546012	1.0
14861_81	0.782208588957	0.889518413598
14864_28	0.0429447852761	0.0481586402266
14878_31	0.343558282209	0.793201133144
14881_59	0.0460122699387	0.484419263456
14882_59	0.346625766871	0.351274787535
14887_86	0.0429447852761	0.889518413598
14888_77	0.469325153374	0.0623229461756
14889_29	0.0460122699387	0.218130311615
14904_33	0.0490797546012	0.878186968839
14906_76	0.346625766871	0.461756373938
14907_72	0.0490797546012	0.042492917847
14909_82	0.0398773006135	0.0821529745042
14926_54	0.696319018405	1.0
14932_80	0.358895705521	0.592067988669
14933_71	0.361963190184	1.0
14934_45	0.239263803681	0.470254957507
14938_68	0.0460122699387	0.886685552408
14945_60	0.365030674847	0.339943342776
14950_73	0.365030674847	1.0
14965_30	0.0705521472393	0.0198300283286
14983_35	0.358895705521	1.0
14989_44	0.389570552147	0.881019830028
15003_57	0.10736196319	0.192634560907
15010_46	0.058282208589	0.0509915014164
15024_34	0.371165644172	0.946175637394
15036_84	0.763803680982	1.0
15048_71	0.0521472392638	1.0
15049_76	0.852760736196	0.300283286119
15054_75	0.739263803681	0.543909348442
15059_65	0.368098159509	1.0
15061_55	0.0368098159509	0.0481586402266
15066_57	0.0674846625767	0.889518413598
15068_45	0.0429447852761	0.014164305949
15069_87	0.0398773006135	0.0481586402266
15073_39	0.193251533742	0.206798866856
15077_82	0.226993865031	0.203966005666
